name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"2,999,797,135","4,449,869,922","3,596,051,696","3,900,239,054","3,827,058,410","2,890,331,848","2,935,643,487","2,295,952,126","1,845,185,051","1,609,565,561","1,094,466,976","991,669,504","787,623,976","1,459,292,552","1,129,638,226","365,561,471","344,869,312","256,890,391","162,879,439","130,084,921","79,312,771","69,110,593","54,616,196"
EnterpriseValue,"3,998,308,135","5,338,325,922","3,837,491,696","3,929,631,054","3,629,026,410","2,597,725,848","2,334,261,487","2,131,055,126","1,297,725,051","1,161,557,561","540,590,976","-19,814,496","-687,388,024","524,282,552","1,055,353,226","306,231,471","263,194,312","201,123,391","107,504,439","56,718,921","8,480,771","4,845,593","-11,633,804"
PeRatio,"3.272","7.625","47.47","19.415","10.851","13.408","10.866","16.381","11.087","9.034","6.681","7.421","16.474","31.88","25.171","108.607","60.68","20.889","7.968","82.069","25.103","32.813","1.463"
ForwardPeRatio,,,,,,,,"12.739","6.423","8.929","6.676",,,,,,,,,,,,
PsRatio,"1.144","2","3.54","3.906","3.169","2.797","3.61","7.133","11.678","11.36","8.548","9.867","15.254","15.274","14.271","40.412","21.658","16.571","5.692","24.184","14.05","15.848","1.386"
PbRatio,"0.693","1.078","1.026","1.29","1.379","1.187","1.326","1.419","1.188","1.5","1.154","1.237","1.28","3.239","6.294","2.463","2.359","1.91","1.355","1.332","0.926","1.008","0.816"
EnterprisesValueRevenueRatio,"1.549","2.068","4.675","3.607","3.211","2.532","2.735","5.063","8.134","10.671","3.973","-0.195","-13.721","5.447","12.884","9.856","15.722","12.057","3.569","10.576","1.847","1.097","-0.287"
