Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,46.189999,46.639999,45.689999,46.490002,43.948147,386300
2015-05-13,46.520000,46.939999,46.330002,46.540001,43.995419,359400
2015-05-14,46.810001,47.000000,46.430000,46.770000,44.212841,304000
2015-05-15,46.910000,46.950001,45.889999,45.910000,43.399864,226100
2015-05-18,45.770000,46.340000,45.369999,46.250000,43.874184,416700
2015-05-19,46.299999,46.400002,45.650002,45.740002,43.390377,375800
2015-05-20,45.740002,45.970001,45.340000,45.900002,43.542152,169400
2015-05-21,45.689999,46.220001,45.580002,45.669998,43.323978,223900
2015-05-22,45.650002,45.900002,45.220001,45.279999,42.954014,208600
2015-05-26,45.080002,45.150002,44.099998,44.779999,42.479694,452800
2015-05-27,44.939999,45.490002,44.669998,45.380001,43.048874,284800
2015-05-28,45.360001,45.490002,44.560001,45.020000,42.707367,375200
2015-05-29,44.869999,45.080002,44.000000,44.230000,41.957935,319500
2015-06-01,44.360001,44.470001,43.549999,43.840000,41.587982,454200
2015-06-02,43.779999,44.580002,43.639999,44.150002,41.882053,291600
2015-06-03,44.410000,44.750000,44.000000,44.470001,42.185619,370100
2015-06-04,44.240002,44.480000,43.779999,43.869999,41.616447,663200
2015-06-05,44.169998,44.570000,43.400002,44.310001,42.033840,329600
2015-06-08,44.310001,44.619999,44.110001,44.310001,42.033840,224100
2015-06-09,44.380001,44.830002,44.090000,44.490002,42.204594,205500
2015-06-10,44.880001,46.049999,44.700001,45.770000,43.418839,422600
2015-06-11,45.700001,45.930000,45.310001,45.450001,43.115273,336500
2015-06-12,45.310001,45.740002,45.009998,45.400002,43.067837,347300
2015-06-15,44.759998,45.529999,44.540001,45.220001,42.897091,276400
2015-06-16,45.029999,46.230000,45.029999,46.080002,43.712917,267800
2015-06-17,46.290001,47.000000,46.029999,46.880001,44.471817,513500
2015-06-18,47.119999,47.470001,46.849998,47.070000,44.652058,434600
2015-06-19,47.000000,47.070000,46.529999,46.650002,44.253639,487900
2015-06-22,46.900002,47.110001,46.520000,46.680000,44.282085,248700
2015-06-23,46.770000,47.090000,46.709999,47.000000,44.585648,204900
2015-06-24,46.970001,47.099998,46.660000,46.709999,44.310555,187000
2015-06-25,46.880001,47.049999,46.590000,46.689999,44.291580,145100
2015-06-26,46.880001,47.169998,46.599998,47.009998,44.595139,500600
2015-06-29,46.389999,46.779999,45.590000,45.639999,43.295513,280000
2015-06-30,46.139999,46.250000,45.619999,45.689999,43.342945,282800
2015-07-01,46.240002,46.299999,45.540001,45.689999,43.342945,438800
2015-07-02,45.840000,45.840000,45.009998,45.220001,42.897091,328100
2015-07-06,44.720001,45.160000,44.160000,44.270000,41.995888,593300
2015-07-07,44.150002,44.759998,43.380001,43.889999,41.635422,522700
2015-07-08,43.320000,43.669998,42.169998,42.290001,40.117599,587700
2015-07-09,42.560001,42.880001,41.430000,42.419998,40.240913,831000
2015-07-10,43.130001,43.220001,41.779999,42.220001,40.051205,662100
2015-07-13,42.549999,43.009998,42.430000,42.580002,40.392708,588400
2015-07-14,42.669998,43.919998,42.630001,43.790001,41.540554,583500
2015-07-15,44.669998,46.080002,44.669998,45.840000,43.485237,723600
2015-07-16,46.419998,46.560001,46.020000,46.139999,43.769836,466500
2015-07-17,46.200001,46.490002,45.730000,45.849998,43.494728,449400
2015-07-20,45.990002,45.990002,44.919998,44.990002,42.678909,525900
2015-07-21,45.020000,45.470001,44.849998,45.060001,42.745312,654600
2015-07-22,45.080002,45.250000,44.549999,44.630001,42.337391,458600
2015-07-23,44.660000,44.869999,43.889999,43.939999,41.682842,282500
2015-07-24,43.930000,44.750000,43.880001,44.380001,42.100246,692800
2015-07-27,43.900002,44.049999,43.340000,43.990002,41.730274,401500
2015-07-28,44.240002,45.029999,43.750000,44.650002,42.356373,505100
