name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"5,753,200,000","5,617,900,000","5,372,600,000","4,793,000,000","4,222,900,000","4,200,600,000","3,982,100,000","3,484,200,000","3,022,500,000","2,747,100,000","2,367,200,000","1,871,900,000","2,116,300,000","2,228,300,000","1,815,000,000","1,512,164,000","1,277,049,000","998,855,000","925,829,000","1,027,496,000","1,212,327,000","1,036,400,000","886,100,000","755,000,000","586,100,000","439,300,000","382,400,000","310,000,000","245,100,000","205,200,000","170,000,000","159,500,000","142,200,000","132,400,000","111,100,000","85,200,000"
	OperatingRevenue,"5,753,200,000","5,617,900,000","5,372,600,000","4,793,000,000","4,222,900,000","4,200,600,000","3,982,100,000","3,483,500,000","3,020,700,000","2,747,100,000","2,367,200,000","1,871,900,000","2,116,300,000","2,313,500,000","1,891,000,000","1,540,559,000","1,289,845,000","1,001,030,000","917,556,000","1,027,496,000","1,212,327,000","1,036,400,000","886,100,000","755,000,000","586,100,000","439,300,000","382,400,000","310,000,000","245,100,000","205,200,000","170,000,000","159,500,000","142,200,000","132,400,000","111,100,000","85,200,000"
CostOfRevenue,"2,330,800,000","2,384,900,000","2,246,900,000","1,811,900,000","1,635,700,000","1,595,100,000","1,473,200,000","1,274,100,000","1,143,700,000","189,600,000","109,100,000","102,400,000","101,800,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"3,422,400,000","3,233,000,000","3,125,700,000","2,981,100,000","2,587,200,000","2,605,500,000","2,508,900,000","2,210,100,000","1,878,800,000","2,557,500,000","2,258,100,000","1,769,500,000","2,014,500,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"860,700,000","846,000,000","779,500,000","922,300,000","787,600,000","706,600,000","618,000,000","572,700,000","514,500,000","1,330,600,000","1,221,600,000","1,063,400,000","1,166,000,000","1,231,900,000","1,028,100,000","857,136,000","751,770,000","630,527,000","602,991,000","684,215,000","744,414,000","-218,100,000","-195,900,000","-169,500,000","-160,900,000","-117,400,000","-100,600,000","-131,300,000","-111,100,000","-82,400,000","-74,200,000","-60,700,000","-96,800,000","-94,400,000","-80,300,000","-67,600,000"
	SellingGeneralAndAdministration,"860,700,000","846,000,000","779,500,000","286,900,000","252,700,000","238,900,000","219,900,000","224,500,000","214,500,000","1,060,600,000","947,300,000","846,600,000","919,700,000","107,900,000","97,300,000","86,125,000","74,268,000","59,005,000","59,056,000","64,638,000","88,215,000","403,500,000","377,400,000","320,700,000","237,700,000","178,200,000","160,600,000","87,800,000","70,400,000","69,300,000","58,200,000","49,900,000",,,,
		GeneralAndAdministrativeExpense,"760,600,000","749,200,000","679,900,000","194,900,000","172,800,000","159,200,000","143,900,000","135,800,000","124,700,000","969,800,000","860,400,000","773,400,000","815,600,000",,,,,,,,,"329,400,000","304,400,000","253,700,000","179,400,000","143,400,000","129,400,000","58,400,000","44,300,000","52,000,000","44,100,000","38,100,000",,,,
			SalariesAndWages,,,,,,,,,,"969,800,000","860,400,000","773,400,000","815,600,000","797,200,000","658,400,000","522,374,000","457,905,000","382,956,000","357,586,000","384,943,000","380,636,000","329,400,000","304,400,000","253,700,000","179,400,000","143,400,000","129,400,000","58,400,000","44,300,000","52,000,000","44,100,000","38,100,000",,,,
			RentAndLandingFees,,,,"194,900,000","172,800,000","159,200,000","143,900,000","135,800,000","124,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"760,600,000","749,200,000","679,900,000",,,,,,,"969,800,000",,,,"797,200,000","658,400,000","522,374,000","457,905,000","382,956,000","357,586,000","384,943,000","380,636,000",,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"100,100,000","96,800,000","99,600,000","92,000,000","79,900,000","79,700,000","76,000,000","88,700,000","89,800,000","90,800,000","86,900,000","73,200,000","104,100,000","107,900,000","97,300,000","86,125,000","74,268,000","59,005,000","59,056,000","64,638,000","88,215,000","74,100,000","73,000,000","67,000,000","58,300,000","34,800,000","31,200,000","29,400,000","26,100,000","17,300,000","14,100,000","11,800,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,"143,600,000","133,400,000","126,300,000","111,700,000","90,600,000","80,900,000","72,000,000","62,600,000","65,200,000","61,700,000","53,400,000","46,500,000","42,272,000","40,018,000","45,289,000","50,578,000","28,921,000","11,879,000",,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,"143,600,000","133,400,000","126,300,000","111,700,000","90,600,000","80,900,000","72,000,000","62,600,000","65,200,000","61,700,000","53,400,000","46,500,000","42,272,000","40,018,000","45,289,000","50,578,000","28,921,000","11,879,000",,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,"72,000,000","62,600,000",,,,,,,"45,289,000","50,578,000",,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,"0","0","28,921,000","11,879,000",,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,"0","0","28,921,000","11,879,000",,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,"-1,231,900,000","-1,028,400,000","-857,136,000","-751,770,000","-630,527,000","-602,991,000","-684,215,000","-744,414,000","-621,600,000","-573,300,000","-490,200,000","-398,600,000","-295,600,000","-261,200,000","-219,100,000","-181,500,000","-151,700,000","-132,400,000","-110,600,000","-96,800,000","-94,400,000","-80,300,000","-67,600,000"
	OtherOperatingExpenses,,,,"491,800,000","401,500,000","341,400,000","286,400,000","257,600,000","219,100,000","198,000,000","211,700,000","151,600,000","184,600,000","2,302,500,000","1,912,700,000","1,585,875,000","1,389,254,000","1,156,760,000","1,096,348,000","1,274,871,000","1,388,734,000",,,,,,,,,,,,,,,
OperatingIncome,"2,561,700,000","2,387,000,000","2,346,200,000","2,058,800,000","1,799,600,000","1,898,900,000","1,890,900,000","1,637,400,000","1,364,300,000","1,226,900,000","1,036,500,000","706,100,000","848,500,000","996,400,000","786,900,000","655,028,000","525,279,000","368,328,000","322,838,000","343,281,000","467,913,000","1,254,500,000","1,082,000,000","924,500,000","747,000,000","556,700,000","483,000,000","441,300,000","356,200,000","287,600,000","244,200,000","220,200,000","239,000,000","226,800,000","191,400,000","152,800,000"
NetNonOperatingInterestIncomeExpense,,,,,,,,,,"23,700,000","-3,500,000","-4,500,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,"23,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,"3,500,000","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-162,800,000","540,300,000","38,400,000","446,300,000","160,900,000","103,500,000","112,200,000","63,000,000","70,800,000","23,700,000","33,500,000","-12,700,000","-52,300,000","80,400,000","71,400,000","24,363,000","8,504,000","476,000","-8,580,000","32,794,000",,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"-153,600,000","533,300,000","26,300,000","392,200,000","229,100,000","103,500,000","112,200,000","63,000,000","70,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,"0","15,200,000","50,000,000","-66,200,000",,,,,"23,700,000","33,500,000","-12,700,000","-52,300,000","80,400,000","71,400,000","24,363,000","8,504,000","476,000","-8,580,000","32,794,000","0",,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"-15,200,000","-50,000,000","66,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-9,200,000","7,000,000","-3,100,000","4,100,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
