name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"4,273,594,847","4,275,124,399","3,800,882,005","7,127,171,046","2,182,444,117","3,428,934,021","3,533,201,364","2,786,744,171","775,197,288"
EnterpriseValue,"4,273,594,847","4,275,124,399","3,800,882,005","7,127,171,046","2,182,444,117","3,428,934,021","3,533,201,364","2,786,744,171","775,197,288"
PeRatio,"8.918","7.332","16.035","18.709","11.924","22.618","26.342","13.467","49.449"
ForwardPeRatio,"13.643","10.02","9.416","15.748",,,,"22.727",
PsRatio,"1.173","1.257","1.804","4.239","2.15","4.574","7.43","11.381","5.386"
PbRatio,"0.913","0.907","1.478","4.783","3.372","7.884","8.162","10.062","3.657"
EnterprisesValueRevenueRatio,"0.167","0.167","0.241","0.615","0.266","0.581","0.961","1.528","0.945"
EnterprisesValueEBITDARatio,"0.755","0.756","1.376","2.254","1.02","2.371","2.614","5.318","5.728"
