name,ttm,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
TotalRevenue,"5,874,548,000","5,829,002,000","4,643,723,000","4,569,675,000","4,610,526,000","5,988,605,000","7,039,959,000","6,889,575,000","7,828,440,000","7,918,430,000","6,306,102,000","6,793,396,000","10,427,378,000","8,329,016,000","7,555,924,000","6,592,697,000","4,768,327,000","2,875,885,000","2,446,777,000","2,441,216,000","2,661,420,000","2,251,400,000","2,367,600,000","2,258,400,000","2,322,400,000","2,116,800,000","1,666,200,000","1,568,500,000","1,165,800,000","1,161,300,000","1,137,200,000","1,303,100,000","1,129,200,000","872,800,000","885,400,000","1,019,200,000"
	OperatingRevenue,"5,874,548,000","5,829,002,000","4,643,723,000","4,569,675,000","4,610,526,000","5,988,605,000","7,039,959,000","6,889,575,000","7,828,440,000","7,918,430,000","6,306,102,000","6,793,396,000","10,427,378,000","8,329,016,000","7,555,924,000","6,592,697,000","4,768,327,000","2,875,885,000","2,446,777,000","2,441,216,000","2,661,420,000","2,251,400,000","2,367,600,000","2,258,400,000","2,322,400,000","2,116,800,000","1,666,200,000","1,568,500,000","1,165,800,000","1,161,300,000","1,137,200,000","1,303,100,000","1,129,200,000","872,800,000","885,400,000","1,019,200,000"
CostOfRevenue,"4,924,198,000","5,025,514,000","4,021,558,000","4,023,265,000","3,974,513,000","5,213,203,000","6,344,300,000","6,227,238,000","7,108,938,000","7,301,815,000","5,911,065,000","6,013,335,000","9,325,724,000","7,167,989,000","6,476,832,000","5,693,483,000","4,160,726,000","2,586,845,000","2,129,378,000","2,143,900,000","2,267,347,000","1,896,500,000","2,035,500,000","1,960,400,000","2,026,900,000","1,854,400,000","1,474,500,000","1,397,300,000","1,017,800,000","1,020,600,000","978,500,000","1,152,000,000","1,001,600,000","781,800,000","789,800,000","937,200,000"
GrossProfit,"950,350,000","803,488,000","622,165,000","546,410,000","636,013,000","775,402,000","695,659,000","662,337,000","719,502,000","616,615,000","395,037,000","780,061,000","1,101,654,000","1,161,027,000","1,079,092,000","899,214,000","607,601,000","289,040,000","317,399,000","297,316,000","394,073,000","354,900,000","332,100,000","298,000,000","295,500,000","262,400,000","191,700,000","171,200,000","148,000,000","140,700,000","158,700,000","151,100,000","127,600,000","91,000,000","95,600,000","82,000,000"
OperatingExpense,"474,395,000","463,271,000","401,452,000","426,523,000","437,084,000","443,275,000","469,934,000","468,611,000","486,606,000","537,113,000","524,135,000","671,202,000","707,786,000","583,810,000","495,030,000","424,994,000","367,550,000","243,308,000","235,553,000","222,150,000","293,499,000","260,200,000","245,900,000","222,300,000","206,700,000","182,400,000","141,500,000","126,700,000","117,700,000","113,800,000","110,400,000","103,100,000","93,200,000","76,700,000","77,000,000","68,300,000"
	SellingGeneralAndAdministration,"474,395,000","463,271,000","401,452,000","426,523,000","437,084,000","443,275,000","469,934,000","468,611,000","486,606,000","537,113,000","524,135,000","671,202,000","707,786,000","583,810,000","495,030,000","424,994,000","367,550,000","243,308,000","235,553,000","222,150,000","226,916,000","208,100,000","198,400,000","178,600,000","165,100,000","144,300,000","111,400,000","99,300,000","92,100,000","90,200,000","88,200,000","82,900,000","74,200,000","60,200,000","61,400,000","56,200,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"66,583,000","52,100,000","47,500,000","43,700,000","41,600,000","38,100,000","30,100,000","27,400,000","25,600,000","23,600,000","22,200,000","20,200,000","19,000,000","16,500,000","15,600,000","12,100,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"66,583,000","52,100,000","47,500,000","43,700,000","41,600,000","38,100,000","30,100,000","27,400,000","25,600,000","23,600,000","22,200,000","20,200,000","19,000,000","16,500,000","15,600,000","12,100,000"
OperatingIncome,"475,955,000","340,217,000","220,713,000","119,887,000","198,929,000","332,127,000","225,725,000","193,726,000","232,896,000","79,502,000","-129,098,000","108,859,000","393,868,000","577,217,000","584,062,000","474,220,000","240,051,000","45,732,000","81,846,000","75,166,000","100,574,000","94,700,000","86,200,000","75,700,000","88,800,000","80,000,000","50,200,000","44,500,000","30,300,000","26,900,000","48,300,000","48,000,000","34,400,000","14,300,000","18,600,000","13,700,000"
NetNonOperatingInterestIncomeExpense,"-68,681,000","-71,373,000","-40,957,000","-44,047,000","-62,231,000","-77,760,000","-77,741,000","-69,608,000","-69,496,000","-70,806,000","-75,508,000","-76,998,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"68,681,000","71,373,000","40,957,000","44,047,000","62,231,000","77,760,000","77,741,000","69,608,000","69,496,000","70,806,000","75,508,000","76,998,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,"-384,000","-14,372,000","-30,836,000","-51,508,000","-9,839,000","-3,173,000","8,818,000","-607,000","-118,795,000",,,,,,,,,,"-16,516,000",,,,,,"-13,400,000",,,,,,"5,700,000","7,500,000","7,100,000","7,900,000","5,500,000"
	GainOnSaleOfSecurity,,,,,,,,"26,088,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,"-384,000","-14,372,000","-30,836,000","-51,508,000","-9,839,000","-3,173,000","-17,270,000","-607,000","-118,795,000",,,,,,,,,,"-16,516,000",,,,,,"-13,400,000",,,,,,"5,700,000","7,500,000","7,100,000","7,900,000","5,500,000"
		ImpairmentOfCapitalAssets,,,,,,,,,"607,000","118,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,"384,000","14,372,000","8,164,000","40,028,000","9,839,000","3,173,000","17,270,000","607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"22,672,000","11,480,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"406,890,000","268,460,000","165,384,000","45,004,000","85,190,000","244,528,000","144,811,000","132,936,000","162,793,000","-110,099,000","-204,606,000","31,861,000","335,605,000","540,883,000","554,493,000","443,033,000","211,947,000","30,394,000","63,138,000","39,300,000","73,255,000","75,000,000","68,100,000","61,000,000","72,900,000","58,000,000","40,900,000","35,100,000","20,300,000","18,300,000","39,800,000","43,400,000","37,800,000","17,500,000","22,500,000","15,000,000"
TaxProvision,"96,108,000","69,681,000","30,147,000","12,454,000","12,647,000","83,206,000","42,724,000","57,979,000","-46,190,000","19,328,000","-38,118,000","12,734,000","103,886,000","172,769,000","187,937,000","157,996,000","65,055,000","11,490,000","22,613,000","14,960,000","27,000,000","27,900,000","25,400,000","22,400,000","26,900,000","19,800,000","14,700,000","13,400,000","7,800,000","6,300,000","13,900,000","14,900,000","13,000,000","7,300,000","8,300,000","5,700,000"
NetIncomeCommonStockholders,"311,647,000","198,093,000","138,506,000","46,332,000","54,762,000","141,634,000","115,551,000","77,315,000","207,484,000","-129,617,000","-205,344,000","20,802,000","231,966,000","355,431,000","356,347,000","285,781,000","132,021,000","18,904,000","40,525,000","24,340,000","46,255,000","47,100,000","42,700,000","38,600,000","46,000,000","38,200,000","26,200,000","21,700,000","12,500,000","12,000,000","25,900,000","28,500,000","24,800,000","10,200,000","14,200,000","9,300,000"
	NetIncome,"311,647,000","198,093,000","138,506,000","46,332,000","54,762,000","141,634,000","115,551,000","77,315,000","207,484,000","-129,617,000","-205,344,000","20,802,000","231,966,000","355,431,000","356,347,000","285,781,000","132,021,000","18,904,000","40,525,000","24,340,000","46,255,000","47,100,000","42,700,000","38,600,000","46,000,000","38,200,000","26,200,000","21,700,000","12,500,000","12,000,000","25,900,000","28,500,000","24,800,000","10,200,000","14,200,000","9,300,000"
