name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"10,782,238,825","19,564,453,515","19,873,999,083","26,146,340,706","29,364,904,389","27,534,717,970","36,543,881,217","37,445,699,033","36,406,234,722","37,684,978,429","34,390,065,009","32,913,204,087","29,325,371,975","49,480,747,140","35,456,703,437","33,071,415,897","20,784,539,999","16,228,749,530","10,945,389,956","10,707,416,395","10,475,374,195","9,340,919,782","6,938,411,698","9,489,224,256","7,487,128,125","7,017,426,302","6,410,207,463"
EnterpriseValue,"13,333,705,759","22,465,851,161","22,840,166,420","29,633,228,670","34,602,789,831","33,342,914,877","41,849,430,551","43,210,324,257","37,577,292,604","37,967,083,007","34,878,986,781","35,268,280,010","27,820,864,239","48,408,673,581","35,098,090,772","33,504,993,652","20,921,285,177","16,987,680,878","12,189,998,318","11,017,391,806","10,617,672,968","9,730,996,008","7,649,477,491","10,018,902,787","8,204,440,793","7,981,374,649","7,747,599,673"
PeRatio,"7.31","9.658","21.157","16.064","48.315","22.677","10.194","14.1","9.678","12.24","15.647","22","9.412","15.909","13.089","19.004","12.461","12.839","14.258",,"13.898","23.23","19.888","16.669","14.387","11.659","29.199"
ForwardPeRatio,,"16.313",,"23.585","19.763","20.243","15.625","11.312","10.87","13.477",,"15.06","20.704",,,,,,,,,,,,,,
PegRatio,,,,,,,"5.041","3.651","3.505","1.461",,"3.013",,,,,,,,,,,,,,,
PsRatio,"0.474","0.794","0.806","1.182","1.649","1.345","1.164","1.297","1.225","1.318","1.388","1.621","1.156","1.993","1.582","1.516","1.138","1.124","1.013","1.034","1.148","1.318","1.224","1.323","1.089","0.587","1.026"
PbRatio,"0.637","1.03","1.125","1.302","1.656","1.651","1.892","2.231","2.214","2.924","3.073","3.635","3.937","6.184","5.7","6.089","3.952","3.643","3.306","3.849","3.632","3.048","2.554","3.098","2.247","1.627","1.504"
EnterprisesValueRevenueRatio,"0.432","0.698","0.686","1.079","1.479","1.324","1.207","1.381","1.265","1.236","1.398","1.648","0.881","1.903","1.416","1.188","0.931","0.884","0.715","0.639","0.596","0.949","0.85","0.939","0.79","0.86","0.71"
EnterprisesValueEBITDARatio,"4.249","6.012","4.87","10.464","8.364","9.772","6.841","8.895","6.53","7.339","9.406","11.811","4.635","9.316","7.077","6.951","5.306","5.616","4.847","3.994","3.563","5.385","5.342","5.215","4.68","4.646","3.858"
