name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			Amortization,,"266,000,000","225,000,000","192,000,000","344,000,000","332,000,000","254,000,000","302,411,002.789","330,626,603.539","767,286,630.808","355,100,412.289","203,450,054.444","225,519,948.771","260,000,000","240,000,000",,"417,000,000","175,000,000","223,000,000","284,000,000","525,000,000",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,"266,000,000","225,000,000","192,000,000","344,000,000","332,000,000","254,000,000","302,411,002.789","330,626,603.539","767,286,630.808","355,100,412.289","203,450,054.444","225,519,948.771","260,000,000","240,000,000",,"417,000,000","175,000,000","223,000,000","284,000,000","525,000,000",,,,,,,,
	OtherOperatingExpenses,"28,750,000,000","28,679,000,000","28,811,000,000","26,374,000,000","26,089,000,000","26,849,000,000","30,856,000,000","32,808,141,622.249","32,426,534,768.694","28,103,168,945.629","27,068,759,143.503","28,083,271,247.636","1,609,265,807.278",,"-241,000,000","24,320,000,000","-418,000,000","-175,000,000","-222,000,000","11,330,000,000","-525,000,000",,,,,,,,
OperatingIncome,"10,218,000,000","15,352,000,000","15,262,000,000","7,019,000,000","4,592,000,000","1,849,000,000","8,277,000,000","24,210,831,561.214","28,046,393,525.009","29,650,703,130.063","24,290,464,157.468","21,018,396,469.712","32,203,413,425.397","36,687,000,000","31,847,000,000","28,460,000,000","21,756,000,000","16,054,000,000","10,635,000,000","-225,000,000","13,386,000,000","2,718,000,000","1,622,400,000","2,169,900,000","1,756,300,000","1,300,800,000","1,197,600,000","1,061,600,000","1,243,900,000"
NetNonOperatingInterestIncomeExpense,"-1,956,000,000","-1,863,000,000","-1,327,000,000","-842,000,000","-416,000,000","-399,000,000","-234,000,000","-447,402,579.469","-436,427,116.672","79,061,629.188","-397,659,263.2","-143,274,686.228","-172,620,207.701",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,"353,833,192.923","174,225,295.917","189,122,585.822","1,671,910,237.492",,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"2,241,000,000","2,106,000,000","1,414,000,000","936,000,000","631,000,000","603,000,000","400,000,000","567,538,457.29","559,420,213.188","702,482,016.72","468,147,360.021","591,724,454.123","1,844,530,445.193",,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-285,000,000","-243,000,000","-87,000,000","-94,000,000","-215,000,000","-204,000,000","-166,000,000","-120,135,877.82","-122,993,096.517","-427,710,452.984","103,737,199.096","-259,327,182.073",,,,,,,,,,,,,,,,,
OtherIncomeExpense,"3,964,000,000","3,821,000,000","4,131,000,000","5,151,000,000","3,000,000,000","4,989,000,000","4,821,000,000","3,537,794,470.988","4,007,194,434.893","4,370,423,174.13","4,082,989,759.277","2,593,271,820.735","2,909,485,758.833","3,689,000,000","3,003,000,000","-23,450,000,000","3,615,000,000","217,000,000","1,333,000,000","1,269,000,000","296,000,000","-87,000,000","75,400,000","-51,500,000","-76,700,000","-698,600,000","-116,700,000","-149,100,000","-375,500,000"
	GainOnSaleOfSecurity,,"-47,000,000","-21,000,000","952,000,000","718,000,000","828,000,000","498,000,000","218,177,801.099","329,304,097.125","152,938,889.249",,"-45,847,899.593",,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"3,427,000,000","3,406,000,000","3,170,000,000","2,015,000,000","2,214,000,000","2,361,000,000","2,662,000,000","3,550,222,320.418","2,658,237,892.454","2,494,977,642.408","2,597,419,869.664","2,352,570,347.871","2,395,801,431.077","2,592,000,000","2,234,000,000","1,401,000,000","457,000,000","1,365,000,000","910,000,000","892,000,000","637,000,000",,,,,,,,
	SpecialIncomeCharges,,"614,000,000","930,000,000","2,598,000,000","263,000,000","2,459,000,000","1,979,000,000","93,899,306.802","1,747,030,973.1","2,138,552,264.921","1,485,569,889.613","286,549,372.457","513,684,327.756","1,097,000,000","769,000,000","-24,851,000,000","3,158,000,000","-1,148,000,000","423,000,000","377,000,000","-341,000,000","-87,000,000","75,400,000","-51,500,000","-76,700,000","-698,600,000","-116,700,000","-149,100,000","-375,500,000"
		OtherSpecialCharges,,,,,,,,,,"-1,520,316,246.517","-659,662,189.121",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"614,000,000","930,000,000","2,598,000,000","263,000,000","2,459,000,000","1,979,000,000","93,899,306.802","1,747,030,973.1","2,138,552,264.921","1,485,569,889.613","286,549,372.457",,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-30,000,000","-152,000,000","52,000,000","-414,000,000","-195,000,000","-659,000,000","-318,000,000","-324,504,957.331","-727,378,527.786","-416,045,622.448",,,,,,,,,,,,,,,,,,,
PretaxIncome,"12,226,000,000","17,310,000,000","18,066,000,000","11,328,000,000","7,176,000,000","6,439,000,000","12,864,000,000","27,301,223,452.733","31,617,160,843.23","34,546,043,678.31","27,975,794,653.544","23,468,393,604.218","34,940,278,976.529","39,072,000,000","33,646,000,000","28,520,000,000","24,285,000,000","15,562,000,000","11,527,000,000","12,061,000,000","12,456,000,000","2,385,000,000","1,467,400,000","1,940,200,000","1,594,900,000","870,900,000","958,000,000","783,900,000","829,300,000"
TaxProvision,"3,926,000,000","5,872,000,000","6,516,000,000","3,029,000,000","970,000,000","1,653,000,000","8,614,000,000","15,341,489,684.885","17,279,868,807.364","18,239,906,681.356","13,602,872,722.436","11,105,220,929.566","19,692,624,662.416","19,824,000,000","18,108,000,000","13,995,000,000","11,265,000,000","6,730,000,000","5,287,000,000","5,235,000,000","5,954,000,000","851,000,000","429,000,000","676,800,000","505,800,000","412,500,000","324,000,000","279,700,000","313,900,000"
NetIncomeCommonStockholders,"8,190,000,000","11,267,000,000","11,446,000,000","8,631,000,000","6,196,000,000","5,087,000,000","4,244,000,000","11,654,561,020.741","14,142,883,592.985","15,910,828,851.014","14,059,050,405.639","12,102,412,745.716","14,742,322,577.053","19,248,000,000","15,531,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
	NetIncome,"8,190,000,000","11,267,000,000","11,446,000,000","8,631,000,000","6,196,000,000","5,087,000,000","4,244,000,000","11,654,561,020.741","14,142,883,592.985","15,910,828,851.014","14,059,050,405.639","12,102,412,745.716","14,742,322,577.053","19,248,000,000","15,531,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
		NetIncomeIncludingNoncontrollingInterests,"8,300,000,000","11,438,000,000","11,550,000,000","8,299,000,000","6,206,000,000","4,786,000,000","4,250,000,000","11,959,733,767.848","14,337,292,035.866","16,306,136,996.954","14,372,921,931.108","12,363,172,674.652","15,247,654,314.113","19,765,000,000","16,015,000,000","14,963,000,000","13,372,000,000","9,076,000,000","6,254,000,000","6,974,000,000","6,788,000,000","1,579,000,000","1,092,300,000","1,319,200,000","1,062,300,000","449,200,000","698,200,000","543,300,000","554,500,000"
			NetIncomeContinuousOperations,"8,300,000,000","11,438,000,000","11,550,000,000","8,299,000,000","6,206,000,000","4,786,000,000","4,250,000,000","11,959,733,767.848","14,337,292,035.866","16,306,136,996.954","14,372,921,931.108","12,363,172,674.652","15,247,654,314.113","19,248,000,000","15,538,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,"-7,000,000",,,,,,,,,,,,,,
		MinorityInterests,"-110,000,000","-171,000,000","-104,000,000","332,000,000","-10,000,000","301,000,000","-6,000,000","-305,172,747.107","-194,408,442.881","-395,308,145.94","-313,871,525.469","-260,759,928.936","-505,331,737.06","-517,000,000","-484,000,000","-438,000,000","-352,000,000","-244,000,000","-14,000,000","-148,000,000","-286,000,000","-45,000,000","-53,900,000","-55,800,000","26,800,000","9,200,000","-64,200,000","-39,100,000","-39,100,000"
DilutedNIAvailtoComStockholders,"8,190,000,000","11,267,000,000","11,446,000,000","8,631,000,000","6,196,000,000","5,087,000,000","4,244,000,000","11,654,561,020.741","14,142,883,592.985","15,910,828,851.014","14,059,050,405.639","12,102,412,745.716","14,742,322,577.053","19,248,000,000","15,531,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
BasicEPS,,"4.2","4.27","3.36","2.52","2.17","1.87","5.151","6.269","7.077","6.291","5.43","6.599","8.538","6.765","6.166","5.304","3.488","0.023","2.46","2.298","1.09","1.06","1.29","1.135","0.49","0.685","0.57","0.61"
DilutedEPS,,"4.17","4.24","3.34","2.51","2.16","1.86","5.137","6.242","7.051","6.264","5.416","6.557","8.48","6.712","6.128","5.304","3.488","0.023","2.46","2.298","1.09","1.06","1.29","1.135","0.49","0.685","0.57","0.61"
BasicAverageShares,,"2,601,621,815","2,680,562,061","2,568,750,000","2,458,730,159","2,344,239,631","2,272,859,512","2,264,349,795","2,256,118,143","2,247,479,529","2,234,829,043","2,230,599,211","2,234,856,551","2,255,294,231","2,293,063,190","2,347,222,792","2,416,420,916","2,487,681,136","2,611,088,852","2,775,099,358","2,815,534,676","1,209,150,274","979,622,642","979,379,845","959,558,626","935,510,204","925,547,445","884,561,404","844,918,033"
DilutedAverageShares,,"2,618,007,888","2,680,562,061","2,568,750,000","2,458,730,159","2,344,239,631","2,281,004,151","2,271,543,658","2,267,000,000","2,256,951,403","2,244,494,576","2,237,292,199","2,246,658,542","2,274,384,984","2,312,304,652","2,362,028,860","2,426,823,772","2,498,372,320","2,629,820,028","2,775,099,358","2,815,534,676","1,216,996,533","979,622,642","979,379,845","959,558,626","935,510,204","925,547,445","884,561,404","844,918,033"
TotalExpenses,"159,484,000,000","160,897,000,000","168,844,000,000","142,080,000,000","123,333,000,000","141,572,000,000","203,741,000,000","212,822,778,867.132","213,045,203,269.236","186,213,466,398.808","162,537,571,485.57","139,668,462,376.067","190,993,123,033.661","163,117,000,000","143,276,000,000","140,979,000,000","144,453,000,000","115,514,000,000","97,063,000,000","94,095,000,000","94,504,000,000","39,848,000,000","26,884,700,000","29,550,200,000","32,305,400,000","26,394,700,000","24,414,400,000","21,975,100,000","23,487,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"8,190,000,000","11,267,000,000","11,446,000,000","8,631,000,000","6,196,000,000","5,087,000,000","4,244,000,000","11,654,561,020.741","14,142,883,592.985","15,910,828,851.014","14,059,050,405.639","12,102,412,745.716","14,742,322,577.053","19,248,000,000","15,531,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
NormalizedIncome,"8,190,000,000","10,892,341,074.523","10,864,855,861.84","6,030,236,405.367","5,347,604,515.05","2,643,828,389.501","2,592,584,100","11,446,499,212.903","12,758,591,001.666","14,383,091,698.529","13,068,620,960.234","11,941,937,073.758","14,434,111,980.399","18,589,800,000","15,076,600,000","29,435,600,000","11,125,200,000","9,520,800,000","5,986,200,000","6,599,800,000","6,706,600,000","1,589,957,232.704","985,043,478.261","1,296,935,254.098","1,141,475,678.726","877,560,000","711,231,524.008","600,100,267.891","748,768,744.724"
InterestIncome,,,,,,,,,,"353,833,192.923","174,225,295.917","189,122,585.822","1,671,910,237.492",,,,,,,,,,,,,,,,
InterestExpense,"2,241,000,000","2,106,000,000","1,414,000,000","936,000,000","631,000,000","603,000,000","400,000,000","567,538,457.29","559,420,213.188","702,482,016.72","468,147,360.021","591,724,454.123","1,844,530,445.193",,,,,,,,,,,,,,,,
NetInterestIncome,"-1,956,000,000","-1,863,000,000","-1,327,000,000","-842,000,000","-416,000,000","-399,000,000","-234,000,000","-447,402,579.469","-436,427,116.672","79,061,629.188","-397,659,263.2","-143,274,686.228","-172,620,207.701",,,,,,,,,,,,,,,,
EBIT,"14,467,000,000","19,416,000,000","19,480,000,000","12,264,000,000","7,807,000,000","7,042,000,000","13,264,000,000","27,868,761,910.022","32,176,581,056.418","35,248,525,695.029","28,443,942,013.566","24,060,118,058.341","36,784,809,421.722","36,687,000,000","31,847,000,000","28,460,000,000","21,756,000,000","16,054,000,000","10,635,000,000","-225,000,000","13,386,000,000","2,718,000,000","1,622,400,000","2,169,900,000","1,756,300,000","1,300,800,000","1,197,600,000","1,061,600,000","1,243,900,000"
EBITDA,"30,882,000,000"
ReconciledCostOfRevenue,"130,468,000,000","115,817,000,000","125,449,000,000","99,095,000,000","82,821,000,000","95,389,000,000","152,026,000,000","166,125,825,071.115","166,757,478,773.772","146,927,613,246.063","123,343,529,724.697","101,402,659,178.176","154,166,550,658.463","129,004,000,000","110,402,000,000","109,970,000,000","136,621,000,000","109,020,000,000","90,730,000,000","77,961,000,000","89,792,000,000","37,349,000,000","25,257,300,000","28,044,100,000","30,769,000,000","24,713,700,000","23,170,900,000","20,988,400,000","22,501,100,000"
ReconciledDepreciation,"16,415,000,000","16,401,000,000","14,584,000,000","16,611,000,000","14,423,000,000","19,334,000,000","20,859,000,000","13,888,812,173.769","13,861,189,726.77","11,182,684,207.116","12,125,282,617.369","10,182,531,950.255","8,626,834,089.707","8,683,000,000","7,331,000,000","6,689,000,000","8,250,000,000","6,669,000,000","6,555,000,000","4,804,000,000","5,237,000,000","2,499,000,000","1,627,400,000","1,506,100,000","1,536,400,000","1,681,000,000","1,243,500,000","986,700,000","986,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"8,190,000,000","11,267,000,000","11,446,000,000","8,631,000,000","6,196,000,000","5,087,000,000","4,244,000,000","11,654,561,020.741","14,142,883,592.985","15,910,828,851.014","14,059,050,405.639","12,102,412,745.716","14,742,322,577.053","19,248,000,000","15,538,000,000","14,525,000,000","13,020,000,000","8,832,000,000","6,240,000,000","6,826,000,000","6,502,000,000","1,534,000,000","1,038,400,000","1,263,400,000","1,089,100,000","458,400,000","634,000,000","504,200,000","515,400,000"
TotalUnusualItemsExcludingGoodwill,,"567,000,000","909,000,000","3,550,000,000","981,000,000","3,287,000,000","2,477,000,000","312,077,107.901","2,076,335,070.225","2,291,491,154.17","1,485,569,889.613","240,701,472.864","513,684,327.756","1,097,000,000","769,000,000","-24,851,000,000","3,158,000,000","-1,148,000,000","423,000,000","377,000,000","-341,000,000","-87,000,000","75,400,000","-51,500,000","-76,700,000","-698,600,000","-116,700,000","-149,100,000","-375,500,000"
TotalUnusualItems,,"567,000,000","909,000,000","3,550,000,000","981,000,000","3,287,000,000","2,477,000,000","312,077,107.901","2,076,335,070.225","2,291,491,154.17","1,485,569,889.613","240,701,472.864","513,684,327.756","1,097,000,000","769,000,000","-24,851,000,000","3,158,000,000","-1,148,000,000","423,000,000","377,000,000","-341,000,000","-87,000,000","75,400,000","-51,500,000","-76,700,000","-698,600,000","-116,700,000","-149,100,000","-375,500,000"
NormalizedEBITDA,"30,882,000,000","35,250,000,000","33,155,000,000","25,325,000,000","21,249,000,000","23,089,000,000","31,646,000,000","41,445,496,975.89","43,961,435,712.963","44,139,718,747.975","39,083,654,741.322","34,001,948,535.733","44,897,959,183.673","44,273,000,000","38,409,000,000","60,000,000,000","26,848,000,000","23,871,000,000","16,767,000,000","4,202,000,000","18,964,000,000","5,304,000,000","3,174,400,000","3,727,500,000","3,369,400,000","3,680,400,000","2,557,800,000","2,197,400,000","2,605,900,000"
TaxRateForCalcs,"0.321","0.339","0.361","0.267","0.135","0.257","0.333","0.333","0.333","0.333","0.333","0.333","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.357","0.292","0.349","0.317","0.4","0.338","0.357","0.379"
TaxEffectOfUnusualItems,"0","192,341,074.523","327,855,861.84","949,236,405.367","132,604,515.05","843,828,389.501","825,584,100","104,015,300.064","692,042,478.906","763,754,001.685","495,140,444.208","80,225,800.905","205,473,731.102","438,800,000","307,600,000","-9,940,400,000","1,263,200,000","-459,200,000","169,200,000","150,800,000","-136,400,000","-31,042,767.296","22,043,478.261","-17,964,745.902","-24,324,321.274","-279,440,000","-39,468,475.992","-53,199,732.109","-142,131,255.276"
