name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
MarketCap,"6,901,707,047","6,780,340,689","5,086,303,381","4,448,306,176","4,876,793,719","3,299,527,409","3,262,610,270","2,733,080,003","2,342,652,483","2,392,732,723","2,071,332,118","1,938,538,260","2,403,591,499","2,609,145,039","2,923,174,359","2,647,420,690","2,655,352,259","3,460,367,470","3,156,679,273","5,501,015,147","3,461,463,779","1,598,894,767","1,298,818,293","1,175,199,932","1,079,773,223","503,662,317","220,622,025","154,476,219","167,877,039","143,812,835","118,255,130","240,305,028","139,531,951","78,114,496","136,505,081"
EnterpriseValue,"7,178,261,047","7,232,262,689","5,575,502,381","5,012,881,176","5,814,765,719","4,374,349,409","4,429,225,270","3,955,833,003","3,492,939,483","3,659,632,723","3,404,362,118","3,220,046,260","3,702,029,499","3,204,326,039","3,640,033,359","3,401,747,690","2,940,851,259","3,917,092,470","3,626,520,273","5,546,639,147","3,588,159,779","1,763,934,767","1,284,753,293","1,184,599,932","1,110,055,223","490,597,317","199,133,025","123,716,219","112,591,039","88,526,835","105,914,130","210,305,028","141,003,951","64,970,496","123,361,081"
PeRatio,"12.283","129.286","69.821","92.538",,,,,,,,,,,,"126.692","66.28","180.583","73.407",,,,,,,,,,,,,,,,
ForwardPeRatio,"19.802","21.93","15.924","15.221","15.198","11.099","11.186","11.588","9.699","11.877","11.416","13.141","7.042","3.834","5.342","7.38","4.498","6.211","6.609","13.263","9.259","12.27","14.124",,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,"0.463","0.614","0.706",,,,,,,,,,,,
PsRatio,"5.623","4.99","3.678","3.202","3.637","2.872","3","2.56","2.193","2.171","1.994","1.919","2.421","2.842","3.177","3.192","3.413","5.078","5.166","9.542","7.324","4.107","4.819","8.765","13.004","8.802","5.368","4.524","5.366","4.613","7.824","13.661","5.388","22.767","39.786"
PbRatio,"3.099","4.375","3.344","2.977","4.632","3.599","3.813","3.204","2.364","2.401","2.02","1.608","1.902","1.92","2.184","2.049","2.022","2.75","2.517","7.996","6.408","3.293","16.1",,,"7.207","3.138","1.852","1.584","1.357","3.691","2.941","3.039","0.621","1.081"
EnterprisesValueRevenueRatio,"5.522","19.894","16.62","15.634","20.74","12.303","13.615","13.063","15.602","13.346","12.532","11.123","16.762","10.325","17.441","13.217","14.367","16.018","16.008","32.095","31.714","16.987","17.101","17.932","21.378","18.602","7.595","10.096","12.277","13.121","16.242","54.753","55.887","18.426","451.872"
EnterprisesValueEBITDARatio,"19.156","63.166","51.655","52.656","101.842","35.525","35.724","56.228","-59.879","-689.456","76.692","-28.212","-109.204","981.718","118.885","40.818","126.483","47.557","40.741","-7,250.509","155.338","69.638","-250.195","-710.618","158.806","-214.235","-261.673","-8.919","-6.774","-4.396","-6.156","-12.17","-7.721","-3.512","-8.225"
