name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"7,758,467,488","5,353,771,911","5,898,562,493","8,993,937,584","4,322,763,828","1,285,699,718","282,089,907","1,131,191,280","839,496,263","641,894,285","897,247,583","795,358,121","530,110,393","903,947,037","863,911,332","785,672,481","712,452,500","502,630,490","475,092,000","933,213,000","683,459,960"
EnterpriseValue,"6,851,982,488","4,616,809,911","5,276,558,493","8,626,839,584","4,193,940,828","1,465,774,718","445,302,907","1,131,191,280","763,792,263","628,692,285","943,041,583","795,358,121","385,389,393","753,916,037","904,738,332","767,443,481","704,624,500","376,622,490","332,799,000","754,456,000","574,614,960"
PeRatio,"27.204","8.99","16.812","57.358",,,,,,"67.643",,,,,,,,,,,
ForwardPeRatio,"50.505","15.949",,"43.103",,,,,,,,,,,,,,,,,
PegRatio,"1.521","0.531",,"0.937",,,,,,,,,,,,,,,,,
PsRatio,"8.147","5.79","8.267","22.666","28.346","32.821","12.474","32.384","15.423","2.483","4.815","5.2","4.494","7.541","10.351","10.127","13.479","9.752","10.719","22.758","59.567"
PbRatio,"4.439","3.338","6.44","37.722","134.994",,,"8.52","2.832","210.181",,,,"12.541",,"14.054","14.06","3.113","2.701","3.934","5.931"
EnterprisesValueRevenueRatio,"6.998","4.771","6.18","19.066","21.906","39.432","17.733","36.096","16.097","2.171","5.096","5.241","3.27","6.644","9.169","10.103","13.331","7.307","7.509","18.399","23.208"
EnterprisesValueEBITDARatio,"18.276","11.359","11.474","51.215","-115.983","-12.255","-2.045","-5.761","-6.657","6.282","-13.004","-6.882","-2.297","-4.128","-8.237","-10.067","-7.912","-4.854","-4.726","-14.12","-23.935"
