name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
			Payables,"194,712,000","165,071,000","159,380,000","202,501,000","185,175,000","164,334,000","195,410,000","228,185,000","214,574,000","217,346,000","214,210,000","174,544,000","185,934,000","192,803,000","187,414,000","192,387,000","170,419,000","176,076,000","164,320,000","192,995,000","196,533,000","198,845,000","226,143,000","228,146,000","224,320,000","238,155,000","214,960,000","237,150,000","211,890,000","206,548,000","183,062,000","197,017,000","186,139,000","136,052,000","149,950,000","124,167,000","129,752,000","119,955,000","101,367,000","101,683,000","108,673,000","100,646,000","95,669,000","97,971,000","102,770,000","103,920,000","95,932,000","95,029,000","68,292,000","102,490,000","98,872,000","90,729,000","56,446,000","77,063,000","80,571,000","71,000,000","52,598,000","75,166,000"
				AccountsPayable,"119,332,000","101,108,000","87,672,000","110,251,000","124,962,000","125,834,000","120,778,000","118,200,000","116,554,000","109,732,000","105,654,000","87,600,000","104,176,000","100,396,000","88,845,000","95,817,000","94,741,000","105,555,000","90,616,000","115,340,000","125,412,000","117,319,000","113,697,000","112,386,000","95,046,000","101,128,000","102,209,000","114,498,000","104,975,000","105,609,000","82,497,000","110,522,000","92,842,000","60,932,000","58,959,000","77,333,000","66,005,000","50,743,000","47,840,000","55,516,000","65,446,000","49,825,000","56,323,000","58,225,000","65,576,000","56,030,000","48,213,000","60,632,000","68,292,000","58,868,000","61,644,000","56,041,000","56,446,000","41,557,000","52,480,000","43,878,000","52,598,000","48,192,000"
				TotalTaxPayable,"61,294,000","49,961,000","58,536,000","56,575,000","44,749,000","27,949,000","59,336,000","95,580,000","85,140,000","96,182,000","99,786,000","77,801,000","69,884,000","85,211,000","87,759,000","87,305,000","67,242,000","59,809,000","63,662,000","67,030,000","63,110,000","64,000,000","96,211,000","97,119,000","113,541,000","121,647,000","98,519,000","98,795,000","85,436,000","86,174,000","85,663,000","86,495,000","71,223,000","57,649,000","71,478,000","46,834,000","49,852,000","55,646,000","46,112,000","46,167,000","43,227,000","41,761,000","39,346,000","39,746,000","37,194,000","39,437,000","38,208,000","34,397,000","36,644,000","43,622,000","37,228,000","34,688,000","31,490,000","35,506,000","28,091,000","27,122,000","27,450,000","26,974,000"
					IncomeTaxPayable,"9,683,000","4,683,000",,,"0","0","1,028,000","6,522,000","3,700,000","2,845,000","3,138,000","6,585,000","22,495,000",,,,"24,066,000",,,,"31,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"14,086,000","14,002,000","13,172,000","35,675,000","15,464,000","10,551,000","15,296,000","14,405,000","12,880,000","11,432,000","8,770,000","9,143,000","8,681,000","7,196,000","10,810,000","9,265,000","5,605,000","10,712,000","10,042,000","10,625,000","6,749,000","17,526,000","16,235,000","18,641,000","14,483,000","15,380,000","14,232,000","23,857,000","20,255,000","14,765,000","14,902,000",,"22,074,000","17,471,000","19,513,000",,"13,895,000","13,566,000","7,415,000",,,"9,060,000",,,,"8,453,000","9,511,000",,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,"3,193,000",,,,"2,831,000",,,,"1,262,000",,,,"1,250,000",,,,"1,224,000",,,,,,,,,,,,,,,,,,,,"-36,644,000",,,,"-31,490,000",,,,"-27,450,000",
			CurrentAccruedExpenses,"10,972,000",,,,"10,437,000","44,263,000","41,951,000","38,616,000","16,133,000",,,,"41,603,000","72,561,000","66,820,000","67,135,000","53,620,000","63,432,000","66,124,000","76,412,000","41,811,000","83,632,000","72,930,000","63,957,000","39,078,000","65,993,000","59,279,000","46,374,000","48,047,000","45,753,000","42,190,000","34,550,000","30,472,000","47,177,000","45,376,000","34,354,000","47,614,000","40,817,000","42,332,000","42,712,000","49,058,000","45,490,000","39,902,000","37,418,000","40,642,000","44,966,000","44,599,000","57,342,000","52,233,000",,,,"32,104,000",,,,"14,780,000",
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,177,000",,,,,"42,332,000",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,027,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"44,401,000","44,454,000","39,473,000","37,860,000","36,953,000",,,,"44,188,000","42,991,000","37,175,000","33,360,000","38,513,000",,,,"29,328,000",,,,"39,480,000",,,,"36,897,000",,,,"30,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"214,970,000","235,820,000","336,646,000","420,480,000","311,965,000","268,994,000","248,628,000","253,944,000","298,462,000","261,167,000","209,615,000","166,549,000","222,718,000","214,014,000","214,667,000","229,347,000","245,514,000","258,990,000","201,741,000","206,544,000","187,646,000","152,298,000","147,649,000","155,674,000","156,329,000","140,114,000","131,474,000","122,414,000","136,268,000","118,387,000","114,522,000","113,932,000","131,069,000","97,033,000","96,928,000","95,515,000","100,860,000","124,893,000","145,085,000","113,792,000","94,550,000","129,315,000","157,040,000","114,741,000","115,833,000","119,150,000","100,454,000","96,243,000","110,658,000","110,777,000","118,197,000","103,154,000","91,453,000","73,991,000","65,390,000","70,678,000","67,905,000","60,571,000"
			CurrentDebt,"117,238,000","135,982,000","236,541,000","319,098,000","311,965,000","268,994,000","248,628,000","253,944,000","298,462,000","261,167,000","209,615,000","166,549,000","222,718,000","214,014,000","214,667,000","229,347,000","245,514,000","258,990,000","201,741,000","206,544,000","187,646,000","152,298,000","147,649,000","155,674,000","156,329,000","140,114,000","131,474,000","122,414,000","136,268,000","118,387,000","114,522,000","113,932,000","131,069,000","97,033,000","96,928,000","95,515,000","100,860,000","124,893,000","145,085,000","113,792,000","94,550,000","129,315,000","157,040,000","114,741,000","115,833,000","119,150,000","100,454,000","96,243,000","110,658,000","110,777,000","118,197,000","103,154,000","91,453,000","73,991,000","65,390,000","70,678,000","67,905,000","60,571,000"
				OtherCurrentBorrowings,"117,238,000","135,982,000","236,541,000","319,098,000",,,,,"298,462,000",,,,"222,718,000",,,,"245,514,000",,,,"187,646,000",,,,"156,329,000",,,,"136,268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"97,732,000","99,838,000","100,105,000","101,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"532,494,000","582,942,000","600,724,000","561,333,000","502,018,000","553,674,000","602,461,000","540,158,000","483,879,000","512,455,000","515,808,000","471,213,000","405,281,000","424,088,000","410,706,000","347,844,000","370,994,000","352,283,000","385,564,000","382,742,000","408,012,000","434,740,000","463,283,000","496,210,000","578,439,000","549,721,000","442,172,000","369,286,000","382,807,000",,,"282,988,000","297,135,000",,,"225,602,000","208,735,000",,,,,"186,985,000",,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"532,494,000","582,942,000","600,724,000","561,333,000","502,018,000","553,674,000","602,461,000","540,158,000","483,879,000","512,455,000","515,808,000","471,213,000","405,281,000","424,088,000","410,706,000","347,844,000","370,994,000","352,283,000","385,564,000","382,742,000","408,012,000","434,740,000","463,283,000","496,210,000","578,439,000","549,721,000","442,172,000","369,286,000","382,807,000",,,"282,988,000",,,,"225,602,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"84,000","203,000","278,000","478,000","604,000","63,000","354,000","1,444,000","1,156,000","2,045,000","5,085,000","5,279,000","4,387,000","31,784,000","50,545,000","91,363,000","115,792,000","105,901,000","79,662,000","98,307,000","108,015,000","19,570,000","8,484,000","9,135,000","6,883,000","7,835,000","11,883,000","9,309,000","9,678,000","370,120,000","375,334,000","10,362,000","13,845,000","331,566,000","286,550,000","10,778,000","10,934,000","224,133,000","206,965,000","173,605,000","194,301,000","18,924,000","178,026,000","200,807,000","242,839,000","230,094,000","199,769,000","212,356,000","193,806,000","202,754,000","203,982,000","152,883,000","159,570,000","153,001,000","127,885,000","108,239,000","118,696,000","98,107,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,424,839,000","1,420,260,000","1,494,077,000","1,525,392,000","1,199,419,000","1,096,080,000","1,093,506,000","1,065,113,000","1,083,044,000","1,104,664,000","1,129,821,000","1,171,216,000","1,105,406,000","1,104,971,000","1,143,761,000","1,125,531,000","1,142,387,000","1,126,191,000","1,116,660,000","1,053,120,000","1,034,269,000","1,086,500,000","1,003,267,000","981,050,000","1,008,912,000","1,048,958,000","1,089,555,000","1,129,092,000","1,154,266,000","1,150,358,000","1,144,374,000","1,074,604,000","1,017,605,000","1,015,574,000","1,005,812,000","988,262,000","948,133,000","849,260,000","867,624,000","824,119,000","780,659,000","797,037,000","814,817,000","831,371,000","819,709,000","780,728,000","817,057,000","760,144,000","750,625,000","713,188,000","622,110,000","614,599,000","543,773,000","495,753,000","486,906,000","408,313,000","417,066,000","383,059,000"
		LongTermProvisions,"170,302,000",,,,"116,380,000",,,,"95,790,000",,,,"70,297,000",,,,"52,305,000",,,,"56,187,000",,,,"49,892,000",,,,"41,738,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,145,015,000","1,196,579,000","1,258,442,000","1,307,647,000","975,283,000","918,688,000","914,071,000","889,011,000","876,119,000","918,642,000","965,366,000","1,007,866,000","961,414,000","999,537,000","1,035,440,000","1,021,159,000","1,055,183,000","997,657,000","988,841,000","943,003,000","928,964,000","982,160,000","895,396,000","883,119,000","913,507,000","960,462,000","999,549,000","1,038,793,000","1,069,836,000","1,067,549,000","1,063,745,000","987,375,000","936,657,000","954,758,000","942,128,000","931,594,000","888,681,000","815,020,000","836,116,000","793,157,000","750,971,000","771,184,000","791,612,000","812,124,000","800,196,000","762,977,000","795,820,000","739,886,000","732,209,000","696,692,000","605,977,000","599,851,000","529,802,000","482,490,000","473,995,000","393,541,000","402,954,000","369,237,000"
			LongTermDebt,"938,183,000","965,500,000","1,005,385,000","1,038,050,000","975,283,000","918,688,000","914,071,000","889,011,000","876,119,000","918,642,000","965,366,000","1,007,866,000","961,414,000","999,537,000","1,035,440,000","1,021,159,000","1,055,183,000","997,657,000","988,841,000","943,003,000","928,964,000","982,160,000","895,396,000","883,119,000","913,507,000","960,462,000","999,549,000","1,038,793,000","1,069,836,000","1,067,549,000","1,063,745,000","987,375,000","936,657,000","954,758,000","942,128,000","931,594,000","888,681,000","815,020,000","836,116,000","793,157,000","750,971,000","771,184,000","791,612,000","812,124,000","800,196,000","762,977,000","795,820,000","739,886,000","732,209,000","696,692,000","605,977,000","599,851,000","529,802,000","482,490,000","473,995,000","393,541,000","402,954,000","369,237,000"
			LongTermCapitalLeaseObligation,"206,832,000","231,079,000","253,057,000","269,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"88,603,000","44,761,000","60,455,000","47,246,000","86,412,000","46,586,000","47,172,000","45,268,000","83,743,000","53,493,000","45,690,000","41,467,000","71,298,000","40,774,000","39,151,000","37,224,000","32,865,000","45,940,000","44,020,000","31,775,000","36,296,000","33,848,000","35,858,000","32,693,000","37,959,000","32,274,000","36,803,000","37,691,000","34,364,000","31,888,000","32,052,000","32,386,000","30,444,000","17,931,000","19,375,000","13,406,000","20,016,000","14,904,000","14,131,000","14,056,000","13,410,000","10,685,000","9,839,000","8,135,000","8,747,000","6,280,000","8,375,000","8,119,000","6,747,000","5,291,000","5,440,000","4,933,000","4,557,000","3,939,000","3,947,000","5,309,000","4,039,000","5,020,000"
			NonCurrentDeferredTaxesLiabilities,"43,397,000","44,761,000","60,455,000","47,246,000","48,940,000","46,586,000","47,172,000","45,268,000","50,628,000","53,493,000","45,690,000","41,467,000","44,974,000","40,774,000","39,151,000","37,224,000","32,865,000","45,940,000","44,020,000","31,775,000","36,296,000","33,848,000","35,858,000","32,693,000","37,959,000","32,274,000","36,803,000","37,691,000","34,364,000","31,888,000","32,052,000","32,386,000","30,444,000","17,931,000","19,375,000","13,406,000","20,016,000","14,904,000","14,131,000","14,056,000","13,410,000","10,685,000","9,839,000","8,135,000","8,747,000","6,280,000","8,375,000","8,119,000","6,747,000","5,291,000","5,440,000","4,933,000","4,557,000","3,939,000","3,947,000","5,309,000","4,039,000","5,020,000"
			NonCurrentDeferredRevenue,"45,206,000",,,,"37,472,000",,,,"33,115,000",,,,"26,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,"17,154,000","16,588,000","15,932,000","11,834,000","11,262,000","6,139,000","6,176,000","6,219,000","6,223,000","6,309,000","6,293,000","6,322,000","6,340,000","6,286,000","5,910,000","5,895,000","5,847,000","5,813,000","5,852,000","5,779,000","5,733,000","2,560,000","2,630,000","2,590,000","2,370,000","2,326,000","2,208,000","2,060,000","2,072,000","1,846,000","1,897,000","1,866,000","1,894,000","1,996,000",,"1,792,000","1,701,000","1,519,000","1,419,000","1,404,000","1,283,000","1,383,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,"17,154,000","16,588,000","15,932,000","11,834,000","11,262,000","6,139,000","6,176,000","6,219,000","6,223,000","6,309,000","6,293,000","6,322,000","6,340,000","6,286,000","5,910,000","5,895,000","5,847,000","5,813,000","5,852,000","5,779,000","5,733,000","2,560,000","2,630,000","2,590,000","2,370,000","2,326,000","2,208,000","2,060,000","2,072,000","1,846,000","1,897,000","1,866,000","1,894,000","1,996,000",,"1,792,000","1,701,000","1,519,000","1,419,000","1,404,000","1,283,000","1,383,000"
		OtherNonCurrentLiabilities,"20,919,000","178,920,000","175,180,000","170,499,000","21,344,000","130,806,000","132,263,000","130,834,000","27,392,000","132,529,000","118,765,000","121,883,000","2,397,000","64,660,000","69,170,000","67,148,000","2,034,000","66,006,000","67,867,000","66,508,000","1,560,000","64,353,000","65,837,000","59,019,000","1,331,000","49,913,000","46,910,000","46,286,000","1,988,000","44,635,000","42,667,000","48,948,000","44,657,000","37,072,000","38,457,000","37,483,000","33,703,000","16,776,000","14,747,000","14,316,000","13,908,000","12,842,000","11,158,000","9,052,000","8,694,000","9,625,000","10,965,000","10,273,000","9,775,000","9,209,000","10,693,000","8,023,000","7,713,000","7,805,000","7,545,000","8,059,000","8,790,000","7,419,000"
TotalEquityGrossMinorityInterest,"1,934,906,000","1,968,162,000","1,890,507,000","1,866,731,000","1,840,679,000","2,237,943,000","2,217,006,000","2,202,545,000","2,111,495,000","2,042,642,000","1,968,714,000","1,925,614,000","1,842,271,000","1,772,122,000","1,716,127,000","1,682,443,000","1,587,422,000","2,109,062,000","2,157,317,000","2,131,943,000","2,075,108,000","2,116,962,000","2,090,055,000","2,011,030,000","1,901,906,000","1,818,896,000","1,724,513,000","1,653,625,000","1,536,544,000","1,547,092,000","1,433,178,000","1,491,823,000","1,389,531,000","1,248,920,000","1,180,150,000","1,206,168,000","1,109,969,000","943,502,000","877,137,000","906,310,000","865,628,000","796,841,000","748,116,000","700,185,000","632,432,000","610,116,000","591,601,000","576,989,000","531,637,000","495,387,000","448,702,000","428,444,000","371,669,000","327,383,000","289,641,000","278,048,000","245,867,000","229,223,000"
	StockholdersEquity,"1,934,906,000","1,968,162,000","1,890,507,000","1,866,731,000","1,840,679,000","2,237,943,000","2,217,006,000","2,202,545,000","2,111,495,000","2,042,642,000","1,968,714,000","1,925,614,000","1,842,271,000","1,772,122,000","1,716,127,000","1,682,443,000","1,587,422,000","2,109,062,000","2,157,317,000","2,131,943,000","2,075,108,000","2,116,962,000","2,090,055,000","2,011,030,000","1,901,906,000","1,818,896,000","1,724,513,000","1,653,625,000","1,536,544,000","1,547,092,000","1,433,178,000","1,491,823,000","1,389,531,000","1,248,920,000","1,180,150,000","1,206,168,000","1,109,969,000","943,502,000","877,137,000","906,310,000","865,628,000","796,841,000","748,116,000","700,185,000","632,432,000","610,116,000","591,601,000","576,989,000","531,637,000","495,387,000","448,702,000","428,444,000","371,669,000","327,383,000","289,641,000","278,048,000","245,867,000","229,223,000"
		CapitalStock,"28,608,000","28,605,000","28,602,000","28,599,000","28,553,000","28,553,000","28,553,000","28,544,000","28,504,000","28,496,000","28,412,000","28,417,000","28,454,000","28,454,000","28,454,000","28,450,000","28,390,000","28,390,000","28,390,000","28,389,000","28,325,000","28,324,000","30,142,000","30,092,000","30,092,000","30,092,000","30,092,000","30,096,000","30,057,000","29,962,000","29,962,000","29,962,000","29,961,000","29,962,000","29,962,000","29,961,000","0","29,757,000","29,757,000","29,757,000","0","29,580,000","29,580,000","29,580,000","0","29,483,000","29,483,000","0","29,308,000","0","0","29,308,000","29,223,000","0","0","0","29,223,000","29,223,000"
			CommonStock,"28,608,000","28,605,000","28,602,000","28,599,000","28,553,000","28,553,000","28,553,000","28,544,000","28,504,000","28,496,000","28,412,000","28,417,000","28,454,000","28,454,000","28,454,000","28,450,000","28,390,000","28,390,000","28,390,000","28,389,000","28,325,000","28,324,000","30,142,000","30,092,000","30,092,000","30,092,000","30,092,000","30,096,000","30,057,000","29,962,000","29,962,000","29,962,000","29,961,000","29,962,000","29,962,000","29,961,000","0","29,757,000","29,757,000","29,757,000","0","29,580,000","29,580,000","29,580,000","0","29,483,000","29,483,000","0","29,308,000","0","0","29,308,000","29,223,000","0","0","0","29,223,000","29,223,000"
		AdditionalPaidInCapital,"86,135,000","84,338,000","82,976,000","81,675,000","80,041,000","78,249,000","76,386,000","74,871,000","72,945,000","71,123,000","69,296,000","67,582,000","64,986,000","62,699,000","59,072,000","58,432,000","57,455,000","56,390,000","55,360,000","54,562,000","53,486,000","52,211,000","49,671,000","48,154,000","47,031,000","45,594,000","44,442,000","42,363,000","40,660,000","38,977,000","37,237,000","35,575,000","33,567,000","31,512,000","29,416,000","26,733,000","55,867,000","22,836,000","21,283,000","19,904,000","48,244,000","17,292,000","16,009,000","14,664,000","42,964,000","12,299,000","11,160,000","39,520,000","8,064,000","36,135,000","34,901,000","3,473,000","3,340,000","31,063,000","30,153,000","29,223,000","29,223,000",
		RetainedEarnings,"1,965,179,000","1,752,710,000","1,780,398,000","1,807,605,000","1,872,700,000","2,027,386,000","2,066,048,000","2,102,933,000","2,150,322,000","1,812,092,000","1,843,871,000","1,865,477,000","1,887,091,000","1,818,133,000","1,765,765,000","1,732,725,000","1,638,733,000","2,083,801,000","2,114,547,000","2,084,253,000","2,011,485,000","2,027,914,000","2,004,859,000","1,929,306,000","1,820,583,000","1,739,740,000","1,646,529,000","1,572,088,000","1,458,258,000","1,471,258,000","1,359,341,000","1,420,324,000","1,324,394,000","1,186,163,000","1,115,833,000","1,145,690,000","1,051,692,000","889,866,000","825,944,000","855,238,000","817,649,000","747,597,000","704,523,000","665,617,000","594,004,000","575,666,000","545,322,000","531,098,000","491,599,000","456,123,000","409,302,000","392,816,000","343,390,000","301,935,000","264,694,000","250,101,000","217,862,000","200,209,000"
		TreasuryStock,"136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","136,388,000","58,080,000","36,274,000","36,274,000","18,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-8,628,000","-5,378,000","-5,378,000","-4,191,000","-4,227,000","-3,960,000","-3,960,000","-3,888,000","-3,888,000","-1,859,000","-1,859,000","-1,859,000","-1,872,000","-776,000","-776,000","-776,000","-768,000","-1,439,000","-4,706,000","1,013,000","238,000","8,513,000","5,383,000","3,478,000","4,200,000","3,470,000","3,450,000","9,078,000","7,569,000","6,895,000","6,638,000","5,962,000","1,609,000","1,283,000","4,939,000","3,784,000","2,410,000","1,043,000","153,000","1,411,000","-265,000","2,372,000","-1,996,000","-9,676,000","-4,536,000","-7,332,000","5,636,000","6,371,000","2,666,000",,,,"-4,284,000",,,,"-1,218,000",
		OtherEquityInterest,"247,002,000","244,275,000","140,297,000","89,431,000","88,095,000","244,103,000","186,367,000","136,473,000","370,023,000","269,178,000","165,382,000","102,385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,371,000",,"3,129,000","4,499,000","2,847,000",,"-5,615,000","-5,206,000","-1,276,000","-29,223,000","-209,000"
TotalCapitalization,"2,873,089,000","2,933,662,000","2,895,892,000","2,904,781,000","2,815,962,000","3,156,631,000","3,131,077,000","3,091,556,000","2,987,614,000","2,961,284,000","2,934,080,000","2,933,480,000","2,803,685,000","2,771,659,000","2,751,567,000","2,703,602,000","2,642,605,000","3,106,719,000","3,146,158,000","3,074,946,000","3,004,072,000","3,099,122,000","2,985,451,000","2,894,149,000","2,815,413,000","2,779,358,000","2,724,062,000","2,692,418,000","2,606,380,000","2,614,641,000","2,496,923,000","2,479,198,000","2,326,188,000","2,203,678,000","2,122,278,000","2,137,762,000","1,998,650,000","1,758,522,000","1,713,253,000","1,699,467,000","1,616,599,000","1,568,025,000","1,539,728,000","1,512,309,000","1,432,628,000","1,373,093,000","1,387,421,000","1,316,875,000","1,263,846,000","1,192,079,000","1,054,679,000","1,028,295,000","901,471,000","809,873,000","763,636,000","671,589,000","648,821,000","598,460,000"
CommonStockEquity,"1,934,906,000","1,968,162,000","1,890,507,000","1,866,731,000","1,840,679,000","2,237,943,000","2,217,006,000","2,202,545,000","2,111,495,000","2,042,642,000","1,968,714,000","1,925,614,000","1,842,271,000","1,772,122,000","1,716,127,000","1,682,443,000","1,587,422,000","2,109,062,000","2,157,317,000","2,131,943,000","2,075,108,000","2,116,962,000","2,090,055,000","2,011,030,000","1,901,906,000","1,818,896,000","1,724,513,000","1,653,625,000","1,536,544,000","1,547,092,000","1,433,178,000","1,491,823,000","1,389,531,000","1,248,920,000","1,180,150,000","1,206,168,000","1,109,969,000","943,502,000","877,137,000","906,310,000","865,628,000","796,841,000","748,116,000","700,185,000","632,432,000","610,116,000","591,601,000","576,989,000","531,637,000","495,387,000","448,702,000","428,444,000","371,669,000","327,383,000","289,641,000","278,048,000","245,867,000","229,223,000"
CapitalLeaseObligations,"304,564,000","330,917,000","353,162,000","370,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,826,790,000","1,859,688,000","1,783,108,000","1,761,793,000","1,739,511,000","2,144,490,000","2,126,771,000","2,117,594,000","2,030,380,000","1,965,367,000","1,894,548,000","1,854,909,000","1,772,769,000","1,698,617,000","1,643,264,000","1,611,978,000","1,517,996,000","2,044,484,000","2,094,522,000","2,074,509,000","2,017,813,000","2,058,822,000","2,033,168,000","1,957,784,000","1,848,387,000","1,735,663,000","1,641,488,000","1,567,886,000","1,449,587,000","1,462,474,000","1,349,338,000","1,413,429,000","1,317,385,000","1,177,743,000","1,105,809,000","1,136,354,000","1,041,029,000","876,692,000","814,391,000","843,958,000","806,803,000","734,275,000","692,409,000","653,234,000","578,835,000","554,819,000","529,069,000","510,975,000","471,952,000","435,951,000","387,369,000","374,412,000","349,890,000","277,955,000","244,696,000","226,367,000","225,355,000","176,160,000"
WorkingCapital,"236,810,000","40,567,000","-49,027,000","-61,352,000","16,917,000","20,184,000","48,507,000","82,976,000","140,096,000","49,126,000","230,890,000","279,901,000","170,955,000","96,162,000","80,453,000","34,465,000","-78,082,000","16,442,000","-14,778,000","-86,566,000","29,952,000","283,424,000","245,987,000","456,016,000","359,207,000","285,244,000","243,547,000","200,441,000","128,800,000","245,746,000","17,454,000","104,318,000","95,582,000","38,966,000","91,568,000","175,238,000","96,488,000","50,392,000","24,514,000","83,785,000","55,572,000","33,421,000","52,162,000","79,166,000","20,380,000","12,966,000","33,739,000","46,557,000","10,747,000","-2,045,000","-37,942,000","-9,430,000","-48,922,000","-66,979,000","-55,127,000","-51,149,000","-69,186,000","-25,416,000"
InvestedCapital,"2,990,327,000","3,069,644,000","3,132,433,000","3,223,879,000","3,127,927,000","3,425,625,000","3,379,705,000","3,345,500,000","3,286,076,000","3,222,451,000","3,143,695,000","3,100,029,000","3,026,403,000","2,985,673,000","2,966,234,000","2,932,949,000","2,888,119,000","3,365,709,000","3,347,899,000","3,281,490,000","3,191,718,000","3,251,420,000","3,133,100,000","3,049,823,000","2,971,742,000","2,919,472,000","2,855,536,000","2,814,832,000","2,742,648,000","2,733,028,000","2,611,445,000","2,593,130,000","2,457,257,000","2,300,711,000","2,219,206,000","2,233,277,000","2,099,510,000","1,883,415,000","1,858,338,000","1,813,259,000","1,711,149,000","1,697,340,000","1,696,768,000","1,627,050,000","1,548,461,000","1,492,243,000","1,487,875,000","1,413,118,000","1,374,504,000","1,302,856,000","1,172,876,000","1,131,449,000","992,924,000","883,864,000","829,026,000","742,267,000","716,726,000","659,031,000"
TangibleBookValue,"1,826,790,000","1,859,688,000","1,783,108,000","1,761,793,000","1,739,511,000","2,144,490,000","2,126,771,000","2,117,594,000","2,030,380,000","1,965,367,000","1,894,548,000","1,854,909,000","1,772,769,000","1,698,617,000","1,643,264,000","1,611,978,000","1,517,996,000","2,044,484,000","2,094,522,000","2,074,509,000","2,017,813,000","2,058,822,000","2,033,168,000","1,957,784,000","1,848,387,000","1,735,663,000","1,641,488,000","1,567,886,000","1,449,587,000","1,462,474,000","1,349,338,000","1,413,429,000","1,317,385,000","1,177,743,000","1,105,809,000","1,136,354,000","1,041,029,000","876,692,000","814,391,000","843,958,000","806,803,000","734,275,000","692,409,000","653,234,000","578,835,000","554,819,000","529,069,000","510,975,000","471,952,000","435,951,000","387,369,000","374,412,000","349,890,000","277,955,000","244,696,000","226,367,000","225,355,000","176,160,000"
TotalDebt,"1,359,985,000","1,432,399,000","1,595,088,000","1,728,127,000","1,287,248,000","1,187,682,000","1,162,699,000","1,142,955,000","1,174,581,000","1,179,809,000","1,174,981,000","1,174,415,000","1,184,132,000","1,213,551,000","1,250,107,000","1,250,506,000","1,300,697,000","1,256,647,000","1,190,582,000","1,149,547,000","1,116,610,000","1,134,458,000","1,043,045,000","1,038,793,000","1,069,836,000","1,100,576,000","1,131,023,000","1,161,207,000","1,206,104,000","1,185,936,000","1,178,267,000","1,101,307,000","1,067,726,000","1,051,791,000","1,039,056,000","1,027,109,000","989,541,000","939,913,000","981,201,000","906,949,000","845,521,000","900,499,000","948,652,000","926,865,000","916,029,000","882,127,000","896,274,000","836,129,000","842,867,000","807,469,000","724,174,000","703,005,000","621,255,000","556,481,000","539,385,000","464,219,000","470,859,000","429,808,000"
