name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"5,788,877,502","4,109,714,118","2,913,702,480","3,023,493,677","2,261,317,772","935,294,675","1,501,937,259","1,381,414,757","1,407,457,048","1,046,557,194","907,918,490","326,485,089","59,090,344"
EnterpriseValue,"5,805,947,502","4,329,494,118","3,305,791,480","3,595,489,677","2,586,260,772","1,267,720,675","1,721,287,259","1,416,790,757","1,339,508,048","972,985,194","837,525,490","332,895,089","15,484,013"
PeRatio,"17.719","401","29.2","103.333",,,,"25.25","27.446","22.014","29.973",,
ForwardPeRatio,"12.707","11.364","22.727","14.514","28.169","28.329","19.841",,,,,,
PsRatio,"4.596","3.26","2.711","4.74","3.482","1.748","2.233","2.467","5.398","5.009","6.633","13.403",
PbRatio,"2.839","2.285","1.754","2.01","1.615","0.666","0.809","0.854","2.506","3.503","3.155","1.651","0.439"
EnterprisesValueRevenueRatio,"4.565","3.746","2.698","5.63","3.785","2.29","3.537","2.603","5.171","4.318","6.568","16.13",
EnterprisesValueEBITDARatio,"6.796","5.695","6.227","14.841","10.302","74.774","-2.718","8.052","12.12","8.962","14.958","-13.029","-1.466"
