name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"2,036,680,303","2,419,157,682","1,974,149,707","1,985,488,716","1,736,173,628","1,575,194,506","2,050,645,541","1,828,251,350","1,725,851,336","1,570,024,044","1,322,267,111","1,477,127,223","1,286,530,162","1,460,384,816"
EnterpriseValue,"2,405,627,303","2,781,307,682","2,338,563,707","2,456,114,716","2,088,657,628","1,923,027,506","2,447,159,541","2,353,077,350","2,142,182,336","1,960,629,044","1,772,240,111","2,034,883,223","1,620,065,162","2,254,028,816"
PeRatio,"17.138","21.667","22","21.35","17.322","15.842","20.169","19.26","18.772","26.853","30.326","39.243","27.871","45.227"
ForwardPeRatio,"19.646","19.121","16.611","17.153","15.129","12.854","17.036","16.051","15.291","16.611","14.793","16.667","15.576","17.452"
PegRatio,,"3.824","3.321","3.433","3.025","2.57","3.408","3.208","3.823","4.15","3.699","4.168","3.892","5.814"
PsRatio,"1.236","1.49","1.247","1.225","1.059","0.964","1.268","1.165","1.104","1.02","0.864","0.943","0.707","0.939"
PbRatio,"2.218","2.583","2.131","2.159","1.955","1.78","2.333","2.141","2.118","1.937","1.657","1.921","1.748","5.679"
EnterprisesValueRevenueRatio,"1.431","7.552","5.606","5.314","4.816","5.601","6.606","4.921","4.849","5.58","5.103","4.755","3.736","6.69"
EnterprisesValueEBITDARatio,"10.568","70.658","42.275","34.625","33.675","70.757","69.486","31.389","29.503","50.468","62.23","30.068","21.761","144.267"
