name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"22,578,000,000","23,571,000,000","23,771,000,000","20,428,000,000","17,509,000,000","19,110,000,000","19,221,000,000","17,301,000,000","17,334,000,000","18,048,000,000","13,226,000,000","10,800,000,000","14,342,000,000","13,048,000,000","11,362,000,000","9,918,000,000","8,438,000,000","6,296,000,000","5,853,000,000","5,681,000,000","6,597,000,000","6,639,000,000","6,266,000,000","5,625,000,000","5,257,000,000","5,245,000,000","4,737,200,000","4,247,900,000","3,749,200,000","3,405,500,000","3,461,800,000","3,510,800,000","3,310,100,000","2,767,400,000","2,303,700,000","2,146,300,000"
	OperatingRevenue,"22,578,000,000","23,571,000,000","23,771,000,000","20,428,000,000","17,509,000,000","19,110,000,000","19,221,000,000","17,301,000,000","17,334,000,000","18,048,000,000","13,226,000,000","10,800,000,000","14,342,000,000","13,048,000,000","11,362,000,000","9,918,000,000","8,438,000,000","6,296,000,000","5,853,000,000","5,681,000,000","6,597,000,000","6,639,000,000","6,266,000,000","5,625,000,000","5,257,000,000","5,245,000,000","4,737,200,000","4,247,900,000","3,749,200,000","3,405,500,000","3,461,800,000","3,510,800,000","3,310,100,000","2,767,400,000","2,303,700,000","2,146,300,000"
CostOfRevenue,"16,836,000,000","17,591,000,000","18,034,000,000","15,338,000,000","13,057,000,000","14,163,000,000","14,360,000,000","12,918,000,000","12,826,000,000","13,459,000,000","10,058,000,000","8,631,000,000","11,402,000,000","10,492,000,000","8,767,000,000","7,732,000,000","6,758,000,000","5,173,000,000","4,808,000,000","4,660,000,000","5,338,000,000","5,221,000,000","4,925,000,000","4,345,000,000","4,072,000,000","3,974,000,000","3,550,700,000","3,085,900,000","2,784,200,000","2,649,500,000","2,713,700,000","2,586,900,000","2,422,000,000","1,952,000,000","1,607,100,000","1,458,500,000"
GrossProfit,"5,742,000,000","5,980,000,000","5,737,000,000","5,090,000,000","4,452,000,000","4,947,000,000","4,861,000,000","4,383,000,000","4,508,000,000","4,589,000,000","3,168,000,000","2,169,000,000","2,940,000,000","2,556,000,000","2,595,000,000","2,186,000,000","1,680,000,000","1,123,000,000","1,045,000,000","1,021,000,000","1,259,000,000","1,418,000,000","1,341,000,000","1,280,000,000","1,185,000,000","1,271,000,000","1,186,500,000","1,162,000,000","965,000,000","756,000,000","748,100,000","923,900,000","888,100,000","815,400,000","696,600,000","687,800,000"
OperatingExpense,"3,423,000,000","3,467,000,000","3,328,000,000","3,093,000,000","2,671,000,000","2,889,000,000","2,840,000,000","2,628,000,000","2,622,000,000","2,466,000,000","1,901,000,000","1,814,000,000","1,631,000,000","1,398,000,000","1,464,000,000","1,423,000,000","1,256,000,000","1,030,000,000","937,000,000","948,000,000","1,020,000,000","1,026,000,000","1,042,000,000","1,004,000,000","977,000,000","955,000,000","879,000,000","913,900,000","834,500,000","746,500,000","775,100,000","868,700,000","827,700,000","736,400,000","691,900,000","577,100,000"
	SellingGeneralAndAdministration,"2,407,000,000","2,454,000,000","2,437,000,000","2,390,000,000","2,046,000,000","2,092,000,000","2,095,000,000","1,920,000,000","1,900,000,000","1,837,000,000","1,487,000,000","1,239,000,000","1,450,000,000","1,296,000,000","1,283,000,000","1,145,000,000","1,015,000,000","830,000,000","736,000,000","728,000,000","776,000,000","781,000,000","787,000,000","744,000,000","725,000,000","692,000,000","641,300,000","788,800,000","712,000,000","619,300,000","631,700,000","733,700,000","695,900,000","617,000,000","585,300,000","497,900,000"
	ResearchAndDevelopment,"1,002,000,000","1,001,000,000","902,000,000","752,000,000","636,000,000","735,000,000","754,000,000","713,000,000","728,000,000","629,000,000","414,000,000","362,000,000","422,000,000","329,000,000","321,000,000","278,000,000","241,000,000","200,000,000","201,000,000","220,000,000","244,000,000","245,000,000","255,000,000","260,000,000","252,000,000","263,000,000","237,700,000",,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"20,000,000","20,000,000","20,000,000","12,000,000","9,000,000","18,000,000","16,000,000","11,000,000","8,000,000",,,,,,,,,,,,,,,,,,,"125,100,000","122,500,000","127,200,000","143,400,000","135,000,000","131,800,000","119,400,000","106,600,000","79,200,000"
		DepreciationAndAmortizationInIncomeStatement,"20,000,000","20,000,000","20,000,000","12,000,000","9,000,000","18,000,000","16,000,000","11,000,000","8,000,000",,,,,,,,,,,,,,,,,,,"125,100,000","122,500,000","127,200,000","143,400,000","135,000,000","131,800,000","119,400,000","106,600,000","79,200,000"
			Amortization,"20,000,000","20,000,000","20,000,000","12,000,000","9,000,000","18,000,000","16,000,000","11,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
