name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalAssets,"3,726,734,000,000","3,254,403,000,000","2,897,591,000,000","2,696,951,000,000","2,448,315,000,000","2,246,567,000,000","1,972,941,000,000","1,898,916,000,000","1,583,907,000,000","1,410,579,000,000","1,226,257,000,000","1,044,828,000,000","933,704,000,000","764,395,000,000","559,219,000,000","433,671,000,000","328,720,000,000","313,770,000,000","228,108,000,000","162,307,000,000"
	TotalInvestments,"2,981,632,000,000","2,490,800,000,000","2,251,855,000,000","1,964,159,000,000","1,692,283,000,000","1,404,198,000,000","1,193,855,000,000","1,104,931,000,000","1,457,279,000,000","1,303,130,000,000","1,138,265,000,000","905,341,000,000","650,525,000,000","455,762,000,000","296,083,000,000","168,175,000,000","95,440,000,000","88,614,000,000","0",
		FixedMaturityInvestments,"928,751,000,000","806,717,000,000","717,037,000,000","594,730,000,000","504,075,000,000","517,283,000,000","503,075,000,000","452,389,000,000","261,933,000,000","246,227,000,000","235,099,000,000","211,929,000,000",,,,,,,,
		EquityInvestments,"141,608,000,000","138,717,000,000","136,809,000,000","209,124,000,000","137,990,000,000","53,052,000,000","34,172,000,000","34,035,000,000","586,631,000,000","557,883,000,000","526,632,000,000","439,038,000,000","638,328,000,000","453,391,000,000","295,102,000,000","167,505,000,000","81,322,000,000","88,508,000,000",,
		NetLoan,"612,297,000,000","453,520,000,000","386,554,000,000","229,387,000,000","209,787,000,000","168,734,000,000","120,682,000,000","82,206,000,000","61,104,000,000","36,543,000,000","23,081,000,000","17,926,000,000","7,144,000,000","2,371,000,000","981,000,000","391,000,000","116,000,000","106,000,000","0",
			LoansReceivable,"434,048,000,000","308,086,000,000","275,547,000,000","134,131,000,000","122,308,000,000","92,799,000,000","58,450,000,000","40,526,000,000",,"12,566,000,000",,,,,,,,,,
			PolicyLoans,"178,249,000,000","145,434,000,000","111,007,000,000","95,256,000,000","87,479,000,000","75,935,000,000","62,232,000,000","41,680,000,000",,"23,977,000,000",,,,,,,,,,
		DerivativeAssets,"428,000,000",,,,,,,,,,,,,,,,,,,
		SecurityAgreeToBeResell,"4,467,000,000","9,905,000,000","36,185,000,000","43,538,000,000","21,503,000,000","11,925,000,000","8,295,000,000","894,000,000","2,370,000,000",,"0","0","5,053,000,000",,"0","279,000,000","14,002,000,000",,"0",
		LongTermEquityInvestment,"222,983,000,000","201,661,000,000","161,472,000,000","119,766,000,000","47,175,000,000","44,390,000,000","34,775,000,000","28,991,000,000","24,448,000,000","20,892,000,000","8,470,000,000","8,176,000,000",,,,,,,,
			InvestmentsInOtherVenturesUnderEquityMethod,"222,983,000,000","201,661,000,000","161,472,000,000","119,766,000,000","47,175,000,000","44,390,000,000","34,775,000,000","28,991,000,000","24,448,000,000","20,892,000,000","8,470,000,000","8,176,000,000",,,,,,,,
		OtherShortTermInvestments,"1,058,957,000,000","870,533,000,000","810,734,000,000","766,423,000,000","770,516,000,000","607,531,000,000","491,527,000,000","506,416,000,000","520,793,000,000","441,585,000,000","344,983,000,000","228,272,000,000",,,,,,,,
			ShortTermInvestmentsAvailableForSale,"1,058,957,000,000","870,533,000,000","810,734,000,000","766,423,000,000","770,516,000,000","607,531,000,000","491,527,000,000","506,416,000,000",,,,,,,,,,,,
		OtherInvestedAssets,"12,141,000,000","9,747,000,000","3,064,000,000","1,191,000,000","1,237,000,000","1,283,000,000","1,329,000,000",,,,,,,,,,,,,
	CashAndCashEquivalents,"53,306,000,000","50,809,000,000","48,586,000,000","67,046,000,000","76,096,000,000","47,034,000,000","21,330,000,000","69,452,000,000","55,985,000,000","47,854,000,000","36,197,000,000","34,085,000,000","25,317,000,000","50,213,000,000","28,051,000,000","27,217,000,000","42,616,000,000","14,529,000,000","0",
	RestrictedCashAndCashEquivalents,,,,,,,,,"6,153,000,000","6,153,000,000","6,153,000,000","6,153,000,000",,,,,,,,
	ReinsuranceRecoverable,"3,839,000,000","3,123,000,000","2,351,000,000","1,783,000,000","1,246,000,000","908,000,000","846,000,000","758,000,000","878,000,000","830,000,000","832,000,000","963,000,000",,,,,,,,
	Receivables,"21,656,000,000","26,129,000,000","30,742,000,000","15,554,000,000","24,291,000,000","18,462,000,000","18,702,000,000","15,950,000,000","8,253,000,000","7,274,000,000","6,818,000,000","6,433,000,000","6,218,000,000","6,066,000,000","4,959,000,000","3,912,000,000","2,801,000,000","1,757,000,000",,
		AccountsReceivable,"18,234,000,000","16,519,000,000","14,289,000,000","13,647,000,000","12,000,000,000","11,225,000,000","9,978,000,000","8,827,000,000","8,253,000,000","7,274,000,000","6,818,000,000","6,433,000,000","6,215,789,100","6,056,757,600","4,959,000,000","3,912,000,000","2,801,000,000","1,757,000,000",,
		TaxesReceivable,,,,"69,000,000","936,000,000","2,449,000,000","8,175,000,000","6,563,000,000",,,,,,,,,,,,
		DueFromRelatedParties,"757,000,000","725,000,000","987,000,000","927,000,000","772,000,000","684,000,000","549,000,000","560,000,000",,,,,,,,,,,,
		OtherReceivables,"2,665,000,000","8,885,000,000","15,466,000,000","911,000,000","10,583,000,000","4,104,000,000",,,,,,,"2,210,900","9,242,400",,,,,,
	AccruedInvestmentIncome,"41,703,000,000","48,402,000,000","50,641,000,000","55,945,000,000","49,552,000,000","44,350,000,000","34,717,000,000","28,926,000,000","22,946,000,000","18,193,000,000","14,208,000,000","13,149,000,000","9,857,000,000","8,461,000,000","6,813,000,000","5,084,000,000","2,875,000,000","4,198,000,000","0",
	PrepaidAssets,"12,777,000,000","5,036,000,000","3,635,000,000","8,414,000,000","87,000,000","65,000,000","121,000,000","101,000,000",,,,,,,,,,,,
	DeferredPolicyAcquisitionCosts,,,,,,,,,,,,"58,268,000,000","40,851,000,000","39,230,000,000","37,741,000,000","32,787,000,000","24,868,000,000","18,084,000,000","0",
	DeferredTaxAssets,"128,000,000","1,257,000,000",,,,,,,,,,,,,,,,,,
	NetPPE,"55,278,000,000","47,281,000,000","42,707,000,000","30,389,000,000","26,974,000,000","25,348,000,000","23,393,000,000","22,335,000,000","20,231,000,000","18,946,000,000","17,467,000,000","18,151,000,000","16,771,000,000","14,565,000,000","12,710,000,000","12,250,000,000","12,008,000,000",,,
	GoodwillAndOtherIntangibleAssets,"7,830,000,000","7,906,000,000","6,201,000,000","5,855,000,000","5,998,000,000","6,137,000,000","6,183,000,000","6,330,000,000",,,,,,,,,,,,
		OtherIntangibleAssets,"7,830,000,000","7,906,000,000","6,201,000,000","5,855,000,000","5,998,000,000","6,137,000,000","6,183,000,000","6,330,000,000",,,,,,,,,,,,
	OtherAssets,"548,585,000,000","573,660,000,000","460,873,000,000","547,806,000,000","571,788,000,000","700,065,000,000","673,794,000,000","650,133,000,000","12,182,000,000","8,199,000,000","6,317,000,000","2,285,000,000","184,165,000,000","190,098,000,000","172,862,000,000","184,246,000,000","148,112,000,000","186,588,000,000","228,108,000,000",
TotalLiabilitiesNetMinorityInterest,"3,317,392,000,000","2,931,113,000,000","2,572,281,000,000","2,389,303,000,000","2,122,101,000,000","1,959,236,000,000","1,750,356,000,000","1,675,815,000,000","1,390,519,000,000","1,200,104,000,000","1,013,481,000,000","863,255,000,000","726,452,000,000","623,650,000,000","477,979,000,000","366,397,000,000","265,644,000,000","556,677,000,000","466,629,000,000","502,298,000,000"
	PolicyReservesBenefits,"2,613,634,000,000","2,262,681,000,000","2,043,638,000,000","1,883,238,000,000","1,748,251,000,000","1,619,296,000,000","1,500,802,000,000","1,387,113,000,000","1,272,889,000,000","1,090,186,000,000","887,294,000,000","699,649,000,000","558,605,425,700","508,505,345,200","450,231,977,200","352,102,100,500","245,197,862,800","1,767,000,000",,"694,000,000"
		UnpaidLossAndLossReserve,"51,019,000,000","49,465,000,000","44,820,000,000","39,038,000,000","30,092,000,000","25,617,000,000","23,179,000,000","16,890,000,000","3,189,000,000","3,304,000,000","2,944,000,000","2,629,000,000","2,388,440,700","2,497,632,000","1,783,514,200","1,216,645,500",,,,"694,000,000"
		UnearnedPremiums,"73,899,000,000","58,082,000,000","30,794,000,000","45,744,000,000","40,210,000,000","23,080,000,000","13,201,000,000","8,531,000,000","9,417,000,000","7,815,000,000","7,801,000,000","8,076,000,000","2,201,000,000","2,329,000,000","8,098,000,000","7,659,000,000","7,789,000,000","1,767,000,000",,
		FuturePolicyBenefits,"2,539,735,000,000","2,204,599,000,000","2,012,844,000,000","1,837,494,000,000","1,708,041,000,000","1,596,216,000,000","1,487,601,000,000","1,378,582,000,000","1,190,486,000,000","1,008,896,000,000","809,223,000,000","635,715,000,000","218,151,554,700","172,711,252,800","159,273,467,200","117,278,005,000","82,700,786,400",,,
		PolicyholderFunds,,,,,,,,,"69,797,000,000","70,171,000,000","67,326,000,000","53,229,000,000","335,864,430,300","330,967,460,400","281,076,995,800","225,948,450,000","154,708,076,400",,,
	TotalDeposits,"2,600,000,000","2,351,000,000","2,188,000,000","2,102,000,000","1,334,000,000","984,000,000","866,000,000","848,000,000",,,,,,,,,,,,
	PayablesAndAccruedExpenses,"223,571,000,000","179,176,000,000","170,066,000,000","154,849,000,000","162,181,000,000","114,474,000,000","86,280,000,000","73,346,000,000","89,062,000,000","61,137,000,000","64,158,000,000","55,012,000,000","80,767,000,000","35,791,000,000","10,696,000,000","4,838,000,000","2,554,000,000",,,
		Payables,"208,131,000,000","167,185,000,000","160,325,000,000","146,101,000,000","154,726,000,000","108,422,000,000","81,227,000,000","68,810,000,000","89,062,000,000","61,137,000,000","64,158,000,000","55,012,000,000","80,767,000,000","35,791,000,000","10,696,000,000","4,838,000,000","2,554,000,000",,,
