name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"4,565,967,684","9,436,209,076","12,314,788,671","15,126,922,881","11,518,139,015","2,237,300,268","7,901,812,336","14,977,832,851","21,161,301,722","20,796,234,965","36,489,344,050","20,723,290,214","2,395,375,800","15,807,088,493","16,262,528,432","11,030,964,285","6,257,133,753","3,178,000,986","1,387,714,442","1,494,264,777","991,366,040","805,681,361"
EnterpriseValue,"9,010,314,264","12,662,961,340","15,069,506,455","19,290,976,901","17,148,383,761","8,144,222,110","13,308,149,017","19,879,360,880","25,109,726,925","23,722,090,437","40,604,685,595","27,098,039,521","12,266,463,032","15,922,419,138","13,963,188,399","10,536,649,761","6,055,826,086","3,954,548,779","1,939,068,148","2,296,412,548","1,453,149,730","1,138,271,079"
PeRatio,"7.119","7.797","4.939","7.887",,,"19.793","23.875","26.204","8.914","19.694","11.198","4.019","9.233","9.307","12.246","12.971","29.077","78.925",,"6.524","7.335"
ForwardPeRatio,"17.301","7.968","6.935","9.843","4.805","26.81","14.025","13.245","12.771","7.669","12.376",,,,,,,,,,,
PegRatio,,,,,,,"116.843","110.43","106.424","1.198","0.544",,,,,,,,,,,
PsRatio,"0.598","1.035","1.357","1.561","1.988","0.369","1.046","1.657","2.055","1.878","3.911","2.811","0.394","2.41","3.282","3.251","2.249","1.798","1.083","0.631","2.095","1.316"
PbRatio,"0.303","0.531","0.749","0.993","0.936","0.183","0.489","0.862","1.183","1.201","2.275","1.489","0.267","2.028","3.274","3.255","2.335","1.645","0.867","0.929","0.911","0.723"
EnterprisesValueRevenueRatio,"0.804","1.061","1.199","1.601","1.844","0.986","1.548","2.119","2.428","2.06","4.348","3.531","1.777","2.499","2.135","2.387","1.767","1.641","0.887","0.965","1.205","1.83"
EnterprisesValueEBITDARatio,"-63.903","10.22","2.483","3.503","5.298","-4.71","5.824","6.353","8.863","4.182","9.187","6.417","6.427","5.185","3.65","4.998","4.75","9.305","7.026","4.63","4.893","9.048"
