name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingIncome,"215,000,000","53,000,000","49,000,000","48,000,000","65,000,000","72,700,000","77,900,000","56,700,000","4,900,000","95,500,000","38,100,000","32,800,000","31,800,000","41,500,000","36,000,000","38,100,000","45,000,000","89,600,000","48,900,000","31,600,000","27,700,000","28,400,000","31,300,000","26,400,000","15,000,000","2,900,000","1,600,000","11,000,000","200,000"
NetNonOperatingInterestIncomeExpense,"-92,000,000","-25,000,000","-26,000,000","-21,000,000","-20,000,000","-19,600,000","-19,000,000","-13,300,000","-10,600,000","-10,200,000","-9,700,000","-7,500,000","-4,800,000","-4,500,000","-2,800,000","-2,000,000","-3,000,000","-2,100,000","-1,700,000","-300,000","-200,000","-100,000","-100,000","0",,,"0",,
	InterestExpenseNonOperating,,,,,"20,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"92,000,000","25,000,000","26,000,000","21,000,000",,"19,600,000","19,000,000","13,300,000","10,600,000","10,200,000","9,700,000","7,500,000","4,800,000","4,500,000","2,800,000","2,000,000","3,000,000","2,100,000","1,700,000","300,000","200,000","100,000","100,000",,,,,,
OtherIncomeExpense,"423,000,000","116,000,000","123,000,000","92,000,000","92,000,000","95,100,000","95,400,000","72,100,000","70,500,000","88,400,000","46,100,000","43,400,000","46,000,000","35,300,000","25,600,000","30,200,000","26,000,000","24,200,000","26,900,000","14,100,000","14,100,000","7,500,000","-200,000",,,"0","20,800,000",,
	GainOnSaleOfSecurity,"14,000,000","0",,,"14,000,000","14,200,000","14,900,000","12,800,000","24,900,000","19,100,000","4,800,000","6,200,000","7,300,000","4,500,000","4,200,000","4,600,000","2,800,000","2,600,000","2,700,000","2,300,000","1,600,000",,,,,,,,
	EarningsFromEquityInterest,"373,000,000","108,000,000","115,000,000","80,000,000","70,000,000","73,600,000","72,700,000","48,400,000","40,200,000","69,500,000","41,200,000","37,200,000","38,700,000","30,900,000","21,400,000","25,600,000","23,200,000","22,700,000","24,100,000","10,800,000","12,500,000",,,"0",,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0",,,"0","-200,000",,,"0","20,800,000",,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"0",,,"0","-200,000",,,"0","20,800,000",,
	OtherNonOperatingIncomeExpenses,"36,000,000","8,000,000","8,000,000","12,000,000","8,000,000","7,300,000","7,800,000","10,900,000","5,400,000",,"100,000",,,,,,,,"100,000","1,000,000",,,,,,,,,
PretaxIncome,"546,000,000","144,000,000","146,000,000","119,000,000","137,000,000","148,200,000","154,300,000","115,500,000","64,800,000","173,700,000","74,500,000","68,700,000","73,000,000","72,300,000","58,800,000","66,300,000","68,000,000","111,700,000","74,100,000","45,400,000","41,600,000","35,800,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
TaxProvision,"0","0","0","0","0","200,000","100,000","100,000",,"100,000","0","0","0","0","0","0","0","-100,000","-300,000","100,000","200,000",,,"0",,,,,
NetIncomeCommonStockholders,"381,000,000","86,000,000","105,000,000","85,000,000","105,000,000","101,300,000","112,300,000","79,100,000","37,000,000","65,800,000","55,000,000","51,200,000","58,700,000","59,800,000","49,100,000","58,800,000","52,200,000","54,700,000","52,800,000","31,500,000","23,100,000","-59,400,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
	NetIncome,"528,000,000","140,000,000","141,000,000","115,000,000","132,000,000","141,100,000","148,300,000","110,700,000","64,000,000","86,400,000","72,600,000","65,500,000","70,800,000","69,500,000","56,300,000","63,800,000","55,300,000","57,000,000","54,300,000","32,200,000","23,600,000","-59,400,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
		NetIncomeIncludingNoncontrollingInterests,"546,000,000","144,000,000","146,000,000","119,000,000","137,000,000","148,000,000","154,200,000","115,400,000","64,800,000","173,600,000","74,500,000","68,700,000","73,000,000","72,300,000","58,800,000","66,300,000","68,000,000","111,800,000","74,400,000","45,300,000","41,400,000","35,600,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
			NetIncomeContinuousOperations,"546,000,000","144,000,000","146,000,000","119,000,000","137,000,000","148,000,000","154,200,000","115,400,000","64,800,000","173,600,000","74,500,000","68,700,000","73,000,000","72,300,000","58,800,000","66,300,000","68,000,000","111,800,000","74,400,000","45,300,000","41,400,000","35,600,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
		MinorityInterests,"-18,000,000","-4,000,000","-5,000,000","-4,000,000","-5,000,000","-6,900,000","-5,900,000","-4,700,000","-800,000","-12,900,000","-1,900,000","-2,200,000","-2,200,000","-2,800,000","-2,500,000","-2,500,000","-12,700,000","-15,500,000","-20,100,000","-13,100,000","-17,800,000",,,,,,,,
	PreferredStockDividends,"147,000,000","54,000,000","36,000,000","30,000,000","27,000,000","39,800,000","36,000,000","31,600,000","27,000,000","20,600,000","17,600,000","14,300,000","12,100,000","9,700,000","7,200,000","5,000,000","3,100,000","2,300,000","1,500,000","700,000","500,000",,,,,,,,
DilutedNIAvailtoComStockholders,"381,000,000","86,000,000","105,000,000","85,000,000","105,000,000","101,300,000","112,300,000","79,100,000","37,000,000","65,800,000","55,000,000","51,200,000","58,700,000","59,800,000","49,100,000","58,800,000","52,200,000","54,700,000","52,800,000","31,500,000","23,100,000","-59,400,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
BasicEPS,,,"0.45","0.38","0.47",,"0.5","0.35","0.18",,"0.31","0.29","0.33",,"0.28","0.35","0.36",,"0.37","0.22","0.17",,"0.23","0.196","0.111",,"0.166",,"0.001"
DilutedEPS,,,"0.45","0.38","0.47",,"0.5","0.35","0.18",,"0.31","0.29","0.33",,"0.28","0.35","0.36",,"0.37","0.22","0.17",,"0.23","0.196","0.111",,"0.166",,"0.001"
BasicAverageShares,,,"233,300,000","226,400,000","223,800,000",,"223,800,000","223,800,000","209,400,000",,"179,200,000","177,400,000","177,300,000",,"177,300,000","170,100,000","152,400,000",,"142,700,000","142,700,000","135,000,000",,"134,950,136","134,950,136","134,950,136",,"134,950,136",,"134,950,136"
DilutedAverageShares,,,"233,300,000","226,400,000","223,800,000",,"223,800,000","223,800,000","209,400,000",,"179,200,000","177,400,000","177,300,000",,"177,300,000","170,100,000","152,400,000",,"142,700,000","142,700,000","135,000,000",,"134,950,136","134,950,136","134,950,136",,"134,950,136",,"134,950,136"
TotalOperatingIncomeAsReported,"215,000,000","53,000,000","49,000,000","48,000,000","65,000,000","72,700,000","77,900,000","56,700,000","4,900,000","95,400,000","38,100,000","32,800,000","31,800,000","41,400,000","36,000,000","38,100,000","45,000,000","89,600,000","48,900,000","31,600,000","27,700,000","28,400,000","31,100,000","26,400,000",,,"22,400,000",,
TotalExpenses,"288,000,000","73,000,000","76,000,000","73,000,000","66,000,000","69,600,000","75,600,000","72,600,000","94,700,000","109,000,000","56,300,000","54,000,000","38,400,000","34,100,000","31,900,000","33,000,000","31,700,000","55,200,000","23,500,000","26,000,000","24,000,000","27,200,000","15,600,000","17,000,000","21,100,000","14,600,000","18,600,000","15,900,000","26,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"528,000,000","140,000,000","141,000,000","115,000,000","132,000,000","141,100,000","148,300,000","110,700,000","64,000,000","86,400,000","72,600,000","65,500,000","70,800,000","69,500,000","56,300,000","63,800,000","55,300,000","57,000,000","54,300,000","32,200,000","23,600,000","-59,400,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
NormalizedIncome,"514,000,000","140,000,000","141,000,000","115,000,000","118,000,000","126,919,163.293","133,409,656.513","97,911,082.251","45,823,000","67,310,995.97","67,800,000","59,300,000","63,500,000","65,000,000","52,100,000","59,200,000","52,500,000","55,440,000","52,680,000","29,905,066.079","22,007,692.308","-59,400,000","31,130,000","26,400,000","15,000,000","2,900,000","8,880,000","11,000,000","200,000"
InterestExpense,,,,,"20,000,000",,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-92,000,000","-25,000,000","-26,000,000","-21,000,000","-20,000,000","-19,600,000","-19,000,000","-13,300,000","-10,600,000","-10,200,000","-9,700,000","-7,500,000","-4,800,000","-4,500,000","-2,800,000","-2,000,000","-3,000,000","-2,100,000","-1,700,000","-300,000","-200,000","-100,000","-100,000","0",,,"0",,
EBIT,"215,000,000","53,000,000","49,000,000","48,000,000","157,000,000","72,700,000","77,900,000","56,700,000","4,900,000","95,500,000","38,100,000","32,800,000","31,800,000","41,500,000","36,000,000","38,100,000","45,000,000","89,600,000","48,900,000","31,600,000","27,700,000","28,400,000","31,300,000","26,400,000","15,000,000","2,900,000","1,600,000","11,000,000","200,000"
EBITDA,"264,000,000"
ReconciledCostOfRevenue,"209,000,000","55,000,000","55,000,000","51,000,000","48,000,000","54,700,000","59,400,000","52,000,000","74,400,000","75,800,000","43,100,000","39,600,000","27,600,000","24,600,000","22,700,000","23,300,000","20,700,000","41,300,000","16,300,000","14,600,000","14,200,000","20,300,000","11,600,000","11,700,000","15,000,000","10,000,000","14,900,000","11,300,000","22,900,000"
ReconciledDepreciation,"49,000,000","13,000,000","12,000,000","12,000,000","12,000,000","11,500,000","11,600,000","11,400,000","11,400,000","17,000,000","8,900,000","12,900,000","6,200,000","6,000,000","6,000,000","5,800,000","5,900,000","11,200,000","3,500,000","3,500,000","3,400,000","3,400,000","2,900,000","2,500,000","2,800,000","2,000,000","1,600,000","1,700,000","1,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"528,000,000","140,000,000","141,000,000","115,000,000","132,000,000","141,100,000","148,300,000","110,700,000","64,000,000","86,400,000","72,600,000","65,500,000","70,800,000","69,500,000","56,300,000","63,800,000","55,300,000","57,000,000","54,300,000","32,200,000","23,600,000","-59,400,000","31,000,000","26,400,000","15,000,000","2,900,000","22,400,000","11,000,000","200,000"
TotalUnusualItemsExcludingGoodwill,"14,000,000","0",,,"14,000,000","14,200,000","14,900,000","12,800,000","24,900,000","19,100,000","4,800,000","6,200,000","7,300,000","4,500,000","4,200,000","4,600,000","2,800,000","2,600,000","2,700,000","2,300,000","1,600,000","0","-200,000",,,"0","20,800,000",,
TotalUnusualItems,"14,000,000","0",,,"14,000,000","14,200,000","14,900,000","12,800,000","24,900,000","19,100,000","4,800,000","6,200,000","7,300,000","4,500,000","4,200,000","4,600,000","2,800,000","2,600,000","2,700,000","2,300,000","1,600,000","0","-200,000",,,"0","20,800,000",,
NormalizedEBITDA,"250,000,000","66,000,000","61,000,000","60,000,000","155,000,000","70,000,000","74,600,000","55,300,000","-8,600,000","93,400,000","42,200,000","39,500,000","30,700,000","43,000,000","37,800,000","39,300,000","48,100,000","98,200,000","49,700,000","32,800,000","29,500,000","31,800,000","34,400,000","28,900,000","17,800,000","4,900,000","-17,600,000","12,700,000","1,800,000"
TaxRateForCalcs,"0","0","0","0","0","0.001","0.001","0.001","0.27","0.001","0","0","0","0","0","0","0","0.4","0.4","0.002","0.005","0.35","0.35","0","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","19,163.293","9,656.513","11,082.251","6,723,000","10,995.97","0","0","0","0","0","0","0","1,040,000","1,080,000","5,066.079","7,692.308","0","-70,000","0","0","0","7,280,000","0","0"
