name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			RawMaterials,"1,085,200,000","1,030,800,000","1,010,100,000","811,700,000","802,800,000","1,003,600,000","1,131,400,000","967,100,000","932,000,000","720,700,000","620,800,000","774,500,000","293,100,000","204,500,000","211,000,000","220,100,000",,,,,,,,,,,,
			WorkInProcess,"213,400,000","217,500,000","178,700,000","113,800,000","97,500,000","130,500,000","109,000,000","137,500,000","127,600,000","90,200,000","86,500,000","130,500,000","88,300,000","59,800,000","63,300,000","103,600,000","248,100,000","184,600,000","161,200,000","143,600,000","154,600,000","222,600,000","184,500,000","134,700,000",,,,
			FinishedGoods,"780,100,000","660,400,000","684,100,000","589,300,000","523,100,000","616,600,000","775,700,000","598,500,000","500,000,000","422,600,000","480,000,000","484,900,000","391,700,000","468,700,000","477,300,000","432,500,000","285,300,000","288,500,000","235,800,000","233,000,000","248,400,000","271,200,000","267,700,000","171,100,000",,,,
			OtherInventories,,"587,300,000","605,900,000","532,500,000","515,400,000","536,400,000","550,200,000","505,600,000",,,,,"361,100,000","331,900,000","310,900,000","313,200,000","270,200,000","235,500,000","235,300,000","222,200,000","229,300,000","256,700,000","250,200,000","222,600,000",,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,"-73,500,000","-67,700,000","-71,200,000","-78,900,000","-79,700,000","-54,600,000",,,,
		RestrictedCash,"3,200,000",,,,,,,,,,"0","33,800,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,"217,200,000","241,200,000","243,500,000","142,700,000","52,600,000","63,600,000","56,600,000","52,700,000","36,800,000","39,700,000",,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"217,200,000","241,200,000","243,500,000","142,700,000","52,600,000","63,600,000","56,600,000","52,700,000","36,800,000","39,700,000",,,,,,,,,,,,,
		OtherCurrentAssets,"417,100,000","422,300,000","367,700,000","330,800,000","211,400,000","232,500,000","272,000,000","302,200,000","241,900,000","206,500,000","153,600,000","197,100,000","186,000,000","129,100,000","107,700,000","186,300,000","180,300,000","171,900,000","122,900,000","93,000,000","77,200,000","86,700,000","63,700,000","81,500,000","60,400,000","79,400,000","10,400,000","10,500,000"
	TotalNonCurrentAssets,"4,030,600,000","4,089,000,000","4,344,000,000","4,002,700,000","3,603,000,000","3,868,000,000","3,921,700,000","3,767,100,000","3,594,400,000","2,315,900,000","2,273,300,000","1,949,600,000","2,065,900,000","1,805,500,000","1,775,000,000","1,892,800,000","1,154,900,000","936,800,000","990,800,000","863,900,000","857,100,000","959,900,000","906,100,000","650,000,000","738,400,000","622,000,000","75,500,000","28,200,000"
		NetPPE,"1,603,600,000","1,373,100,000","1,485,300,000","1,361,300,000","1,347,100,000","1,530,400,000","1,602,300,000","1,406,100,000","1,222,600,000","924,800,000","943,000,000","811,100,000","753,000,000","643,900,000","561,400,000","593,300,000","434,200,000","343,700,000","316,900,000","316,200,000","310,800,000","417,600,000","403,700,000","292,400,000","146,500,000","119,200,000","19,400,000","11,500,000"
			GrossPPE,"3,813,300,000","3,417,600,000","3,461,800,000","3,036,400,000","2,829,900,000","2,969,500,000","2,964,800,000","2,579,600,000","2,248,900,000","1,856,000,000","1,770,600,000","1,494,400,000","1,476,400,000","1,223,900,000","1,012,800,000","977,100,000","794,100,000","585,800,000","481,700,000","457,000,000","451,800,000","568,900,000","499,100,000","363,000,000","190,400,000","140,000,000","24,600,000","13,700,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0",,,,
				LandAndImprovements,"142,500,000","125,300,000","130,600,000","112,100,000","105,700,000","113,600,000","109,300,000","100,100,000","97,200,000","63,600,000","60,100,000","54,500,000","59,400,000","53,400,000","47,300,000","50,800,000","48,600,000","41,500,000","36,600,000",,,"52,200,000","51,500,000","32,500,000",,,,
				BuildingsAndImprovements,"808,100,000","769,000,000","792,000,000","681,800,000","637,400,000","688,400,000","714,800,000","618,800,000","527,900,000","404,100,000","363,100,000","297,300,000","301,400,000","259,400,000","220,200,000","216,400,000","164,300,000","139,100,000","120,600,000",,,"139,700,000","127,700,000","93,200,000",,,,
				MachineryFurnitureEquipment,"2,675,400,000","2,523,300,000","2,539,200,000","2,242,500,000","2,086,800,000","2,167,500,000","2,140,700,000","1,860,700,000","1,623,800,000","1,388,300,000","1,347,400,000","1,142,600,000","1,115,600,000","911,100,000","745,300,000","709,900,000","581,200,000","405,200,000","324,500,000",,,"377,000,000","319,900,000","237,300,000",,,,
				OtherProperties,"187,300,000","1,373,100,000","1,485,300,000","1,361,300,000","1,347,100,000","1,530,400,000","1,602,300,000","1,406,100,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-2,209,700,000","-2,044,500,000","-1,976,500,000","-1,675,100,000","-1,482,800,000","-1,439,100,000","-1,362,500,000","-1,173,500,000","-1,026,300,000","-931,200,000","-827,600,000","-683,300,000","-723,400,000","-580,000,000","-451,400,000","-383,800,000","-359,900,000","-242,100,000","-164,800,000","-140,800,000","-141,000,000","-151,300,000","-95,400,000","-70,600,000","-43,900,000","-20,800,000","-5,200,000","-2,200,000"
		GoodwillAndOtherIntangibleAssets,"1,800,000,000","2,068,600,000","2,190,400,000","1,983,700,000","1,622,200,000","1,746,600,000","1,744,300,000","1,799,500,000","1,861,000,000","804,300,000","800,800,000","763,900,000","871,300,000","800,000,000","908,200,000","968,800,000","417,800,000","394,600,000","413,400,000","286,400,000","312,600,000","370,500,000","339,000,000","205,600,000","104,200,000","120,900,000","7,500,000",
			Goodwill,"1,298,300,000","1,495,500,000","1,541,400,000","1,376,400,000","1,114,500,000","1,192,800,000","1,178,700,000","1,192,400,000","1,194,500,000","632,700,000","634,000,000","587,000,000","665,600,000","592,100,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"501,700,000","573,100,000","649,000,000","607,300,000","507,700,000","553,800,000","565,600,000","607,100,000","666,500,000","171,600,000","166,800,000","176,900,000","205,700,000","207,900,000","908,200,000","968,800,000","417,800,000","394,600,000","413,400,000","286,400,000","312,600,000","370,500,000","339,000,000","205,600,000","104,200,000","120,900,000","7,500,000",
		InvestmentsAndAdvances,"380,200,000","400,000,000","409,000,000","414,900,000","392,900,000","424,100,000","416,100,000","390,300,000","346,300,000","398,000,000","347,500,000","275,100,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"380,200,000","400,000,000","409,000,000","414,900,000","392,900,000","424,100,000","416,100,000","390,300,000",,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"380,200,000","400,000,000","409,000,000","414,900,000","392,900,000","424,100,000","416,100,000","390,300,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"93,800,000","104,900,000","112,200,000","99,700,000","100,700,000","25,800,000","24,400,000","40,000,000","37,600,000","58,000,000","70,300,000","29,900,000","89,100,000","105,500,000","84,100,000","146,100,000","147,500,000",,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"93,800,000","104,900,000","112,200,000","99,700,000","100,700,000","25,800,000","24,400,000","40,000,000","37,600,000","58,000,000","70,300,000","29,900,000","89,100,000","105,500,000","84,100,000","146,100,000","147,500,000",,,,,,,,,,,
		OtherNonCurrentAssets,"153,000,000","142,400,000","147,100,000","143,100,000","140,100,000","141,100,000","134,600,000","131,200,000","126,900,000","130,800,000","111,700,000","69,600,000","352,500,000","256,100,000","221,300,000","184,600,000","155,400,000","198,500,000","260,500,000","261,300,000","233,700,000","171,800,000","163,400,000","152,000,000","487,700,000","381,900,000","48,600,000","16,700,000"
TotalLiabilitiesNetMinorityInterest,"4,852,700,000","4,632,900,000","4,876,400,000","4,331,200,000","3,618,000,000","3,899,000,000","4,394,000,000","4,240,300,000","4,226,000,000","2,777,700,000","2,661,400,000","2,997,800,000","2,744,600,000","2,620,900,000","2,445,200,000","2,874,900,000","1,933,300,000","1,631,400,000","1,373,900,000","1,314,300,000","1,444,100,000","1,768,300,000","1,629,300,000","1,341,800,000","1,574,000,000","1,346,600,000","366,100,000","227,000,000"
	CurrentLiabilities,"2,884,500,000","2,766,700,000","2,650,600,000","2,144,900,000","2,185,400,000","2,216,900,000","2,812,000,000","2,464,800,000","2,205,500,000","1,912,900,000","1,718,100,000","1,978,500,000","2,083,300,000","1,623,600,000","1,260,400,000","1,359,000,000","929,100,000","785,000,000","642,800,000","636,400,000","682,200,000","760,600,000","830,500,000","716,000,000","939,000,000","703,500,000","159,900,000","67,000,000"
		PayablesAndAccruedExpenses,"1,365,900,000","1,255,800,000","1,279,400,000","1,019,000,000","880,300,000","968,100,000","1,316,900,000","1,237,300,000","2,017,600,000","1,565,700,000","1,479,100,000","1,826,900,000","1,600,300,000","1,336,600,000","1,152,700,000","1,262,200,000","929,100,000","757,200,000","622,900,000","602,000,000","244,200,000","715,000,000","780,100,000","678,500,000","330,500,000","287,100,000","62,600,000","16,900,000"
			Payables,"1,085,100,000","1,003,700,000","1,052,900,000","836,100,000","712,900,000","778,600,000","1,127,600,000","1,057,600,000","937,000,000","682,600,000","644,300,000","1,027,100,000","827,100,000","706,900,000","590,900,000","601,900,000","393,200,000","312,000,000","272,200,000","244,400,000","244,200,000","287,000,000","350,100,000","361,500,000","330,500,000","287,100,000","62,600,000","16,900,000"
				AccountsPayable,"914,800,000","865,900,000","917,500,000","722,600,000","625,600,000","670,200,000","960,300,000","888,300,000","937,000,000","682,600,000","644,300,000","1,027,100,000","827,100,000","706,900,000","590,900,000","601,900,000","393,200,000","312,000,000","272,200,000","244,400,000","244,200,000","287,000,000","350,100,000","361,500,000","330,500,000","287,100,000","62,600,000","16,900,000"
				TotalTaxPayable,"170,300,000","137,800,000","135,400,000","113,500,000","87,300,000","108,400,000","167,300,000","169,300,000",,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"280,800,000","252,100,000","226,500,000","182,900,000","167,400,000","189,500,000","189,300,000","179,700,000","1,080,600,000","883,100,000","834,800,000","799,800,000","773,200,000","629,700,000","561,800,000","660,300,000","535,900,000","445,200,000","350,700,000","357,600,000",,"428,000,000","430,000,000","317,000,000",,,,
		CurrentProvisions,"912,300,000","846,300,000","762,700,000","630,400,000","638,500,000","713,400,000","755,700,000","627,800,000",,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"290,800,000","286,200,000","283,300,000","234,000,000","213,700,000","232,800,000","276,900,000","249,700,000",,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"153,400,000","184,200,000","95,400,000","85,400,000","306,200,000","94,300,000","311,700,000","251,200,000","60,100,000","275,000,000","193,100,000","100,000","402,700,000","207,600,000","6,300,000","6,900,000",,,,,,,,,"361,400,000","188,300,000","32,300,000",
			CurrentDebt,"153,400,000","184,200,000","95,400,000","85,400,000","306,200,000","94,300,000","311,700,000","251,200,000","60,100,000","275,000,000","193,100,000","100,000","402,700,000","207,600,000","6,300,000","6,900,000",,,,,,,,,"361,400,000","188,300,000","32,300,000",
				CurrentNotesPayable,,,,,,,,,"0","161,000,000","193,000,000","0","402,500,000","201,300,000",,,,,,,,,,,,,,
				OtherCurrentBorrowings,"153,400,000","184,200,000","95,400,000","85,400,000","306,200,000","94,300,000","311,700,000","251,200,000","60,100,000","114,000,000","100,000","100,000","200,000","6,300,000",,,,,,,,,,,,,,
		OtherCurrentLiabilities,"162,100,000","194,200,000","229,800,000","176,100,000","146,700,000","208,300,000","150,800,000","98,800,000","127,800,000","72,200,000","45,900,000","151,500,000","80,300,000","79,400,000","101,400,000","89,900,000",,"27,800,000","19,900,000","34,400,000","438,000,000","45,600,000","50,400,000","37,500,000","247,100,000","228,100,000","65,000,000","50,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,968,200,000","1,866,200,000","2,225,800,000","2,186,300,000","1,432,600,000","1,682,100,000","1,582,000,000","1,775,500,000","2,020,500,000","864,800,000","943,300,000","1,019,300,000","661,300,000","997,300,000","1,184,800,000","1,515,900,000","1,004,200,000","846,400,000","731,100,000","677,900,000","761,900,000","1,007,700,000","798,800,000","625,800,000","635,000,000","643,100,000","206,200,000","160,000,000"
		LongTermDebtAndCapitalLeaseObligation,"1,340,400,000","1,275,300,000","1,618,100,000","1,610,000,000","928,800,000","997,600,000","938,500,000","1,035,600,000","1,409,700,000","443,000,000","454,000,000","682,000,000","294,100,000","577,400,000","841,800,000","1,151,700,000","711,100,000","636,900,000","617,700,000","570,200,000","691,700,000","924,200,000","727,400,000","567,100,000","568,900,000","593,600,000","173,900,000","121,000,000"
			LongTermDebt,"1,191,800,000","1,275,300,000","1,618,100,000","1,610,000,000","928,800,000","997,600,000","938,500,000","1,035,600,000","1,409,700,000","443,000,000","454,000,000","682,000,000","294,100,000","577,400,000","841,800,000","1,151,700,000","711,100,000","636,900,000","617,700,000","570,200,000","691,700,000","924,200,000","727,400,000","567,100,000","568,900,000","593,600,000","173,900,000","121,000,000"
			LongTermCapitalLeaseObligation,"148,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"107,000,000","116,300,000","130,500,000","112,400,000","86,400,000","238,800,000","251,200,000","242,700,000","192,300,000","103,900,000","118,700,000","108,100,000","163,600,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"107,000,000","116,300,000","130,500,000","112,400,000","86,400,000","238,800,000","251,200,000","242,700,000","192,300,000","103,900,000","118,700,000","108,100,000","163,600,000",,,,,,,,,,,,,,,
		EmployeeBenefits,"232,100,000","223,200,000","247,300,000","270,000,000","233,900,000","269,000,000","246,400,000","331,600,000","298,600,000","226,500,000","279,700,000","173,600,000",,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"232,100,000","223,200,000","247,300,000","270,000,000","233,900,000","269,000,000","246,400,000","331,600,000","298,600,000","226,500,000","279,700,000","173,600,000",,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,"0","16,500,000",,"0","8,300,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"288,700,000","251,400,000","229,900,000","193,900,000","183,500,000","176,700,000","145,900,000","149,100,000","119,900,000","91,400,000","82,600,000","55,600,000","203,600,000","419,900,000","343,000,000","364,200,000","293,100,000","209,500,000","113,400,000","107,700,000","70,200,000","83,500,000","71,400,000","58,700,000","66,100,000","49,500,000","32,300,000","39,000,000"
TotalEquityGrossMinorityInterest,"2,907,000,000","2,993,500,000","3,095,300,000","2,837,200,000","2,883,300,000","3,496,900,000","4,044,800,000","3,481,500,000","3,031,200,000","2,659,200,000","2,400,800,000","1,957,000,000","2,043,000,000","1,493,600,000","1,416,000,000","1,422,400,000","906,100,000","717,600,000","799,400,000","789,900,000","829,100,000","982,100,000","991,600,000","774,700,000","588,900,000","476,700,000","212,200,000","93,700,000"
	StockholdersEquity,"2,853,800,000","2,932,900,000","3,029,600,000","2,776,100,000","2,838,300,000","3,448,500,000","4,010,200,000","3,448,200,000","2,995,200,000","2,658,400,000","2,393,200,000","1,957,000,000","2,043,000,000","1,493,600,000","1,416,000,000","1,422,400,000","906,100,000","717,600,000","799,400,000","789,900,000","829,100,000","982,100,000","991,600,000","774,700,000","588,900,000","476,700,000","212,200,000","93,700,000"
		CapitalStock,"800,000","800,000","800,000","800,000","800,000","900,000","1,000,000","1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","800,000","800,000","700,000","600,000","600,000","600,000","600,000","600,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,
			CommonStock,"800,000","800,000","800,000","800,000","800,000","900,000","1,000,000","1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","800,000","800,000","700,000","600,000","600,000","600,000","600,000","600,000",,,,
		AdditionalPaidInCapital,"4,700,000","10,200,000","136,600,000","103,300,000","301,700,000","582,500,000","1,117,900,000","1,082,900,000","1,073,200,000","1,051,300,000","1,061,900,000","973,200,000","942,700,000","908,900,000","894,700,000","893,200,000","590,300,000","587,600,000","531,500,000","427,100,000","427,700,000","427,300,000","515,000,000","360,100,000",,,,
		RetainedEarnings,"4,443,500,000","4,477,300,000","4,253,800,000","4,113,600,000","3,996,000,000","3,771,600,000","3,402,000,000","2,843,700,000","2,321,600,000","1,738,300,000","1,517,800,000","1,419,300,000","1,020,400,000","774,100,000","825,400,000","793,800,000","635,000,000","560,600,000","645,000,000","622,900,000","621,900,000","635,800,000","577,600,000","411,400,000","287,700,000","161,500,000","51,800,000","21,800,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,595,200,000","-1,555,400,000","-1,361,600,000","-1,441,600,000","-1,460,200,000","-906,500,000","-510,700,000","-479,400,000","-400,600,000","-132,100,000","-187,400,000","-436,400,000","79,000,000","-190,300,000","-305,000,000","-265,500,000","-320,000,000","-431,400,000","-377,800,000","-260,700,000","-221,100,000","-81,600,000","-101,600,000","2,500,000",,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,"-22,000,000",,,,,,,,,"-81,600,000","20,300,000",,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,"-168,300,000",,,,,,,,,"-20,000,000","-17,800,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,"100,000","301,200,000","315,200,000","160,400,000","71,900,000"
	MinorityInterest,"53,200,000","60,600,000","65,700,000","61,100,000","45,000,000","48,400,000","34,600,000","33,300,000","36,000,000","800,000","7,600,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"4,045,600,000","4,208,200,000","4,647,700,000","4,386,100,000","3,767,100,000","4,446,100,000","4,948,700,000","4,483,800,000","4,404,900,000","3,101,400,000","2,847,200,000","2,639,000,000","2,337,100,000","2,071,000,000","2,257,800,000","2,574,100,000","1,617,200,000","1,354,500,000","1,417,100,000","1,360,100,000","1,520,800,000","1,906,300,000","1,719,000,000","1,341,800,000","1,157,800,000","1,070,300,000","386,100,000","214,700,000"
CommonStockEquity,"2,853,800,000","2,932,900,000","3,029,600,000","2,776,100,000","2,838,300,000","3,448,500,000","4,010,200,000","3,448,200,000","2,995,200,000","2,658,400,000","2,393,200,000","1,957,000,000","2,043,000,000","1,493,600,000","1,416,000,000","1,422,400,000","906,100,000","717,600,000","799,400,000","789,900,000","829,100,000","982,100,000","991,600,000","774,700,000","588,900,000","476,700,000","212,200,000","93,700,000"
CapitalLeaseObligations,"148,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,053,800,000","864,300,000","839,200,000","792,400,000","1,216,100,000","1,701,900,000","2,265,900,000","1,648,700,000","1,134,200,000","1,854,100,000","1,592,400,000","1,193,100,000","1,171,700,000","693,600,000","507,800,000","453,600,000","488,300,000","323,000,000","386,000,000","503,500,000","516,500,000","611,600,000","652,600,000","569,100,000","484,700,000","355,800,000","204,700,000","93,700,000"
WorkingCapital,"844,600,000","770,700,000","977,100,000","1,020,800,000","712,900,000","1,311,000,000","1,705,100,000","1,489,900,000","1,457,300,000","1,208,100,000","1,070,800,000","1,026,700,000","638,400,000","685,400,000","825,800,000","1,045,500,000","755,400,000","627,200,000","539,700,000","603,900,000","733,900,000","1,029,900,000","884,300,000","750,500,000","485,500,000","497,800,000","342,900,000","225,500,000"
InvestedCapital,"4,199,000,000","4,392,400,000","4,743,100,000","4,471,500,000","4,073,300,000","4,540,400,000","5,260,400,000","4,735,000,000","4,465,000,000","3,376,400,000","3,040,300,000","2,639,100,000","2,739,800,000","2,278,600,000","2,264,100,000","2,581,000,000","1,617,200,000","1,354,500,000","1,417,100,000","1,360,100,000","1,520,800,000","1,906,300,000","1,719,000,000","1,341,800,000","1,519,200,000","1,258,600,000","418,400,000","214,700,000"
TangibleBookValue,"1,053,800,000","864,300,000","839,200,000","792,400,000","1,216,100,000","1,701,900,000","2,265,900,000","1,648,700,000","1,134,200,000","1,854,100,000","1,592,400,000","1,193,100,000","1,171,700,000","693,600,000","507,800,000","453,600,000","488,300,000","323,000,000","386,000,000","503,500,000","516,500,000","611,600,000","652,600,000","569,100,000","484,700,000","355,800,000","204,700,000","93,700,000"
TotalDebt,"1,493,800,000","1,459,500,000","1,713,500,000","1,695,400,000","1,235,000,000","1,091,900,000","1,250,200,000","1,286,800,000","1,469,800,000","718,000,000","647,100,000","682,100,000","696,800,000","785,000,000","848,100,000","1,158,600,000","711,100,000","636,900,000","617,700,000","570,200,000","691,700,000","924,200,000","727,400,000","567,100,000","930,300,000","781,900,000","206,200,000","121,000,000"
NetDebt,"915,600,000","1,133,400,000","1,345,800,000","1,265,700,000","808,300,000","728,200,000","203,000,000","505,500,000","745,400,000",,,"169,900,000","114,400,000","383,900,000","627,500,000","833,000,000","564,100,000","602,600,000","588,800,000","556,900,000","672,100,000","908,300,000","696,200,000","525,400,000","902,400,000","756,100,000","206,000,000","119,900,000"
ShareIssued,"75,471,562","76,536,755","79,553,825","79,465,393","83,814,809","89,146,093","97,362,466","96,815,998","97,194,732","93,143,542","92,453,665","91,735,652","91,609,895","91,177,903","90,508,221","90,394,292","75,409,655","75,197,285","72,311,107","59,589,428","59,580,000","59,536,000","62,972,000","57,260,000","50,557,000","43,380,000","26,956,000","26,734,000"
OrdinarySharesNumber,"75,471,562","76,536,755","79,553,825","79,465,393","83,814,809","89,146,093","97,362,466","96,815,998","97,194,732","93,143,542","92,453,665","91,735,652","91,609,895","91,177,903","90,508,221","90,394,292","75,409,655","75,197,285","72,311,107","59,589,428","59,580,000","59,536,000","62,972,000","57,260,000","50,557,000","43,380,000","26,956,000","26,734,000"
