name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"2,106,565,158","2,738,414,106","2,216,385,910","2,261,058,314","1,909,643,914","1,320,598,500","1,273,833,705","1,252,679,136","667,969,683","560,025,907","652,282,575"
PeRatio,"11.247","15.584","13.591","20.025","20.359","15.381","15.12","15.253","12.15","14.319","17.929"
ForwardPeRatio,"12.438","13.889","11.249","14.641","18.382","13.587","14.925","13.967","10.341","11.588","17.921"
PegRatio,,,"1.125","1.464","1.838","1.358","1.492","1.397","1.034","1.287","1.854"
PsRatio,"3.153","4.149","3.743","4.23","4.855","3.48","3.577","3.495","1.862","1.638","1.786"
PbRatio,"1.031","1.38","1.34","1.593","1.946","1.407","1.438","1.58","0.889","0.78","0.95"
