name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"2,812,429,000","2,846,491,000","2,586,080,000","2,469,984,000","2,284,270,000","2,131,852,000","2,034,861,000","1,903,741,000","1,734,102,000","1,597,475,000","1,564,621,000","1,514,018,000","1,695,979,000","1,846,228,000","1,807,867,000","1,671,012,000","1,571,536,000","1,356,116,000","1,178,950,000","1,059,020,000","1,004,753,000","974,768,000","837,329,000","788,381,000","798,972,000","839,100,000","768,300,000","679,600,000","616,100,000","571,200,000","540,000,000","516,100,000","481,500,000","422,800,000","364,400,000","309,800,000"
	TotalPremiumsEarned,"2,616,298,000","2,597,171,000","2,436,229,000","2,291,027,000","2,149,572,000","1,989,909,000","1,852,609,000","1,736,072,000","1,584,119,000","1,439,313,000","1,416,598,000","1,431,047,000","1,495,490,000","1,517,306,000","1,499,664,000","1,418,013,000","1,318,390,000","1,133,070,000","988,268,000","883,048,000","821,265,000","799,065,000","722,992,000","676,268,000","694,947,000","742,800,000","680,300,000","594,900,000","536,300,000","497,000,000","463,500,000","450,000,000",,,,
		NetPremiumsWritten,,"2,679,424,000","2,514,286,000","2,370,641,000","2,149,572,000","1,989,909,000","1,852,609,000","1,736,072,000","1,666,883,000",,,"1,422,655,000","1,484,041,000","1,554,867,000",,,,,,,,,,,,,,,,,,,,,,
			GrossPremiumsWritten,,"3,108,790,000","2,916,883,000","2,760,144,000","2,512,929,000","2,353,476,000","2,217,911,000","2,092,994,000","2,006,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CededPremiums,,"-429,366,000","-402,597,000","-389,503,000","-363,357,000","-363,567,000","-365,302,000","-356,922,000","-339,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		IncreaseDecreaseInNetUnearnedPremiumReserves,,,,,,,,,,,,"8,392,000","11,449,000","-37,561,000",,,,,,,,,,,,,,,,,,,,,,
	NetInvestmentIncome,"156,925,000","210,250,000","159,388,000","157,037,000","122,255,000","102,950,000","127,604,000","129,000,000","127,613,000","147,443,000","145,708,000","118,471,000","131,032,000","174,144,000","156,802,000","135,950,000","120,540,000","114,748,000","103,067,000","96,767,000","99,495,000","96,531,000","99,196,000","100,530,000","96,952,000",,,,,,,,,,,
	NetRealizedGainLossOnInvestments,"27,371,000","26,715,000","-18,975,000","11,204,000","3,562,000","31,537,000","37,703,000","26,375,000","13,252,000","2,240,000","-7,083,000","9,446,000","-49,452,000","33,354,000","35,479,000","14,464,000","24,587,000","12,842,000","3,294,000","6,816,000","4,191,000","29,377,000","-2,139,000","6,021,000","2,786,000",,,,,,,,,,,
	FeeRevenueAndOtherIncome,"11,835,000","12,355,000","9,438,000","10,716,000","8,881,000","7,456,000","16,945,000","12,294,000","9,118,000","8,479,000","9,398,000","-44,946,000","118,909,000","121,424,000","115,922,000","102,585,000","108,019,000","95,456,000","84,321,000","72,389,000","79,802,000","49,795,000","17,280,000","5,562,000","4,287,000","96,300,000","88,000,000","84,700,000","79,800,000","74,200,000","76,500,000","66,100,000",,,,
		OtherIncomeExpense,"11,835,000","12,355,000","9,438,000","10,716,000","8,881,000","7,456,000","16,945,000","12,294,000","9,118,000","8,479,000","9,398,000","-44,946,000","118,909,000","121,424,000","115,922,000","102,585,000","108,019,000","95,456,000","84,321,000","72,389,000","79,802,000","49,795,000","17,280,000","5,562,000","4,287,000","96,300,000","88,000,000","84,700,000","79,800,000","74,200,000","76,500,000","66,100,000",,,,
TotalExpenses,"2,533,633,000","2,510,101,000","2,374,359,000","2,208,016,000","2,064,315,000","1,899,160,000","1,837,730,000","1,759,939,000","1,696,467,000","1,589,410,000","1,482,665,000","1,474,832,000","1,656,593,000","1,653,470,000","1,587,357,000","1,468,228,000","1,396,555,000","1,268,136,000","1,126,043,000","1,035,322,000","980,209,000","911,365,000","773,625,000","697,361,000","729,883,000","231,700,000","226,900,000","210,900,000","199,900,000","190,800,000","169,500,000","147,200,000","2,200,000","2,200,000","2,400,000","2,600,000"
	LossAdjustmentExpense,"1,933,502,000","1,909,560,000","1,829,452,000","1,678,171,000","1,234,797,000","1,148,541,000","1,157,501,000","1,121,738,000","1,120,990,000","1,074,987,000","982,118,000","971,905,000","1,013,816,000","999,206,000","959,983,000","911,418,000","870,649,000","803,684,000","714,580,000","655,884,000","621,736,000","598,897,000","513,129,000","466,237,000","500,700,000",,,,,,,,,,,
		NetPolicyholderBenefitsAndClaims,"1,933,502,000","1,909,560,000","1,829,452,000","1,678,171,000","1,234,797,000","1,148,541,000","1,157,501,000","1,121,738,000","1,120,990,000","1,074,987,000","982,118,000","971,905,000","1,013,816,000","999,206,000","959,983,000","911,418,000","870,649,000","803,684,000","714,580,000","655,884,000","621,736,000","598,897,000","513,129,000","466,237,000","500,700,000",,,,,,,,,,,
			PolicyholderBenefitsGross,,"2,095,828,000","2,059,738,000","1,921,363,000","1,583,064,000","1,291,868,000","1,341,051,000","1,402,971,000","2,423,815,000",,,"971,905,000","1,013,816,000","999,206,000",,,,,,,,,,,,,,,,,,,,,,
			PolicyholderBenefitsCeded,,"186,268,000","230,286,000","243,192,000","348,267,000","143,327,000","183,550,000","281,233,000","1,302,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	PolicyholderDividends,,,,,,,,,,,,"3,640,000","5,211,000","7,202,000",,,,,,,,,,,,,,,,,,,,,,
	PolicyAcquisitionExpense,"542,799,000","535,973,000","495,042,000","469,236,000","763,758,000","689,820,000","624,470,000","579,977,000","526,143,000","469,739,000","458,045,000","457,424,000","490,040,000","497,229,000","478,339,000","437,894,000","408,790,000","356,050,000","307,505,000","277,897,000","261,540,000","254,744,000","235,523,000","211,494,000","213,372,000","222,400,000","220,300,000","206,000,000","197,900,000","189,500,000","167,800,000","145,100,000",,,,
	SellingGeneralAndAdministration,"27,590,000","30,900,000","25,446,000","36,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"27,590,000","30,900,000","25,446,000","36,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"27,590,000","30,900,000","25,446,000","36,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
