name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
MarketCap,"39,698,689,396","37,790,619,459","51,459,009,690","42,193,588,860","42,754,963,697","40,209,012,814","40,482,779,502","50,592,685,002","46,321,792,669","50,799,953,402","56,944,986,175","52,625,575,561","52,882,812,249","50,201,121,184","45,087,799,304","48,210,328,598","41,510,039,528","42,023,805,183","39,822,130,470","39,282,291,637","46,942,094,652","47,699,558,265","48,292,761,387","51,392,598,784","52,487,736,456","59,157,245,327","60,868,881,794","54,257,314,311","49,830,836,212","51,766,496,005","47,155,903,716","43,161,732,954","36,703,894,263","46,834,174,041","43,051,954,177","40,228,585,312","59,910,974,234","54,827,301,373","50,884,583,373","48,428,506,955","40,036,940,379","49,474,261,568","44,786,051,652","45,751,320,000","36,025,740,000","31,825,020,000","34,865,120,453","45,062,180,999","65,781,493,087","61,781,400,000","66,701,234,937","59,778,170,000","51,279,400,000","37,624,200,000","39,335,858,579","27,822,980,000","26,956,800,000","26,065,615,787","20,187,871,350","15,237,518,009","13,394,937,707","12,835,952,671","11,717,982,600","12,670,327,475","11,490,247,955","12,380,483,383","10,517,199,930","6,610,212,324","4,032,945,425","2,875,561,679","3,444,027,069","3,784,654,974","10,018,204,344","8,682,443,764","10,474,589,208","8,326,090,000","17,119,500,000","20,627,200,000"
EnterpriseValue,"46,876,689,396","43,761,619,459","59,036,009,690","50,351,588,860","48,823,963,697","44,670,012,814","46,427,779,502","56,962,685,002","49,180,792,669","52,618,953,402","60,189,986,175","54,521,575,561","53,030,812,249","51,407,121,184","47,443,799,304","49,861,328,598","43,141,039,528","43,264,805,183","42,145,130,470","42,083,291,637","48,496,094,652","48,622,558,265","49,946,761,387","54,307,598,784","54,267,736,456","60,695,245,327","64,312,881,794","57,695,314,311","51,897,836,212","53,356,496,005","48,745,903,716","47,207,732,954","35,291,894,263","45,063,174,041","42,075,954,177","39,252,585,312","58,661,974,234","52,630,301,373","44,456,583,373","43,139,506,955","34,146,940,379","42,327,261,568","37,567,051,652","39,907,320,000","30,281,740,000","27,007,020,000","29,422,120,453","40,236,180,999","59,776,493,087","56,140,400,000","61,265,234,937","57,403,170,000","48,940,400,000","36,116,200,000","38,631,858,579","27,520,980,000","26,654,800,000","26,492,615,787","21,053,871,350","16,103,518,009","14,731,937,707","14,345,952,671","13,051,982,600","14,252,327,475","14,200,247,955","15,308,483,383","13,262,199,930","10,693,212,324","8,223,945,425","7,217,561,679","6,783,027,069","9,283,654,974","14,505,204,344","12,759,443,764","14,551,589,208","13,624,090,000","20,963,500,000","22,384,200,000"
PeRatio,"41.511","35.224","53.533","44.705","28.211","26.577","18.105","22.942","22.677","23.049","25.788","24.029","25.408","26.897","27.013","28.859","23.329","22.322","16.726","15.777","18.478","18.902","19.766","20.189","19.508","20.967","21.079","19.336","18.513","19.288","17.619","14.609","11.741","14.79","14.265","12.939","19.659","20.158","20.225","20.114","14.897","18.508","15.159","17.893","14.748","11.426","10.956","10.899","16.659","17.038","20.87","27.323","27.901","24.197","28.094","45.448","44.69","28.692","27.771","21.029","23.107","22.143","25.727","29.143","32.647","42.714","72.571",,,,"35.875",,,,,"39.38","81.616","94.815"
ForwardPeRatio,"24.876","16.892","19.841","16.393","20.661","13.569",,"15.337","15.723","17.094","19.342","17.825","20.367","19.531","18.349","19.084","19.685","15.291","14.728","13.699","15.748","15.625","14.749","15.038","14.925","15.924","16.695","14.837","12.903","13.351","14.045","11.737","9.355","11.82","11.793","9.843","14.205","13.812","15.65","15.152",,"17.271",,,,"13.928","13.459","17.391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.877","0.597","1.361","0.978","1.233","1.213",,"1.371","1.405","1.495","1.691","1.555","1.683","2.104","2.566","2.673","7.666","5.948","1.954","1.703","1.651","1.639","1.38","1.407","1.398","1.437","1.506","1.46","0.988","1.251","1.484","0.971","0.6","1.353","1.397","2.076","8.165","6.056","2.943","2.475",,"4.189",,,,"6.967","6.729","8.696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.459","1.317","1.817","1.473","1.524","1.459","1.13","1.427","1.332","1.486","1.691","1.581","1.581","1.49","1.342","1.436","1.259","1.221","1.089","1.056","1.224","1.22","1.193","1.243","1.276","1.421","1.473","1.333","1.239","1.328","1.213","1.114","0.972","1.231","1.178","1.068","1.689","1.675","1.628","1.553","1.271","1.587","1.374","1.422","1.09","0.932","0.983","1.295","1.989","2.006","2.275","2.196","1.99","1.553","1.615","1.183","1.163","1.198","0.759","0.575","0.52","0.517","0.478","0.58","0.481","0.443","0.317","0.327","0.228","0.144","0.175","0.162","0.513","0.373","0.45","1.507","3.124","3.629"
PbRatio,"3.445","2.723","3.886","3.252","2.947","2.884","2.874","3.697","3.465","3.41","4.027","3.941","3.689","3.745","3.353","3.78","2.843","2.902","2.635","2.693","2.948","2.911","2.781","2.878","2.751","3.177","3.474","3.325","2.893","3.092","2.823","2.78","2.209","2.967","2.724","2.471","3.719","3.456","3.444","3.441","2.809","3.573","3.226","3.432","2.828","2.804","3.125","3.844","5.172","5.151","6.088","7.827","7.092","6.231","6.877","5.172","5.011","6.799","6.123","4.622","4.398","4.287","4.149","4.06","3.795","4.109","3.476","6.487","3.158","2.667","3.4","2.104","4.474","4.311","5.201","2.591","4.386","3.989"
EnterprisesValueRevenueRatio,"1.714","7.04","8.353","7.306","6.809","6.524","52.225","6.153","5.533","6.099","6.486","6.25","6.273","6.545","5.276","6.04","4.972","5.474","4.56","4.94","5.291","5.684","4.828","5.529","5.326","6.409","5.655","5.477","5.076","5.492","4.423","4.844","3.652","5.059","3.98","4.204","6.06","6.264","4.843","5.459","4.509","6.104","4.288","5.045","3.826","3.746","3.219","4.577","6.623","7.056","7.031","7.984","6.852","5.811","5.502","4.568","4.442","6.373","3.51","2.851","2.574","2.82","1.961","2.972","2.89","3.514","2.98","2.229","1.625","1.606","3.011","1.701","2.509","2.478","2.125","2.358","3.666","4.161"
EnterprisesValueEBITDARatio,"16.57","66.914","64.946","58.891","118.793","51.761","-95.334","45.461","37.89","42.676","65.141","44.874","45.716","39.242","48.461","42.255","45.221","39.986","64.246","35.543","38.096","41.451","35.959","34.746","38.597","50.369","53.863","34.631","34.076","38.358","39.89","32.114","27.127","34.139","29.778","26.648","36.572","41.704","37.58","31.674","29.235","46.926","37.048","24.741","24.679","24.732","23.112","27.942","37.524","38.113","45.584","49.063","42.081","38.96","44.713","34.444","37.072","52.151","31.007","26.573","28.168","29.825","24.442","34.932","32.347","39.762","34.537","28.515","19.865","27.653","37.066","38.521","50.541","34.578","-204.952","43.389","46.277","47.026"
