name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"2,508,028,374","2,278,764,685","1,925,025,499","1,333,776,135","345,629,136","461,455,223","764,516,090","1,280,075,004","1,961,637,579","273,066,432","209,007,176","329,489,309","308,997,417","565,109,735","745,828,774","504,320,999","177,994,947","158,772,762","179,578,610","331,848,031","351,668,805"
EnterpriseValue,"1,817,890,374","1,545,302,685","1,422,117,499","1,117,716,135","310,056,136","349,083,223","647,475,090","1,172,614,004","1,880,126,579","288,684,432","183,852,176","464,588,309","261,935,417","167,155,735","495,016,774","369,631,470","64,681,108","4,799,753","-1,006,735","105,825,217","208,570,484"
PeRatio,"6.482","4.175",,,,,,,,,,,,,,,,,,,
PsRatio,"3.196","2.863","65.721","10.245","7.443","11.231","22.195","16.955","64.257","16.975","11.344","28.826","31.391","25.429","19.302","25.817","13.006","13.12","9.214","16.646","122,867,725"
PbRatio,"2.341","1.988","3.623","6.102","103.855","5.614","10.022","11.422","19.887","7.775","2.612","4.419","2.627","1.68","3.17","4.256","1.405","0.867","0.742","1.231","2.403"
EnterprisesValueRevenueRatio,"2.254","1.916","79.138","52.384","2.501","9.108","17.514","14.407","68.153","22.697","11.067","44.728","26.704","8.647","16.193","15.91","4.726","0.374","-0.052","5.86","27.146"
EnterprisesValueEBITDARatio,"3.524","2.995","-10.992","-13.086","-44.382","-3.83","-14.584","-281.811","-28.236","-4.232","-2.194","-3.854","-1.184","-1.119","-5.848","-5.947","-1.403","-0.122","0.037","-12.431","-33.17"
