name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
				AccountsPayable,"816,000,000","779,000,000","775,000,000","595,000,000","571,000,000","564,000,000","637,000,000","465,000,000","526,000,000","274,000,000","240,000,000","382,467,217","379,382,262","842,264,678","573,322,479","379,169,666","463,738,246","336,795,719","249,920,408","673,365,327","260,416,667","136,222,910","204,431,737","151,500,000","54,300,000","56,200,000","33,500,000"
				TotalTaxPayable,"0","151,000,000",,,,"0","359,000,000","285,000,000","347,000,000",,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"0","151,000,000",,,,"0","359,000,000","285,000,000","347,000,000",,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,"1",,,"-1",,,,,,,,,,
			CurrentAccruedExpenses,"2,611,000,000","2,356,000,000","2,597,000,000","2,222,000,000","2,089,000,000","3,279,000,000","2,519,000,000","2,273,000,000","2,347,000,000","2,163,000,000","1,522,000,000","1,801,845,556","1,567,186,414","1,618,126,747","1,780,439,586","1,057,115,431","712,353,472","428,076,802","264,247,055",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,391,000,000","1,141,000,000","1,877,000,000","1,812,000,000","1,729,000,000","980,000,000","1,444,000,000","798,000,000","359,000,000","719,000,000","643,000,000","420,106,848",,,,"194,384,449","184,207,136","23,607,177","15,918,497","16,496,701",,,,,,,
			CurrentDebt,"2,391,000,000","1,141,000,000","1,877,000,000","1,812,000,000","1,729,000,000","980,000,000","1,444,000,000","798,000,000","359,000,000","719,000,000","643,000,000","420,106,848",,,,"194,384,449","184,207,136","23,607,177","15,918,497","16,496,701",,,,,,,
				CommercialPaper,"329,000,000","141,000,000","625,000,000","336,000,000","692,000,000","580,000,000","532,000,000",,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"2,062,000,000","1,000,000,000","1,252,000,000","1,476,000,000","1,037,000,000","400,000,000","912,000,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,"0","585,235,551",,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,"0","585,235,551",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"819,000,000","335,000,000","1,012,000,000","463,000,000","206,000,000","319,000,000","275,000,000","155,000,000","455,000,000",,,"230,694,512","1,616,843,778","610,438,024","1,471,101,291","259,179,266","1",,,"-1,499,700",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"36,493,000,000","34,823,000,000","35,953,000,000","27,289,000,000","27,299,000,000","26,167,000,000","20,748,000,000","20,721,000,000","20,346,000,000","18,528,000,000","19,193,000,000","20,855,998,057","19,229,317,708","19,400,046,598","9,790,673,334","9,196,064,315","6,720,340,075","7,702,234,813","4,643,425,661","3,870,725,855","2,698,206,019","1,834,365,325","1,522,516,083","836,900,000","349,800,000","325,400,000","232,200,000"
		LongTermDebtAndCapitalLeaseObligation,"18,591,000,000","19,482,000,000","20,581,000,000","14,993,000,000","15,065,000,000","13,022,000,000","8,217,000,000","7,938,000,000","8,212,000,000","8,499,000,000","9,658,000,000","12,595,920,350","10,939,517,330","11,042,637,465","3,321,316,432","3,538,516,919","2,644,596,161","4,074,598,678","2,669,531,996","2,455,008,998","2,157,118,056","1,425,696,594","1,136,526,090","588,200,000","237,700,000","242,900,000","189,200,000"
			LongTermDebt,"18,591,000,000","19,482,000,000","20,581,000,000","14,993,000,000","15,065,000,000","13,022,000,000","8,217,000,000","7,938,000,000","8,212,000,000","8,499,000,000","9,658,000,000","12,595,920,350","10,939,517,330","11,042,637,465","3,321,316,432","3,538,516,919","2,644,596,161","4,074,598,678","2,669,531,996","2,455,008,998","2,157,118,056","1,425,696,594","1,136,526,090","588,200,000","237,700,000","242,900,000","189,200,000"
		NonCurrentDeferredLiabilities,"10,539,000,000","11,451,000,000","10,975,000,000","9,073,000,000","9,344,000,000","8,970,000,000","8,183,000,000","8,174,000,000","8,221,000,000","7,899,000,000","7,687,000,000","7,135,745,508","6,728,572,847","6,962,954,334","5,035,469,241","4,450,443,964","3,587,530,594","3,186,968,839","1,779,687,997","1,243,251,350","504,918,981","374,613,003","318,799,142","224,300,000","105,600,000","78,500,000","39,500,000"
			NonCurrentDeferredTaxesLiabilities,"10,539,000,000","11,451,000,000","10,975,000,000","9,073,000,000","9,344,000,000","8,970,000,000","8,183,000,000","8,174,000,000","8,221,000,000","7,899,000,000","7,687,000,000","7,135,745,508","6,728,572,847","6,962,954,334","5,035,469,241","4,450,443,964","3,587,530,594","3,186,968,839","1,779,687,997","1,243,251,350","504,918,981","374,613,003","318,799,142","224,300,000","105,600,000","78,500,000","39,500,000"
		OtherNonCurrentLiabilities,"7,363,000,000","3,890,000,000","4,397,000,000","3,223,000,000","2,890,000,000","4,175,000,000","4,348,000,000","4,609,000,000","3,913,000,000","2,130,000,000","1,848,000,000","1,124,332,199","1,561,227,531","1,394,454,799","1,433,887,661","1,207,103,432","488,213,320","440,667,296","194,205,668","172,465,507","36,168,982","34,055,728","67,190,851","24,400,000","6,500,000","4,000,000","3,500,000"
TotalEquityGrossMinorityInterest,"34,991,000,000","31,974,000,000","31,653,000,000","26,267,000,000","27,381,000,000","28,891,000,000","25,772,000,000","24,283,000,000","22,898,000,000","20,985,000,000","19,426,000,000","18,374,210,782","13,321,084,517","10,689,655,172","8,237,004,303","7,324,214,063","6,117,480,356","4,867,799,811","3,868,194,842","3,216,856,629","1,892,361,111","1,277,089,783","1,203,716,941","1,074,200,000","496,300,000","356,200,000","171,200,000"
	StockholdersEquity,"34,991,000,000","31,974,000,000","31,653,000,000","26,267,000,000","27,381,000,000","28,891,000,000","25,772,000,000","24,283,000,000","22,898,000,000","20,985,000,000","19,426,000,000","18,374,210,782","13,321,084,517","10,689,655,172","8,237,004,303","7,324,214,063","6,117,480,356","4,867,799,811","3,868,194,842","3,216,856,629","1,892,361,111","1,277,089,783","1,203,716,941","1,074,200,000","496,300,000","356,200,000","171,200,000"
