name,ttm,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989,11/30/1988,11/30/1987,11/30/1986,11/30/1985
TotalRevenue,"22,896,816,000","22,259,561,000","20,571,631,000","12,646,365,000","10,949,999,000","9,474,008,000","7,779,812,000","5,935,095,000","4,104,706,000","3,095,385,000","3,074,022,000","3,119,387,000","4,575,417,000","10,186,781,000","16,266,662,000","13,866,971,000","10,504,899,000","8,907,619,000","7,319,802,000","6,029,301,000","4,706,968,000","3,118,500,000","2,416,900,000","1,303,100,000","1,181,200,000","870,500,000","817,900,000","666,900,000","429,400,000","325,700,000","350,900,000","440,300,000","380,500,000","331,400,000","222,600,000","232,000,000"
	OperatingRevenue,"22,896,816,000","22,259,561,000","20,571,631,000","12,646,365,000","10,949,999,000","9,474,008,000","7,779,812,000","5,935,095,000","4,104,706,000","3,095,385,000","3,074,022,000","3,119,387,000","4,575,417,000","10,186,781,000","16,266,662,000","13,866,971,000","10,504,899,000","8,907,619,000","7,319,802,000","6,029,301,000","4,706,968,000","3,118,500,000","2,416,900,000","1,303,100,000","1,181,200,000","870,500,000","817,900,000","666,900,000","429,400,000","325,700,000","350,900,000","440,300,000","380,500,000","331,400,000","222,600,000","232,000,000"
CostOfRevenue,"19,980,364,000","19,457,266,000","18,237,446,000","11,021,481,000","9,455,074,000","8,171,748,000","6,680,613,000","5,103,199,000","3,655,192,000","2,896,195,000","2,855,729,000","3,459,506,000","4,885,250,000","12,639,486,000","15,171,384,000","11,635,411,000","8,993,304,000","7,692,877,000","6,212,568,000","5,154,544,000","4,124,046,000","2,698,900,000","2,075,800,000","1,138,300,000","981,400,000","714,900,000","672,000,000","546,800,000","345,400,000","268,100,000","302,700,000",,,,,
GrossProfit,"2,916,452,000","2,802,295,000","2,334,185,000","1,624,884,000","1,494,925,000","1,302,260,000","1,099,199,000","831,896,000","449,514,000","199,190,000","218,293,000","-340,119,000","-309,833,000","-2,452,705,000","1,095,278,000","2,231,560,000","1,511,595,000","1,214,742,000","1,107,234,000","874,757,000","582,922,000","419,600,000","341,100,000","164,800,000","199,800,000","155,600,000","145,900,000","120,100,000","84,000,000","57,600,000","48,200,000",,,,,
OperatingExpense,"348,618,000","341,114,000","343,934,000","285,889,000","232,562,000","216,244,000","177,161,000","146,060,000","127,338,000","95,256,000","93,926,000","120,093,000","129,752,000","173,202,000","193,307,000","187,257,000","141,722,000","111,488,000","85,958,000","75,831,000","108,686,000","85,300,000","53,400,000","24,900,000","24,400,000","20,800,000","18,700,000","38,100,000","31,000,000","24,600,000","27,000,000","397,800,000","339,900,000","294,300,000","199,500,000","210,400,000"
	SellingGeneralAndAdministration,"348,618,000","341,114,000","343,934,000","285,889,000","232,562,000","216,244,000","177,161,000","146,060,000","127,338,000","95,256,000","93,926,000","120,093,000","129,752,000","173,202,000","193,307,000","187,257,000","141,722,000","111,488,000","85,958,000","75,831,000","50,155,000","37,600,000","29,000,000","15,900,000","12,400,000","10,500,000","10,300,000","28,100,000","20,400,000","17,300,000","20,500,000",,,,,
		GeneralAndAdministrativeExpense,"348,618,000","341,114,000","343,934,000","285,889,000","232,562,000","216,244,000","177,161,000","146,060,000","127,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"348,618,000","341,114,000","343,934,000","285,889,000","232,562,000","216,244,000","177,161,000","146,060,000","127,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"58,531,000","47,700,000","24,400,000","9,000,000","12,000,000","10,300,000","8,400,000","10,000,000","10,600,000","7,300,000","6,500,000",,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"58,531,000","47,700,000","24,400,000","9,000,000","12,000,000","10,300,000","8,400,000","10,000,000","10,600,000","7,300,000","6,500,000",,,,,
