name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"5,091,090,000","5,100,405,000","4,671,088,000","4,299,105,000","4,251,509,000","3,841,120,000","3,335,671,000","2,876,542,000","1,816,828,000","1,421,162,000","680,530,000","568,973,000","551,214,000","486,022,000","322,824,000","281,847,000","226,095,000","201,031,000","163,118,000","135,120,000","135,270,000","128,604,000","97,992,000","73,308,000","54,401,815","6,351,822","5,480,232","36,000,000","28,900,000","29,200,000","26,900,000","26,600,000","25,800,000","25,800,000","19,400,000","17,800,000"
	OperatingRevenue,"5,091,090,000","5,100,405,000","4,671,088,000","4,299,105,000","4,251,509,000","3,841,120,000","3,335,671,000","2,876,542,000","1,816,828,000","1,421,162,000","680,530,000","609,858,000","591,277,000","486,022,000","322,824,000","281,847,000","226,095,000","201,031,000","163,118,000","133,870,000","136,954,000","129,400,000","98,000,000","73,200,000","54,400,000","6,351,822","5,480,232","36,000,000","28,900,000","29,200,000","26,900,000","26,600,000","25,800,000","25,800,000","19,400,000","17,800,000"
CostOfRevenue,"3,253,350,000","3,245,601,000","2,959,609,000","2,568,547,000","2,398,328,000","2,114,426,000","1,884,397,000","1,665,173,000","937,200,000","379,476,000","83,120,000","45,896,000","43,990,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,837,740,000","1,854,804,000","1,711,479,000","1,730,558,000","1,853,181,000","1,726,694,000","1,451,274,000","1,211,369,000","879,628,000","1,041,686,000","597,410,000","523,077,000","507,224,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"1,191,762,000","1,172,312,000","1,076,842,000","1,106,694,000","1,066,698,000","973,656,000","987,073,000","976,228,000","640,237,000","567,841,000","281,428,000","230,001,000","203,441,000","226,998,000","124,505,000","101,159,000","94,528,000","68,352,000","52,349,000","41,080,000","32,276,000","26,753,000","17,653,000","11,465,000","9,091,468","43,712,604","8,094,969","-5,200,000","-3,600,000","-5,100,000","-2,200,000","-3,000,000","-4,000,000","-3,400,000","-2,600,000","-2,200,000"
	SellingGeneralAndAdministration,"126,748,000","126,549,000","126,383,000","122,008,000","155,241,000","147,416,000","142,943,000","108,318,000","97,341,000","147,425,000","54,626,000","49,691,000","47,193,000","37,653,000","26,004,000","17,249,000","16,585,000","11,483,000","9,665,000","8,078,000","7,405,000","7,359,000","6,114,000","4,858,000","0","2,385,535","3,086,988",,,,"7,900,000","7,000,000",,,,
		GeneralAndAdministrativeExpense,"126,748,000","126,549,000","126,383,000","122,008,000","155,241,000","147,416,000","142,943,000","108,318,000","97,341,000",,,,,"37,653,000","26,004,000","17,249,000","16,585,000","11,483,000","9,665,000","8,078,000","7,405,000","7,359,000","6,114,000","4,858,000",,,,,,,"7,900,000","7,000,000",,,,
			SalariesAndWages,,,,,,,,,,,,,,"37,653,000","26,004,000","17,249,000","16,585,000","11,483,000","9,665,000","8,078,000","7,405,000","7,400,000","6,100,000","4,900,000",,,,,,,"7,900,000","7,000,000",,,,
			OtherGandA,"126,748,000","126,549,000","126,383,000","122,008,000","155,241,000","147,416,000","142,943,000","108,318,000","97,341,000",,,,,,,,,,,,,"41,000","14,000","42,000",,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,057,942,000","1,027,073,000","950,459,000","921,720,000","901,242,000","826,240,000","844,130,000","865,800,000","515,888,000","418,406,000","197,118,000","157,049,000","156,154,000","145,893,000","93,131,000","80,000,000","146,072,000","51,078,000","39,311,000","30,227,000","22,706,000","17,885,000","10,254,000","5,287,000","2,427,252","1,579,544","1,385,077",,,,,,,,,
