name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
	SecuritiesAndInvestments,"3,052,300,000","2,677,500,000","2,693,206,000","2,124,468,000","2,057,505,000","2,287,110,000","2,151,543,000","2,203,481,000","2,169,645,000","1,933,403,000","1,446,280,000","1,072,276,000","1,128,657,000","1,124,598,000","1,019,901,000","867,315,000","799,587,000","799,292,000"
		AvailableForSaleSecurities,"3,052,300,000","2,677,500,000","2,693,207,000","2,124,468,000","2,057,505,000","2,287,110,000","2,151,543,000",,"2,016,864,000","1,786,335,000","1,316,429,000","961,914,000","1,014,280,000","1,012,658,000","916,450,000","766,669,000","707,444,000","716,267,000"
		HeldToMaturitySecurities,"53,700,000","342,700,000","484,494,000","423,189,000","499,970,000","489,435,000","199,647,000","203,566,000","152,781,000","147,068,000","129,851,000","110,362,000","114,377,000","111,940,000","103,451,000","100,646,000","92,143,000","83,025,000"
		OtherShortTermInvestments,"2,998,600,000","2,334,800,000","2,208,712,000","1,701,279,000","1,557,535,000","1,797,675,000","1,951,896,000","1,999,915,000",,,,,,,,,,
	NetLoan,"8,958,600,000","8,430,700,000","7,542,208,000","5,402,330,000","5,169,379,000","4,823,243,000","4,259,514,000","4,123,401,000","4,073,968,000","4,247,429,000","4,424,974,000","4,685,497,000","3,506,625,000","3,262,911,000","2,991,904,000","2,697,368,000","2,515,959,000","2,200,241,000"
		GrossLoan,"9,031,600,000","8,503,700,000","7,614,355,000","5,478,544,000","5,246,196,000","4,897,443,000","4,344,853,000","4,223,912,000","4,186,549,000","4,367,909,000","4,528,004,000","4,772,813,000","3,558,980,000","3,310,363,000","3,034,354,000","2,739,509,000","2,554,899,000","2,236,550,000"
			LoansHeldForSale,"100,900,000","33,300,000","46,635,000","61,794,000","52,875,000","40,828,000","40,861,000","66,442,000","53,521,000",,,,,,,,,
			CommercialLoan,"1,371,300,000","1,310,300,000","1,215,392,000","797,942,000","792,416,000","740,073,000","676,544,000","688,753,000","693,261,000","730,471,000",,,,,,,,
			ConsumerLoan,"1,045,200,000","1,070,200,000","1,034,405,000","970,266,000","844,353,000","762,471,000","671,587,000","636,794,000","616,071,000","646,580,000",,,,,,,,
			MortgageLoan,"6,235,100,000","5,833,500,000","5,176,810,000","3,514,083,000","3,413,062,000","3,225,253,000","2,842,255,000","2,717,384,000","2,820,883,000",,,,,,,,,
			OtherLoanAssets,"279,100,000","256,400,000","7,614,355,000","134,459,000","143,490,000","128,818,000","113,606,000","114,539,000","2,813,000","2,990,858,000","4,528,004,000","4,772,813,000","3,558,980,000","3,310,363,000","3,034,354,000","2,739,509,000","2,554,899,000","2,236,550,000"
		AllowanceForLoansAndLeaseLosses,"73,000,000","73,000,000","72,147,000","76,214,000","76,817,000","74,200,000","85,339,000","100,511,000","112,581,000","120,480,000","103,030,000","87,316,000","52,355,000","47,452,000","42,450,000","42,141,000","38,940,000","36,309,000"
	Receivables,"46,700,000","44,900,000","38,031,000","29,852,000","27,729,000","27,063,000","26,450,000","28,869,000","31,974,000","33,628,000","37,123,000","38,694,000","32,215,000","30,913,000","26,104,000","20,569,000","19,411,000","20,702,000"
		AccountsReceivable,"46,700,000","44,900,000","38,031,000","29,852,000","27,729,000","27,063,000","26,450,000","28,869,000","31,974,000","33,628,000","37,123,000","38,694,000","32,215,000","30,913,000","26,104,000","20,569,000","19,411,000","20,702,000"
			GrossAccountsReceivable,,,,,,,,,"31,974,000","33,628,000","37,123,000","38,694,000","32,215,000","30,913,000","26,104,000","20,569,000","19,411,000","20,702,000"
	NetPPE,"306,000,000","245,200,000","241,862,000","194,457,000","190,812,000","195,212,000","179,690,000","187,565,000","184,771,000","188,138,000","196,307,000","177,799,000","124,041,000","120,280,000","120,438,000","121,928,000","112,441,000","92,907,000"
		GrossPPE,"475,100,000","422,000,000",,"346,648,000","332,674,000","324,907,000","303,401,000","303,154,000","291,191,000","282,868,000","289,844,000","261,404,000","214,484,000","201,927,000","190,254,000","182,130,000","162,145,000","143,472,000"
			LandAndImprovements,"50,800,000","49,900,000",,"39,794,000","37,999,000","40,620,000","37,581,000","38,917,000","38,743,000","35,573,000","36,388,000","31,934,000","18,279,000","18,277,000","16,985,000","17,023,000","16,416,000","15,794,000"
			BuildingsAndImprovements,"330,100,000","268,100,000",,"218,317,000","213,321,000","209,328,000","196,950,000","195,549,000","188,509,000","185,606,000","187,471,000","171,668,000","122,853,000","114,776,000","112,267,000","105,883,000","96,415,000","81,575,000"
			MachineryFurnitureEquipment,"94,200,000","104,000,000",,"88,537,000","81,354,000","74,959,000","68,870,000","68,688,000","63,939,000","61,689,000","65,985,000","57,802,000","73,352,000","68,874,000","61,002,000","59,224,000","49,314,000","46,103,000"
		AccumulatedDepreciation,"-169,100,000","-176,800,000",,"-152,191,000","-141,862,000","-129,695,000","-123,711,000","-115,589,000","-106,420,000","-94,730,000","-93,537,000","-83,605,000","-90,443,000","-81,647,000","-69,816,000","-60,202,000","-49,704,000","-50,565,000"
	GoodwillAndOtherIntangibleAssets,"713,900,000","631,300,000","518,583,000","240,925,000","230,733,000","232,894,000","201,738,000","202,263,000","202,585,000","205,667,000","211,549,000","207,357,000","59,352,000","60,456,000","60,710,000","57,231,000","55,469,000","45,833,000"
		Goodwill,"621,600,000","546,700,000","444,704,000","212,820,000","204,523,000","205,574,000","183,673,000","183,673,000","183,673,000","183,673,000","183,673,000","183,673,000","37,380,000","37,380,000","37,390,000","37,390,000","37,626,000","33,031,000"
		OtherIntangibleAssets,"92,300,000","84,600,000","73,879,000","28,105,000","26,210,000","27,320,000","18,065,000","18,590,000","18,912,000","21,994,000","27,876,000","23,684,000","21,972,000","23,076,000","23,320,000","19,841,000","17,843,000","12,802,000"
	DeferredAssets,,"0","4,028,000",,,"4,874,000","12,154,000","2,597,000","9,628,000","18,472,000","0","7,401,000","6,741,000","8,297,000","3,285,000","1,911,000","3,438,000","3,044,000"
		DeferredTaxAssets,,"0","4,028,000",,,"4,874,000","12,154,000","2,597,000","9,628,000","18,472,000","0","7,401,000","6,741,000","8,297,000","3,285,000","1,911,000","3,438,000","3,044,000"
	OtherAssets,"187,600,000","159,100,000","145,747,000","81,705,000","78,074,000","73,495,000","61,056,000","62,953,000","68,177,000","115,559,000","88,164,000","55,778,000","42,844,000","46,183,000","36,447,000","34,418,000","94,149,000","85,599,000"
TotalLiabilitiesNetMinorityInterest,"12,630,300,000","11,606,300,000","10,785,639,000","8,081,302,000","7,777,703,000","7,701,012,000","6,763,070,000","6,970,575,000","6,554,507,000","6,764,168,000","6,563,219,000","6,089,285,000","4,772,354,000","4,563,759,000","4,212,466,000","3,908,967,000","3,605,518,000","3,315,114,000"
	TotalDeposits,"11,663,500,000","10,680,700,000","9,934,871,000","7,376,110,000","7,088,937,000","7,006,212,000","6,133,750,000","6,240,411,000","5,826,971,000","5,925,713,000","5,824,056,000","5,174,259,000","3,999,401,000","3,708,511,000","3,547,590,000","3,321,681,000","3,156,721,000","2,911,847,000"
		InterestBearingDepositsLiabilities,"8,237,000,000","7,522,400,000","7,034,829,000","5,469,853,000","5,265,221,000","5,214,848,000","4,642,067,000","4,745,102,000","4,555,262,000","4,861,844,000","4,797,472,000","4,189,104,000","3,162,648,000","2,819,817,000","2,683,462,000","2,564,994,000","2,468,009,000","2,339,915,000"
			CustomerAccounts,"8,237,000,000","7,522,400,000","7,034,829,000","5,469,853,000","5,265,221,000","5,214,848,000","4,642,067,000","4,745,102,000","4,555,262,000","4,861,844,000","4,797,472,000","4,189,104,000","3,162,648,000","2,819,817,000","2,683,462,000","2,564,994,000","2,468,009,000","2,339,915,000"
		NonInterestBearingDeposits,"3,426,500,000","3,158,300,000","2,900,042,000","1,906,257,000","1,823,716,000","1,791,364,000","1,491,683,000","1,495,309,000","1,271,709,000","1,063,869,000","1,026,584,000","985,155,000","836,753,000","888,694,000","864,128,000","756,687,000","688,712,000","571,932,000"
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"697,600,000","712,400,000","642,961,000","537,556,000","510,635,000","502,250,000","457,437,000","505,785,000","516,243,000","620,154,000","474,141,000","556,126,000","604,762,000","731,548,000","520,218,000","449,699,000","323,406,000","300,234,000"
		FederalFundsPurchased,,,,,,,,,,,"0","30,625,000",,"0","1,500,000",,,
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,"697,600,000","712,400,000","642,961,000","537,556,000","510,635,000","502,250,000","457,437,000","505,785,000","516,243,000","620,154,000","474,141,000","525,501,000","604,762,000","731,548,000","518,718,000","449,699,000","323,406,000","300,234,000"
	PayablesAndAccruedExpenses,"141,700,000","101,900,000","92,195,000","50,344,000","58,002,000","71,997,000","52,486,000","54,710,000","50,371,000","52,093,000","62,531,000","71,821,000","51,221,000","55,167,000","41,271,000","26,428,000","29,426,000","31,418,000"
		Payables,"141,700,000","101,900,000","92,195,000","50,344,000","58,002,000","71,997,000","52,486,000","54,710,000","8,123,000","13,178,000","17,585,000","20,531,000","21,104,000","18,872,000","13,185,000","9,529,000","10,206,000","14,588,000"
			AccountsPayable,"141,700,000","101,900,000","92,195,000","50,344,000","58,002,000","71,997,000","52,486,000","54,710,000","8,123,000","13,178,000","17,585,000","20,531,000","21,104,000","18,872,000","13,185,000","9,529,000","10,206,000","14,588,000"
		CurrentAccruedExpenses,,,,,,,,,"42,248,000","38,915,000","44,946,000","51,290,000","30,117,000","36,295,000","28,086,000","16,899,000","19,220,000","16,830,000"
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,"7,000","4,991,000","5,423,000","79,216,000","8,730,000","5,694,000","7,495,000","7,995,000","7,137,000","7,970,000"
		CurrentDebt,,,,,,,,,"7,000","4,991,000","5,423,000","79,216,000","8,730,000","5,694,000","7,495,000","7,995,000","7,137,000","7,970,000"
			OtherCurrentBorrowings,,,,,,,,,"7,000","4,991,000","5,423,000","79,216,000","8,730,000","5,694,000","7,495,000","7,995,000","7,137,000","7,970,000"
	LongTermDebtAndCapitalLeaseObligation,"100,800,000","102,700,000","95,603,000","110,453,000","110,364,000","120,553,000","119,397,000","119,669,000","160,915,000","161,217,000","197,068,000","207,863,000","108,240,000","62,839,000","95,892,000","103,164,000","88,828,000","23,645,000"
		LongTermDebt,"99,600,000","101,400,000","95,603,000","108,936,000","108,782,000","118,910,000","117,705,000","117,934,000","160,915,000","161,217,000","197,068,000","207,863,000","108,240,000","62,839,000","95,892,000","103,164,000","88,828,000","23,645,000"
		LongTermCapitalLeaseObligation,"1,200,000","1,300,000",,"1,517,000","1,582,000","1,643,000","1,692,000","1,735,000",,,,,,,,,,
	NonCurrentDeferredLiabilities,"26,700,000","8,600,000",,"6,839,000","9,765,000",,,,,,,,,,,,,
		NonCurrentDeferredTaxesLiabilities,"26,700,000","8,600,000",,"6,839,000","9,765,000",,,,,,,,,,,,,
	PreferredSecuritiesOutsideStockEquity,,,,,,,"0","50,000,000",,,,,,,,,,
	OtherLiabilities,"168,400,000","110,500,000","20,009,000","57,189,000",,,,"32,000",,,,,,,,,,"40,000,000"
TotalEquityGrossMinorityInterest,"2,013,900,000","1,693,900,000","1,427,616,000","982,593,000","950,493,000","908,924,000","801,581,000","751,186,000","771,020,000","736,802,000","574,434,000","539,062,000","444,443,000","410,375,000","349,847,000","308,326,000","274,226,000","243,854,000"
	StockholdersEquity,"2,013,900,000","1,693,900,000","1,427,616,000","982,593,000","950,493,000","908,924,000","801,581,000","751,186,000","771,020,000","736,802,000","574,434,000","539,062,000","444,443,000","410,375,000","349,847,000","308,326,000","274,226,000","243,854,000"
		CapitalStock,"1,049,300,000","866,700,000","686,991,000","296,071,000","311,720,000","323,596,000","285,535,000","271,335,000","50,000,000","50,000,000","50,000,000","50,000,000","0","0","0",,"0","0"
			PreferredStock,"0","0","0","0","0","0","0","0","50,000,000","50,000,000","50,000,000","50,000,000","0","0","0",,"0","0"
			CommonStock,"1,049,300,000","866,700,000","686,991,000","296,071,000","311,720,000","323,596,000","285,535,000","271,335,000",,,,,,,,,,
		RetainedEarnings,"953,600,000","851,800,000","752,588,000","694,650,000","638,367,000","587,862,000","532,087,000","463,860,000","435,144,000","413,253,000","397,224,000","362,477,000","416,425,000","372,039,000","314,843,000","275,172,000","242,105,000","236,724,000"
		AdditionalPaidInCapital,,,,,,,,,"266,842,000","264,174,000","112,135,000","117,613,000","29,773,000","45,477,000","43,569,000","36,803,000","33,187,000","3,085,000"
		GainsLossesNotAffectingRetainedEarnings,"11,000,000","-24,600,000","-11,963,000","-8,128,000","406,000","-2,534,000","-16,041,000","15,991,000","19,034,000","9,375,000","15,075,000","8,972,000","-1,755,000","-7,141,000","-8,565,000","-3,649,000","-1,066,000","4,045,000"
			UnrealizedGainLoss,,,,,,,,,,,,,,"0","-330,000","-425,000",,
			OtherEquityAdjustments,,,,,,,,,,,,,,"-7,141,000","-8,235,000","-3,224,000",,
TotalCapitalization,"2,113,500,000","1,795,300,000","1,523,219,000","1,091,529,000","1,059,275,000","1,027,834,000","919,286,000","869,120,000","931,935,000","898,019,000","771,502,000","746,925,000","552,683,000","473,214,000","445,739,000","411,490,000","363,054,000","267,499,000"
PreferredStockEquity,,,,,,,,,"50,000,000","50,000,000","50,000,000","50,000,000",,,,,,
CommonStockEquity,"2,013,900,000","1,693,900,000","1,427,616,000","982,593,000","950,493,000","908,924,000","801,581,000","751,186,000","721,020,000","686,802,000","524,434,000","489,062,000","444,443,000","410,375,000","349,847,000","308,326,000","274,226,000","243,854,000"
CapitalLeaseObligations,"1,200,000","1,300,000",,"1,517,000","1,582,000","1,643,000","1,692,000","1,735,000",,,,,,,,,,
NetTangibleAssets,"1,300,000,000","1,062,600,000","909,033,000","741,668,000","719,760,000","676,030,000","599,843,000","548,923,000","568,435,000","531,135,000","362,885,000","331,705,000","385,091,000","349,919,000","289,137,000","251,095,000","218,757,000","198,021,000"
InvestedCapital,"2,113,500,000","1,795,300,000","1,523,219,000","1,091,529,000","1,059,275,000","1,027,834,000","919,286,000","869,120,000","881,942,000","853,010,000","726,925,000","776,141,000","561,413,000","478,908,000","453,234,000","419,485,000","370,191,000","275,469,000"
TangibleBookValue,"1,300,000,000","1,062,600,000","909,033,000","741,668,000","719,760,000","676,030,000","599,843,000","548,923,000","518,435,000","481,135,000","312,885,000","281,705,000","385,091,000","349,919,000","289,137,000","251,095,000","218,757,000","198,021,000"
TotalDebt,"100,800,000","102,700,000","95,603,000","110,453,000","110,364,000","120,553,000","119,397,000","119,669,000","160,922,000","166,208,000","202,491,000","287,079,000","116,970,000","68,533,000","103,387,000","111,159,000","95,965,000","31,615,000"
NetDebt,,,,,,,,,,,,"80,551,000",,,,,,
ShareIssued,"65,246,339","60,623,247","56,465,559","44,926,176","45,428,225","45,788,415","44,155,063","43,290,323","42,987,526","42,800,694","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292"
OrdinarySharesNumber,"65,246,339","60,623,247","56,465,559","44,926,176","45,428,225","45,788,415","44,155,063","43,290,323","42,987,526","42,800,694","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292","41,243,292"
PreferredSharesNumber,,,,,,,,,"5,000","5,000","5,000","5,000",,,,,,
