name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"4,697,941,500","8,543,037,756","5,305,331,395","4,439,430,735","3,781,291,082","3,841,093,418","2,832,662,508","2,422,465,679","1,164,013,360","929,901,052","889,079,968","1,116,381,148","583,892,732","1,468,587,090","1,111,594,401","994,584,781","861,939,508","532,611,468","179,361,870","398,889,121","87,970,025","117,544,146","40,893,761","117,283,237"
EnterpriseValue,"4,903,841,500","8,257,025,756","5,064,667,395","4,121,154,735","3,657,929,082","3,779,790,418","2,760,032,508","2,428,050,679","1,274,113,360","1,071,501,052","995,279,968","1,260,781,148","730,892,732","1,758,808,090","1,206,022,401","1,105,785,781","903,900,508","576,377,468","211,786,870","443,138,121","159,326,025","185,144,146","80,393,761","124,383,237"
PeRatio,"15.717","28.699","36.695","22.176","22.082","40.921","36.358","37.976","59",,,"37.845",,"27.273","26.509","42.121","47.309","43.998",,,,,,
ForwardPeRatio,,,,"15.848","15.674","18.868","18.416","21.645","14.535","11.403","12.24",,,,,,,,,,,,,
PegRatio,,,,"1.056",,,"1.228","1.444","0.97","0.807","0.875",,,,,,,,,,,,,
PsRatio,"1.786","3.185","2.232","2.127","2.071","2.22","1.865","1.773","0.957","0.838","0.856","1.094","0.546","1.668","2.029","2.01","2.308","2.553","2.349","5.562","1.767","2.78","3.438","24.371"
PbRatio,"3.644","5.91","4.5","3.719","4.097","4.825","3.89","3.969","2.21","1.77","1.713","1.971","1.272","2.029","4.221","5.067","6.074","6.506","29.065",,,,"1.69","2.384"
EnterprisesValueRevenueRatio,"1.779","3.002","1.997","1.83","1.868","2.133","1.659","1.718","1.005","0.923","0.959","1.221","0.699","1.917","1.917","2.082","2.372","2.82","2.86","6.906","3.021","4.461","6.756","23.469"
EnterprisesValueEBITDARatio,"9.071","14.192","11.55","10.734","10.703","16.021","12.251","12.761","9.715","7.408","15.817","9.076","-7.097","13.756","14.464","14.41","17.687","22.711","22.921","140.902","-12.435","-11.221","-4.872","-18.565"
