name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
			RawMaterials,"26,247,000","9,677,000","20,924,000","6,348,000","8,696,000","8,506,000","489,000","3,754,000","32,213,000",,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"107,021,000","87,944,000","74,237,000","56,672,000","40,695,000","20,508,000","9,981,000","11,317,000","47,010,000",,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"34,234,000","26,739,000","16,669,000","14,584,000","7,816,000","1,834,000","3,677,000","15,393,000","33,207,000",,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"213,515,000","74,045,000","62,475,000","36,134,000","22,058,000","17,569,000","23,836,000","24,673,000","14,889,000","13,099,000","12,512,000","11,991,000","4,660,000","3,857,000","3,303,000","2,501,000","3,318,000","4,349,000","6,636,000",,,,,,,,,,,
		RestrictedCash,,,"1,489,000","47,762,000","78,910,000","8,418,000","0","69,983,000","51,878,000",,,"30,258,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"0","3,500,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,"0","3,500,000",,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,"14,407,000","5,161,000","2,011,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,"16,780,000","12,065,000","7,002,000","23,836,000","24,673,000","983,811,000",,,,,,,,,"4,039,000","5,989,000","2,325,000","157,800,000","224,500,000","210,100,000","97,300,000","59,500,000","35,300,000","24,500,000","32,400,000","24,100,000","200,000"
	TotalNonCurrentAssets,"3,495,636,000","2,402,789,000","897,051,000","1,065,247,000","1,091,722,000","788,168,000","730,465,000","1,169,703,000","873,026,000","668,407,000","648,462,000","112,898,000","104,626,000","150,173,000","163,943,000","138,741,000","130,605,000","159,148,000","149,039,000","369,695,000","37,200,000","17,600,000","14,000,000","11,300,000","11,100,000","9,300,000","7,900,000","7,000,000","5,400,000","4,600,000"
		NetPPE,"745,080,000","812,005,000","789,437,000","698,362,000","697,715,000","715,812,000","696,911,000","433,609,000","133,176,000","72,333,000","62,279,000","68,331,000","66,509,000","61,535,000","54,533,000","64,225,000","80,083,000","95,991,000","80,377,000","28,149,000","24,500,000","14,500,000","11,100,000","8,700,000","7,800,000","8,500,000","7,700,000","6,900,000","5,000,000","4,400,000"
			GrossPPE,"1,437,620,000","1,263,448,000","1,221,560,000","1,086,160,000","1,033,782,000","994,198,000","1,005,246,000","730,294,000","404,239,000","319,652,000","284,005,000","261,909,000","239,888,000","213,520,000","202,359,000","191,019,000","186,534,000","181,994,000","149,276,000","70,744,000","58,900,000","42,600,000","34,700,000","28,700,000","24,700,000","21,700,000","17,400,000","12,700,000","8,100,000","5,800,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,,,,,,
				BuildingsAndImprovements,"648,003,000","657,438,000","634,061,000","548,232,000","531,627,000","531,642,000","506,056,000",,,,,"84,402,000","83,059,000","74,875,000","66,318,000","65,294,000",,"62,310,000","54,092,000","19,915,000",,,,,,,,,,
				MachineryFurnitureEquipment,"548,439,000","502,582,000","469,693,000","429,226,000","395,387,000","362,614,000","336,171,000","315,821,000","242,000,000","216,932,000","195,985,000","118,292,000","130,245,000","117,371,000","117,358,000","109,314,000","124,122,000","118,165,000","93,606,000","50,829,000",,,,,,,,,,
				OtherProperties,,,,,,,,,,,,"59,215,000","26,584,000","21,274,000","18,683,000","16,411,000","62,412,000",,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,"0","290,703,000","55,070,000",,,,,,,,,"1,519,000","1,578,000",,,,,,,,,,,
				Leases,"241,178,000","103,428,000","117,806,000","108,702,000","106,768,000","99,942,000","163,019,000","123,770,000","107,169,000","102,720,000","88,020,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-692,540,000","-451,443,000","-432,123,000","-387,798,000","-336,067,000","-278,386,000","-308,335,000","-296,685,000","-271,063,000","-247,319,000","-221,726,000","-193,578,000","-173,379,000","-151,985,000","-147,826,000","-126,794,000","-106,451,000","-86,003,000","-68,899,000","-42,595,000","-34,400,000","-28,100,000","-23,600,000","-20,000,000","-16,900,000","-13,200,000","-9,700,000","-5,800,000","-3,100,000","-1,400,000"
		GoodwillAndOtherIntangibleAssets,"1,402,158,000","50,384,000","79,384,000","334,724,000","334,724,000","68,915,000","30,992,000","694,492,000","694,492,000","544,802,000","544,802,000",,,,,,,,,,,,,,,,,,,
			Goodwill,"1,002,158,000","50,384,000","50,384,000","50,384,000","50,384,000","39,915,000","30,992,000","30,992,000","30,992,000","26,102,000","26,102,000",,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"400,000,000",,"29,000,000","284,340,000","284,340,000","29,000,000",,"663,500,000","663,500,000","518,700,000","518,700,000",,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,"20,447,000","20,276,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,"20,447,000","20,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,"0","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,190,815,000","1,499,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"1,190,815,000","1,499,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"157,583,000","40,728,000","7,783,000","11,885,000","29,283,000","3,441,000","2,562,000","41,602,000","45,358,000","51,272,000","41,381,000","44,567,000","38,117,000","88,638,000","109,410,000","74,516,000","50,522,000","63,157,000","68,662,000","341,546,000","12,700,000","3,100,000","2,900,000","2,600,000","3,300,000","800,000","200,000","100,000","400,000","200,000"
TotalLiabilitiesNetMinorityInterest,"2,233,221,000","1,810,695,000","1,503,708,000","1,558,596,000","1,405,247,000","1,238,496,000","962,636,000","1,563,436,000","1,238,768,000","1,221,473,000","859,142,000","741,605,000","330,182,000","415,644,000","309,822,000","510,012,000","531,566,000","437,139,000","449,780,000","385,984,000","23,200,000","20,100,000","19,600,000","12,700,000","13,700,000","10,700,000","11,500,000","7,100,000","4,900,000","4,000,000"
	CurrentLiabilities,"1,334,827,000","1,120,292,000","807,260,000","792,537,000","506,349,000","368,254,000","397,829,000","432,624,000","392,348,000","474,783,000","284,883,000","216,564,000","199,279,000","251,014,000","100,243,000","153,745,000","139,067,000","64,597,000","91,553,000","38,671,000","18,500,000","13,100,000","13,700,000","7,100,000","8,800,000","6,000,000","7,300,000","3,900,000","2,700,000","1,600,000"
		PayablesAndAccruedExpenses,"1,204,522,000","1,069,886,000","520,130,000","382,747,000","388,656,000","313,977,000","334,690,000","371,649,000","347,311,000","179,224,000","162,629,000","157,631,000","126,603,000","108,732,000","65,806,000","101,316,000","112,661,000","50,514,000","47,476,000","3,847,000","3,000,000","2,800,000","4,200,000","1,400,000","3,000,000","1,400,000","3,500,000","700,000","800,000",
			Payables,"258,481,000","212,095,000","147,038,000","121,179,000","166,086,000","93,450,000","76,023,000","131,014,000","86,717,000","35,851,000","36,989,000","51,760,000","32,750,000","15,368,000","6,210,000","6,660,000","12,306,000","16,745,000","11,628,000","3,847,000","3,000,000","2,800,000","4,200,000","1,400,000","3,000,000","1,400,000","3,500,000","700,000","800,000",
				AccountsPayable,"87,610,000","110,987,000","73,994,000","61,451,000","74,942,000","71,194,000","49,327,000","101,292,000","74,642,000","35,851,000","36,989,000","51,760,000","32,750,000","15,368,000","6,210,000","6,660,000","12,306,000","16,745,000","11,628,000","3,847,000","3,000,000","2,800,000","4,200,000","1,400,000","3,000,000","1,400,000","3,500,000","700,000","800,000",
				TotalTaxPayable,"72,293,000",,,"6,883,000","30,953,000","10,038,000","8,362,000","715,000","12,075,000",,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,"0","715,000","12,075,000",,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"98,578,000","101,108,000","73,044,000","52,845,000","60,191,000","12,218,000","18,334,000","29,007,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"946,041,000","857,791,000","373,092,000","261,568,000","222,570,000","220,527,000","258,667,000","240,635,000","260,594,000","143,373,000","125,640,000","105,871,000","93,853,000","93,364,000","59,596,000","94,656,000","100,355,000","33,769,000","35,848,000",,,,,,,,,,,
				InterestPayable,,,,"1,390,000","4,642,000","5,444,000","0","3,395,000","3,363,000","3,462,000","571,000","5,349,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,"9,817,000","22,531,000","319,426,000","87,023,000","32,012,000","16,893,000","13,707,000",,"136,991,000","32,071,000",,"19,997,000","103,758,000",,,"4,660,000","2,195,000","4,579,000","2,377,000","2,400,000","2,800,000","2,500,000","2,900,000","2,100,000","1,700,000","1,800,000","1,800,000","1,200,000","800,000"
			CurrentDebt,,,,"300,000,000","71,478,000","14,206,000",,,,"136,991,000",,,"19,997,000","103,758,000",,,"4,660,000","2,195,000","4,579,000","2,377,000","2,400,000","2,800,000","2,500,000","2,900,000","2,100,000","1,700,000","1,800,000","1,800,000","1,200,000","800,000"
				CurrentNotesPayable,,,,,,,,,"0","136,991,000",,,,"101,750,000",,,,,,,,,,,,,,,,
				LineOfCredit,,,"0","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,"71,478,000","14,206,000",,,,,,,,"2,008,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"9,817,000","22,531,000","19,426,000","15,545,000","17,806,000","16,893,000","13,707,000",,,"32,071,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,"237,570,000","79,421,000","17,868,000","21,483,000","38,162,000","27,566,000","45,037,000","74,619,000","74,956,000","37,678,000","25,528,000","33,889,000","31,449,000","47,741,000","7,746,000","11,888,000","39,498,000",,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,"243,707,000",,"160,278,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,"237,570,000","79,421,000","16,296,000","17,468,000","21,510,000","27,566,000","45,037,000","74,619,000","74,956,000","37,678,000","25,528,000","33,889,000","31,449,000","47,741,000","7,746,000","11,888,000","39,498,000",,,,,,,,,,,
		OtherCurrentLiabilities,"130,305,000","40,589,000","27,029,000","10,943,000","12,802,000","782,000","8,084,000","19,702,000","405,616,000","83,949,000","15,227,000","21,255,000","27,151,000","4,635,000","2,988,000","4,688,000","14,000,000",,,"32,447,000","13,100,000","7,500,000","7,000,000","2,800,000","3,700,000","2,900,000","2,000,000","1,400,000","700,000","800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"898,394,000","690,403,000","696,448,000","766,059,000","898,898,000","870,242,000","564,807,000","1,130,812,000","846,420,000","746,690,000","574,259,000","525,041,000","130,903,000","164,630,000","209,579,000","356,267,000","392,499,000","372,542,000","358,227,000","347,313,000","4,700,000","7,000,000","5,900,000","5,600,000","4,900,000","4,700,000","4,200,000","3,200,000","2,200,000","2,400,000"
		LongTermDebtAndCapitalLeaseObligation,"538,576,000","581,550,000","583,902,000","521,335,000","739,503,000","792,935,000","489,691,000","683,201,000","400,000,000","400,000,000","121,765,000","287,500,000",,"19,997,000","180,097,000","334,997,000","340,728,000","325,944,000","323,026,000","347,313,000","4,700,000","7,000,000","5,900,000","5,600,000","4,900,000","4,700,000","4,200,000","3,300,000","2,100,000","2,400,000"
			LongTermDebt,,,,"296,998,000","223,969,000","280,569,000",,"400,000,000","400,000,000","400,000,000","121,765,000","287,500,000",,"19,997,000","180,097,000","334,997,000","315,000,000","315,000,000","315,000,000","347,313,000","4,700,000","7,000,000","5,900,000","5,600,000","4,900,000","4,700,000","4,200,000","3,300,000","2,100,000","2,400,000"
			LongTermCapitalLeaseObligation,"538,576,000","581,550,000","583,902,000","521,335,000","515,534,000","512,366,000","489,691,000","283,201,000",,,,,,,,,"25,728,000","10,944,000","8,026,000",,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"82,573,000","86,498,000","140,695,000","120,153,000","42,852,000","49,459,000","376,609,000","361,802,000","320,327,000","424,060,000","209,796,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,"0","6,341,000","134,063,000","110,439,000","15,044,000","0","280,367,000","243,707,000","160,278,000","160,278,000","11,058,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,"82,573,000","80,157,000","6,632,000","9,714,000","27,808,000","49,459,000","96,242,000","118,095,000","160,049,000","263,782,000","209,796,000",,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,"0","1,907,000","7,464,000","12,748,000","14,067,000","18,570,000","21,381,000",,"27,701,000","27,745,000",,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,"0","38,530,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"359,818,000","26,280,000","26,048,000","102,122,000","31,778,000","21,707,000","11,590,000","13,902,000","63,237,000","26,363,000","733,000",,,"144,633,000","29,482,000","21,270,000","51,771,000","46,598,000","35,201,000",,,,,,,,,"-100,000","100,000",
TotalEquityGrossMinorityInterest,"6,085,244,000","4,435,203,000","2,042,306,000","1,338,191,000","1,093,628,000","1,096,183,000","1,356,405,000","1,195,852,000","965,512,000","503,973,000","1,096,346,000","238,874,000","271,295,000","505,935,000","239,176,000","35,441,000","192,845,000","378,581,000","475,351,000","386,897,000","209,200,000","246,200,000","276,000,000","130,800,000","85,300,000","105,500,000","49,500,000","43,900,000","52,200,000","5,200,000"
	StockholdersEquity,"6,085,244,000","4,435,203,000","2,028,579,000","1,156,582,000","939,967,000","1,075,006,000","1,356,405,000","999,180,000","786,843,000","503,973,000","1,096,346,000","238,874,000","271,295,000","505,935,000","239,176,000","35,441,000","192,845,000","378,581,000","475,351,000","386,897,000","209,200,000","246,200,000","276,000,000","130,800,000","85,300,000","105,500,000","49,500,000","43,900,000","52,200,000","5,200,000"
		CapitalStock,"2,589,000","2,546,000","2,512,000","2,450,000","2,427,000","2,385,000","2,320,000","2,149,000","2,072,000","2,016,000","1,982,000","1,494,000","1,312,000","1,244,000","1,081,000","807,000","780,000","764,000","751,000","596,000","300,000",,,,,,,,,
			PreferredStock,"0","0","0","0",,"0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
			CommonStock,"2,589,000","2,546,000","2,512,000","2,450,000","2,427,000","2,385,000","2,320,000","2,149,000","2,072,000","2,016,000","1,982,000","1,494,000","1,312,000","1,244,000","1,081,000","807,000","780,000","764,000","751,000","596,000","300,000",,,,,,,,,
		AdditionalPaidInCapital,"7,937,606,000","7,421,476,000","7,157,362,000","6,506,795,000","6,197,500,000","5,777,154,000","5,321,286,000","4,519,448,000","4,200,659,000","3,947,433,000","3,784,787,000","2,281,817,000","1,856,856,000","1,702,128,000","1,243,960,000","833,832,000","810,407,000","794,206,000","778,018,000","613,166,000","400,900,000",,,,,,,,,
		RetainedEarnings,"-1,852,978,000","-2,989,478,000","-5,119,723,000","-5,373,836,000","-5,261,784,000","-4,705,450,000","-3,966,895,000","-3,521,867,000","-3,414,835,000","-3,444,409,000","-2,689,783,000","-2,047,605,000","-1,587,754,000","-1,196,475,000","-989,584,000","-786,167,000","-619,920,000","-423,153,000","-314,532,000","-230,485,000","-190,800,000","-149,900,000","-116,800,000","-96,900,000","-56,900,000","-35,400,000","-17,800,000","-19,900,000","-11,400,000","-6,200,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,973,000","659,000","-11,572,000","21,173,000","1,824,000","917,000","-306,000","-550,000","-1,053,000","-1,067,000","-640,000","3,168,000","881,000","-962,000","-16,281,000","-13,031,000","1,578,000","6,764,000","11,114,000","3,620,000","-1,100,000",,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-100,000","396,100,000","392,800,000","227,700,000","142,200,000","140,900,000","67,300,000","63,800,000","63,600,000","11,400,000"
	MinorityInterest,,"0","13,727,000","181,609,000","153,661,000","21,177,000","0","196,672,000","178,669,000",,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"6,085,244,000","4,435,203,000","2,028,579,000","1,156,582,000","1,163,936,000","1,355,575,000","1,356,405,000","1,399,180,000","1,186,843,000","903,973,000","1,218,111,000","526,374,000","271,295,000","525,932,000","419,273,000","370,438,000","507,845,000","693,581,000","790,351,000","734,210,000","213,900,000","253,200,000","281,900,000","136,400,000","90,200,000","110,200,000","53,700,000","47,200,000","54,300,000","7,600,000"
CommonStockEquity,"6,085,244,000","4,435,203,000","2,028,579,000","1,156,582,000","939,967,000","1,075,006,000","1,356,405,000","999,180,000","786,843,000","503,973,000","1,096,346,000","238,874,000","271,295,000","505,935,000","239,176,000","35,441,000","192,845,000","378,581,000","475,351,000","386,897,000","209,200,000","246,200,000","276,000,000","130,800,000","85,300,000","105,500,000","49,500,000","43,900,000","52,200,000","5,200,000"
CapitalLeaseObligations,"538,576,000","591,367,000","606,433,000","540,761,000","531,079,000","530,172,000","506,584,000","296,908,000",,,"32,071,000",,,,,,"25,728,000","10,944,000","8,026,000",,,,,,,,,,,
NetTangibleAssets,"4,683,086,000","4,384,819,000","1,949,195,000","821,858,000","605,243,000","1,006,091,000","1,325,413,000","304,688,000","92,351,000","-40,829,000","551,544,000","238,874,000","271,295,000","505,935,000","239,176,000","35,441,000","192,845,000","378,581,000","475,351,000","386,897,000","209,200,000","246,200,000","276,000,000","130,800,000","85,300,000","105,500,000","49,500,000","43,900,000","52,200,000","5,200,000"
WorkingCapital,"3,488,002,000","2,722,817,000","1,841,703,000","1,039,003,000","900,804,000","1,178,257,000","1,190,747,000","1,156,961,000","938,906,000","582,256,000","1,022,143,000","651,017,000","297,572,000","520,392,000","284,812,000","252,967,000","454,739,000","591,975,000","684,539,000","364,515,000","176,700,000","235,600,000","267,900,000","125,100,000","79,100,000","100,900,000","45,800,000","40,100,000","49,000,000","3,000,000"
InvestedCapital,"6,085,244,000","4,435,203,000","2,028,579,000","1,456,582,000","1,235,414,000","1,369,781,000","1,356,405,000","1,399,180,000","1,186,843,000","1,040,964,000","1,218,111,000","526,374,000","291,292,000","629,690,000","419,273,000","370,438,000","512,505,000","695,776,000","794,930,000","736,587,000","216,300,000","256,000,000","284,400,000","139,300,000","92,300,000","111,900,000","55,500,000","49,000,000","55,500,000","8,400,000"
TangibleBookValue,"4,683,086,000","4,384,819,000","1,949,195,000","821,858,000","605,243,000","1,006,091,000","1,325,413,000","304,688,000","92,351,000","-40,829,000","551,544,000","238,874,000","271,295,000","505,935,000","239,176,000","35,441,000","192,845,000","378,581,000","475,351,000","386,897,000","209,200,000","246,200,000","276,000,000","130,800,000","85,300,000","105,500,000","49,500,000","43,900,000","52,200,000","5,200,000"
TotalDebt,"538,576,000","591,367,000","606,433,000","840,761,000","826,526,000","824,947,000","506,584,000","696,908,000","400,000,000","536,991,000","153,836,000","287,500,000","19,997,000","123,755,000","180,097,000","334,997,000","345,388,000","328,139,000","327,605,000","349,690,000","7,100,000","9,800,000","8,400,000","8,500,000","7,000,000","6,400,000","6,000,000","5,100,000","3,300,000","3,200,000"
NetDebt,,,,"296,998,000","295,447,000","294,775,000",,"400,000,000","400,000,000","293,794,000","153,836,000",,,,"102,052,000","279,991,000","221,501,000","209,097,000","130,374,000","27,600,000",,,,,,,,,,
ShareIssued,"258,993,000","255,172,328","253,253,362","248,300,517","246,306,818","241,764,398","233,788,852","217,286,868","209,303,995","203,522,976","199,955,023","152,189,782","132,875,540","126,121,473","108,153,149","80,764,904","78,025,002","76,357,412","75,055,160","59,612,816","51,370,000","50,718,000","50,432,000","42,194,000","34,598,000","34,378,000","24,348,000","24,348,000","23,676,000","19,676,000"
OrdinarySharesNumber,"258,993,000","255,172,328","253,253,362","248,300,517","246,306,818","241,764,398","233,788,852","217,286,868","209,303,995","203,522,976","199,955,023","152,189,782","132,875,540","126,121,473","108,153,149","80,764,904","78,025,002","76,357,412","75,055,160","59,612,816","51,370,000","50,718,000","50,432,000","42,194,000","34,598,000","34,378,000","24,348,000","24,348,000","23,676,000","19,676,000"
