name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
	InterestExpenseNonOperating,"122,000,000","131,000,000","117,000,000","107,000,000","108,000,000","100,000,000","114,000,000","112,000,000","114,000,000","108,000,000","110,000,000","111,000,000","116,000,000",,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"131,000,000","117,000,000","107,000,000","108,000,000","100,000,000","114,000,000","112,000,000","114,000,000",,,,"-116,000,000",,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,008,000,000","-66,000,000","14,000,000","-71,000,000","-1,000,000","5,000,000","-46,000,000",,"-74,000,000",,"-29,000,000","-34,000,000","-8,000,000","-34,000,000","-42,000,000","-45,000,000","-54,000,000","-87,000,000","-157,000,000","-113,000,000","-56,000,000",,"-117,000,000","-68,000,000","-38,000,000",,"-89,000,000","5,000,000","2,000,000","6,000,000","5,000,000","11,000,000","17,000,000","150,000,000"
	SpecialIncomeCharges,"-976,000,000","-32,000,000","0","-71,000,000","-1,000,000","5,000,000","-46,000,000","0","-74,000,000","0","-29,000,000","-34,000,000","-8,000,000","-34,000,000","-42,000,000","-45,000,000","-54,000,000","-87,000,000","-157,000,000","-113,000,000","-56,000,000","0","-117,000,000","-68,000,000","-38,000,000","0","-89,000,000","5,000,000","2,000,000","6,000,000","5,000,000","11,000,000","17,000,000","150,000,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,"0",,,"8,000,000","28,000,000","37,000,000","45,000,000","54,000,000","87,000,000","157,000,000","113,000,000","56,000,000","0","117,000,000","68,000,000","38,000,000","0","89,000,000",,,,,,,
		OtherSpecialCharges,,"32,000,000",,"71,000,000","1,000,000","-5,000,000","46,000,000",,"74,000,000",,,,,"6,000,000","5,000,000",,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-32,000,000","-34,000,000","14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-385,000,000","590,000,000","704,000,000","559,000,000","590,000,000","453,000,000","232,000,000","273,000,000","-40,000,000","353,000,000","96,000,000","81,000,000","80,000,000","23,000,000","-89,000,000","-4,482,000,000","439,000,000","259,000,000","-2,329,000,000","102,000,000","-791,000,000","426,000,000","-964,000,000","71,000,000","-581,000,000","325,000,000","132,000,000","152,000,000","105,000,000","-753,000,000","133,000,000","275,000,000","324,000,000","356,000,000"
TaxProvision,"171,000,000","186,000,000","156,000,000","269,000,000","188,000,000","120,000,000","5,000,000","68,000,000","-28,000,000","74,000,000","-840,000,000","14,000,000","919,000,000","-8,000,000","-28,000,000","-387,000,000","227,000,000","145,000,000","31,000,000","57,000,000","-312,000,000","149,000,000","-306,000,000","9,000,000","-288,000,000","106,000,000","58,000,000","47,000,000","33,000,000","-238,000,000","58,000,000","103,000,000","127,000,000","136,000,000"
EarningsFromEquityInterestNetOfTax,"1,000,000","1,000,000","-1,000,000","0","-3,000,000","1,000,000","1,000,000","0","-4,000,000","2,000,000","4,000,000","0",,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-556,000,000","405,000,000","545,000,000","289,000,000","393,000,000","330,000,000","226,000,000","204,000,000","-19,000,000","276,000,000","933,000,000","64,000,000","-839,000,000","96,000,000","-65,000,000","-4,099,000,000","204,000,000","115,000,000","-2,809,000,000","39,000,000","-478,000,000","270,000,000","-705,000,000","47,000,000","-284,000,000","231,000,000","159,000,000","131,000,000","73,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
	NetIncome,"-556,000,000","405,000,000","545,000,000","289,000,000","393,000,000","330,000,000","226,000,000","204,000,000","-19,000,000","276,000,000","933,000,000","64,000,000","-839,000,000","96,000,000","-65,000,000","-4,099,000,000","204,000,000","115,000,000","-2,809,000,000","39,000,000","-478,000,000","270,000,000","-705,000,000","47,000,000","-284,000,000","231,000,000","159,000,000","131,000,000","73,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
		NetIncomeIncludingNoncontrollingInterests,"-555,000,000","405,000,000","547,000,000","290,000,000","399,000,000","334,000,000","228,000,000","205,000,000","-16,000,000","281,000,000","940,000,000","67,000,000","-839,000,000","100,000,000","-61,000,000","-4,095,000,000","212,000,000","120,000,000","-2,805,000,000","43,000,000","-476,000,000","276,000,000","-697,000,000","47,000,000","-293,000,000","219,000,000","159,000,000","131,000,000","73,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
			NetIncomeContinuousOperations,"-555,000,000","405,000,000","547,000,000","290,000,000","399,000,000","334,000,000","228,000,000","205,000,000","-16,000,000","281,000,000","940,000,000","67,000,000","-839,000,000","27,000,000","-65,000,000","-4,095,000,000","204,000,000","115,000,000","-2,368,000,000","43,000,000","-478,000,000","270,000,000","-666,000,000","62,000,000","-284,000,000","231,000,000","74,000,000","105,000,000","72,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,"0","0","69,000,000",,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,"0","0","-441,000,000",,"0","0","-39,000,000","-15,000,000","0","0","85,000,000","26,000,000",,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,
		MinorityInterests,"-1,000,000","0","-2,000,000","-1,000,000","-6,000,000","-4,000,000","-2,000,000","-1,000,000","-3,000,000","-5,000,000","-7,000,000","-3,000,000","0","-4,000,000","-4,000,000","-4,000,000","-8,000,000","-5,000,000","-4,000,000","-4,000,000","-2,000,000","-6,000,000","-8,000,000","0","9,000,000","12,000,000","0",,,,,,,
DilutedNIAvailtoComStockholders,"-556,000,000","405,000,000","545,000,000","289,000,000","393,000,000","330,000,000","226,000,000","204,000,000","-19,000,000","276,000,000","933,000,000","64,000,000","-839,000,000","96,000,000","-65,000,000","-4,099,000,000","204,000,000","115,000,000","-2,809,000,000","39,000,000","-478,000,000","270,000,000","-705,000,000","47,000,000","-284,000,000","231,000,000","159,000,000","131,000,000","73,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
BasicEPS,,"3.71","4.94","2.59","3.44","2.82","1.92","1.73","-0.16","2.25","7.43","0.51","-6.56","0.75","119.81","-74.08","3.68","2.08","-51.02","0.72","-8.71","4.98","-13.16","0.89","-5.5","4.64","3.61","3","1.7","-12.58","1.78","4.08","4.71","5.3"
DilutedEPS,,"3.68","4.89","2.55","3.41","2.79","1.91","1.71","-0.16","2.23","7.37","0.5","-6.56","0.75","113.25","-74.08","3.4","1.92","-51.02","0.66","-8.71","4.67","-13.16","0.88","-5.5","4.4","3.35","2.81","1.7","-12.58","1.78","4.08","4.71","5.3"
BasicAverageShares,,"109,200,000","110,400,000","111,500,000","114,400,000","117,200,000","117,500,000","118,200,000","119,400,000","122,500,000","125,600,000","124,800,000","127,800,000","128,100,000","67,400,000","55,300,000","55,300,000","55,200,000","55,100,000","55,100,000","54,800,000","54,100,000","53,600,000","52,900,000","51,700,000","49,700,000","44,200,000","43,666,667","42,941,176","40,937,997","42,134,831","42,156,863","41,825,902","41,509,434"
DilutedAverageShares,,"110,100,000","111,400,000","113,200,000","115,400,000","118,200,000","118,300,000","119,100,000","119,400,000","123,500,000","126,600,000","127,100,000","127,800,000","128,800,000","71,300,000","55,300,000","59,900,000","59,900,000","55,100,000","59,900,000","54,800,000","59,500,000","53,600,000","53,500,000","51,700,000","54,100,000","50,000,000","46,619,217","42,941,176","40,937,997","42,134,831","42,156,863","41,825,902","41,509,434"
TotalOperatingIncomeAsReported,"-199,000,000","787,000,000","807,000,000","737,000,000","699,000,000","548,000,000","392,000,000","385,000,000","148,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"6,349,000,000","6,373,000,000","6,250,000,000","5,647,000,000","4,978,000,000","4,802,000,000","4,884,000,000","4,910,000,000","5,024,000,000","4,874,000,000","4,762,000,000","4,577,000,000","5,643,000,000","4,799,000,000","932,000,000","10,021,000,000","5,194,000,000","4,642,000,000","7,028,000,000","4,533,000,000","5,515,000,000","4,470,000,000","6,075,000,000","4,123,000,000","4,298,000,000","3,200,000,000","3,036,000,000","2,708,000,000","2,665,000,000","3,411,000,000","2,818,000,000","2,570,000,000","2,354,000,000","2,464,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-556,000,000","405,000,000","545,000,000","289,000,000","393,000,000","330,000,000","226,000,000","204,000,000","-19,000,000","276,000,000","933,000,000","64,000,000","-839,000,000","96,000,000","-65,000,000","-4,099,000,000","204,000,000","115,000,000","-2,368,000,000","39,000,000","-478,000,000","270,000,000","-666,000,000","62,000,000","-284,000,000","231,000,000","74,000,000","105,000,000","72,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
NormalizedIncome,"29,600,000","427,080,000","545,000,000","331,600,000","393,680,000","326,350,000","271,080,000","204,000,000","29,100,000","276,000,000","951,850,000","92,123,456.79","-833,800,000","49,100,000","-36,213,483.146","-4,057,885,542.169","236,400,000","167,200,000","-2,273,800,000","106,800,000","-444,088,495.575","270,000,000","-586,139,004.149","121,380,281.69","-261,200,000","231,000,000","127,400,000","101,546,052.632","70,628,571.429","-519,103,585.657","72,000,000","165,120,000","186,663,580.247","127,303,370.787"
InterestExpense,"122,000,000","131,000,000","117,000,000","107,000,000","108,000,000","100,000,000","114,000,000","112,000,000","114,000,000","108,000,000","110,000,000","111,000,000","116,000,000",,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-122,000,000","-131,000,000","-117,000,000","-107,000,000","-108,000,000","-100,000,000","-114,000,000","-112,000,000","-114,000,000","-108,000,000","-110,000,000","-111,000,000","-116,000,000",,,,,,,,,,,,,,,,,,,,,
EBIT,"-263,000,000","721,000,000","821,000,000","666,000,000","698,000,000","553,000,000","346,000,000","385,000,000","74,000,000","461,000,000","206,000,000","192,000,000","196,000,000","179,000,000","-23,000,000","-3,698,000,000","481,000,000","354,000,000","-2,156,000,000","229,000,000","-575,000,000","578,000,000","-1,066,000,000","250,000,000","-466,000,000","412,000,000","315,000,000","236,000,000","213,000,000","-628,000,000","293,000,000","430,000,000","477,000,000","427,000,000"
EBITDA,"197,000,000"
ReconciledCostOfRevenue,"5,504,000,000","5,551,000,000","5,425,000,000","4,812,000,000","4,296,000,000","4,197,000,000","4,300,000,000","4,329,000,000","4,375,000,000","4,307,000,000","4,041,000,000","3,954,000,000","4,963,000,000","4,201,000,000","799,000,000","5,165,000,000","4,649,000,000","4,170,000,000","4,130,000,000","3,938,000,000","4,014,000,000","3,824,000,000","3,944,000,000","3,446,000,000","2,834,000,000","2,670,000,000","2,536,000,000","2,172,000,000","2,137,000,000","2,054,000,000","2,132,000,000","1,991,000,000","1,882,000,000","2,008,000,000"
ReconciledDepreciation,"460,000,000","457,000,000","433,000,000","371,000,000","343,000,000","300,000,000","304,000,000","332,000,000","349,000,000","318,000,000","320,000,000","325,000,000","331,000,000","343,000,000","69,000,000","231,000,000","228,000,000","206,000,000","205,000,000","237,000,000","203,000,000","210,000,000","197,000,000","173,000,000","132,000,000",,,"121,000,000","124,000,000","132,000,000","172,000,000","170,000,000","117,000,000","121,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-556,000,000","405,000,000","545,000,000","289,000,000","393,000,000","330,000,000","226,000,000","204,000,000","-19,000,000","276,000,000","933,000,000","64,000,000","-839,000,000","27,000,000","-65,000,000","-4,099,000,000","204,000,000","115,000,000","-2,368,000,000","39,000,000","-478,000,000","270,000,000","-666,000,000","62,000,000","-284,000,000","231,000,000","74,000,000","105,000,000","72,000,000","-515,000,000","75,000,000","172,000,000","197,000,000","220,000,000"
TotalUnusualItemsExcludingGoodwill,"-976,000,000","-32,000,000","0","-71,000,000","-1,000,000","5,000,000","-46,000,000","0","-74,000,000","0","-29,000,000","-34,000,000","-8,000,000","-34,000,000","-42,000,000","-45,000,000","-54,000,000","-87,000,000","-157,000,000","-113,000,000","-56,000,000","0","-117,000,000","-68,000,000","-38,000,000","0","-89,000,000","5,000,000","2,000,000","6,000,000","5,000,000","11,000,000","17,000,000","150,000,000"
TotalUnusualItems,"-976,000,000","-32,000,000","0","-71,000,000","-1,000,000","5,000,000","-46,000,000","0","-74,000,000","0","-29,000,000","-34,000,000","-8,000,000","-34,000,000","-42,000,000","-45,000,000","-54,000,000","-87,000,000","-157,000,000","-113,000,000","-56,000,000","0","-117,000,000","-68,000,000","-38,000,000","0","-89,000,000","5,000,000","2,000,000","6,000,000","5,000,000","11,000,000","17,000,000","150,000,000"
NormalizedEBITDA,"1,173,000,000","1,210,000,000","1,254,000,000","1,108,000,000","1,042,000,000","848,000,000","696,000,000","717,000,000","497,000,000","779,000,000","555,000,000","551,000,000","535,000,000","556,000,000","88,000,000","-3,422,000,000","763,000,000","647,000,000","-1,794,000,000","579,000,000","-316,000,000","788,000,000","-752,000,000","491,000,000","-296,000,000","412,000,000","404,000,000","352,000,000","335,000,000","-502,000,000","460,000,000","589,000,000","577,000,000","398,000,000"
TaxRateForCalcs,"0.4","0.31","0.22","0.4","0.32","0.27","0.02","0.25","0.35","0.21","0.35","0.173","0.35","0.35","0.315","0.086","0.4","0.4","0.4","0.4","0.394","0.35","0.317","0.127","0.4","0.326","0.4","0.309","0.314","0.316","0.4","0.375","0.392","0.382"
TaxEffectOfUnusualItems,"-390,400,000","-9,920,000","0","-28,400,000","-320,000","1,350,000","-920,000","0","-25,900,000","0","-10,150,000","-5,876,543.21","-2,800,000","-11,900,000","-13,213,483.146","-3,885,542.169","-21,600,000","-34,800,000","-62,800,000","-45,200,000","-22,088,495.575","0","-37,139,004.149","-8,619,718.31","-15,200,000","0","-35,600,000","1,546,052.632","628,571.429","1,896,414.343","2,000,000","4,120,000","6,663,580.247","57,303,370.787"
