name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
	CurrentLiabilities,"688,339,000","540,498,000","559,483,000","451,851,000","443,746,000","484,043,000","176,804,000","131,684,000","127,257,000","154,830,000","71,277,000","71,023,000","80,708,000","56,796,000","42,668,000","41,371,000","41,006,000","47,155,000","158,609,000","152,666,000","42,400,000","46,100,000","53,800,000","77,700,000","51,200,000","57,100,000"
		PayablesAndAccruedExpenses,"414,523,000","396,384,000","408,593,000","332,770,000","303,772,000","326,096,000","110,136,000","86,705,000","127,247,000","151,821,000","66,268,000","66,023,000","74,458,000","51,790,000","37,642,000","36,149,000","33,191,000","38,783,000","38,556,000","14,341,000","11,100,000","15,500,000","22,400,000","27,700,000","17,400,000","19,600,000"
			Payables,"248,147,000","223,522,000","229,717,000","185,808,000","156,677,000","172,881,000","43,742,000","54,014,000","60,402,000","70,123,000","18,746,000","16,243,000","24,879,000","17,471,000","12,264,000","8,144,000","9,059,000","9,902,000","11,104,000","14,341,000","11,100,000","15,500,000","22,400,000","27,700,000","17,400,000","19,600,000"
				AccountsPayable,"239,252,000","219,479,000","217,417,000","180,895,000","149,998,000","168,518,000","43,742,000","54,014,000","60,402,000","70,123,000","18,746,000","16,243,000","24,879,000","17,471,000","12,264,000","8,144,000","9,059,000","9,902,000","11,104,000","14,341,000","11,100,000","15,500,000","22,400,000","27,700,000","17,400,000","19,600,000"
				TotalTaxPayable,"8,895,000","4,043,000","12,300,000","4,913,000","6,679,000","4,363,000",,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"8,895,000","4,043,000","12,300,000","4,913,000","6,679,000","4,363,000",,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"166,376,000","172,862,000","178,876,000","146,962,000","147,095,000","153,215,000","66,394,000","32,691,000","66,845,000","81,698,000","47,522,000","49,780,000","49,579,000","34,319,000","25,378,000","28,005,000","24,132,000","28,881,000","27,452,000",,,,,,,
				InterestPayable,"9,879,000","17,536,000","16,125,000","15,961,000","16,060,000","13,869,000",,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"19,373,000","14,030,000","13,101,000","12,479,000","13,643,000","10,041,000","7,878,000","8,810,000",,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"107,324,000","91,851,000","102,474,000","83,355,000","79,087,000","92,863,000","38,902,000","36,087,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"128,801,000","7,492,000","16,143,000","23,247,000","47,244,000","54,401,000","19,888,000","82,000","10,000","3,009,000","5,009,000","5,000,000","6,250,000","5,004,000","5,026,000","5,030,000","7,489,000","8,372,000","120,053,000","109,528,000","7,800,000","7,700,000","5,100,000","15,600,000","9,100,000","11,600,000"
			CurrentDebt,"90,996,000","7,492,000","16,143,000","23,247,000","47,244,000","54,401,000","19,888,000","82,000","10,000","3,009,000","5,009,000","5,000,000","6,250,000","5,004,000","5,026,000","5,030,000","7,489,000","8,372,000","120,053,000","109,528,000","7,800,000","7,700,000","5,100,000","15,600,000","9,100,000","11,600,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,"120,053,000",,,,,,,
				OtherCurrentBorrowings,"90,996,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,805,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"18,318,000","30,741,000",,,,"642,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"642,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"18,318,000","30,741,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,"19,172,000",,,,,,,,,,,"2,000",,"192,000","326,000",,,"28,797,000","23,500,000","22,900,000","26,300,000","34,400,000","24,700,000","25,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,013,569,000","2,013,035,000","2,071,045,000","2,169,944,000","2,371,246,000","2,635,536,000","1,046,377,000","358,296,000","369,398,000","763,132,000","70,017,000","86,774,000","69,646,000","112,685,000","74,424,000","74,203,000","78,361,000","79,843,000","10,124,000","19,115,000","133,500,000","179,200,000","189,400,000","187,900,000","160,100,000","148,900,000"
		LongTermProvisions,"54,568,000","57,381,000","51,903,000","41,251,000","40,927,000","44,832,000","27,603,000",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,649,853,000","1,666,940,000","1,698,050,000","1,727,696,000","1,912,756,000","2,098,039,000","866,947,000","250,142,000","280,020,000","707,030,000","27,539,000","32,500,000","37,500,000","78,000,000","44,502,000","49,528,000","48,188,000","60,055,000",,,"110,200,000","140,600,000","142,200,000","138,200,000","117,100,000","109,100,000"
			LongTermDebt,"1,558,429,000","1,666,940,000","1,698,050,000","1,727,696,000","1,912,756,000","2,098,039,000","866,947,000","250,142,000","280,020,000","707,030,000","27,539,000","32,500,000","37,500,000","78,000,000","44,502,000","49,528,000","48,188,000","60,055,000",,,"110,200,000","140,600,000","142,200,000","138,200,000","117,100,000","109,100,000"
			LongTermCapitalLeaseObligation,"91,424,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"247,931,000","231,063,000","266,708,000","346,134,000","360,681,000","422,797,000","138,759,000","46,615,000","31,133,000","5,342,000","6,335,000",,"4,921,000",,"2,550,000","4,478,000","4,878,000","3,659,000","1,990,000","2,868,000","4,000,000","13,600,000","25,800,000","29,300,000","27,700,000","21,900,000"
			NonCurrentDeferredTaxesLiabilities,"247,931,000","231,063,000","266,708,000","346,134,000","360,681,000","422,797,000","138,759,000","46,615,000","31,133,000","5,342,000","6,335,000",,"4,921,000",,"2,550,000","4,478,000","4,878,000","3,659,000","1,990,000","2,868,000","4,000,000","13,600,000","25,800,000","29,300,000","27,700,000","21,900,000"
		EmployeeBenefits,"55,491,000","55,632,000","52,771,000","53,152,000","53,220,000","65,929,000","11,097,000",,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"55,491,000","55,632,000","52,771,000","53,152,000","53,220,000","65,929,000","11,097,000",,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"8,599,000",,,,,,,,
		OtherNonCurrentLiabilities,"5,726,000","2,019,000","1,613,000","1,711,000","3,662,000","3,939,000","1,971,000","61,539,000","58,245,000","50,760,000","36,143,000","54,274,000","27,225,000","34,685,000","27,372,000","20,197,000","25,295,000","7,530,000","8,134,000","16,247,000","19,300,000","25,000,000","21,400,000","20,400,000","15,300,000","17,900,000"
TotalEquityGrossMinorityInterest,"2,643,350,000","2,335,821,000","2,327,697,000","2,076,222,000","1,974,610,000","2,051,134,000","2,020,952,000","1,062,436,000","920,375,000","464,296,000","284,877,000","236,578,000","200,984,000","151,325,000","73,680,000","67,235,000","55,282,000","35,914,000","-9,654,000","2,724,000","21,900,000","37,900,000","69,800,000","64,000,000","54,800,000","39,500,000"
	StockholdersEquity,"2,565,819,000","2,273,048,000","2,244,933,000","1,972,994,000","1,870,709,000","1,952,990,000","2,020,952,000","1,062,436,000","920,375,000","464,296,000","284,877,000","236,578,000","200,984,000","151,325,000","73,680,000","67,235,000","55,282,000","35,914,000","-9,654,000","2,724,000","21,900,000","37,900,000","69,800,000","64,000,000","54,800,000","39,500,000"
		CapitalStock,"1,686,000","1,681,000","1,679,000","1,676,000","1,671,000","1,662,000","1,653,000","1,186,000","1,176,000","930,000","826,000","822,000","815,000","809,000","644,000","639,000","637,000","623,000","156,000","156,000","200,000",,,,,
			CommonStock,"1,686,000","1,681,000","1,679,000","1,676,000","1,671,000","1,662,000","1,653,000","1,186,000","1,176,000","930,000","826,000","822,000","815,000","809,000","644,000","639,000","637,000","623,000","156,000","156,000","200,000",,,,,
		AdditionalPaidInCapital,"1,560,897,000","1,536,157,000","1,515,614,000","1,499,431,000","1,488,783,000","1,479,637,000","1,454,250,000","603,836,000","587,685,000","290,106,000","157,343,000","156,899,000","152,264,000","150,045,000","79,370,000","77,393,000","77,179,000","74,747,000","35,235,000","35,063,000","35,100,000",,,,,
		RetainedEarnings,"1,400,105,000","1,087,505,000","981,227,000","852,802,000","750,489,000","671,958,000","607,743,000","498,776,000","368,006,000","198,588,000","154,345,000","112,555,000","58,050,000","12,376,000","4,447,000","-3,294,000","-17,186,000","-35,377,000","-44,340,000","-32,495,000","-13,300,000","2,700,000","34,800,000","29,400,000","21,700,000","7,400,000"
		TreasuryStock,"75,022,000","47,756,000","44,063,000","40,909,000","34,316,000","23,207,000","13,271,000","10,033,000","5,588,000","4,340,000","3,855,000","3,848,000","1,547,000","172,000","172,000","172,000","172,000","172,000","172,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-321,847,000","-304,539,000","-209,524,000","-340,006,000","-335,918,000","-177,060,000","-29,423,000","-31,329,000","-30,904,000","-20,988,000","-23,782,000","-29,850,000","-8,598,000","-11,733,000","-10,609,000","-7,331,000","-5,176,000","-3,907,000","-533,000",,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-100,000","35,200,000","35,000,000","34,600,000","33,100,000","32,100,000"
	MinorityInterest,"77,531,000","62,773,000","82,764,000","103,228,000","103,901,000","98,144,000",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"4,124,248,000","3,939,988,000","3,942,983,000","3,700,690,000","3,783,465,000","4,051,029,000","2,887,899,000","1,312,578,000","1,200,395,000","1,171,326,000","312,416,000","269,078,000","238,484,000","229,325,000","118,182,000","116,763,000","103,470,000","95,969,000","-9,654,000","2,724,000","132,100,000","178,500,000","212,000,000","202,200,000","171,900,000","148,600,000"
CommonStockEquity,"2,565,819,000","2,273,048,000","2,244,933,000","1,972,994,000","1,870,709,000","1,952,990,000","2,020,952,000","1,062,436,000","920,375,000","464,296,000","284,877,000","236,578,000","200,984,000","151,325,000","73,680,000","67,235,000","55,282,000","35,914,000","-9,654,000","2,724,000","21,900,000","37,900,000","69,800,000","64,000,000","54,800,000","39,500,000"
CapitalLeaseObligations,"129,229,000",,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"816,134,000","448,027,000","267,340,000","35,174,000","-144,742,000","-299,842,000","730,651,000","343,665,000","176,092,000","-302,921,000","165,494,000","139,463,000","100,091,000","45,812,000","69,251,000","62,806,000","50,853,000","8,397,000","-41,449,000","-1,908,000","17,100,000","-10,500,000","-9,800,000","-15,800,000","11,900,000","-3,300,000"
WorkingCapital,"228,949,000","357,444,000","396,962,000","441,451,000","488,042,000","569,570,000","950,698,000","158,578,000","92,423,000","30,756,000","75,100,000","67,446,000","34,385,000","17,865,000","40,407,000","39,602,000","31,189,000","9,152,000","-116,718,000","-106,809,000","-5,300,000","3,100,000","3,400,000","-8,000,000","12,900,000","-3,000,000"
InvestedCapital,"4,215,244,000","3,947,480,000","3,959,126,000","3,723,937,000","3,830,709,000","4,105,430,000","2,907,787,000","1,312,660,000","1,200,405,000","1,174,335,000","317,425,000","274,078,000","244,734,000","234,329,000","123,208,000","121,793,000","110,959,000","104,341,000","110,399,000","112,252,000","139,900,000","186,200,000","217,100,000","217,800,000","181,000,000","160,200,000"
TangibleBookValue,"816,134,000","448,027,000","267,340,000","35,174,000","-144,742,000","-299,842,000","730,651,000","343,665,000","176,092,000","-302,921,000","165,494,000","139,463,000","100,091,000","45,812,000","69,251,000","62,806,000","50,853,000","8,397,000","-41,449,000","-1,908,000","17,100,000","-10,500,000","-9,800,000","-15,800,000","11,900,000","-3,300,000"
TotalDebt,"1,778,654,000","1,674,432,000","1,714,193,000","1,750,943,000","1,960,000,000","2,152,440,000","886,835,000","250,224,000","280,030,000","710,039,000","32,548,000","37,500,000","43,750,000","83,004,000","49,528,000","54,558,000","55,677,000","68,427,000","120,053,000","109,528,000","118,000,000","148,300,000","147,300,000","153,800,000","126,200,000","120,700,000"
NetDebt,"1,576,490,000","1,567,170,000","1,607,419,000","1,636,379,000","1,803,116,000","2,043,656,000","15,978,000","146,975,000","241,094,000","690,837,000",,,"27,415,000","77,723,000","13,528,000","14,930,000","30,294,000","52,890,000","116,385,000","106,019,000","116,200,000","136,000,000","144,300,000","140,800,000","114,600,000","115,600,000"
ShareIssued,"168,620,314","168,098,177","167,892,500","167,641,415","167,070,983","166,213,793","165,261,003","118,622,650","117,591,822","93,014,691","82,629,970","82,260,201","81,362,100","80,854,453","64,416,410","63,918,346","63,654,240","62,302,448","15,589,362","15,589,077","15,589,000","15,589,000","15,563,000","15,471,000","15,273,000","15,015,000"
OrdinarySharesNumber,"163,775,111","164,660,598","164,653,437","164,612,558","164,735,376","164,712,663","164,267,425","117,814,991","117,048,438","92,559,671","82,226,690","81,859,107","81,362,100","80,854,453","64,416,410","63,918,346","63,654,240","62,302,448","15,589,362","15,589,077","15,589,000","15,589,000","15,563,000","15,471,000","15,273,000","15,015,000"
TreasurySharesNumber,"4,845,203","3,437,579","3,239,063","3,028,857","2,335,607","1,501,130","993,578","807,659","543,384","455,020","403,280","401,094",,,,,,,,,,,,,,
