name,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
		PrepaidAssets,"627,000,000","571,000,000","341,000,000","403,000,000","438,000,000","426,000,000","420,000,000","533,000,000","2,001,000,000","1,789,000,000","1,623,500,000","1,764,500,000","1,472,000,000","1,268,900,000","1,058,000,000","641,200,000","468,300,000","401,200,000","398,500,000","314,413,000",,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","581,000,000",,"0",,,,,,,,,,"0","83,800,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"359,000,000","485,000,000",,,,,,,,,,,,,,,,,,,"289,100,000","251,600,000","207,700,000","96,000,000","101,200,000","65,000,000","98,200,000","63,300,000","101,100,000","47,800,000","26,900,000","32,000,000","44,200,000","12,900,000"
	TotalNonCurrentAssets,"20,508,000,000","24,304,000,000","5,416,000,000","4,324,000,000","5,296,000,000","5,761,000,000","5,578,000,000","6,306,000,000","8,563,000,000","8,033,000,000","7,911,500,000","8,851,600,000","7,024,100,000","6,637,400,000","6,944,100,000","6,936,800,000","6,345,100,000","5,306,300,000","4,970,800,000","3,107,789,000","2,338,700,000","2,064,200,000","1,968,500,000","1,451,500,000","1,252,200,000","949,300,000","705,800,000","709,200,000","389,000,000","361,200,000","287,100,000","262,000,000","211,400,000","167,500,000"
		NetPPE,"3,179,000,000","3,646,000,000","903,000,000","1,025,000,000","1,583,000,000","2,031,000,000","2,184,000,000","2,441,000,000","2,496,000,000","2,241,000,000","2,353,000,000","2,764,600,000","2,539,100,000","2,320,100,000","2,365,400,000","2,178,400,000","1,987,600,000","1,908,000,000","1,858,400,000","1,274,919,000","1,086,900,000","957,200,000","888,100,000","640,800,000","530,100,000","393,000,000","283,800,000","270,200,000","134,500,000","138,000,000","113,800,000","121,300,000","111,300,000","100,500,000"
			GrossPPE,"7,137,000,000","7,398,000,000","3,719,000,000","3,919,000,000","5,044,000,000","5,651,000,000","5,651,000,000","6,144,000,000","6,349,000,000","5,972,000,000","5,770,200,000","6,260,000,000","5,612,900,000","5,367,900,000","5,520,300,000","5,029,900,000","4,172,200,000","3,884,400,000","3,507,400,000","2,744,240,000","2,313,500,000","1,944,800,000","1,668,900,000","1,147,400,000","905,400,000","695,800,000","525,800,000","435,400,000","251,500,000","235,600,000","189,000,000","250,600,000","223,000,000","193,500,000"
				Properties,"2,180,000,000","2,539,000,000","873,000,000","921,000,000","1,107,000,000","1,226,000,000","1,228,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,"1,267,000,000","1,281,000,000","1,191,000,000","1,131,900,000","1,208,500,000","1,001,000,000","913,400,000","1,024,200,000","876,600,000","827,800,000","712,700,000","567,100,000","413,741,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"4,943,000,000","4,780,000,000","2,836,000,000","2,991,000,000","3,914,000,000","4,397,000,000","4,381,000,000","4,821,000,000","5,068,000,000","4,781,000,000","4,638,300,000","5,051,500,000","4,611,900,000","4,454,500,000","4,496,100,000","4,153,300,000","3,344,400,000","3,171,700,000","2,940,300,000","2,330,499,000",,,,,,,,,,,,,,
				OtherProperties,"3,179,000,000",,,"1,025,000,000","1,583,000,000","2,031,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"14,000,000","79,000,000","10,000,000","7,000,000","23,000,000","28,000,000","42,000,000","56,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-3,958,000,000","-3,752,000,000","-2,816,000,000","-2,894,000,000","-3,461,000,000","-3,620,000,000","-3,467,000,000","-3,703,000,000","-3,853,000,000","-3,731,000,000","-3,417,200,000","-3,495,400,000","-3,073,800,000","-3,047,800,000","-3,154,900,000","-2,851,500,000","-2,184,600,000","-1,976,400,000","-1,649,000,000","-1,469,321,000","-1,226,600,000","-987,600,000","-780,800,000","-506,600,000","-375,300,000","-302,800,000","-242,000,000","-165,200,000","-117,000,000","-97,600,000","-75,200,000","-129,300,000","-111,700,000","-93,000,000"
		GoodwillAndOtherIntangibleAssets,"13,545,000,000","17,743,000,000","3,649,000,000","2,323,000,000","2,748,000,000","2,744,000,000","2,632,000,000","3,256,000,000","5,247,000,000","5,019,000,000","4,943,400,000","5,428,000,000","4,048,000,000","3,934,900,000","4,084,300,000","4,139,800,000","1,279,100,000","1,367,800,000","1,653,600,000","903,194,000","653,000,000","538,400,000","561,700,000","420,800,000","431,100,000","324,100,000","281,400,000","280,400,000","174,700,000","133,300,000","83,000,000","54,200,000","53,300,000","29,800,000"
			Goodwill,"7,606,000,000","9,652,000,000","1,855,000,000","1,277,000,000","1,671,000,000","1,667,000,000","1,516,000,000","1,752,000,000","4,038,000,000","3,866,000,000","3,783,600,000","3,975,200,000","2,505,200,000","2,306,300,000","2,343,400,000","2,604,800,000",,,"1,653,600,000","903,194,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"5,939,000,000","8,091,000,000","1,794,000,000","1,046,000,000","1,077,000,000","1,077,000,000","1,116,000,000","1,504,000,000","1,209,000,000","1,153,000,000","1,159,800,000","1,452,800,000","1,542,800,000","1,628,600,000","1,740,900,000","1,535,000,000","1,279,100,000","1,367,800,000",,,"653,000,000","538,400,000","561,700,000","420,800,000","431,100,000","324,100,000","281,400,000","280,400,000","174,700,000","133,300,000","83,000,000","54,200,000","53,300,000","29,800,000"
		NonCurrentDeferredAssets,"355,000,000","373,000,000","381,000,000","345,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"355,000,000","373,000,000","381,000,000","345,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"3,429,000,000","2,542,000,000","483,000,000","631,000,000","965,000,000","986,000,000","762,000,000","609,000,000","820,000,000","773,000,000","615,100,000","659,000,000","437,000,000","382,400,000","494,400,000","618,600,000","3,078,400,000","2,030,500,000","1,458,800,000","929,676,000","598,800,000","568,600,000","518,700,000","389,900,000","291,000,000","232,200,000","140,600,000","158,600,000","79,800,000","89,900,000","90,300,000","86,500,000","46,800,000","37,200,000"
TotalLiabilitiesNetMinorityInterest,"17,849,000,000","20,084,000,000","6,497,000,000","5,704,000,000","7,252,000,000","7,445,000,000","8,091,000,000","8,355,000,000","8,560,000,000","9,947,000,000","10,108,800,000","10,313,000,000","7,845,000,000","6,171,400,000","6,139,200,000","6,300,300,000","5,826,800,000","4,986,900,000","4,959,600,000","2,830,150,000","2,607,800,000","2,045,500,000","1,911,300,000","1,290,100,000","1,185,100,000","1,000,700,000","758,200,000","768,600,000","480,600,000","459,600,000","326,000,000","328,400,000","310,900,000","253,800,000"
	CurrentLiabilities,"9,453,000,000","9,852,000,000","2,950,000,000","2,608,000,000","3,601,000,000","3,462,000,000","3,349,000,000","4,536,000,000","4,178,000,000","4,122,000,000","4,016,200,000","5,590,300,000","5,259,600,000","4,141,100,000","3,877,900,000","3,253,200,000","2,987,200,000","2,708,000,000","3,588,900,000","1,983,966,000","2,081,400,000","1,214,800,000","1,087,100,000","760,400,000","777,900,000","661,200,000","444,600,000","400,700,000","355,000,000","343,200,000","245,000,000","244,600,000","222,700,000","205,700,000"
		PayablesAndAccruedExpenses,"5,673,000,000","5,940,000,000","1,656,000,000","1,349,000,000","2,017,000,000","2,080,000,000","2,451,000,000","1,874,000,000","2,204,000,000","2,037,000,000","2,217,500,000","2,746,800,000","3,407,900,000","2,720,200,000","2,552,200,000","2,190,500,000","1,851,000,000","1,551,300,000","1,336,200,000","1,491,272,000","375,000,000","317,800,000","295,100,000","151,400,000","182,000,000","228,700,000","105,900,000","69,800,000","53,800,000","44,300,000",,,,
			Payables,"1,666,000,000","1,708,000,000","410,000,000","341,000,000","422,000,000","394,000,000","373,000,000","535,000,000","913,000,000","693,000,000","953,700,000","1,108,100,000","1,608,600,000","1,360,500,000","1,231,800,000","1,112,100,000","861,000,000","674,400,000","502,500,000","406,905,000","375,000,000","317,800,000","295,100,000","151,400,000","182,000,000","228,700,000","105,900,000","69,800,000","53,800,000","44,300,000",,,,
				AccountsPayable,"1,666,000,000","1,708,000,000","410,000,000","341,000,000","422,000,000","394,000,000","373,000,000","478,000,000","517,000,000","409,000,000","636,500,000","798,100,000","855,700,000","705,100,000","836,000,000","810,400,000","643,200,000","530,400,000","502,500,000","406,905,000","375,000,000","317,800,000","295,100,000","151,400,000","182,000,000","228,700,000","105,900,000","69,800,000","53,800,000","44,300,000",,,,
				TotalTaxPayable,,,,,,,,"57,000,000","396,000,000","284,000,000","317,200,000","310,000,000","752,900,000","655,400,000","395,800,000","301,700,000","217,800,000","144,000,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,"57,000,000","396,000,000","284,000,000","317,200,000","310,000,000","752,900,000","655,400,000","395,800,000","301,700,000","217,800,000","144,000,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"4,007,000,000","4,232,000,000","1,246,000,000","1,008,000,000","1,595,000,000","1,686,000,000","2,078,000,000","1,339,000,000","1,291,000,000","1,344,000,000","1,263,800,000","1,638,700,000","1,799,300,000","1,359,700,000","1,320,400,000","1,078,400,000","990,000,000","876,900,000","833,700,000","1,084,367,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,"789,000,000","817,000,000","821,000,000","821,500,000","926,600,000","732,500,000","706,500,000","660,400,000","668,300,000","638,800,000","541,500,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,942,000,000","2,073,000,000","738,000,000","710,000,000","904,000,000","681,000,000","234,000,000","1,254,000,000","170,000,000","75,000,000","61,900,000","838,400,000","93,700,000","85,300,000","85,700,000","60,200,000","274,800,000","331,000,000","1,354,600,000","249,227,000","592,900,000","28,900,000","29,900,000","70,300,000","137,400,000","50,500,000","16,700,000","40,300,000","32,700,000","27,500,000","7,600,000","15,200,000","19,900,000","19,800,000"
			CurrentDebt,"1,460,000,000","1,302,000,000","701,000,000","710,000,000","904,000,000","681,000,000","234,000,000","1,254,000,000","170,000,000","75,000,000","61,900,000","838,400,000","93,700,000","85,300,000","85,700,000","60,200,000","274,800,000","331,000,000","1,354,600,000","249,227,000","592,900,000","28,900,000","29,900,000","70,300,000","137,400,000","50,500,000","16,700,000","40,300,000","32,700,000","27,500,000","7,600,000","15,200,000","19,900,000","19,800,000"
				CommercialPaper,"694,000,000","863,000,000","646,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"766,000,000","439,000,000","55,000,000","710,000,000","904,000,000","681,000,000","234,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"482,000,000","771,000,000","37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,838,000,000","1,839,000,000","556,000,000","549,000,000","680,000,000","701,000,000","664,000,000","619,000,000","987,000,000","1,189,000,000","915,300,000","1,078,500,000","1,025,500,000","629,100,000","562,700,000","334,200,000","222,600,000","284,200,000","198,900,000","137,061,000",,,,,,,,,,,,,,
			CurrentDeferredRevenue,"1,838,000,000","1,839,000,000","556,000,000","549,000,000","680,000,000","701,000,000","664,000,000","619,000,000","987,000,000","1,189,000,000","915,300,000","1,078,500,000","1,025,500,000","629,100,000","562,700,000","334,200,000","222,600,000","284,200,000","198,900,000","137,061,000",,,,,,,,,,,,,,
		OtherCurrentLiabilities,,"789,000,000",,,,,,,,,,,,,"16,900,000",,,,"699,200,000","106,406,000","1,113,500,000","868,100,000","762,100,000","538,700,000","458,500,000","382,000,000","322,000,000","290,600,000","268,500,000","271,400,000","237,400,000","229,400,000","202,800,000","185,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,396,000,000","10,232,000,000","3,547,000,000","3,096,000,000","3,651,000,000","3,983,000,000","4,742,000,000","3,819,000,000","4,382,000,000","5,825,000,000","6,092,600,000","4,722,700,000","2,585,400,000","2,030,300,000","2,261,300,000","3,047,100,000","2,839,600,000","2,278,900,000","1,370,700,000","846,184,000","526,400,000","830,700,000","824,200,000","529,700,000","407,200,000","339,500,000","313,600,000","367,900,000","125,600,000","116,400,000","81,000,000","83,800,000","88,200,000","48,100,000"
		LongTermDebtAndCapitalLeaseObligation,"5,470,000,000","6,306,000,000","2,225,000,000","1,934,000,000","1,765,000,000","2,207,000,000","2,498,000,000","1,486,000,000","2,409,000,000","3,669,000,000","4,172,600,000","2,635,300,000","1,412,200,000","1,376,800,000","1,303,000,000","2,306,400,000","2,204,900,000","1,873,100,000","1,029,400,000","652,367,000","397,900,000","736,100,000","630,800,000","405,500,000","310,300,000","273,300,000","295,300,000","349,400,000","108,900,000","116,500,000","81,000,000","83,800,000","88,100,000","48,100,000"
			LongTermDebt,"5,470,000,000","6,306,000,000","2,225,000,000","1,934,000,000","1,765,000,000","2,207,000,000","2,498,000,000","1,486,000,000","2,409,000,000","3,669,000,000","4,172,600,000","2,635,300,000","1,412,200,000","1,376,800,000","1,303,000,000","2,306,400,000","2,204,900,000","1,873,100,000","1,029,400,000","652,367,000","397,900,000","736,100,000","630,800,000","405,500,000","310,300,000","273,300,000","295,300,000","349,400,000","108,900,000","116,500,000","81,000,000","83,800,000","88,100,000","48,100,000"
		NonCurrentDeferredLiabilities,"256,000,000","802,000,000","286,000,000","348,000,000","412,000,000","557,000,000","501,000,000","357,000,000","511,000,000","550,000,000","485,600,000","1,235,600,000",,,,,,,,"83,796,000",,,"116,000,000","72,000,000","52,600,000","35,600,000",,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,"357,000,000","511,000,000","550,000,000","485,600,000","1,235,600,000",,,,,,,,"83,796,000",,,"116,000,000","72,000,000","52,600,000","35,600,000",,,,,,,,
			NonCurrentDeferredRevenue,"256,000,000","802,000,000","286,000,000","348,000,000","412,000,000","557,000,000","501,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"1,184,000,000","1,329,000,000","423,000,000","356,000,000","412,000,000","557,000,000","501,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,"550,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"790,000,000","879,000,000","342,000,000","298,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"790,000,000","879,000,000","342,000,000","298,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,"0","456,000,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"696,000,000","916,000,000","271,000,000","160,000,000","1,474,000,000","1,219,000,000","1,743,000,000","1,976,000,000","1,462,000,000","1,606,000,000","1,434,400,000","851,800,000","1,173,200,000","653,500,000","958,300,000","740,700,000","634,700,000","405,800,000","341,300,000","110,021,000","128,500,000","94,600,000","77,400,000","52,200,000","44,300,000","30,600,000","18,300,000","18,500,000","16,700,000","-100,000",,,"100,000",
TotalEquityGrossMinorityInterest,"11,725,000,000","13,837,000,000","2,166,000,000","2,032,000,000","2,949,000,000","3,944,000,000","3,160,000,000","2,834,000,000","7,560,000,000","6,508,000,000","5,509,900,000","5,461,800,000","5,885,500,000","6,771,900,000","6,494,700,000","5,503,700,000","4,606,400,000","3,623,600,000","3,215,200,000","3,043,974,000","2,399,900,000","2,001,300,000","1,669,600,000","1,305,700,000","1,148,600,000","805,700,000","695,400,000","606,800,000","526,200,000","458,100,000","388,600,000","332,700,000","284,800,000","213,900,000"
	StockholdersEquity,"11,402,000,000","13,487,000,000","1,888,000,000","2,025,000,000","2,921,000,000","3,913,000,000","3,135,000,000","2,779,000,000","7,504,000,000","6,446,000,000","5,509,900,000","5,461,800,000","5,885,500,000","6,771,900,000","6,494,700,000","5,503,700,000","4,606,400,000","3,623,600,000","3,215,200,000","3,043,974,000","2,399,900,000","2,001,300,000","1,669,600,000","1,305,700,000","1,148,600,000","805,700,000","695,400,000","606,800,000","526,200,000","458,100,000","388,600,000","332,700,000","284,800,000","213,900,000"
		CapitalStock,"3,000,000","3,000,000","152,000,000","149,000,000","148,000,000","155,000,000","159,000,000","164,000,000","163,000,000","162,000,000","159,700,000","159,200,000","181,100,000","194,900,000","191,700,000","188,300,000","187,200,000","171,600,000","169,100,000","167,903,000",,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,
			CommonStock,"3,000,000","3,000,000","152,000,000","149,000,000","148,000,000","155,000,000","159,000,000","164,000,000","163,000,000","162,000,000","159,700,000","159,200,000","181,100,000","194,900,000","191,700,000","188,300,000","187,200,000","171,600,000","169,100,000","167,903,000",,,,,,,,,,,,,,
		AdditionalPaidInCapital,"11,301,000,000","12,210,000,000","2,565,000,000","2,439,000,000","2,286,000,000","2,304,000,000","2,167,000,000","2,168,000,000","2,120,000,000","2,006,000,000","1,836,300,000","1,770,900,000","1,876,300,000","1,799,200,000","1,670,000,000","1,539,200,000","1,502,200,000","1,047,600,000","965,200,000","907,123,000",,,,,,,,,,,,,,
		RetainedEarnings,"478,000,000","1,301,000,000","-170,000,000","33,000,000","912,000,000","2,770,000,000","2,564,000,000","1,930,000,000","6,296,000,000","5,709,000,000","4,892,400,000",,"4,250,600,000","5,042,100,000","4,408,100,000",,,,"2,294,200,000","2,061,043,000","1,578,100,000","1,237,000,000","1,055,200,000","911,900,000","770,200,000","659,400,000","597,200,000","519,100,000","450,900,000","385,900,000","320,400,000","267,900,000","224,400,000","192,200,000"
		TreasuryStock,"136,000,000","85,000,000","497,000,000","485,000,000","446,000,000","418,000,000","401,000,000","390,000,000","385,000,000","379,000,000","374,600,000","370,800,000","354,000,000","347,100,000","19,300,000","19,200,000","19,000,000","18,500,000","17,500,000","16,140,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-244,000,000","58,000,000","-162,000,000","-111,000,000","21,000,000","-898,000,000","-1,354,000,000","-1,093,000,000","-690,000,000","-1,052,000,000","-1,003,900,000","100,600,000","-68,500,000","106,800,000","254,900,000","198,400,000","-142,500,000","-215,400,000","-195,800,000","-75,955,000",,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,"3,801,900,000",,"-24,000,000","-10,700,000","3,597,000,000","3,078,500,000","2,638,300,000",,,"821,800,000","764,300,000","614,400,000","393,800,000","378,400,000","146,300,000","98,200,000","87,700,000","75,300,000","72,200,000","68,200,000","64,800,000","60,400,000","21,700,000"
	MinorityInterest,"323,000,000","350,000,000","278,000,000","7,000,000","28,000,000","31,000,000","25,000,000","55,000,000","56,000,000","62,000,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"16,872,000,000","19,793,000,000","4,113,000,000","3,959,000,000","4,686,000,000","6,120,000,000","5,633,000,000","4,265,000,000","9,913,000,000","10,115,000,000","9,682,500,000","8,097,100,000","7,297,700,000","8,148,700,000","7,797,700,000","7,810,100,000","6,811,300,000","5,496,700,000","4,244,600,000","3,696,341,000","2,797,800,000","2,737,400,000","2,300,400,000","1,711,200,000","1,458,900,000","1,079,000,000","990,700,000","956,200,000","635,100,000","574,600,000","469,600,000","416,500,000","372,900,000","262,000,000"
CommonStockEquity,"11,402,000,000","13,487,000,000","1,888,000,000","2,025,000,000","2,921,000,000","3,913,000,000","3,135,000,000","2,779,000,000","7,504,000,000","6,446,000,000","5,509,900,000","5,461,800,000","5,885,500,000","6,771,900,000","6,494,700,000","5,503,700,000","4,606,400,000","3,623,600,000","3,215,200,000","3,043,974,000","2,399,900,000","2,001,300,000","1,669,600,000","1,305,700,000","1,148,600,000","805,700,000","695,400,000","606,800,000","526,200,000","458,100,000","388,600,000","332,700,000","284,800,000","213,900,000"
CapitalLeaseObligations,"482,000,000","771,000,000","37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-2,143,000,000","-4,256,000,000","-1,761,000,000","-298,000,000","173,000,000","1,169,000,000","503,000,000","-477,000,000","2,257,000,000","1,427,000,000","566,500,000","33,800,000","1,837,500,000","2,837,000,000","2,410,400,000","1,363,900,000","3,327,300,000","2,255,800,000","1,561,600,000","2,140,780,000","1,746,900,000","1,462,900,000","1,107,900,000","884,900,000","717,500,000","481,600,000","414,000,000","326,400,000","351,500,000","324,800,000","305,600,000","278,500,000","231,500,000","184,100,000"
WorkingCapital,"-387,000,000","-235,000,000","297,000,000","804,000,000","1,304,000,000","2,166,000,000","2,324,000,000","347,000,000","3,379,000,000","4,300,000,000","3,691,000,000","1,332,900,000","1,446,800,000","2,164,800,000","1,811,900,000","1,614,000,000","1,100,900,000","596,200,000","-384,900,000","782,369,000","587,600,000","767,800,000","525,300,000","383,900,000","303,600,000","195,900,000","303,200,000","265,500,000","262,800,000","213,300,000","182,500,000","154,500,000","161,600,000","94,500,000"
InvestedCapital,"18,332,000,000","21,095,000,000","4,814,000,000","4,669,000,000","5,590,000,000","6,801,000,000","5,867,000,000","5,519,000,000","10,083,000,000","10,190,000,000","9,744,400,000","8,935,500,000","7,391,400,000","8,234,000,000","7,883,400,000","7,870,300,000","7,086,100,000","5,827,700,000","5,599,200,000","3,945,568,000","3,390,700,000","2,766,300,000","2,330,300,000","1,781,500,000","1,596,300,000","1,129,500,000","1,007,400,000","996,500,000","667,800,000","602,100,000","477,200,000","431,700,000","392,800,000","281,800,000"
TangibleBookValue,"-2,143,000,000","-4,256,000,000","-1,761,000,000","-298,000,000","173,000,000","1,169,000,000","503,000,000","-477,000,000","2,257,000,000","1,427,000,000","566,500,000","33,800,000","1,837,500,000","2,837,000,000","2,410,400,000","1,363,900,000","3,327,300,000","2,255,800,000","1,561,600,000","2,140,780,000","1,746,900,000","1,462,900,000","1,107,900,000","884,900,000","717,500,000","481,600,000","414,000,000","326,400,000","351,500,000","324,800,000","305,600,000","278,500,000","231,500,000","184,100,000"
TotalDebt,"7,412,000,000","8,379,000,000","2,963,000,000","2,644,000,000","2,669,000,000","2,888,000,000","2,732,000,000","2,740,000,000","2,579,000,000","3,744,000,000","4,234,500,000","3,473,700,000","1,505,900,000","1,462,100,000","1,388,700,000","2,366,600,000","2,479,700,000","2,204,100,000","2,384,000,000","901,594,000","990,800,000","765,000,000","660,700,000","475,800,000","447,700,000","323,800,000","312,000,000","389,700,000","141,600,000","144,000,000","88,600,000","99,000,000","108,000,000","67,900,000"
NetDebt,"4,031,000,000","4,960,000,000","1,663,000,000","1,466,000,000","571,000,000","445,000,000","678,000,000","1,647,000,000","742,000,000","960,000,000","1,937,200,000","2,774,800,000","455,800,000","171,400,000","378,400,000","1,756,900,000","2,180,100,000","2,055,000,000","2,199,300,000","641,191,000","388,200,000","490,300,000","550,000,000","370,900,000","292,400,000","197,000,000","200,500,000","274,000,000","68,300,000","24,800,000","12,200,000","34,500,000","37,400,000","55,300,000"
