name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"17,558,220,000","26,936,680,000","24,058,200,000","14,438,733,102","12,275,548,244","11,681,010,000","3,189,466,000","1,647,980,000","1,154,030,000"
EnterpriseValue,"17,501,220,000","46,687,680,000","36,910,200,000","21,283,733,102","16,478,548,244","12,343,910,000","3,422,266,000","1,571,780,000","948,630,000"
PeRatio,"12.33","11.07","14.567","37.616",,"21.375","50.336",,"183.471"
ForwardPeRatio,"7.542","10.582","12.166","18.904","33.003","52.91","21.008","26.882",
PegRatio,"2.38","1.977","0.518",,,,,,
PsRatio,"1.756","2.671","3.684","4.422","4.948","5.739","10.735","3.528","5.219"
PbRatio,"1.315","1.447","3.084","1.319","1.122","24.617","6.489","2.544","1.67"
EnterprisesValueRevenueRatio,"2.034","5.413","6.072","5.766","6.447","18.479","6.58","3.394","2.145"
EnterprisesValueEBITDARatio,"88.839","13.049","11.729","11.707","16.429","43.618","14.732","8.06","5.158"
