name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,10/31/1993,07/31/1993,04/30/1993
MarketCap,"4,058,229,402","4,056,230,000","5,446,840,000","4,925,854,500","4,625,759,571","3,639,445,216","3,285,058,747","3,766,477,313","4,014,343,446","3,291,835,234","3,589,541,308","3,177,179,912","2,822,820,000","2,621,025,000","2,498,628,013","2,429,409,999","2,097,576,000","2,469,595,999","2,348,733,999","2,350,907,889","2,198,378,999","2,021,287,569","1,665,081,599","1,688,895,000","1,558,182,119","1,630,344,099","1,609,038,199","1,555,370,040","1,416,464,632","1,234,863,263","1,159,419,600","1,094,563,097","1,018,855,039","959,964,942","895,651,264","669,988,980","773,121,999","693,174,499","719,181,399","592,130,439","539,330,399","516,525,000","511,097,400","527,365,030","461,007,360","411,510,848","553,335,612","670,144,359","476,777,509","645,912,519","737,877,840","683,822,853","714,983,281","611,065,734","573,570,799","558,767,100","495,500,949","505,479,119","482,338,359","459,548,519","549,395,699","511,819,519","576,808,800","521,595,450","543,632,550","515,153,519","481,902,499","496,942,350","506,886,349","447,711,999","502,334,259","479,427,499","528,927,949","481,976,250","484,233,059","370,686,497","328,146,720","399,716,199","388,135,446","336,763,125","230,337,249","259,899,249","222,335,802","227,873,749","259,612,500","210,699,999","247,384,374","229,512,499","311,955,499","208,534,500","160,520,345","160,951,999","146,159,999","138,013,999","131,544,000","140,678,999","135,036,000","155,184,999","132,474,999","138,152,499","162,754,999","174,109,999","166,451,999","148,693,499","167,942,999","169,358,249","213,230,999","211,343,999","209,457,000"
EnterpriseValue,"5,519,229,402","5,433,930,000","6,731,240,000","6,197,654,500","5,980,859,571","4,390,445,216","4,038,858,747","4,397,577,313","4,698,243,446","4,369,335,234","4,655,741,308","4,207,079,912","3,736,220,000","3,494,025,000","3,361,928,013","3,300,009,999","3,033,676,000","3,176,849,999","2,889,139,999","2,911,171,889","2,849,901,999","2,724,250,569","2,008,984,599","2,017,500,000","1,879,586,119","1,955,800,099","1,894,993,199","1,677,284,040","1,566,888,632","1,413,441,263","1,337,997,600","1,132,493,097","1,099,966,039","1,065,675,942","1,035,317,264","809,654,980","933,870,999","905,474,499","978,132,399","712,734,439","643,456,399","618,206,000","583,241,400","558,363,030","460,633,360","441,027,848","598,051,612","707,380,359","482,590,509","688,123,519","804,755,840","731,048,853","701,275,281","603,707,734","567,861,799","541,395,100","478,128,949","522,839,119","462,180,359","439,390,519","772,289,699","743,104,519","791,866,800","656,730,450","650,124,550","642,388,519","592,298,499","594,371,350","599,984,349","564,786,999","611,020,259","588,245,499","658,371,949","599,592,250","601,849,059","493,668,497","483,395,720","546,949,199","536,236,446","484,394,125","377,968,249","426,908,249","374,735,802","386,573,749","341,512,500","219,899,999","254,584,374","231,012,499","312,755,499","199,434,500","153,920,345","152,851,999","132,859,999","133,813,999","126,344,000","134,178,999","133,136,000","155,784,999","136,374,999","132,452,499","157,054,999","180,309,999","153,551,999","135,793,499","155,042,999","166,958,249","201,430,999","211,343,999","209,457,000"
PeRatio,"40.043","29.927","38.867","27.014","26.332","20.56","16.505","24.253","34.965","31.944","29.27","28.131","27.358","24.743","28.712","29.506","31.909","39.86","56.596","53.739","48.282","43.549","30.942","28.997","30.353","29.739","25.469","25.831","23.738","20.97","19.895","14.827","15.39","15.746","17.148","12.839","21.99","24.85","34.444","33.074","43.158","36.765","29.409","25.497","19.017","18.108","19.34","24.863","18.647","24.604","43.878","26.157","22.289","20.446","25.747","24.741","22.029","40.766","43.726","42.048","80.17","82.479","66.717","43.022","23.636","21.787","20.206","19.112","19.419","20.988","24.318","21.221","25.365","22.006","22.138","17.578","13.933","17.457","15.289","20.058","18.12","21.443","13.118","17.519","29.237","23.141","23.482","20.199","30.515","21.923","17.55","17.814","15.686","17.081","16.59","18.689","23.077","25","23.333","20.506","24.157","26.437","28.205","27.724","28.526","28.766",,,
ForwardPeRatio,,,,,,,,,,,"36.364","25.317","28.169","24.45","21.787","22.523","21.097","18.797","21.322","22.883","22.321",,"83.333","35.088","28.571","21.552","19.881","20.121","18.282","15.221","16.234","13.514","11.001","15.221","18.416","14.006","16.722","18.904","23.419","18.282",,,"18.622",,"16.181",,,,"18.587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,"5.573","2.342","1.905","1.436","1.325","1.341","1.219","1.015","1.083","0.901","0.733","1.015","1.227","0.934","1.115","1.26","1.56","1.22",,,"1.24",,"1.079",,,,"1.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.154","3.143","4.412","4.263","4.335","3.721","3.594","4.351","5.057","4.424","2.846","2.599","2.362","2.039","1.969","1.971","1.769","2.144","2.249","2.335","2.448","2.488","2.1","2.136","2.012","2.101","2.055","2.027","1.867","1.671","1.586","1.506","1.454","1.374","1.289","0.965","1.142","1.074","1.162","1.076","1.014","1.195","1.193","1.226","1.075","0.953","1.316","1.585","1.117","1.558","1.836","1.745","1.853","1.647","1.389","1.378","1.227","1.292","0.956","0.919","1.126","1.091","1.291","1.237","1.283","1.221","1.148","1.141","1.143","1.029","1.161","1.105","1.251","1.137","1.144","0.892","0.8","0.923","0.854","0.809","0.731","0.922","0.761","0.957","1.589","1.406","1.683","1.577","2.411","1.765","1.351","1.364","1.274","1.261","1.245","1.426","1.427","1.677","1.599","1.702","2.005","2.405","3.009","2.958","3.043","3.069",,,
PbRatio,"9.372","7.98","9.896","8.903","10.074","7.666","6.382","8.333","11.736","5.146","5.722","5.281","4.098","3.826","3.57","3.574","3.386","4.001","3.066","3.108","3.146","2.888","2.329","2.382","2.211","2.313","2.222","2.194","2.161","1.953","1.8","1.696","1.726","1.66","1.529","1.144","1.37","1.369","1.421","1.151","1.049","1.29","1.256","1.255","1.093","1.055","1.405","1.659","1.192","1.747","2.008","1.815","2.081","1.746","1.624","1.631","1.446","1.644","1.491","1.42","2.198","2.261","2.419","1.957","1.995","2.116","1.89","1.911","2.02","2.005","2.138","2.008","2.563","2.219","2.229","1.743","1.721","1.974","1.879","2.28","1.56","2.009","1.61","1.629","3.42","3.387","3.794","3.293","4.437","4.026","3.006","2.824","2.49","3.007","2.752","2.802","3.028","3.323","2.704","2.704","3.185","4.31","3.666","3.275","3.699","4.853","5.163",,
EnterprisesValueRevenueRatio,"4.19","21.486","23.989","20.234","12.528","16.543","18.442","19.872","12.383","23.082","-28.458","13.364","8.268","12.501","12.08","10.877","6.918","11.015","10.607","10.406","6.964","10.857","11.936","11.617","6.19","11.69","11.71","9.035","5.522","9.546","8.442","6.869","4.062","7.711","6.936","4.867","3.74","6.883","5.62","5.251","3.209","8.237","6.859","5.534","2.559","5.981","6.959","7.102","2.692","10.47","9.037","7.036","4.127","12.619","10.923","5.091","2.732","11.611","5.652","3.923","4.732","13.21","6.823","5.487","3.403","17.026","6.409","5.057","3.324","16.715","5.554","4.684","3.814","19.359","5.431","4.072","2.961","17.246","5.315","4.679","2.865","16.647","4.008","6.126","4.061","12.424","8.16","6.937","4.64","12.95","5.42","9.098","2.185","10.061","4.545","9.584","2.425","13.43","6.433","10.034","3.186","20.966","13.013","11.508","3.876","69.566","64.978","6.144","23.802"
EnterprisesValueEBITDARatio,"17.05","654.69","106.004","96.687","31.847","82.995","114.74","43.411","29.182","107.885","-208.778","60.36","22.44","66.553","41.608","52.215","19.789","78.83","61.598","69.428","20.587","83.059","293.411","75.196","16.66","102.296","222.783","56.807","16.058","79.047","76.191","53.139","11.539","61.394","52.331","18.781","10.981","80.544","121.825","41.724","10.851","-115.488","-335.582","55.12","7.827","-542.47","269.15","61.694","8.292","70.686","589.133","67.866","13.003","-65.993","69.075","53.683","7.705","-43.541","-249.154","40.028","16.035","-43.5","92.013","152.303","12.3","-47.655","109.604","31.713","11.233","-44.127","55.934","28.469","14.391","-49.203","40.338","24.732","10.637","-52.657","46.886","23.967","9.529","-57.326","30.221","56.849","12.464","-75.828","636.461","462.025","13.196","-124.647","153.92","-80.448","6.067","-66.907","252.688","-78.929","6.37","-67.733",,"-57.588","8.399","-100.172","-3.435","11.508","8.662","-59.628","-61.04","15.315","23.802"
