name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"297,202,000,000","271,827,000,000","269,112,000,000","258,238,000,000","246,853,000,000","223,357,000,000","199,531,000,000","225,782,000,000","218,027,000,000","120,859,000,000","201,387,000,000","119,833,000,000","114,291,000,000","117,831,000,000","110,866,000,000","164,321,000,000","174,238,000,000","186,859,000,000","136,677,000,000","104,543,000,000","100,765,000,000","93,363,000,000"
	TotalInvestments,"154,904,000,000","144,428,000,000","140,043,000,000","135,652,000,000","131,285,000,000","121,783,000,000","106,273,000,000","102,217,000,000","106,889,000,000","114,600,000,000","113,106,000,000","111,786,000,000","86,164,000,000","90,122,000,000","84,571,000,000","81,821,000,000","19,659,000,000","21,199,000,000","2,408,000,000","42,296,000,000","42,949,000,000","30,566,000,000"
		FixedMaturityInvestments,"81,606,000,000","74,443,000,000","72,619,000,000","71,887,000,000","69,896,000,000","66,214,000,000","54,813,000,000","54,362,000,000",,,,,,,,,,,,,,
		EquityInvestments,"4,787,000,000","4,634,000,000","6,020,000,000","5,774,000,000","5,313,000,000","5,223,000,000","5,194,000,000","5,026,000,000","67,500,000,000","70,737,000,000","66,273,000,000","63,532,000,000","64,982,000,000","74,129,000,000","70,010,000,000","67,959,000,000",,,,"32,117,000,000","30,234,000,000","30,566,000,000"
		NetLoan,"51,440,000,000","50,044,000,000","45,911,000,000","43,916,000,000","42,254,000,000","36,574,000,000","33,105,000,000","29,929,000,000","31,031,000,000","23,036,000,000","22,952,000,000","25,887,000,000","20,742,000,000","15,993,000,000","14,561,000,000","13,862,000,000","19,659,000,000","21,199,000,000","2,408,000,000","10,179,000,000","12,715,000,000",
			LoansReceivable,"31,997,000,000","30,389,000,000","27,312,000,000","25,379,000,000","24,311,000,000","20,268,000,000","17,786,000,000","15,254,000,000","27,755,000,000",,,,,,,,,,,,,
			MortgageAndConsumerloans,"16,225,000,000","16,433,000,000","15,493,000,000","15,396,000,000","14,792,000,000","13,411,000,000","12,527,000,000","11,994,000,000",,"19,511,000,000","19,449,000,000","22,302,000,000",,,,,,,,,,
			PolicyLoans,"3,218,000,000","3,222,000,000","3,106,000,000","3,141,000,000","3,151,000,000","2,895,000,000","2,792,000,000","2,681,000,000","3,276,000,000","3,525,000,000","3,503,000,000","3,585,000,000",,,,,,,,,,
		DerivativeAssets,"1,548,000,000","1,112,000,000","1,478,000,000","1,608,000,000","1,866,000,000","1,839,000,000","948,000,000","2,113,000,000","2,632,000,000","1,629,000,000","1,382,000,000","2,669,000,000",,,,,,,,,,
		OtherShortTermInvestments,"2,860,000,000","2,208,000,000","2,794,000,000","1,944,000,000","2,305,000,000","3,450,000,000","4,266,000,000","3,576,000,000","4,378,000,000","8,487,000,000","11,868,000,000","8,879,000,000","440,000,000",,,,,,,,,
		OtherInvestedAssets,"12,663,000,000","11,987,000,000","11,221,000,000","10,523,000,000","9,651,000,000","8,483,000,000","7,947,000,000","7,211,000,000","1,348,000,000","10,711,000,000","10,631,000,000","10,819,000,000",,,,,,,,,,
	CashAndCashEquivalents,"6,715,000,000","7,298,000,000","6,096,000,000","6,698,000,000","6,678,000,000","3,368,000,000","3,370,000,000","3,458,000,000","4,459,000,000",,,,,,,,"3,178,000,000","4,156,000,000","4,452,000,000",,,
	ReinsuranceRecoverable,"4,024,000,000","4,141,000,000","4,028,000,000","5,144,000,000","5,386,000,000","4,042,000,000","3,648,000,000","3,240,000,000","3,277,000,000",,,,,,,,,,,,,
	Receivables,"1,956,000,000","2,018,000,000","2,101,000,000","2,802,000,000","1,906,000,000","1,734,000,000","1,860,000,000","1,355,000,000","1,411,000,000","1,520,000,000",,"1,972,000,000",,,,,,,,,,
		AccountsReceivable,"1,956,000,000","2,018,000,000","2,101,000,000","2,802,000,000","1,906,000,000","1,734,000,000","1,860,000,000","1,355,000,000","1,411,000,000","1,520,000,000",,"1,972,000,000",,,,,,,,,,
	AccruedInvestmentIncome,"1,122,000,000","1,131,000,000","1,078,000,000","1,079,000,000","1,172,000,000","1,065,000,000","982,000,000","930,000,000","1,109,000,000","1,045,000,000",,"422,000,000",,,,,,,,,"617,000,000","639,000,000"
	PrepaidAssets,"319,000,000","309,000,000","282,000,000","249,000,000","205,000,000","163,000,000","135,000,000","118,000,000","113,000,000","260,000,000",,"303,000,000",,,,,,,,,,
	DeferredPolicyAcquisitionCosts,"139,000,000","130,000,000","160,000,000","177,000,000","194,000,000","170,000,000","148,000,000","148,000,000","148,000,000","187,000,000",,"154,000,000",,,,,"5,580,000,000","6,234,000,000","6,380,000,000",,"1,050,000,000","936,000,000"
	DeferredAssets,,,,,,,,,"1,648,000,000",,,,,,,,,,,,,
	DeferredTaxAssets,"1,455,000,000","1,209,000,000","1,295,000,000","1,448,000,000","1,372,000,000","1,230,000,000","1,303,000,000","1,005,000,000",,,,"1,190,000,000",,,,,"261,000,000","400,000,000","496,000,000",,"443,000,000","460,000,000"
	NetPPE,"1,400,000,000","621,000,000","624,000,000","659,000,000","636,000,000","555,000,000","658,000,000","665,000,000","546,000,000","160,000,000",,,"4,276,454,350","3,820,427,100","3,255,634,050",,,,,,,
	GoodwillAndOtherIntangibleAssets,"7,915,000,000","7,191,000,000","6,850,000,000","7,020,000,000","6,125,000,000","5,012,000,000","4,868,000,000","4,773,000,000","4,827,000,000","6,876,000,000","7,345,000,000","7,476,000,000","6,793,000,000","6,758,000,000","6,764,000,000","6,222,000,000","4,626,000,000","4,878,000,000",,,,
		Goodwill,"5,832,000,000","5,412,000,000","5,183,000,000","5,317,000,000","4,646,000,000","4,117,000,000","4,002,000,000","3,911,000,000","3,942,000,000","5,978,000,000","6,419,000,000","6,598,000,000","6,018,000,000","5,981,000,000","5,963,000,000","5,471,000,000","4,626,000,000","4,878,000,000",,,,
		OtherIntangibleAssets,"2,083,000,000","1,779,000,000","1,667,000,000","1,703,000,000","1,479,000,000","895,000,000","866,000,000","862,000,000","885,000,000","898,000,000","926,000,000","878,000,000","775,000,000","777,000,000","801,000,000","751,000,000",,,,,,
	DefinedPensionBenefit,"187,000,000","184,000,000","82,000,000","67,000,000","99,000,000","82,000,000","75,000,000","62,000,000",,,,,,,,,,,,,,
	SeparateAccountAssets,"116,973,000,000","103,062,000,000","106,392,000,000","97,167,000,000","91,440,000,000","83,938,000,000","76,141,000,000","64,987,000,000","88,183,000,000",,"81,305,000,000",,,,,,,,,,,
	AssetsOfDiscontinuedOperations,,,,,,,"0","42,735,000,000",,,,,,,,,,,,,,
	OtherAssets,"93,000,000","105,000,000","81,000,000","76,000,000","355,000,000","215,000,000","70,000,000","89,000,000","5,417,000,000","-3,789,000,000","-369,000,000","-3,470,000,000","17,057,545,650","17,130,572,900","16,275,365,950","76,278,000,000","140,934,000,000","149,992,000,000","122,941,000,000","62,247,000,000","55,706,000,000","60,762,000,000"
TotalLiabilitiesNetMinorityInterest,"272,694,000,000","247,257,000,000","246,141,000,000","235,870,000,000","225,435,000,000","204,485,000,000","182,177,000,000","209,031,000,000","202,297,000,000","102,446,000,000","183,931,000,000","102,380,000,000","96,976,000,000","100,568,000,000","95,270,000,000","148,571,000,000","156,953,000,000","168,157,000,000","125,914,000,000","97,846,000,000","94,887,000,000","87,282,000,000"
	PolicyReservesBenefits,"131,184,000,000","121,923,000,000","117,785,000,000","115,057,000,000","110,227,000,000","101,228,000,000","88,903,000,000","87,275,000,000","96,374,000,000","84,363,000,000","84,638,000,000","81,411,000,000","79,830,000,000","81,036,000,000","77,837,338,950","76,056,000,000","77,599,612,500","90,203,420,400","59,693,638,500","35,076,439,530",,
		UnpaidLossAndLossReserve,,,,,,,,,,,,,"79,830,000,000","81,036,000,000","77,837,338,950","76,056,000,000","77,599,612,500","90,203,420,400","59,693,638,500","35,076,439,530",,
	TotalDeposits,,,,,,,,,,"4,450,000,000","4,181,000,000","4,079,000,000","3,747,000,000","3,599,000,000","3,382,000,000","3,144,000,000","3,110,000,000","3,242,000,000","1,869,000,000","3,864,000,000","5,260,000,000","5,457,000,000"
	PayablesAndAccruedExpenses,"5,154,000,000","5,182,000,000","4,899,000,000","5,623,000,000","5,299,000,000","4,766,000,000","3,637,000,000","3,637,000,000","4,017,000,000","2,407,000,000",,"3,634,000,000",,,,,,,,,"1,291,000,000","786,000,000"
		Payables,"1,903,000,000","2,045,000,000","1,972,000,000","2,739,000,000","2,470,000,000","2,118,000,000","1,366,000,000","2,056,000,000","2,202,000,000","1,586,000,000",,"2,599,000,000",,,,,,,,,,
