name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"14,346,000","12,900,000","9,700,000","9,100,000","8,900,000","9,500,000","10,900,000","11,500,000","11,900,000","12,200,000","11,800,000","11,300,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"14,346,000","12,900,000","9,700,000","9,100,000","8,900,000","9,500,000","10,900,000","11,500,000","11,900,000","12,200,000","11,800,000","11,300,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,"486,000","-1,820,000","500,000","-1,611,000",,"-2,980,000",,,,,,,,,,,,
OperatingIncome,"403,953,000","403,953,000","373,626,000","339,743,000","308,098,000","310,617,000","282,373,000","233,619,000","161,446,000","204,956,000","179,823,000","169,319,000","196,562,000","179,184,000","140,628,000","137,982,000","110,719,000","89,330,000","61,829,000","47,158,000","52,185,000","51,200,000","36,400,000","33,300,000","19,100,000","14,900,000","25,900,000","-9,600,000","20,700,000","21,700,000","18,500,000","14,800,000"
NetNonOperatingInterestIncomeExpense,"-31,347,000","-31,347,000","-33,983,000","-41,471,000","-41,248,000","-36,038,000","-35,794,000","-37,020,000","-26,329,000","-20,834,000","-22,107,000","-25,066,000",,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"31,347,000","31,347,000","33,983,000","41,471,000","41,248,000","36,038,000","35,794,000","37,020,000","26,329,000","20,834,000","22,107,000","25,066,000",,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"23,856,000","23,856,000","16,596,000","1,347,000","1,111,000","615,000","365,000","1,354,000","245,000","867,000","579,000","1,006,000","1,585,000","2,369,000","-598,000","2,119,000","-435,000","2,000,000","11,716,000","59,199,000","15,529,000","13,500,000","11,700,000","9,000,000","5,300,000","13,100,000","3,300,000","11,400,000","13,400,000","11,900,000","-7,800,000","25,200,000"
	SpecialIncomeCharges,,,,,,,,,,"867,000","579,000","1,006,000","1,585,000","2,369,000","-598,000","2,119,000","-435,000","2,000,000","11,716,000","59,199,000","15,529,000","13,500,000","11,700,000","9,000,000","5,300,000","13,100,000","3,300,000","11,400,000","13,400,000","11,900,000","-7,800,000","25,200,000"
	OtherNonOperatingIncomeExpenses,"23,856,000","23,856,000","16,596,000","1,347,000","1,111,000","615,000","365,000","1,354,000","245,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"396,462,000","396,462,000","356,239,000","299,619,000","267,961,000","275,194,000","246,944,000","197,953,000","135,362,000","184,989,000","158,295,000","145,259,000","169,102,000","154,171,000","117,622,000","118,298,000","98,753,000","84,056,000","71,735,000","102,197,000","65,971,000","63,300,000","47,600,000","41,900,000","24,100,000","27,500,000","28,700,000","1,300,000","32,700,000","32,000,000","7,300,000","37,300,000"
TaxProvision,"88,879,000","88,879,000","80,490,000","84,728,000","78,579,000","82,946,000","76,995,000","59,972,000","43,073,000","54,566,000","51,697,000","50,038,000","59,712,000","49,843,000","37,053,000","43,018,000","33,687,000","31,788,000","26,599,000","39,317,000","24,897,000","24,300,000","18,500,000","14,000,000","8,000,000","9,300,000","9,200,000","4,300,000","11,000,000","10,700,000","400,000","15,100,000"
NetIncomeCommonStockholders,"307,583,000","307,583,000","275,749,000","214,891,000","187,329,000","145,461,000","113,338,000","137,981,000","113,844,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,300,000","-5,700,000","21,700,000","21,300,000","6,900,000","22,200,000"
	NetIncome,"307,583,000","307,583,000","275,749,000","214,891,000","187,329,000","145,461,000","113,338,000","137,981,000","113,844,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,300,000","-5,700,000","21,700,000","21,300,000","6,900,000","22,200,000"
		NetIncomeIncludingNoncontrollingInterests,"307,583,000","307,583,000","275,749,000","214,891,000","187,329,000","145,461,000","113,338,000","137,981,000","113,844,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,300,000","-5,700,000","21,700,000","21,300,000","6,900,000","22,200,000"
			NetIncomeContinuousOperations,"307,583,000","307,583,000","275,749,000","214,891,000","189,382,000","192,248,000","169,949,000","137,981,000","92,289,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,500,000","-3,000,000","21,700,000","21,300,000","6,900,000","22,200,000"
			NetIncomeDiscontinuousOperations,,,"0","0","-2,053,000","-46,787,000","-56,611,000","0","21,555,000",,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","-2,700,000",,,,
DilutedNIAvailtoComStockholders,"307,583,000","307,583,000","275,749,000","214,891,000","187,329,000","145,461,000","113,338,000","137,981,000","113,844,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,300,000","-5,700,000","21,700,000","21,300,000","6,900,000","22,200,000"
BasicEPS,,"7.2","6.28","4.86","4.22","3.12","2.36","2.94","2.44","2.81","2.33","2.1","2.45","2.35","1.84","1.74","1.535","1.265","1.108","1.563","1.025","0.965","0.713","0.685","0.396","0.449","0.476","-0.14","0.538","0.528","0.173","0.553"
DilutedEPS,,"7.15","6.22","4.8","4.15","3.05","2.31","2.88","2.4","2.77","2.3","2.08","2.41","2.32","1.82","1.72","1.51","1.25","1.083","1.535","1.008","0.955","0.705","0.678","0.396","0.449","0.476","-0.14","0.538","0.528","0.173","0.553"
BasicAverageShares,,"42,739,000","43,892,000","44,182,000","44,389,000","46,624,000","48,019,000","46,991,000","46,743,000","46,372,000","45,823,000","45,237,000","44,716,000","44,394,894","43,787,500","43,264,368","42,388,274","41,318,577","40,754,853","40,243,200","40,072,195","40,414,508","40,842,105","40,729,927","40,630,915","40,557,103","40,524,934","40,714,286","40,372,093","40,379,147","40,000,000","40,180,995"
DilutedAverageShares,,"43,016,000","44,316,000","44,761,000","45,045,000","47,616,000","49,075,000","47,912,000","47,412,000","47,013,000","46,322,000","45,695,000","45,374,000","44,968,966","44,268,681","43,767,442","43,090,066","41,814,400","41,696,074","40,964,169","40,768,238","40,837,696","41,276,596","41,180,812","40,630,915","40,557,103","40,524,934","40,714,286","40,372,093","40,379,147","40,000,000","40,180,995"
TotalOperatingIncomeAsReported,"403,953,000","403,953,000","373,626,000","339,743,000","308,098,000","310,617,000","282,373,000","233,619,000","161,446,000","204,956,000","179,823,000","169,319,000","196,562,000","179,184,000","140,628,000","137,982,000","110,719,000","89,330,000","61,829,000","47,158,000","52,185,000","51,200,000","36,400,000","33,300,000","19,100,000","14,900,000","25,900,000","-9,600,000","20,700,000","21,700,000","18,500,000","14,800,000"
TotalExpenses,"2,084,008,000","2,084,008,000","2,038,209,000","1,931,283,000","1,800,833,000","1,895,066,000","1,960,753,000","2,277,152,000","1,936,270,000","1,849,174,000","1,713,311,000","1,640,371,000","1,633,578,000","1,412,940,000","1,141,527,000","992,946,000","844,320,000","656,741,000","451,449,000","296,009,000","277,390,000","242,100,000","213,000,000","186,100,000","151,400,000","139,500,000","137,000,000","168,500,000","159,000,000","169,600,000","180,400,000","172,300,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"307,583,000","307,583,000","275,749,000","214,891,000","187,329,000","145,461,000","113,338,000","137,981,000","113,844,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,500,000","-3,000,000","21,700,000","21,300,000","6,900,000","22,200,000"
NormalizedIncome,"307,583,000","307,583,000","275,749,000","214,891,000","189,382,000","192,248,000","169,949,000","137,981,000","92,289,000","129,811,738.028","106,208,093.547","94,561,541.199","108,364,683.032","102,724,890.258","80,978,619.476","73,931,555.225","65,352,611.141","51,024,352.908","37,764,237.597","26,455,906.142","31,405,537.403","30,682,464.455","21,947,268.908","21,907,159.905","12,559,336.1","9,530,181.818","17,257,839.721","-9,840,000","12,807,645.26","13,379,062.5","14,272,602.74","7,080,000"
InterestExpense,"31,347,000","31,347,000","33,983,000","41,471,000","41,248,000","36,038,000","35,794,000","37,020,000","26,329,000","20,834,000","22,107,000","25,066,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-31,347,000","-31,347,000","-33,983,000","-41,471,000","-41,248,000","-36,038,000","-35,794,000","-37,020,000","-26,329,000","-20,834,000","-22,107,000","-25,066,000",,,,,,,,,,,,,,,,,,,,
EBIT,"427,809,000","427,809,000","390,222,000","341,090,000","309,209,000","311,232,000","282,738,000","234,973,000","161,691,000","205,823,000","180,402,000","170,325,000","196,562,000","179,184,000","140,628,000","137,982,000","110,719,000","89,330,000","61,829,000","47,158,000","52,185,000","51,200,000","36,400,000","33,300,000","19,100,000","14,900,000","25,900,000","-9,600,000","20,700,000","21,700,000","18,500,000","14,800,000"
EBITDA,"530,221,000"
ReconciledCostOfRevenue,"1,589,216,000","1,589,216,000","1,540,574,000","1,452,431,000","1,358,448,000","1,422,428,000","1,466,610,000","1,699,678,000","1,438,973,000","1,378,012,000","1,271,381,000","1,214,159,000","1,214,061,000","1,068,500,000","851,076,000","740,416,000","624,536,000","505,153,000","337,192,000","215,350,000","194,259,000","178,000,000","157,700,000","134,600,000","108,200,000","96,200,000","95,900,000","101,100,000","111,200,000","117,900,000","120,900,000","113,700,000"
ReconciledDepreciation,"102,412,000","102,412,000","102,949,000","99,995,000","96,008,000","100,810,000","118,931,000","121,497,000","93,896,000","88,300,000","79,946,000","76,480,000","74,251,000","62,699,000","50,791,000","47,851,000","40,742,000","31,327,000","18,693,000","14,734,000","14,346,000","12,900,000","9,700,000","9,100,000","8,900,000","9,500,000","10,900,000","11,500,000","11,900,000","12,200,000","11,800,000","11,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"307,583,000","307,583,000","275,749,000","214,891,000","189,382,000","192,248,000","169,949,000","137,981,000","92,289,000","130,423,000","106,598,000","95,221,000","109,390,000","104,328,000","80,569,000","75,280,000","65,066,000","52,268,000","45,136,000","62,880,000","41,074,000","39,000,000","29,100,000","27,900,000","16,100,000","18,200,000","19,500,000","-3,000,000","21,700,000","21,300,000","6,900,000","22,200,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,"867,000","579,000","1,006,000","1,585,000","2,369,000","-598,000","2,119,000","-435,000","2,000,000","11,716,000","59,199,000","15,529,000","13,500,000","11,700,000","9,000,000","5,300,000","13,100,000","3,300,000","11,400,000","13,400,000","11,900,000","-7,800,000","25,200,000"
TotalUnusualItems,,,,,,,,,,"867,000","579,000","1,006,000","1,585,000","2,369,000","-598,000","2,119,000","-435,000","2,000,000","11,716,000","59,199,000","15,529,000","13,500,000","11,700,000","9,000,000","5,300,000","13,100,000","3,300,000","11,400,000","13,400,000","11,900,000","-7,800,000","25,200,000"
NormalizedEBITDA,"530,221,000","530,221,000","493,171,000","441,085,000","405,217,000","412,042,000","401,669,000","356,470,000","255,587,000","293,256,000","259,769,000","245,799,000","269,228,000","239,514,000","192,017,000","183,714,000","151,896,000","118,657,000","68,806,000","2,693,000","51,002,000","50,600,000","34,400,000","33,400,000","22,700,000","11,300,000","33,500,000","-9,500,000","19,200,000","22,000,000","38,100,000","900,000"
TaxRateForCalcs,"0.224","0.224","0.226","0.283","0.293","0.301","0.312","0.303","0.318","0.295","0.327","0.344","0.353","0.323","0.315","0.364","0.341","0.378","0.371","0.385","0.377","0.384","0.389","0.334","0.332","0.338","0.321","0.4","0.336","0.334","0.055","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","255,738.028","189,093.547","346,541.199","559,683.032","765,890.258","-188,380.524","770,555.225","-148,388.859","756,352.908","4,344,237.597","22,774,906.142","5,860,537.403","5,182,464.455","4,547,268.908","3,007,159.905","1,759,336.1","4,430,181.818","1,057,839.721","4,560,000","4,507,645.26","3,979,062.5","-427,397.26","10,080,000"
