name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999
MarketCap,"63,753,134,734","79,864,618,297","61,431,296,589","96,095,848,790","95,217,105,010","75,603,013,049","83,397,121,740","79,121,598,467","59,334,328,245","44,519,875,622","85,346,374,619","86,971,829,187","31,235,948,966","88,544,171,426","80,387,353,163","56,377,532,827","50,385,333,981","45,447,274,090","37,300,834,901","42,551,055,163","36,862,813,184","33,720,757,750"
PeRatio,"10.059","10.274","11.839","13.296","19.095","11.842","11.23","10.776","9.028","13.934","12.759","7.629","4.758","9.165","9.893","11.504","11.744","19.332","19.866","20.974","13.688","13.487"
ForwardPeRatio,"12.771","9.533",,"12.438","13.038","9.709","11.299","11.124","9.911","7.097","9.399",,,,,,,,,,,
PegRatio,"2.776",,,"2.144","1.154","4.045","4.348","3.178","0.313","0.634","0.746",,,,,,,,,,,
PsRatio,"2.079","2.78","1.983","3.545","3.898","2.631","2.8","2.757","2.06","1.647","2.513","2.059","1.03","2.273","2.469","2.556","2.553","3.313","2.876","3.062","2.532","2.735"
PbRatio,"0.785","0.988","0.813","1.272","1.239","0.988","1.141","1.124","0.854","0.655","1.212","1.364","0.735","2.23","2.459","2.148","2.009","2.224","1.979","2.334","2.23","3.324"
