name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			InterestExpenseForShortTermDebt,,,,,,,,,,,"8,198,000,000","5,314,000,000","7,737,000,000","3,284,985,600","2,292,437,500","1,984,741,500","1,173,969,680","1,318,522,690","987,609,780","383,179,500",
			InterestExpenseForLongTermDebtAndCapitalSecurities,"41,914,000,000","20,068,000,000","20,360,000,000","16,911,000,000","16,596,000,000","16,000,000,000","25,099,000,000","16,216,000,000","13,440,000,000","13,470,000,000","4,802,000,000","4,586,000,000","4,721,000,000","1,372,750,080","1,398,920,000","1,025,060,610","1,524,566,960","23,081,360","2,261,944,980","1,214,562,900","504,690,028.7"
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"17,489,000,000","20,473,000,000","20,889,000,000","33,082,000,000","45,932,000,000","32,879,000,000","26,771,000,000","16,865,000,000","17,539,000,000","22,133,000,000","7,291,000,000","7,177,000,000","6,489,000,000","3,445,228,800","1,998,152,500","1,216,529,790","1,869,852,160","1,641,661,730","1,961,060,280","1,442,148,300",
			OtherInterestExpense,"17,691,000,000","16,858,000,000","11,879,000,000","14,992,000,000","17,897,000,000","12,598,000,000","9,043,000,000","3,478,000,000","6,544,000,000","5,239,000,000","2,757,000,000","3,026,000,000","1,328,000,000","1,545,456,640","1,358,402,500","1,188,509,910","2,656,040","2,885,170",,,"515,180,436.9"
	NonInterestIncome,"45,362,000,000","48,822,000,000","38,983,000,000","40,079,000,000","48,394,000,000","15,044,000,000","40,090,000,000","28,763,000,000","28,728,000,000","32,523,000,000","30,930,000,000","43,835,000,000","15,301,000,000","16,750,755,840","14,142,740,000","12,312,402,270","10,884,451,920","8,831,505,370","8,350,435,380","6,017,079,300","6,387,490,609.69"
		TotalPremiumsEarned,"4,591,000,000","4,553,000,000","3,961,000,000","5,252,000,000","5,880,000,000","6,672,000,000","6,888,000,000","6,639,000,000","6,108,000,000","5,345,000,000","6,410,000,000","8,132,000,000","3,917,000,000","3,500,423,680","3,469,577,500","2,678,233,530","2,446,212,840","2,022,504,170","1,794,688,740","1,476,982,800","2,176,681,705.9"
		FeesAndCommissions,"34,924,000,000","34,074,000,000","32,524,000,000","30,695,000,000","28,753,000,000","26,037,000,000","23,651,000,000","20,838,000,000","16,836,000,000","19,410,000,000","16,630,000,000","13,479,000,000","8,941,000,000","7,748,648,960","6,721,640,000","5,702,045,580","5,054,444,120","4,270,051,600","3,674,333,160","3,190,840,200","3,464,896,033.3"
			FeesandCommissionIncome,"39,975,000,000","39,032,000,000","36,809,000,000","34,448,000,000","31,918,000,000","29,452,000,000","26,342,000,000","22,712,000,000","18,944,000,000","19,410,000,000","16,630,000,000","13,479,000,000","8,941,000,000","7,748,648,960","6,721,640,000","5,702,045,580","5,054,444,120","4,270,051,600","3,674,333,160","3,190,840,200","3,464,896,033.3"
				ServiceChargeOnDepositorAccounts,"14,129,000,000","13,979,000,000","13,291,000,000","13,516,000,000","12,616,000,000","11,674,000,000","10,411,000,000","8,903,000,000","7,583,000,000","19,410,000,000","1,930,467,000","1,670,971,000",,,,,,,,,
				TrustFeesbyCommissions,"6,871,000,000","6,332,000,000","5,013,000,000","4,141,000,000","3,514,000,000","2,932,000,000","2,660,000,000","2,501,000,000","2,159,000,000",,,,,,,,,,,,
				SecuritiesActivities,"1,426,000,000","999,000,000","618,000,000","606,000,000","295,000,000","248,000,000","262,000,000","337,000,000","243,000,000",,,,,,,,,,,,
				CreditCard,"15,252,000,000","15,425,000,000","15,394,000,000","14,036,000,000","13,330,000,000","12,722,000,000","11,507,000,000","9,701,000,000","7,888,000,000",,"8,067,234,000","7,139,797,000",,,,,,,,,
				OtherCustomerServices,"2,297,000,000","2,297,000,000","2,493,000,000","2,149,000,000","2,163,000,000","1,876,000,000","1,502,000,000","1,270,000,000","1,071,000,000",,"7,464,886,000","6,416,185,000",,,,,,,,,
			FeesandCommissionExpense,"5,051,000,000","4,958,000,000","4,285,000,000","3,753,000,000","3,165,000,000","3,415,000,000","2,691,000,000","1,874,000,000","2,108,000,000",,,,,,,,,,,,
		DividendIncome,,,,"301,000,000","288,000,000","98,000,000","215,000,000","205,000,000","323,000,000","361,000,000",,,,,,,,,,,
		TradingGainLoss,,,,,,,,,,,"2,275,000,000","9,284,000,000","-2,843,000,000",,,,,,,,
		ForeignExchangeTradingGains,"6,675,000,000","927,000,000","2,974,000,000","-250,000,000","5,513,000,000","-6,353,000,000","9,644,000,000","6,594,000,000","3,755,000,000","4,998,000,000","1,860,000,000","2,619,000,000","2,997,000,000",,,,,,,,
		GainLossonSaleofAssets,"-4,615,000,000","5,124,000,000","-3,201,000,000","3,175,000,000","7,311,000,000","-11,862,000,000","-724,000,000","-5,924,000,000","1,463,000,000","1,522,000,000","220,000,000","211,000,000","-114,000,000","-135,316,480","279,357,500","-21,014,910","217,795,280","476,053,050","-608,849,040","-4,644,600",
			GainOnSaleOfSecurity,"-4,615,000,000","5,124,000,000","-3,201,000,000","3,175,000,000","7,311,000,000","-11,862,000,000","-724,000,000","-5,924,000,000","1,463,000,000","1,251,000,000","220,000,000","211,000,000","-114,000,000","-135,316,480","279,357,500","-21,014,910","217,795,280","476,053,050","-608,849,040","-4,644,600",
			GainonSaleofInvestmentProperty,,,,,,,,,,"271,000,000",,,,,,,,,,,
		OtherNonInterestIncome,"3,787,000,000","4,144,000,000","2,725,000,000","906,000,000","649,000,000","452,000,000","416,000,000","411,000,000","243,000,000","887,000,000","3,535,000,000","10,110,000,000","2,403,000,000","5,636,999,680","3,672,165,000","3,953,138,070","3,165,999,680","2,062,896,550","3,490,262,520","1,353,900,900","745,912,870.49"
CreditLossesProvision,"-24,221,000,000","-18,298,000,000","-10,587,000,000","-17,048,000,000","-20,637,000,000","-19,738,000,000","-13,778,000,000","-12,795,000,000","-19,319,000,000","-16,072,000,000","-11,871,000,000","-15,372,000,000","-9,361,000,000","-5,533,731,840","-5,135,060,000","-2,636,203,710","-868,525,080","-1,687,824,450","-2,123,892,000","-1,077,547,200","-763,641,270.37"
NonInterestExpense,"62,095,000,000","63,969,000,000","60,300,000,000","57,890,000,000","56,752,000,000","50,506,000,000","46,407,000,000","43,619,000,000","41,754,000,000","35,674,000,000","34,858,000,000","31,955,000,000","17,837,000,000","20,829,835,520","17,808,507,500","14,325,163,650","12,823,361,120","12,236,005,970","11,090,256,060","9,196,308,000","8,285,759,221.83"
	OccupancyAndEquipment,,,,,,,,,,,,,,,,,,,,,"347,345,605.04"
	SellingGeneralAndAdministration,"45,342,000,000","45,622,000,000","43,308,000,000","41,067,000,000","40,525,000,000","37,420,000,000","34,633,000,000","32,339,000,000","30,285,000,000","33,506,000,000","28,790,000,000","27,042,000,000","15,880,000,000","8,136,793,600","7,943,562,500","6,180,718,530","5,856,568,200","5,002,884,780","4,056,633,720","3,504,350,700","3,291,143,285.29"
		GeneralAndAdministrativeExpense,"45,342,000,000","45,622,000,000","43,308,000,000","41,067,000,000","40,525,000,000","37,420,000,000","34,633,000,000","32,339,000,000","30,285,000,000","33,506,000,000","28,790,000,000","27,042,000,000","15,880,000,000","8,136,793,600","7,943,562,500","6,180,718,530","5,856,568,200","5,002,884,780","4,056,633,720","3,504,350,700","3,053,498,491.65"
			SalariesAndWages,"28,291,000,000","28,415,000,000","24,812,000,000","23,276,000,000","22,360,000,000","19,573,000,000","17,071,000,000","15,860,000,000","14,332,000,000","13,373,000,000","10,836,000,000","10,589,000,000","6,170,000,000","5,628,097,280","5,286,467,500","3,948,468,090","3,312,081,880","3,006,347,140","2,545,130,580","2,375,712,900","2,310,317,417.05"
			InsuranceAndClaims,"1,294,000,000","1,295,000,000","1,228,000,000","1,502,000,000","2,206,000,000","2,735,000,000","3,237,000,000","3,222,000,000","3,288,000,000","1,268,000,000","5,179,000,000","6,452,000,000","3,301,000,000","2,508,696,320","2,657,095,000","2,232,250,440","2,544,486,320","1,996,537,640","1,511,503,140","1,128,637,800","743,181,074.6"
			OtherGandA,"15,757,000,000","15,912,000,000","17,268,000,000","16,289,000,000","15,959,000,000","15,112,000,000","14,325,000,000","13,257,000,000","12,665,000,000","18,865,000,000","12,775,000,000","10,001,000,000","6,409,000,000",,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,"237,644,793.64"
	DepreciationAmortizationDepletionIncomeStatement,"4,708,000,000","4,630,000,000","3,332,000,000","3,034,000,000","2,994,000,000","2,598,000,000","2,468,000,000","2,330,000,000","2,190,000,000","2,168,000,000","6,068,000,000","4,913,000,000","1,957,000,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"4,708,000,000","4,630,000,000","3,332,000,000","3,034,000,000","2,994,000,000","2,598,000,000","2,468,000,000","2,330,000,000","2,190,000,000","2,168,000,000","6,068,000,000","4,913,000,000","1,957,000,000",,,,,,,,
			DepreciationIncomeStatement,,,,"1,564,000,000","1,702,000,000","1,688,000,000","1,641,000,000","1,522,000,000","1,346,000,000","1,184,000,000","1,476,000,000","1,250,000,000","756,000,000",,,,,,,,
			Amortization,,,,"1,470,000,000","1,292,000,000","910,000,000","827,000,000","808,000,000","844,000,000","984,000,000","4,592,000,000","3,663,000,000","1,201,000,000",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,"1,470,000,000","1,292,000,000","910,000,000","827,000,000","808,000,000","844,000,000","984,000,000","4,592,000,000","3,663,000,000","1,201,000,000",,,,,,,,
	OtherNonInterestExpense,"12,045,000,000","13,717,000,000","13,660,000,000","13,789,000,000","13,233,000,000","10,488,000,000","9,306,000,000","8,950,000,000","9,279,000,000",,"4,476,955,000","9,717,358,000",,"12,693,041,920","9,864,945,000","8,144,445,120","6,966,792,920","7,233,121,190","7,033,622,340","5,691,957,300","4,647,270,331.5"
IncomefromAssociatesandOtherParticipatingInterests,"1,376,000,000","1,315,000,000","747,000,000","548,000,000","528,000,000","620,000,000","565,000,000","603,000,000","175,000,000",,"308,000,000","-9,000,000","474,000,000",,,,,,,,
SpecialIncomeCharges,"-892,000,000","-952,000,000","-800,000,000","157,000,000","290,000,000","120,000,000","1,200,000,000","147,000,000","1,289,000,000","-4,279,000,000","-11,226,000,000","-13,729,000,000","-6,174,000,000",,,,,,,,"-77,426,232.12"
	GainOnSaleOfBusiness,,,,,,,,,,,,"-3,390,000,000",,,,,,,,,
	RestructuringAndMergernAcquisition,,,,,,,"68,000,000","-38,000,000","51,000,000",,,,,,,,,,,,
	ImpairmentOfCapitalAssets,,"233,000,000","168,000,000",,,,,,"7,000,000",,,,,,,,,,,,
	WriteOff,,,,"254,000,000","331,000,000","210,000,000","207,000,000","110,000,000","121,000,000",,,,,,,,,,,,
	OtherSpecialCharges,"659,000,000","719,000,000","632,000,000","97,000,000","41,000,000","90,000,000","-1,061,000,000","1,000,000","-1,226,000,000","4,279,000,000",,"10,339,000,000","6,174,000,000",,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,,,"3,390,000,000",,,,,,,,,
PretaxIncome,"12,418,000,000","31,243,000,000","30,608,000,000","32,211,000,000","38,192,000,000","18,265,000,000","28,808,000,000","20,865,000,000","17,416,000,000","18,251,000,000","16,828,000,000","23,461,000,000","3,544,000,000","11,562,437,120","8,265,570,000","7,387,908,360","6,305,438,960","4,743,219,480","2,757,519,780","2,015,756,400","2,282,909,763.21"
TaxProvision,"-12,170,000,000","3,430,000,000","4,969,000,000","7,943,000,000","14,610,000,000","-7,891,000,000","6,947,000,000","4,343,000,000","4,225,000,000","3,641,000,000","4,937,000,000","8,849,000,000","-1,334,000,000","4,105,786,880","2,384,135,000","1,940,376,690","1,673,305,200","1,474,321,870","-60,176,940","171,850,200","442,519,735.94"
NetIncomeCommonStockholders,"25,433,000,000","27,113,000,000","24,907,000,000","23,903,000,000","23,263,000,000","25,740,000,000","21,555,000,000","16,424,000,000","12,634,000,000","13,837,000,000","11,067,000,000","14,085,000,000","4,849,000,000","7,485,137,920","5,881,435,000","5,449,866,660","4,632,133,760","3,268,897,610","2,828,316,180","1,843,906,200","1,840,390,027.27"
	NetIncome,"23,825,000,000","27,113,000,000","24,907,000,000","23,903,000,000","23,263,000,000","25,740,000,000","21,555,000,000","16,424,000,000","12,634,000,000","13,837,000,000","11,067,000,000","14,085,000,000","4,849,000,000","7,485,137,920","5,881,435,000","5,449,866,660","4,632,133,760","3,268,897,610","2,828,316,180","1,843,906,200","1,840,390,027.27"
		NetIncomeIncludingNoncontrollingInterests,"24,588,000,000","27,813,000,000","25,639,000,000","24,268,000,000","23,582,000,000","26,156,000,000","21,861,000,000","16,522,000,000","13,191,000,000","14,610,000,000","11,891,000,000","14,612,000,000","4,878,000,000","7,483,357,440","5,857,977,500","5,505,906,420","4,674,630,400","3,289,093,800","2,846,015,280","1,850,873,100","1,889,326,416.6"
			NetIncomeContinuousOperations,"24,588,000,000","27,813,000,000","25,639,000,000","24,268,000,000","23,582,000,000","26,156,000,000","21,861,000,000","16,522,000,000","13,191,000,000","14,610,000,000","11,891,000,000","14,612,000,000","4,878,000,000","7,456,650,240","5,881,435,000","5,447,531,670","4,632,133,760","3,268,897,610","2,817,696,720","1,843,906,200","1,840,390,027.27"
			NetIncomeExtraordinary,,,,,,,,,,,,,"0","28,487,680",,"2,334,990",,,"10,619,460",,
		MinorityInterests,"-763,000,000","-700,000,000","-732,000,000","-365,000,000","-319,000,000","-416,000,000","-306,000,000","-98,000,000","-557,000,000","-773,000,000","-824,000,000","-527,000,000","-29,000,000","1,780,480","23,457,500","-56,039,760","-42,496,640","-20,196,190","-17,699,100","-6,966,900","-48,936,389.33"
DilutedNIAvailtoComStockholders,"25,441,000,000","27,113,000,000","24,907,000,000","23,903,000,000","23,263,000,000","25,740,000,000","21,555,000,000","16,424,000,000","12,634,000,000","13,837,000,000","11,067,000,000","14,085,000,000","4,849,000,000","7,485,137,920","5,881,435,000","5,449,866,660","4,632,133,760","3,268,897,610","2,828,316,180","1,843,906,200","1,840,390,027.27"
BasicEPS,,,"2.56","2.453","2.38","2.606","2.171","1.658","1.275","1.393","1.339","1.015","0.675","1.033","0.858","0.803","0.676","0.479","0.421","0.337","0.331"
DilutedEPS,,,"2.55","2.433","2.36","2.594","2.16","1.653","1.27","1.389","1.339","1.015","0.675","1.027","0.853","0.798","0.674","0.475","0.419","0.335","0.331"
BasicAverageShares,,,"9,718,162,444","9,755,865,046","9,784,435,206","9,870,933,336","9,927,132,308","9,913,979,726","9,922,117,430","9,947,045,983","9,961,888,136","9,921,800,552","7,167,358,495","7,243,501,729","6,862,877,323","6,785,191,973","6,857,508,539","6,856,547,608","6,726,905,217","5,457,795,865","5,562,050,185"
DilutedAverageShares,,,"9,773,764,136","9,818,480,737","9,851,964,772","9,927,530,217","9,971,818,182","9,948,919,167","9,946,348,501","9,971,281,111","9,961,888,136","9,921,800,552","7,198,627,696","7,288,136,433","6,900,666,404","6,826,465,524","6,876,007,320","6,897,498,267","6,726,905,217","5,491,994,014","5,562,050,185"
InterestIncomeAfterProvisionForLoanLoss,"28,667,000,000","46,027,000,000","51,978,000,000","49,317,000,000","45,732,000,000","52,987,000,000","33,360,000,000","34,971,000,000","28,978,000,000","25,681,000,000","31,674,000,000","25,319,000,000","11,780,000,000","15,639,736,320","11,907,880,000","9,454,374,510","8,289,500,840","8,165,031,100","5,518,579,380","5,201,952,000","4,307,540,996.8"
NetIncomeFromContinuingAndDiscontinuedOperation,"23,825,000,000","27,113,000,000","24,907,000,000","23,903,000,000","23,263,000,000","25,740,000,000","21,555,000,000","16,424,000,000","12,634,000,000","13,837,000,000","11,067,000,000","14,085,000,000","4,849,000,000","7,456,650,240","5,881,435,000","5,447,531,670","4,632,133,760","3,268,897,610","2,817,696,720","1,843,906,200","1,840,390,027.27"
NormalizedIncome,"24,360,200,000","27,960,485,068.655","25,577,125,457.397","23,784,715,066.282","23,083,936,845.413","25,660,800,000","20,644,377,950.569","16,307,597,699.497","11,657,702,400.092","17,045,420,360.528","18,999,515,212.741","22,635,707,471.975","8,923,840,000","7,456,650,240","5,881,435,000","5,447,531,670","4,632,133,760","3,268,897,610","2,817,696,720","1,843,906,200","1,902,807,941.346"
TotalMoneyMarketInvestments,"21,136,000,000","22,104,000,000","23,508,000,000","33,657,000,000","41,759,000,000","34,948,000,000","25,119,000,000","17,527,000,000","16,472,000,000","20,033,000,000","14,773,000,000","12,726,000,000","9,448,000,000","5,939,681,280","4,879,160,000","3,294,670,890","2,833,994,680","2,928,447,550","2,785,838,340","2,724,057,900",
ReconciledDepreciation,"3,603,000,000","3,561,000,000","3,567,000,000","3,169,000,000","3,233,000,000","2,828,000,000","2,544,000,000","2,333,000,000","2,190,000,000","2,168,000,000","6,068,000,000","4,913,000,000","1,957,000,000","1,622,017,280","1,209,127,500","1,048,410,510","847,276,760","1,113,675,620","704,424,180","664,177,800",
NetIncomeFromContinuingOperationNetMinorityInterest,"23,825,000,000","27,113,000,000","24,907,000,000","23,903,000,000","23,263,000,000","25,740,000,000","21,555,000,000","16,424,000,000","12,634,000,000","13,837,000,000","11,067,000,000","14,085,000,000","4,849,000,000","7,456,650,240","5,881,435,000","5,447,531,670","4,632,133,760","3,268,897,610","2,817,696,720","1,843,906,200","1,840,390,027.27"
TotalUnusualItemsExcludingGoodwill,"-892,000,000","-952,000,000","-800,000,000","157,000,000","290,000,000","120,000,000","1,200,000,000","147,000,000","1,289,000,000","-4,008,000,000","-11,226,000,000","-13,729,000,000","-6,174,000,000",,,,,,,,"-77,426,232.12"
TotalUnusualItems,"-892,000,000","-952,000,000","-800,000,000","157,000,000","290,000,000","120,000,000","1,200,000,000","147,000,000","1,289,000,000","-4,008,000,000","-11,226,000,000","-13,729,000,000","-6,174,000,000",,,,,,,,"-77,426,232.12"
TaxRateForCalcs,"0.4","0.11","0.162","0.247","0.383","0.34","0.241","0.208","0.243","0.199","0.293","0.377","0.34","0.355","0.288","0.263","0.265","0.311","0.4","0.085","0.194"
TaxEffectOfUnusualItems,"-356,800,000","-104,514,931.345","-129,874,542.603","38,715,066.282","110,936,845.413","40,800,000","289,377,950.569","30,597,699.497","312,702,400.092","-799,579,639.472","-3,293,484,787.259","-5,178,292,528.025","-2,099,160,000","0","0","0","0","0","0","0","-15,008,318.044"
