name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"21,076,300,000","19,327,100,000","19,403,500,000","18,591,600,000","17,110,500,000","16,988,100,000","16,534,400,000","16,226,800,000","16,050,400,000","15,882,700,000","14,190,000,000","13,266,000,000","13,290,600,000","12,612,200,000","11,543,200,000","10,570,800,000","9,712,300,000","8,715,400,000","7,920,200,000","7,281,400,000","6,938,400,000","7,019,700,000","6,923,400,000","6,656,200,000","6,593,500,000","6,262,900,000","6,098,300,000","4,141,600,000","3,712,800,000","3,328,500,000","3,123,500,000","3,005,500,000","2,797,700,000","2,628,300,000","2,261,700,000"
	TotalInvestments,"14,359,000,000","12,994,400,000","13,317,700,000","12,757,500,000","11,225,200,000","11,068,500,000","10,868,200,000","10,608,600,000","10,495,500,000","10,259,300,000","9,688,400,000","8,682,900,000","8,688,300,000","7,995,300,000","7,705,100,000","7,303,500,000","6,658,500,000","5,993,800,000","5,412,100,000","4,983,700,000","4,697,700,000","4,829,100,000","4,704,700,000","4,388,900,000","4,298,900,000","3,783,400,000","1,088,600,000",,,,,,,,
		FixedMaturityInvestments,"1,021,700,000","1,044,800,000","1,067,400,000","974,800,000","355,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EquityInvestments,"4,030,500,000","3,380,900,000",,,,,,,"8,974,000,000","9,204,600,000","8,829,700,000","7,757,200,000","8,210,400,000","7,479,900,000","7,413,400,000","6,854,700,000","6,199,700,000","5,702,300,000","5,086,100,000","4,577,600,000","4,390,300,000","4,409,600,000","4,330,300,000","4,079,700,000","3,946,200,000","3,570,200,000","782,000,000",,,,,,,,
		SecurityAgreeToBeResell,,,,,,,,,,,,,"15,300,000","21,800,000","16,400,000","60,200,000","54,900,000","37,700,000","27,500,000","28,100,000","30,900,000","41,900,000","46,400,000","43,500,000","40,000,000","41,100,000","52,300,000",,,,,,,,
		OtherShortTermInvestments,"9,280,800,000","8,537,700,000","12,247,000,000","11,779,800,000","10,865,900,000","11,063,000,000","10,862,900,000","10,600,400,000","1,476,200,000","1,044,700,000","850,700,000","917,700,000","462,600,000","493,600,000","275,300,000","388,600,000","403,900,000","253,800,000","298,500,000","378,000,000","276,500,000","377,600,000","328,000,000","265,700,000","312,700,000","172,100,000","254,300,000",,,,,,,,
			ShortTermInvestmentsAvailableForSale,"9,280,800,000","8,537,700,000","12,247,000,000","11,779,800,000","10,865,900,000","11,063,000,000","10,862,900,000","10,600,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherInvestedAssets,"26,000,000","31,000,000","3,300,000","2,900,000","3,500,000","5,500,000","5,300,000","8,200,000","45,300,000","10,000,000","8,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,
	CashAndCashEquivalents,"78,800,000","100,300,000","125,900,000","145,700,000","159,800,000","136,700,000","153,300,000","101,200,000","93,000,000","127,300,000","77,300,000","63,900,000","54,000,000","71,600,000","68,300,000","60,500,000","47,200,000","37,200,000","38,000,000","33,000,000","17,500,000","22,900,000","26,900,000","35,300,000","19,400,000","31,100,000","43,900,000",,,,,,,,
	ReinsuranceRecoverable,"178,400,000","166,200,000","141,600,000","127,700,000","129,000,000","148,700,000","189,200,000","201,600,000","310,700,000","3,467,800,000","2,699,800,000","2,515,500,000",,,,,,,,,,,,,,,,,,,,,,,
	Receivables,"5,296,200,000","5,000,700,000","4,841,500,000","4,636,600,000","4,520,300,000","4,739,300,000","4,520,900,000","4,443,600,000","1,112,500,000","1,022,900,000","795,900,000","806,700,000","1,022,200,000","1,110,400,000","943,800,000","689,700,000","651,200,000","562,600,000","505,500,000","381,000,000","350,900,000","365,600,000","389,300,000","394,500,000","398,700,000","386,400,000","401,800,000",,,"166,500,000","140,300,000",,,,
		AccountsReceivable,"5,290,500,000","4,983,900,000","4,841,500,000","4,621,700,000","4,493,800,000","4,710,100,000","4,406,200,000","4,371,700,000","1,039,000,000","1,022,900,000","788,600,000","806,700,000","2,259,200,000","2,231,300,000","943,800,000","689,700,000","651,200,000","562,600,000","505,500,000","381,000,000","350,900,000","365,600,000","389,300,000","394,500,000","398,700,000","386,400,000","401,800,000",,,"166,500,000","140,300,000",,,,
		TaxesReceivable,"5,700,000","16,800,000","0","14,900,000","26,500,000","29,200,000","114,700,000","71,900,000","73,500,000","16,800,000","7,300,000","41,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherReceivables,,,,,,,,,,"3,262,500,000","2,558,000,000","2,448,000,000","-1,237,000,000","-1,120,900,000",,,,,,,,,,,,,,,,,,,,,
