name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"79,370,808,000,000","78,776,991,000,000","79,785,629,000,000","80,137,614,000,000","80,747,970,000,000","85,843,563,000,000","84,455,407,000,000","79,265,851,000,000","78,408,838,000,000","67,945,933,000,000","50,311,748,000,000","46,961,282,000,000","36,295,292,211,777.48","29,711,369,554,049.37","27,215,908,873,130.4","23,309,000,000,000","21,781,250,000,000","19,075,877,810,833.3","19,413,613,713,792","20,102,509,431,412.5","19,637,712,322,483","20,072,620,419,034"
	CurrentAssets,"35,144,493,000,000","34,151,972,000,000","31,844,259,000,000","29,655,108,000,000","29,501,895,000,000","33,207,927,000,000","31,666,211,000,000","31,566,116,000,000","33,556,911,000,000","27,107,123,000,000","20,634,150,000,000","22,197,633,000,000","14,401,678,869,482.87","11,672,149,348,034.34","11,517,023,087,791.65","10,131,000,000,000","7,993,750,000,000","5,397,202,845,140.04","4,963,052,574,577.35","6,292,625,774,407.5","5,963,873,153,063","6,836,545,231,527"
		CashCashEquivalentsAndShortTermInvestments,"12,463,380,000,000","8,746,155,000,000","9,594,498,000,000","7,623,249,000,000","8,685,969,000,000","5,196,940,000,000","7,135,145,000,000","6,467,087,000,000","8,254,952,000,000","6,783,692,000,000","8,579,452,000,000","5,607,476,000,000","2,805,613,301,828.05","3,787,807,138,323.45","4,074,191,067,651.07","3,837,000,000,000","2,998,750,000,000","1,728,099,643,540.56","1,362,316,691,905.35","2,269,044,242,115","1,723,103,055,845","1,903,290,244,161"
			CashAndCashEquivalents,"3,514,872,000,000","2,643,865,000,000","2,612,530,000,000","2,447,619,000,000","4,870,185,000,000","3,811,202,000,000","4,208,562,000,000","4,680,526,000,000","4,598,682,000,000","3,598,822,000,000","2,196,731,000,000","2,490,264,000,000","1,293,312,736,824.22","893,072,826,170.91","646,442,490,478.55","470,000,000,000","621,250,000,000","267,366,547,951.8","404,143,233,578.85","878,241,464,302.5","516,421,290,480","1,903,290,244,161"
				CashFinancial,"2,081,000,000","1,668,000,000","1,896,000,000","11,960,000,000","2,632,000,000","2,100,000,000","12,575,000,000","8,595,000,000",,,,,,,,,,,,,,
				CashEquivalents,"3,512,791,000,000","2,642,197,000,000","2,610,634,000,000","2,435,659,000,000","4,867,553,000,000","3,809,102,000,000","4,195,987,000,000","4,671,931,000,000",,,,,,,,,,,,,,
			OtherShortTermInvestments,"8,948,508,000,000","6,102,290,000,000","6,981,968,000,000","5,175,630,000,000","3,815,784,000,000","1,385,738,000,000","2,926,583,000,000","1,786,561,000,000","3,656,270,000,000","3,184,870,000,000","6,382,721,000,000","3,117,212,000,000","1,512,300,565,003.83","2,894,734,312,152.54","3,427,748,577,172.52","3,367,000,000,000","2,377,500,000,000","1,460,733,095,588.76","958,173,458,326.5","1,390,802,777,812.5","1,206,681,765,365",
		Receivables,"10,610,959,000,000","10,458,750,000,000","10,391,921,000,000","11,166,350,000,000","11,199,464,000,000","13,598,566,000,000","13,345,939,000,000","12,945,085,000,000","11,469,136,000,000","8,680,718,000,000","5,723,361,000,000","6,432,603,000,000","4,252,962,555,832.76","3,598,372,205,872.95","3,251,492,956,046.81","3,146,000,000,000","2,521,250,000,000","1,812,252,668,422.98","1,586,381,081,416.2","1,927,745,886,457.5","1,998,074,742,969","2,358,284,368,097"
			AccountsReceivable,"9,481,084,000,000","8,648,250,000,000","8,579,620,000,000","9,320,915,000,000","8,951,108,000,000","10,814,881,000,000","10,299,826,000,000","9,865,436,000,000","7,472,356,000,000","685,069,000,000","5,592,715,000,000",,"4,037,885,776,350.58","3,565,912,346,129.43","3,012,465,275,341.26","2,988,000,000,000","2,421,250,000,000","1,739,517,199,883.06","1,586,381,081,416.2","1,927,745,886,457.5",,
			LoansReceivable,"367,580,000,000","236,782,000,000","617,696,000,000","421,818,000,000","405,281,000,000","254,108,000,000","298,289,000,000","271,067,000,000","3,978,159,000,000","282,206,000,000","163,932,000,000",,"215,076,779,482.18","32,459,859,743.52",,,,,,,,
			TaxesReceivable,"45,930,000,000","51,557,000,000","38,489,000,000","46,473,000,000","33,765,000,000","36,147,000,000","32,417,000,000","17,168,000,000","18,621,000,000",,,,,,,,,,,,,
			OtherReceivables,"1,307,848,000,000","2,058,439,000,000","1,897,915,000,000","2,155,303,000,000","2,632,759,000,000","3,258,266,000,000","3,284,170,000,000","3,211,319,000,000",,"7,995,649,000,000","2,683,909,000,000",,,,"239,027,680,705.55","158,000,000,000","100,000,000,000","72,735,468,539.92",,,,
			ReceivablesAdjustmentsAllowances,"-591,483,000,000","-536,278,000,000","-741,799,000,000","-778,159,000,000","-823,449,000,000","-764,836,000,000","-568,763,000,000","-419,905,000,000",,"-58,150,000,000","-33,286,000,000",,,,,,,,,,,
		Inventory,"11,230,759,000,000","12,153,303,000,000","10,793,781,000,000","9,515,895,000,000","8,566,882,000,000","11,173,343,000,000","9,798,381,000,000","10,584,646,000,000","12,283,644,000,000","9,803,453,000,000","5,152,839,000,000","8,661,721,000,000","4,904,790,272,570.44","3,832,742,825,226.81","3,752,417,309,171.56","2,961,000,000,000","2,168,750,000,000","1,671,360,616,276.34","1,737,992,119,895.4","1,907,452,586,887.5","1,671,121,175,948","1,534,195,062,528"
			RawMaterials,"5,506,518,000,000","5,956,653,000,000","4,955,860,000,000","4,564,752,000,000","4,061,580,000,000","5,203,392,000,000","4,878,491,000,000","5,325,610,000,000","6,179,604,000,000","5,437,234,000,000","2,726,512,000,000","4,338,747,000,000","1,177,880,152,309.84","1,061,204,645,051.76","1,389,045,668,508.82","1,174,000,000,000","733,750,000,000","637,455,515,797.5","372,218,134,946.1","428,251,579,207.5",,
