name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,387,639,151","2,681,267,965","1,964,258,296","2,125,608,084","1,939,203,981","1,933,185,930","2,185,600,000"
EnterpriseValue,"7,521,334,151","7,497,915,965","7,273,127,296","7,533,774,084","7,555,607,981","7,816,966,930","4,146,118,000"
PeRatio,"38.197",,,"78.556",,"321.5","48.237"
ForwardPeRatio,"37.037","30.675","32.68","58.824","9.074","9.399","28.169"
PsRatio,"2.328","2.645","1.836","2.16","1.983","2.529","6.7"
PbRatio,"1.569","1.795","1.12","1.129","1.045","0.905","1.192"
EnterprisesValueRevenueRatio,"7.436","7.413","6.968","7.471","7.775","9.884","11.431"
EnterprisesValueEBITDARatio,"9.832","9.801","8.898","10.505","11.274","21.318","14.798"
