name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
			InterestExpenseForDeposit,"181,748,000","178,102,000","106,871,000","65,844,000","59,421,000","51,888,000","45,769,000","40,389,000","47,373,000","62,214,000","84,162,000","133,556,000","177,710,000","209,503,000","160,091,000","92,608,000","49,835,000","32,974,000","36,739,000","63,864,000","67,945,000","53,100,000","54,000,000","50,400,000","39,100,000","31,200,000","20,000,000","18,500,000","22,700,000","31,400,000","32,600,000",
			InterestExpenseForShortTermDebt,"626,000","403,000","187,000","1,000",,"0","2,000","0","0","11,000","6,000","24,000","933,000","1,898,000","3,623,000","1,980,000",,,,,,,,,,,,,"100,000",,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"13,558,000","15,288,000","12,462,000","8,487,000","6,450,000","6,263,000","5,412,000","4,219,000","5,419,000","16,923,000","41,379,000","47,277,000","55,603,000","59,312,000","32,838,000","15,065,000","10,327,000","7,174,000","3,181,000","2,289,000","6,211,000","4,200,000","3,200,000","500,000","200,000","100,000","100,000","200,000",,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,"0","1,446,000","4,250,000","15,329,000","15,813,000","24,685,000","37,692,000","55,699,000","60,733,000","66,141,000","65,182,000","60,559,000","35,037,000","15,683,000","626,000",,,,,,,,,,,,,,,,
			OtherInterestExpense,"409,000","568,000","1,090,000","1,861,000",,,,,,,,"297,110,000","1,000",,,,,,,,,"100,000",,,"100,000",,"100,000",,,"200,000","300,000",
	NonInterestIncome,"40,885,000","43,636,000","32,086,000","32,318,000","32,514,000","33,474,000","41,831,000","60,542,000","31,391,000","50,892,000","32,251,000","78,654,000","18,907,000","27,487,000","21,464,000","22,486,000","16,264,000","22,993,000","16,171,000","14,779,000","12,756,000","8,900,000","8,100,000","6,800,000","5,900,000","6,200,000","5,800,000","6,000,000","6,900,000","4,800,000","3,400,000",
		FeesAndCommissions,"11,299,000","11,170,000","10,698,000","10,484,000","10,417,000","10,893,000","11,331,000","11,982,000","11,769,000","11,064,000","9,686,000","9,422,000","10,354,000","10,714,000","4,799,000","5,627,000","6,829,000","5,940,000","5,755,000","5,097,000","4,558,000","3,600,000","3,900,000","3,500,000","2,900,000","3,300,000","3,100,000","3,100,000","4,100,000","3,600,000",,
			FeesandCommissionIncome,"11,299,000","11,170,000","10,698,000","10,484,000","10,417,000","10,893,000","11,331,000","11,982,000","11,769,000","11,064,000","9,686,000","9,422,000","10,354,000","10,714,000","4,799,000","5,627,000","6,829,000","5,940,000","5,755,000","5,097,000","4,558,000","3,600,000","3,900,000","3,500,000","2,900,000","3,300,000","3,100,000","3,100,000","4,100,000","3,600,000",,
				ServiceChargeOnDepositorAccounts,"4,806,000","4,763,000","5,084,000","5,624,000","5,478,000","5,348,000","5,288,000","5,701,000","5,453,000","11,064,000","9,686,000","9,422,000","4,741,000","4,763,000","4,799,000","5,627,000",,,,,,,,,,,,,"2,700,000","2,400,000",,
				TrustFeesbyCommissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","1,200,000",,
				OtherCustomerServices,"6,493,000","6,407,000","5,614,000","4,860,000","4,939,000","5,545,000","6,043,000","6,281,000","6,316,000",,,,"5,613,000","5,951,000",,,,,,,,,,,,,,,,,,
		DividendIncome,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"-1,043,000","4,832,000","-2,046,000","2,655,000","4,042,000","-2,549,000","8,052,000","27,597,000","2,910,000","21,131,000","18,695,000","55,644,000","-5,950,000","3,526,000","201,000","2,431,000","-3,979,000","9,890,000","1,926,000","2,157,000","1,085,000",,,,,"600,000","100,000","400,000","2,000,000",,,
			GainOnSaleOfSecurity,"-4,312,000","5,947,000","-2,765,000","1,006,000","4,898,000","-3,349,000","6,748,000","27,362,000","18,026,000","21,131,000","18,695,000","55,644,000","-5,971,000","810,000","201,000","1,473,000","-3,979,000","9,890,000","1,926,000","2,157,000","1,085,000",,,,,"600,000","100,000","400,000","2,000,000",,,
			GainonSaleofInvestmentProperty,"3,269,000","-1,115,000","719,000","1,649,000","-856,000","800,000","1,304,000","235,000","-15,116,000",,,,"21,000","2,716,000",,"958,000",,,,,,,,,,,,,,,,
		OtherNonInterestIncome,"30,629,000","27,634,000","23,434,000","19,179,000","18,055,000","25,130,000","22,448,000","20,963,000","16,712,000","18,697,000","3,870,000","13,588,000","14,503,000","13,247,000","16,464,000","14,428,000","13,414,000","7,163,000","8,490,000","7,525,000","7,113,000","5,300,000","4,200,000","3,300,000","3,000,000","2,300,000","2,600,000","2,500,000","800,000","1,200,000","3,400,000",
CreditLossesProvision,"-18,000,000","7,000,000","4,500,000","2,500,000","15,650,000","11,400,000","10,800,000","3,000,000","9,000,000","-27,000,000","-156,900,000","-307,000,000","-106,700,000","-11,000,000","-2,000,000","500,000",,"-7,150,000","-6,000,000","-6,373,000","-4,200,000","-4,200,000","-3,600,000","-3,600,000","-3,600,000","-7,300,000","-7,800,000","-5,300,000","-3,300,000","-1,400,000","-1,300,000",
NonInterestExpense,"235,010,000","236,442,000","222,518,000","206,515,000","183,570,000","170,185,000","165,279,000","164,258,000","159,047,000","165,335,000","175,711,000","183,037,000","137,279,000","129,348,000","113,918,000","96,887,000","90,660,000","55,140,000","43,317,000","40,165,000","38,504,000","30,300,000","30,100,000","30,900,000","28,000,000","27,600,000","26,100,000","25,300,000","22,400,000","19,300,000","15,800,000",
	OccupancyAndEquipment,"32,459,000","33,117,000","32,092,000","31,275,000","28,092,000","26,846,000","25,528,000","24,614,000","24,199,000","22,733,000","20,418,000","23,965,000","21,095,000","21,715,000","17,994,000","8,841,000","15,113,000","8,646,000","6,955,000","6,350,000","6,015,000","2,500,000","2,500,000","2,900,000","2,300,000","2,300,000","3,800,000","3,600,000","3,500,000","3,300,000","1,500,000",
		NetOccupancyExpense,"21,632,000","22,004,000","20,690,000","20,429,000","18,315,000","17,018,000","15,735,000","14,846,000","14,608,000","14,225,000","12,188,000","16,109,000",,,,,,,,,,,,,,,,,,,,
		Equipment,"10,827,000","11,113,000","11,402,000","10,846,000","9,777,000","9,828,000","9,793,000","9,768,000","9,591,000",,,,,,,,,,,,,,,,,,,,,,,
	ProfessionalExpenseAndContractServicesExpense,"22,995,000","23,107,000","22,810,000","20,439,000","18,686,000","25,014,000","22,634,000","24,574,000","21,768,000","20,209,000","17,630,000","16,428,000",,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"158,459,000","159,712,000","152,752,000","137,481,000","121,109,000","103,973,000","102,815,000","99,030,000","91,323,000","95,671,000","105,166,000","126,187,000","70,242,000","72,258,000","65,959,000","55,059,000","51,623,000","33,667,000","27,121,000","25,138,000","23,907,000","20,200,000","19,000,000","18,200,000","15,100,000","13,900,000","12,900,000","11,900,000","11,800,000","11,000,000","9,300,000",
		GeneralAndAdministrativeExpense,"151,129,000","152,127,000","144,915,000","131,281,000","116,017,000","99,047,000","98,689,000","95,627,000","86,716,000","92,496,000","102,006,000","123,594,000","66,626,000","68,949,000","62,500,000","52,571,000","49,149,000","32,029,000","25,716,000","23,689,000","22,735,000","19,200,000","18,000,000","17,000,000","14,000,000","12,900,000","12,100,000","11,200,000","11,100,000","10,400,000","9,300,000",
			SalariesAndWages,"128,107,000","129,300,000","124,477,000","109,458,000","97,348,000","89,960,000","89,893,000","88,276,000","78,377,000","71,849,000","58,835,000","60,795,000","66,626,000","68,949,000","62,500,000","52,571,000","49,149,000","32,029,000","25,716,000","23,689,000","22,735,000","19,200,000","18,000,000","17,000,000","14,000,000","12,900,000","12,100,000","11,200,000","11,100,000","10,400,000","9,300,000",
			InsuranceAndClaims,"9,556,000","9,617,000","8,000,000","10,633,000","9,712,000","9,087,000","8,796,000","7,351,000","8,339,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"13,466,000","13,210,000","12,438,000","11,190,000","8,957,000",,,,,"20,647,000","43,171,000","62,799,000",,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"7,330,000","7,585,000","7,837,000","6,200,000","5,092,000","4,926,000","4,126,000","3,403,000","4,607,000","3,175,000","3,160,000","2,593,000","3,616,000","3,309,000","3,459,000","2,488,000","2,474,000","1,638,000","1,405,000","1,449,000","1,172,000","1,000,000","1,000,000","1,200,000","1,100,000","1,000,000","800,000","700,000","700,000","600,000",,
	DepreciationAmortizationDepletionIncomeStatement,"687,000","687,000","876,000","930,000","689,000","667,000","719,000","4,533,000","5,663,000","5,859,000","5,958,000","6,636,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"687,000","687,000","876,000","930,000","689,000","667,000","719,000","4,533,000","5,663,000","5,859,000","5,958,000","6,636,000",,,,,,,,,,,,,,,,,,,,
			Amortization,"687,000","687,000","876,000","930,000","689,000","667,000","719,000","4,533,000","5,663,000","5,859,000","5,958,000","6,636,000",,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"687,000","687,000","876,000","930,000","689,000","667,000","719,000","4,533,000","5,663,000","5,859,000","5,958,000","6,636,000",,,,,,,,,,,,,,,,,,,,
	SecuritiesAmortization,,"39,731,000","876,000","930,000","689,000","667,000","719,000","4,533,000","5,663,000","5,859,000","5,958,000","6,636,000",,,,,,,,,,,,,,,,,,,,
	OtherNonInterestExpense,"17,330,000","19,819,000","13,988,000","16,390,000","14,994,000","13,685,000","13,583,000","11,507,000","16,094,000","20,863,000","26,539,000","9,821,000","45,942,000","35,375,000","29,965,000","32,987,000","23,924,000","12,827,000","9,241,000","8,677,000","8,582,000","7,600,000","8,600,000","9,800,000","10,600,000","11,400,000","9,400,000","9,800,000","7,100,000","5,000,000","5,000,000",
IncomefromAssociatesandOtherParticipatingInterests,,"-39,731,000","-40,515,000","-27,212,000","-40,264,000","-33,335,000","-6,990,000","-7,253,000","-6,306,000",,,,,,,,,,,,,,,,,,,,,,,
SpecialIncomeCharges,,"0","-1,765,000","1,507,000","0","0","-3,348,000","-22,557,000","-12,120,000","-20,231,000",,,,,,,,,,,,,,,,,,,,,,
	RestructuringAndMergernAcquisition,,"0","1,765,000","-1,507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	LossonExtinguishmentofDebt,,,,,"0","0","3,348,000","22,557,000","12,120,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"320,045,000","349,369,000","337,687,000","298,307,000","242,200,000","221,096,000","219,795,000","194,170,000","184,171,000","152,016,000","-2,454,000","-128,691,000","70,075,000","196,660,000","184,829,000","166,481,000","140,422,000","87,822,000","70,995,000","61,440,000","60,449,000","50,000,000","40,600,000","33,300,000","21,100,000","16,200,000","13,500,000","12,200,000","16,100,000","15,700,000","15,300,000",
TaxProvision,"60,737,000","70,234,000","65,802,000","122,265,000","67,101,000","59,987,000","81,965,000","70,435,000","66,128,000","51,261,000","-14,629,000","-61,912,000","19,554,000","71,191,000","67,259,000","62,390,000","53,609,000","32,250,000","22,295,000","18,820,000","21,862,000","19,700,000","16,000,000","13,200,000","7,800,000","5,600,000","4,000,000","4,400,000","6,000,000","5,700,000","5,600,000",
NetIncomeCommonStockholders,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","113,458,000","100,950,000","83,713,000","-4,823,000","-83,728,000","49,381,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
	NetIncome,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","123,143,000","117,438,000","100,150,000","11,565,000","-67,390,000","50,521,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
		NetIncomeIncludingNoncontrollingInterests,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","123,735,000","118,043,000","100,755,000","12,175,000","-66,779,000","50,521,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
			NetIncomeContinuousOperations,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","123,735,000","118,043,000","100,755,000","12,175,000","-66,779,000","50,521,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
		MinorityInterests,,,,,,"0","0","-592,000","-605,000","-605,000","-610,000","-611,000",,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,"9,685,000","16,488,000","16,437,000","16,388,000","16,338,000","1,140,000",,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","113,458,000","100,950,000","83,713,000","-4,823,000","-83,728,000","49,381,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
BasicEPS,,"3.49","3.35","2.19","2.21","2","1.73","1.44","1.28","1.06","-0.06","-1.59","1","2.49","2.29","2.07","1.74","1.435","1.355","1.178","1.065","0.84","0.685","0.565","0.415","0.34","0.308","0.255","0.333","0.335","0.335","0.335"
DilutedEPS,,"3.48","3.34","2.17","2.19","1.98","1.72","1.43","1.28","1.06","-0.06","-1.59","1","2.46","2.27","2.05","1.72","1.425","1.345","1.173","1.063","0.84","0.685","0.565","0.415","0.34","0.308","0.255","0.333","0.335","0.335","0.335"
BasicAverageShares,,"79,999,703","81,131,269","80,262,782","79,153,762","80,563,577","79,661,571","78,954,898","78,719,133","78,633,317","77,073,954","52,629,159","49,414,824","50,418,303","51,234,596","50,373,076","49,869,271","38,713,728","35,982,666","36,215,580","36,227,004","36,053,712","35,868,752","35,663,744","32,069,592","31,176,471","30,894,309","30,588,235","30,375,940","29,850,746","28,955,224","27,164,179"
DilutedAverageShares,,"80,247,893","81,607,346","81,004,550","79,929,262","81,294,796","80,106,895","79,137,983","78,723,297","78,640,652","77,074,339","52,629,159","49,529,793","50,975,449","51,804,495","50,821,093","50,480,154","39,035,616","36,230,238","36,330,520","36,295,540","36,071,040","35,873,572","35,663,744","32,069,592","31,176,471","30,894,309","30,588,235","30,375,940","29,850,746","28,955,224","27,164,179"
InterestIncomeAfterProvisionForLoanLoss,"553,901,000","581,906,000","570,399,000","498,209,000","433,520,000","391,142,000","353,581,000","327,696,000","330,253,000","286,690,000","141,006,000","-24,308,000","188,447,000","298,521,000","277,283,000","240,882,000","214,817,000","119,969,000","98,141,000","86,826,000","86,197,000","71,400,000","62,500,000","57,500,000","43,300,000","37,600,000","33,800,000","31,600,000","31,600,000","30,300,000","27,800,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","123,143,000","117,438,000","100,150,000","11,565,000","-67,390,000","50,521,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
NormalizedIncome,"256,659,379.175","280,025,885","272,727,134.6","174,148,400","175,717,888","160,526,040","139,111,792.4","137,342,024.2","134,863,592.8","113,558,946.46","11,565,000","-67,390,000","50,505,859.922","123,736,193.105","117,570,000","103,492,017.666","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
TotalMoneyMarketInvestments,"4,465,000","5,404,000","5,209,000","4,531,000","1,763,000","1,398,000","1,996,000","1,150,000","2,060,000","1,513,000","1,273,000","2,024,000","18,974,000","31,146,000","2,169,000","605,000","255,000","469,000","845,000","1,372,000","726,000","1,900,000","3,900,000","2,400,000","1,500,000","1,400,000","800,000","500,000","200,000","600,000","500,000",
ReconciledDepreciation,"687,000","15,122,000","7,314,000","7,265,000","7,490,000","7,574,000","7,868,000","11,347,000","11,737,000","12,044,000","10,653,000","14,398,000","13,207,000","13,118,000","13,617,000","15,167,000","16,899,000","10,610,000","2,567,000","2,911,000","1,389,000","2,600,000","2,500,000","2,100,000","2,000,000","1,600,000","1,300,000","1,300,000","1,100,000","1,200,000","900,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"259,308,000","279,135,000","271,885,000","176,042,000","175,099,000","161,109,000","137,830,000","123,143,000","117,438,000","100,150,000","11,565,000","-67,390,000","50,521,000","125,469,000","117,570,000","104,091,000","86,813,000","55,572,000","48,700,000","42,620,000","38,587,000","30,300,000","24,600,000","20,100,000","13,300,000","10,600,000","9,500,000","7,800,000","10,100,000","10,000,000","9,700,000","9,100,000"
TotalUnusualItemsExcludingGoodwill,"3,269,000","-1,115,000","-1,046,000","3,156,000","-856,000","800,000","-2,044,000","-22,322,000","-27,236,000","-20,231,000",,,"21,000","2,716,000",,"958,000",,,,,,,,,,,,,,,,
TotalUnusualItems,"3,269,000","-1,115,000","-1,046,000","3,156,000","-856,000","800,000","-2,044,000","-22,322,000","-27,236,000","-20,231,000",,,"21,000","2,716,000",,"958,000",,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.19","0.201","0.195","0.4","0.277","0.271","0.373","0.364","0.36","0.337","0.35","0.35","0.279","0.362","0.364","0.375","0.382","0.367","0.314","0.306","0.362","0.394","0.394","0.396","0.37","0.346","0.296","0.361","0.373","0.363","0.366","0.4"
TaxEffectOfUnusualItems,"620,379.175","-224,115","-203,865.4","1,262,400","-237,112","217,040","-762,207.6","-8,122,975.8","-9,810,407.2","-6,822,053.54","0","0","5,859.922","983,193.105","0","359,017.666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
