name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
		UnearnedPremiums,"3,056,735,000","2,517,612,000","2,000,556,000","1,577,546,000","1,613,390,000","1,728,745,000","1,579,945,000","1,322,525,000","1,412,778,000","1,455,219,000","1,415,402,000","1,335,511,000","1,567,098,000","1,612,250,000","1,596,309,000","1,595,630,000","1,499,640,000","872,340,000","489,171,000","401,148,000","308,563,000","284,600,000","337,400,000","355,900,000"
		FuturePolicyBenefits,"94,542,000","46,778,000","51,014,000","122,181,000","171,080,000","217,347,000","59,512,000","257,183,000","67,187,000","63,002,000","64,536,000","66,172,000","78,417,000","100,962,000","133,155,000","152,179,000","205,275,000","227,925,000","238,753,000",,,,,
		PolicyholderFunds,,,,,,,,,"2,528,000","99,213,000","91,893,000","83,431,000","75,601,000","70,982,000","190,641,000","282,472,000",,,,,,,,
	TotalDeposits,"10,668,000","13,099,000","18,030,000","21,278,000","88,544,000","3,932,000","2,692,000","2,755,000",,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"325,188,000","272,644,000","259,487,000","222,450,000","185,673,000","184,470,000","175,035,000","216,389,000","386,242,000","52,312,000","62,899,000","62,355,000","79,711,000","57,524,000","60,395,000","95,742,000","59,669,000","74,725,000","78,406,000","56,358,000","4,267,000",,,
		Payables,"322,310,000","269,551,000","256,760,000","218,913,000","182,136,000","180,933,000","170,254,000","211,608,000","381,461,000","47,519,000","53,014,000","51,138,000","68,494,000","47,483,000","50,354,000","79,316,000","46,037,000","61,244,000","66,462,000","44,146,000","4,267,000",,,
			AccountsPayable,"291,660,000","218,439,000","218,017,000","190,986,000","166,822,000","139,841,000","116,387,000","162,778,000","51,564,000","47,519,000","53,014,000","51,138,000","68,494,000","4,481,000","50,354,000","47,462,000","4,729,000","77,940,000","96,921,000","52,355,000","8,742,000",,,
			TotalTaxPayable,,,,,,,,,,,,,"0","43,002,000","0","31,854,000","41,308,000","-16,696,000","-30,459,000","-8,209,000","-4,475,000",,,
				IncomeTaxPayable,,,,,,,,,,,,,"0","43,002,000","0","31,854,000","41,308,000","-16,696,000","-30,459,000","-8,209,000","-4,475,000",,,
			OtherPayable,"30,650,000","51,112,000","38,743,000","27,927,000","15,314,000","41,092,000","53,867,000","48,830,000","329,897,000",,,,,,,,,,,,,,,
		CurrentAccruedExpenses,"2,878,000","3,093,000","2,727,000","3,537,000","3,537,000","3,537,000","4,781,000","4,781,000","4,781,000","4,793,000","9,885,000","11,217,000","11,217,000","10,041,000","10,041,000","16,426,000","13,632,000","13,481,000","11,944,000","12,212,000",,,,
			InterestPayable,"2,878,000","3,093,000","2,727,000","3,537,000","3,537,000","3,537,000","4,781,000","4,781,000","4,781,000","4,793,000","9,885,000","11,217,000","11,217,000","10,041,000","10,041,000","16,426,000","13,632,000","13,481,000","11,944,000","12,212,000",,,,
	CurrentDebtAndCapitalLeaseObligation,"397,074,000","396,954,000",,,,"0",,,"0","50,000,000",,,,,,,"70,000,000","70,000,000","105,000,000","235,000,000","59,000,000",,,
		CurrentDebt,"397,074,000","396,954,000",,,,"0",,,"0","50,000,000",,,,,,,"70,000,000","70,000,000","105,000,000","235,000,000","59,000,000",,,
			CurrentNotesPayable,"397,074,000","396,954,000",,,,"0",,,,,,,,,,,,,,,,,,
			OtherCurrentBorrowings,,,,,,,,,"0","50,000,000",,,,,,,"70,000,000","70,000,000","105,000,000","235,000,000","59,000,000",,,
	LongTermDebtAndCapitalLeaseObligation,"236,758,000","236,659,000","633,395,000","633,176,000","638,368,000","638,364,000","820,950,000","818,161,000","488,212,000","818,060,000","1,017,984,000","1,179,089,000","1,178,910,000","995,605,000","995,456,000","1,245,294,000","449,119,000","448,938,000","448,771,000","448,619,000",,,,
		LongTermDebt,"236,758,000","236,659,000","633,395,000","633,176,000","638,368,000","638,364,000","820,950,000","818,161,000","488,212,000","818,060,000","1,017,984,000","1,179,089,000","1,178,910,000","995,605,000","995,456,000","1,245,294,000","449,119,000","448,938,000","448,771,000","448,619,000",,,,
	DerivativeProductLiabilities,"5,584,000","11,958,000","12,477,000","22,059,000","40,705,000","47,022,000","35,423,000","79,467,000","69,729,000","58,467,000",,,,,,,,,,,,,,
	PreferredSecuritiesOutsideStockEquity,,,,,"756,861,000","421,552,000","93,378,000",,,,,,,,,,,,,,,,,
	OtherLiabilities,"453,264,000","275,401,000","332,620,000","264,770,000","291,322,000","316,469,000","333,425,000","213,372,000","272,289,000","187,998,000","309,018,000","319,017,000","140,351,000","150,476,000","-91,609,000","-282,026,000","282,086,000","321,162,000","-68,588,000","185,387,000","179,478,000","432,900,000","455,300,000","350,600,000"
TotalEquityGrossMinorityInterest,"9,132,925,000","7,903,804,000","8,369,232,000","8,075,396,000","7,608,585,000","7,451,120,000","6,968,276,000","6,733,467,000","6,071,375,000","6,283,517,000","6,101,722,000","4,960,355,000","5,684,770,000","5,107,687,000","4,139,694,000","3,712,518,000","3,164,900,000","2,368,646,000","1,720,522,000","1,583,352,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
	StockholdersEquity,"9,132,925,000","7,903,804,000","8,369,232,000","8,075,396,000","7,608,585,000","7,451,120,000","6,968,276,000","6,733,467,000","6,071,375,000","6,283,517,000","6,101,722,000","4,960,355,000","5,684,770,000","5,107,687,000","4,139,694,000","3,712,518,000","3,164,900,000","2,368,646,000","1,720,522,000","1,583,352,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
		CapitalStock,"694,000","692,000","691,000","689,000","686,000","683,000","680,000","671,000","665,000","660,000","658,000","656,000","654,000","650,000","646,000","566,000","561,000","513,000","463,000","460,000","509,000",,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"694,000","692,000","691,000","689,000","686,000","683,000","680,000","671,000","665,000","660,000","658,000","656,000","654,000","650,000","646,000","566,000","561,000","513,000","463,000","460,000","509,000",,,
		AdditionalPaidInCapital,"2,219,660,000","2,188,777,000","2,165,768,000","2,140,783,000","2,103,638,000","2,068,807,000","2,029,774,000","1,946,439,000","1,892,988,000","1,863,031,000","1,845,181,000","1,824,552,000","1,805,844,000","1,770,496,000","1,748,797,000","983,025,000","954,658,000","618,521,000","269,945,000","259,958,000","390,912,000",,,
		RetainedEarnings,"10,306,571,000","9,574,440,000","9,685,908,000","9,422,932,000","8,621,972,000","7,819,210,000","6,765,967,000","5,613,266,000","4,884,714,000","5,069,048,000","4,566,771,000","3,819,327,000","3,956,701,000","2,987,998,000","2,186,156,000","2,430,248,000","1,957,811,000","1,551,360,000","1,336,404,000","1,250,313,000","1,074,941,000","928,500,000","773,400,000","626,500,000"
		TreasuryStock,"3,422,152,000","3,397,548,000","3,322,244,000","3,272,244,000","2,885,956,000","2,485,897,000","1,985,873,000","1,363,958,000","1,073,970,000","981,480,000","582,926,000","392,329,000","241,584,000",,"0","22,950,000","22,950,000","22,950,000","55,000","55,000","122,070,000",,,
		GainsLossesNotAffectingRetainedEarnings,"28,152,000","-462,557,000","-160,891,000","-216,764,000","-231,755,000","48,317,000","157,728,000","537,049,000","366,978,000","332,258,000","272,038,000","-291,851,000","163,155,000","348,543,000","221,146,000","328,737,000","280,077,000","221,542,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,"-17,051,000","-7,108,000","-5,257,000","-340,000","113,765,000","72,676,000","-16,810,000","550,700,000","534,100,000","459,500,000"
TotalCapitalization,"9,369,683,000","8,140,463,000","9,002,627,000","8,708,572,000","8,246,953,000","8,089,484,000","7,789,226,000","7,551,628,000","6,559,587,000","7,101,577,000","7,119,706,000","6,139,444,000","6,863,680,000","6,103,292,000","5,135,150,000","4,957,812,000","3,614,019,000","2,817,584,000","2,169,293,000","2,031,971,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
CommonStockEquity,"9,132,925,000","7,903,804,000","8,369,232,000","8,075,396,000","7,608,585,000","7,451,120,000","6,968,276,000","6,733,467,000","6,071,375,000","6,283,517,000","6,101,722,000","4,960,355,000","5,684,770,000","5,107,687,000","4,139,694,000","3,712,518,000","3,164,900,000","2,368,646,000","1,720,522,000","1,583,352,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
NetTangibleAssets,"9,132,925,000","7,903,804,000","8,369,232,000","8,075,396,000","7,608,585,000","7,451,120,000","6,968,276,000","6,733,467,000","6,071,375,000","6,283,517,000","6,101,722,000","4,960,355,000","5,684,770,000","5,107,687,000","4,139,694,000","3,712,518,000","3,164,900,000","2,368,646,000","1,720,522,000","1,583,352,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
InvestedCapital,"9,766,757,000","8,537,417,000","9,002,627,000","8,708,572,000","8,246,953,000","8,089,484,000","7,789,226,000","7,551,628,000","6,559,587,000","7,151,577,000","7,119,706,000","6,139,444,000","6,863,680,000","6,103,292,000","5,135,150,000","4,957,812,000","3,684,019,000","2,887,584,000","2,274,293,000","2,266,971,000","1,386,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
TangibleBookValue,"9,132,925,000","7,903,804,000","8,369,232,000","8,075,396,000","7,608,585,000","7,451,120,000","6,968,276,000","6,733,467,000","6,071,375,000","6,283,517,000","6,101,722,000","4,960,355,000","5,684,770,000","5,107,687,000","4,139,694,000","3,712,518,000","3,164,900,000","2,368,646,000","1,720,522,000","1,583,352,000","1,327,482,000","1,479,200,000","1,307,500,000","1,086,000,000"
TotalDebt,"633,832,000","633,613,000","633,395,000","633,176,000","638,368,000","638,364,000","820,950,000","818,161,000","488,212,000","868,060,000","1,017,984,000","1,179,089,000","1,178,910,000","995,605,000","995,456,000","1,245,294,000","519,119,000","518,938,000","553,771,000","683,619,000","59,000,000",,,
NetDebt,,,,"151,254,000","354,710,000","200,890,000","209,568,000","281,111,000","39,561,000","609,652,000","770,386,000","973,395,000","928,343,000","745,737,000","888,181,000","1,060,364,000","334,260,000","310,108,000","481,893,000","606,796,000",,,,
ShareIssued,"69,464,000","69,202,000","69,044,000","68,871,000","68,606,000","68,336,000","67,965,000","67,105,000","66,455,000","66,017,000","65,800,000","65,600,000","62,900,000","65,000,000","64,600,000","55,700,000","55,200,000","50,400,000","46,300,000","46,000,000","46,500,000","49,989,000","50,500,000","50,500,000"
OrdinarySharesNumber,"40,799,000","40,651,000","40,836,000","40,899,000","42,694,000","44,686,000","47,543,000","51,418,000","53,736,000","54,428,000","59,300,000","61,400,000","62,900,000","65,000,000","64,600,000","55,700,000","55,200,000","50,400,000","46,300,000","46,000,000","46,500,000","49,989,000","50,500,000","50,500,000"
TreasurySharesNumber,"28,665,000","28,551,000","28,208,000","27,972,000","25,912,000","23,650,000","20,422,000","15,687,000","12,719,000","11,589,000","6,500,000","4,200,000",,,,,,,,,,,,
