name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"22,336,336,000","37,386,549,925","33,493,600,460","48,751,520,000","44,745,800,000","36,398,522,450","41,144,236,329","42,518,515,339","24,693,569,462","23,556,400,000","28,403,825,375","22,994,651,222","12,769,720,000","41,809,091,817","40,620,799,593","36,557,968,933","29,092,785,261","22,340,843,226","17,845,112,689"
EnterpriseValue,"28,582,336,000","54,940,549,925","55,603,600,460","68,080,520,000","54,271,800,000","59,071,522,450","69,953,236,329","72,164,515,339","45,142,569,462","38,780,400,000","49,179,825,375","40,016,651,222","36,006,720,000","71,819,091,817","63,204,799,593","54,593,968,933","41,949,785,261","34,528,843,226","23,249,112,689"
PeRatio,"7.867","10.036","5.072","11.521","9.789","10.215","18.613",,"58.604","7.844","10.246","6.556",,"12.274","16.049","11.692","15.93","20.277","71.661"
ForwardPeRatio,"5.302","7.502","6.325","10.04","10.05","7.856","9.074","10.965","7.435","7.231","9.302","8.913",,,,,,,
PegRatio,"0.964","0.536","2.108","0.674","4.021","0.253","0.148","0.327","0.836","0.58","0.979","0.81",,,,,,,
PsRatio,"0.37","0.615","0.575","0.891","0.783","0.638","0.852","0.557","0.284","0.654","0.727","0.682","0.444","1.267","1.357","1.228","1.03","0.821","0.688"
PbRatio,"0.37","0.568","0.717","0.965","0.792","0.852","0.989","1.243","0.643","0.661","0.88","0.917","0.951","1.782","1.751","1.545","1.302","1.049","0.837"
EnterprisesValueRevenueRatio,"0.458","0.848","0.883","1.141","0.923","1.034","1.293","1.741","0.532","0.791","1.28","1.224","1.23","2.088","1.945","1.722","1.48","1.237","0.872"
