name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
			GrossPPE,"952,569,000","892,090,000","816,438,000","810,850,000","800,602,000","717,880,000","688,243,000","426,891,000","314,856,000","311,111,000","270,560,000","270,172,000","261,280,796.36","236,057,039.235","63,076,414.742","41,438,589.429","30,074,982.526","21,235,038.431",
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
				LandAndImprovements,"0","632,844,000","575,443,000","575,443,000","575,443,000","526,294,000","526,294,000","289,536,000","193,767,000","193,767,000","170,274,000","170,274,000","164,970,621.64","164,557,402.933",,,,,
				BuildingsAndImprovements,"356,085,000",,,,,,,,,,,,"8,130,554.04","10,416,103.235","13,089,153.802","7,091,526.866","4,883,355.188","3,263,392.976",
				MachineryFurnitureEquipment,"179,361,000","167,505,000","156,191,000","155,983,000","151,800,000","138,599,000","128,119,000","111,902,000","98,310,000","95,457,000","84,475,000","85,446,000","83,818,487.92","56,032,343.758","49,983,950.806","34,347,062.562","25,191,619.06","17,971,645.455",
				OtherProperties,"377,221,000","53,747,000","49,095,000","48,583,000","43,360,000","27,500,000","13,928,000","11,378,000","11,317,000","9,109,000","3,759,000","3,759,000","4,361,132.76","5,051,189.31","3,310.135",,"8.278",,
				Leases,"39,902,000","37,994,000","35,709,000","30,841,000","29,999,000","25,487,000","19,902,000","14,075,000","11,462,000","12,778,000","12,052,000","10,693,000",,,,,,,
			AccumulatedDepreciation,"-359,828,000","-365,070,000","-318,593,000","-284,309,000","-241,198,000","-198,322,000","-168,966,000","-146,234,000","-122,736,000","-108,412,000","-88,617,000","-64,367,000","-54,999,947.32","-41,906,057.465","-30,705,304.744","-18,903,701.883","-12,225,453.377","-7,547,622.221",
		GoodwillAndOtherIntangibleAssets,"1,239,286,000","1,280,570,000","1,183,478,000","291,014,000","273,499,000","7,696,000","3,652,000","3,919,000","4,290,000","4,805,000","5,301,000","4,669,000","6,881,385.36","9,355,144.195","11,385,491.905","6,126,749.875","7,712,595.07","7,422,979.17",
			Goodwill,"1,036,124,000","1,036,124,000","1,021,454,000","217,394,000","217,394,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"203,162,000","244,446,000","162,024,000","73,620,000","56,105,000","7,696,000","3,652,000","3,919,000","4,290,000","4,805,000","5,301,000","4,669,000","6,881,385.36","9,355,144.195","11,385,491.905","6,126,749.875","7,712,595.07","7,422,979.17",
		InvestmentsAndAdvances,"1,482,544,000","729,095,000","433,886,000","189,017,000","22,800,000",,,,"0","15,433,000","15,912,000","15,927,000",,,,,,,
		NonCurrentDeferredAssets,"22,147,000","15,005,000","12,912,000","765,000","683,000","76,000","632,000","0","86,000","110,000","285,000","405,000","1,198,033.12","504,069.388","412,483.189","376,126.023","151,365.973",,
			NonCurrentDeferredTaxesAssets,"22,147,000","15,005,000","12,912,000","765,000","683,000","76,000","632,000","0","86,000","110,000","285,000","405,000","1,198,033.12","504,069.388","412,483.189","376,126.023","151,365.973",,
		OtherNonCurrentAssets,"10,420,000","9,736,000","17,370,000","8,988,000","5,578,000","8,626,000","18,808,000","69,343,000","48,649,000","4,853,000","31,531,000","6,311,000","13,843,126.6","3,853,360.753","26,735,266.074","14,697,416.583","14,117,432.838","2,915,291.434",
TotalLiabilitiesNetMinorityInterest,"3,315,506,000","4,645,865,000","4,060,199,000","2,760,188,000","2,288,150,000","2,087,774,000","791,872,000","575,334,000","452,461,000","333,154,000","188,377,000","147,526,000","176,892,512.2","139,079,742.268","109,584,885.268","85,564,067.672","56,119,756.003","26,057,309.764","20,656,416"
	CurrentLiabilities,"2,833,462,000","4,209,468,000","2,042,654,000","2,703,022,000","1,136,038,000","963,974,000","785,889,000","573,349,000","450,489,000","331,571,000","187,366,000","146,796,000","176,366,546.44","138,957,087.593","109,584,885.268","85,564,059.394","56,096,221.223","26,025,232.204","19,806,795"
		PayablesAndAccruedExpenses,"731,780,000","549,187,000","523,879,000","320,426,000","258,036,000","242,250,000","182,183,000","150,771,000","115,306,000","104,923,000","40,152,000","33,932,000","38,921,466.24","36,337,301.295","26,708,752.7","21,518,711.521","20,288,594.987","10,981,046.96",
			Payables,"536,876,000","359,800,000","365,964,000","197,016,000","155,066,000","154,674,000","110,374,000","92,648,000","78,363,000","90,081,000","27,849,000","23,930,000","9,818,027.52","9,683,317.578","7,361,053.993","9,820,038.219","11,140,038.905","4,791,973.56",
				AccountsPayable,"48,114,000","49,881,000","35,532,000","32,516,000","24,096,000","22,632,000","22,858,000","17,146,000","20,326,000","15,551,000","9,896,000","10,511,000","9,818,027.52","9,683,317.578","7,361,053.993","9,820,038.219","11,140,038.905","4,791,973.56",
				TotalTaxPayable,"267,596,000","191,793,000","230,734,000","155,786,000","114,162,000","110,391,000","78,100,000","65,858,000","54,623,000","39,795,000","15,696,000","13,337,000",,,,,,,
				OtherPayable,"221,166,000","118,126,000","99,698,000","8,714,000","16,808,000","21,651,000","9,416,000","9,644,000","3,414,000","34,735,000","2,257,000","82,000",,,,,,,
			CurrentAccruedExpenses,"194,904,000","189,387,000","157,915,000","123,410,000","102,970,000","87,576,000","71,809,000","58,123,000","36,943,000","14,842,000","12,303,000","10,002,000","29,103,438.72","26,653,983.718","19,347,698.708","11,698,673.302","9,148,556.082","6,189,073.4",
				InterestPayable,"0","8,016,000","7,632,000","8,210,000","7,685,000","7,147,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"44,287,000","39,543,000","28,095,000","22,370,000",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"34,817,000","1,725,182,000",,"1,257,709,000",,,,,,,,"87,639,000",,,,,,,
			CurrentDebt,,"1,725,182,000",,"1,257,709,000",,,,,,,,"87,639,000",,,,,,,
				OtherCurrentBorrowings,,"1,725,182,000",,"1,257,709,000",,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"34,817,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"2,066,865,000","1,935,099,000","1,518,775,000","1,124,887,000","878,002,000","721,724,000","603,706,000","422,578,000","290,460,000","186,191,000","118,277,000","87,639,000",,,,"169,238.499","2,313,982.991",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,"169,238.499","2,313,982.991",,
			CurrentDeferredRevenue,"2,066,865,000","1,935,099,000","1,518,775,000","1,124,887,000","878,002,000","721,724,000","603,706,000","422,578,000","290,460,000","186,191,000","118,277,000","87,639,000",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,"436,000","914,000","842,000","2,855,000","137,445,080.2","102,619,786.298","82,876,132.568","63,876,109.375","33,493,643.245","15,044,185.244",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"482,044,000","436,397,000","2,017,545,000","57,166,000","1,152,112,000","1,123,800,000","5,983,000","1,985,000","1,972,000","1,583,000","1,011,000","730,000","525,965.76","122,654.675",,"8.278","23,534.78","32,077.56","849,621"
		LongTermDebtAndCapitalLeaseObligation,"50,763,000",,"1,667,967,000",,"1,108,877,000","1,111,207,000",,,,,,,,,,,,,
			LongTermDebt,,,"1,667,967,000",,"1,108,877,000","1,111,207,000",,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"50,763,000",,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"214,307,000","210,752,000","121,348,000","57,166,000","34,785,000","12,593,000","5,983,000","1,985,000","1,972,000","1,583,000","1,011,000","730,000","525,965.76","122,654.675",,,"23,534.78","32,077.56",
			NonCurrentDeferredTaxesLiabilities,"214,307,000","210,752,000","121,348,000","57,166,000","34,785,000","12,593,000","5,983,000","1,985,000","1,972,000","1,583,000","1,011,000","730,000","525,965.76","122,654.675",,,"23,534.78","32,077.56",
		TradeandOtherPayablesNonCurrent,,,,"0","8,450,000",,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"216,974,000","225,645,000","228,230,000",,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"10,974,036,000","7,592,551,000","5,963,533,000","4,975,722,000","4,134,112,000","3,493,946,000","3,331,119,000","2,666,028,000","2,105,575,000","1,654,856,000","1,324,139,000","1,226,843,000","1,128,145,419.64","987,581,820.28","854,228,632.427","851,818,762.482","129,284,620.208","77,603,432.148","39,514,202"
	StockholdersEquity,"10,948,331,000","7,569,241,000","5,954,380,000","4,967,443,000","4,125,042,000","3,493,946,000","3,331,119,000","2,666,028,000","2,105,575,000","1,654,856,000","1,324,139,000","1,226,843,000","1,128,145,419.64","987,581,820.28","854,228,632.427","851,818,762.482","129,284,620.208","77,603,432.148","39,514,202"
		CapitalStock,"53,000","50,000","50,000","49,000","48,000","48,000","48,000","48,000","47,000","47,000","46,000","47,000","43,830.48","46,395.125","45,469.952","46,043.07","35,149.025","34,759.658",
			PreferredStock,,,,,,,,,,,,,,,,,"11,332.787","11,332.692",
			CommonStock,"53,000","50,000","50,000","49,000","48,000","48,000","48,000","48,000","47,000","47,000","46,000","47,000","43,830.48","46,395.125","45,469.952","46,043.07","23,816.238","23,426.966",
		AdditionalPaidInCapital,"4,901,466,000","2,055,036,000","1,809,732,000","1,299,350,000","1,052,788,000","1,040,639,000","1,316,713,000","1,152,174,000","1,061,819,000","997,933,000","902,124,000","917,352,000","895,303,299.72","859,171,662.378","848,770,001.828","869,126,254.926","213,867,023.462","152,867,462.331",
		RetainedEarnings,"5,774,358,000","5,242,691,000","3,993,777,000","3,622,402,000","3,056,552,000","2,440,942,000","2,004,361,000","1,505,233,000","1,034,739,000","648,752,000","413,534,000","301,443,000","226,121,446.32","123,258,622.565","25,200,186.931","6,545,698.768","-47,311,299.436","-71,311,843.005",
		GainsLossesNotAffectingRetainedEarnings,"272,454,000","271,464,000","150,821,000","45,642,000","15,654,000","12,317,000","9,997,000","8,573,000","8,970,000","8,124,000","8,435,000","8,001,000","6,676,843.12","5,105,140.213","-19,787,026.284","-23,899,234.282","-37,306,252.843","-3,986,946.836",
			OtherEquityAdjustments,"272,454,000","271,464,000","150,821,000","45,642,000","15,654,000","12,317,000","9,997,000","8,573,000",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,"7,332,000",,"7,368,000","8,000,000",,,,,,,
	MinorityInterest,"25,705,000","23,310,000","9,153,000","8,279,000","9,070,000",,,,,,,,,,,,,,
TotalCapitalization,"10,948,331,000","7,569,241,000","7,622,347,000","4,967,443,000","5,233,919,000","4,605,153,000","3,331,119,000","2,666,028,000","2,105,575,000","1,654,856,000","1,324,139,000","1,226,843,000","1,128,145,419.64","987,581,820.28","854,228,632.427","851,818,762.482","129,284,620.208","77,603,432.148","39,514,202"
PreferredStockEquity,,,,,,,,,,,,,,,,,"11,332.787","11,332.692",
CommonStockEquity,"10,948,331,000","7,569,241,000","5,954,380,000","4,967,443,000","4,125,042,000","3,493,946,000","3,331,119,000","2,666,028,000","2,105,575,000","1,654,856,000","1,324,139,000","1,226,843,000","1,128,145,419.64","987,581,820.28","854,228,632.427","851,818,762.482","129,273,287.421","77,592,099.456","39,514,202"
CapitalLeaseObligations,"85,580,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"9,709,045,000","6,288,671,000","4,770,902,000","4,676,429,000","3,851,543,000","3,486,250,000","3,327,467,000","2,662,109,000","2,101,285,000","1,650,051,000","1,318,838,000","1,222,174,000","1,121,264,034.28","978,226,676.085","842,843,140.522","845,692,012.607","121,572,025.138","70,180,452.977","39,514,202"
WorkingCapital,"8,108,942,000","5,467,522,000","5,835,587,000","4,016,563,000","4,424,260,000","4,081,790,000","2,794,733,000","2,314,094,000","1,862,402,000","1,428,539,000","1,090,178,000","994,456,000","900,467,991.28","779,840,918.85","783,324,281.261","808,083,590.733","89,477,231.959","53,609,822.893","19,854,286"
InvestedCapital,"10,948,331,000","9,294,423,000","7,622,347,000","6,225,152,000","5,233,919,000","4,605,153,000","3,331,119,000","2,666,028,000","2,105,575,000","1,654,856,000","1,324,139,000","1,226,843,000","1,128,145,419.64","987,581,820.28","854,228,632.427","851,818,762.482","129,273,287.421","77,592,099.456","39,514,202"
TangibleBookValue,"9,709,045,000","6,288,671,000","4,770,902,000","4,676,429,000","3,851,543,000","3,486,250,000","3,327,467,000","2,662,109,000","2,101,285,000","1,650,051,000","1,318,838,000","1,222,174,000","1,121,264,034.28","978,226,676.085","842,843,140.522","845,692,012.607","121,560,692.351","70,169,120.286","39,514,202"
TotalDebt,"85,580,000","1,725,182,000","1,667,967,000","1,257,709,000","1,108,877,000","1,111,207,000",,,,,,"87,639,000",,,,,,,
NetDebt,,,,,,"37,111,000",,,,,,,,,,,,,
ShareIssued,"66,784,688","61,874,716","61,853,004","60,062,385","58,944,631","59,004,772","59,144,055","57,786,679","56,981,341","56,473,949","55,126,859","56,378,139","56,519,471","56,119,761","54,876,079","55,616,679","53,593,979","53,593,979","53,593,979"
OrdinarySharesNumber,"66,784,688","61,874,716","61,853,004","60,062,385","58,944,631","59,004,772","59,144,055","57,786,679","56,981,341","56,473,949","55,126,859","56,378,139","56,519,471","56,119,761","54,876,079","55,616,679","53,593,979","53,593,979","53,593,979"
