name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"7,874,706,761","13,290,134,152","12,747,932,028","18,546,720,788","21,178,828,059","14,120,049,723","17,887,030,419","25,887,070,856","24,324,419,437","21,836,250,692","28,810,737,077","25,405,057,590","12,383,831,346","26,402,706,202","29,448,491,224","13,517,146,703","5,772,825,098","3,867,455,045","2,230,866,918"
EnterpriseValue,"7,803,352,761","12,592,712,152","12,451,429,028","17,795,741,788","19,625,584,059","12,282,422,723","16,581,879,419","25,080,016,856","24,574,172,437","21,608,676,692","28,538,426,077","24,805,664,590","13,823,331,346","29,372,924,202","28,893,967,224","13,831,119,703","6,600,922,098","4,315,006,045","2,642,225,918"
PeRatio,"13.881","16.356","37.963","59",,"66.111","11.619","16.96","14.556","17.538","25.779","21.325","7.226","13.721","16.855","9.957","7.409","18.511","14.785"
ForwardPeRatio,"29.07","14.903","15.385","35.461","131.579","41.841","21.882","19.763","14.265","12.87","16.155",,,,,,,,
PegRatio,"2.964","2.049","0.779","0.399",,,"2.07","1.776","0.789","0.458","1.01",,,,,,,,
PsRatio,"1.087","1.745","1.762","3.963","4.349","1.681","1.726","2.415","2.284","2.363","3.749","3.089","2.042","2.629","3.892","2.212","1.396","1.223","0.693"
PbRatio,"0.696","1.118","1.076","1.636","1.835","1.174","1.394","2.14","2.173","2.122","2.92","2.769","1.515","3.768","6.225","4.113","2.313","2.1","1.317"
EnterprisesValueRevenueRatio,"1.086","1.726","1.626","3.365","4.571","1.73","1.604","2.367","2.268","2.167","3.701","3.044","1.139","2.925","3.739","2.053","1.596","1.357","0.821"
EnterprisesValueEBITDARatio,"10.972","8.303","6.901","16.734","27.289","14.417","6.832","8.7","8.574","8.465","13.2","10.457","3.845","8.46","9.481","6.395","6.461","8.842","4.076"
