name,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
	TotalNonCurrentAssets,"331,801,000","353,689,000","370,959,000","492,303,000","483,340,000","440,342,000","430,425,000","376,478,000","328,294,000","93,262,000","78,056,000","70,757,000","68,465,000","62,550,000","74,772,000","73,749,000","74,784,000","77,851,000","24,526,000","24,062,000","24,400,000","25,100,000","25,900,000","25,600,000","24,900,000","8,700,000","4,600,000"
		NetPPE,"213,796,000","220,162,000","225,531,000","237,246,000","232,317,000","184,570,000","174,066,000","125,370,000","90,257,000","47,737,000","35,442,000","28,318,000","10,579,000","7,770,000","4,711,000","2,838,000","2,969,000","3,864,000","3,857,000","2,998,000","2,100,000","3,000,000","2,500,000","2,800,000","3,300,000","2,500,000","2,000,000"
			GrossPPE,"449,735,000","430,925,000","416,289,000","401,053,000","361,319,000","287,660,000","273,539,000","194,950,000","137,452,000","81,210,000","59,326,000","45,017,000","22,296,000","17,048,000","11,414,000","8,034,000","6,989,000","9,727,000","11,455,000","9,337,000","7,100,000","6,300,000","5,400,000","5,100,000","5,100,000","3,500,000","2,600,000"
				Properties,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,
				LandAndImprovements,"32,864,000","32,863,000","32,843,000","25,543,000","25,543,000",,"19,954,000","19,954,000","19,954,000",,,,,,,,,,"561,000",,,,,,,,
				BuildingsAndImprovements,"39,643,000","38,945,000","38,990,000","38,920,000","38,841,000",,,,,,,"16,705,000","7,042,000","6,468,000","2,769,000","927,000","724,000",,,,,,,,,,
				MachineryFurnitureEquipment,"268,184,000","252,038,000","238,322,000","228,033,000","194,887,000",,"110,902,000","89,862,000","63,875,000","45,964,000","36,307,000","28,312,000","14,254,000","10,580,000","8,645,000","7,107,000","6,265,000","8,640,000","10,894,000",,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,"1,087,000",,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,
				Leases,"109,044,000","107,079,000","106,134,000","108,557,000","102,048,000",,"142,683,000","85,134,000","53,623,000","35,246,000","23,019,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-235,939,000","-210,763,000","-190,758,000","-163,807,000","-129,002,000","-103,090,000","-99,473,000","-69,580,000","-47,195,000","-33,473,000","-23,884,000","-16,699,000","-11,717,000","-9,278,000","-6,703,000","-5,196,000","-4,020,000","-5,863,000","-7,598,000","-6,339,000","-5,000,000","-3,300,000","-2,900,000","-2,300,000","-1,800,000","-1,000,000","-600,000"
		GoodwillAndOtherIntangibleAssets,"65,484,000","71,840,000","79,128,000","210,960,000","215,677,000","219,345,000","222,003,000","224,690,000","214,494,000","24,918,000","23,940,000","24,034,000","54,131,000","54,399,000","70,009,000","70,319,000","70,572,000","70,773,000","19,941,000","20,471,000","22,000,000","20,700,000","21,900,000","20,800,000","16,900,000","1,500,000","300,000"
			Goodwill,"13,990,000","13,990,000","13,990,000","127,934,000","127,934,000","127,934,000","128,725,000","126,267,000","120,045,000","6,507,000","6,507,000","6,101,000","18,030,000","18,030,000",,,,,,,,,,,,,
			OtherIntangibleAssets,"51,494,000","57,850,000","65,138,000","83,026,000","87,743,000","91,411,000","93,278,000","98,423,000","94,449,000","18,411,000","17,433,000","17,933,000","36,101,000","36,369,000","70,009,000","70,319,000","70,572,000","70,773,000","19,941,000","20,471,000","22,000,000","20,700,000","21,900,000","20,800,000","16,900,000","1,500,000","300,000"
		NonCurrentDeferredAssets,"30,870,000","38,381,000","44,708,000","20,636,000","15,017,000","17,062,000","15,751,000","13,372,000","13,223,000","15,121,000","16,704,000","17,447,000","2,682,000","327,000",,,,"1,428,000",,,,,,,,,
			NonCurrentDeferredTaxesAssets,"30,870,000","38,381,000","44,708,000","20,636,000","15,017,000","17,062,000","15,751,000","13,372,000","13,223,000","15,121,000","16,704,000","17,447,000","2,682,000","327,000",,,,"1,428,000",,,,,,,,,
		OtherNonCurrentAssets,"21,651,000","23,306,000","21,592,000","23,461,000","20,329,000","19,365,000","18,605,000","13,046,000","10,320,000","5,486,000","1,970,000","958,000","1,073,000","54,000","52,000","592,000","1,243,000","1,786,000","728,000","593,000","300,000","1,400,000","1,500,000","2,000,000","4,700,000","4,700,000","2,300,000"
TotalLiabilitiesNetMinorityInterest,"382,076,000","323,600,000","237,525,000","310,597,000","232,921,000","175,355,000","371,610,000","329,263,000","304,766,000","153,319,000","107,139,000","95,209,000","71,394,000","35,735,000","32,071,000","35,555,000","50,502,000","57,185,000","19,352,000","13,617,000","16,700,000","32,400,000","17,600,000","19,900,000","21,400,000","5,800,000","5,600,000"
	CurrentLiabilities,"250,524,000","189,166,000","159,051,000","238,498,000","167,542,000","122,215,000","320,518,000","267,017,000","232,079,000","144,863,000","100,870,000","95,209,000","71,394,000","35,735,000","27,734,000","32,948,000","23,439,000","22,108,000","19,193,000","13,168,000","10,400,000","17,200,000","9,600,000","9,600,000","6,300,000","5,700,000","5,400,000"
		PayablesAndAccruedExpenses,"249,921,000","188,588,000","158,502,000","171,023,000","162,159,000","115,513,000","310,790,000","234,017,000","199,485,000","144,863,000","100,870,000","70,632,000","53,850,000","28,257,000","20,601,000","24,492,000","14,934,000","16,170,000","17,668,000","8,020,000","7,300,000","7,900,000","3,600,000","5,500,000","3,000,000","1,800,000","2,600,000"
			Payables,"147,496,000","108,447,000","104,078,000","110,949,000","93,793,000","80,962,000","229,764,000","158,524,000","141,741,000","92,239,000","67,016,000","42,960,000","36,221,000","21,053,000","14,506,000","16,524,000","11,220,000","12,916,000","13,915,000","8,020,000","7,300,000","7,900,000","3,600,000","5,500,000","3,000,000","1,800,000","2,600,000"
				AccountsPayable,"124,974,000","93,939,000","95,893,000","100,593,000","85,714,000","76,139,000","151,037,000","133,457,000","110,853,000","67,073,000","47,331,000","42,960,000","36,221,000","21,053,000","14,506,000","16,524,000","11,220,000","12,916,000","13,915,000","8,020,000","7,300,000","7,900,000","3,600,000","5,500,000","3,000,000","1,800,000","2,600,000"
				TotalTaxPayable,"22,522,000","14,508,000","8,185,000","10,356,000","8,079,000","4,823,000","78,727,000","25,067,000","30,888,000","25,166,000","19,685,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,"19,283,000","11,006,000","2,719,000","6,461,000","6,858,000","2,908,000","49,453,000","25,067,000","30,888,000","25,166,000","19,685,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"102,425,000","80,141,000","54,424,000","60,074,000","68,366,000","34,551,000","81,026,000","75,493,000","57,744,000","52,624,000","33,854,000","27,672,000","17,629,000","7,204,000","6,095,000","7,968,000","3,714,000","3,254,000","3,753,000",,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"32,594,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"603,000","578,000","549,000","67,475,000","5,383,000","6,702,000","9,728,000","33,000,000",,,,,,,,,"3,792,000","3,951,000","290,000","1,046,000","100,000","6,200,000","2,100,000","100,000","100,000","200,000","200,000"
			CurrentDebt,"603,000","578,000","549,000","67,475,000","5,383,000","6,702,000","9,728,000","33,000,000",,,,,,,,,"3,792,000","3,951,000","290,000","1,046,000","100,000","6,200,000","2,100,000","100,000","100,000","200,000","200,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,"3,792,000","3,951,000","290,000",,,,,,,,
				LineOfCredit,,,"549,000","67,475,000","5,383,000","6,702,000","9,728,000","33,000,000",,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"603,000","578,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"124,947,000","94,649,000","62,609,000","70,430,000",,,,,,,,"24,577,000","17,544,000","7,478,000","7,133,000","8,456,000","4,713,000","1,987,000","1,235,000","4,102,000","3,000,000","3,100,000","3,900,000","4,000,000","3,200,000","3,700,000","2,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"131,552,000","134,434,000","78,474,000","72,099,000","65,379,000","53,140,000","51,092,000","62,246,000","72,687,000","8,456,000","6,269,000","0",,,"4,337,000","2,607,000","27,063,000","35,077,000","159,000","449,000","6,300,000","15,200,000","8,000,000","10,300,000","15,100,000","100,000","200,000"
		LongTermDebtAndCapitalLeaseObligation,"30,901,000","31,504,000","32,082,000","32,631,000","33,154,000",,,,,,,,,,,,"26,495,000","35,077,000","159,000","449,000","6,300,000","15,200,000","8,000,000","10,300,000","15,200,000",,"200,000"
			LongTermDebt,"30,901,000","31,504,000","32,082,000","32,631,000","33,154,000",,,,,,,,,,,,"26,495,000","35,077,000","159,000","449,000","6,300,000","15,200,000","8,000,000","10,300,000","15,200,000",,"200,000"
		NonCurrentDeferredLiabilities,"21,107,000","22,499,000","18,433,000","16,139,000","15,663,000",,,,,,,,,,"4,337,000","2,607,000","568,000",,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,"4,337,000","2,607,000","568,000",,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"60,616,000","64,735,000","13,216,000","9,073,000","5,087,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"18,928,000","15,696,000","14,743,000","14,256,000","11,475,000","53,140,000","51,092,000",,,,,,,,,,,,,,,,,,"-100,000",,
TotalEquityGrossMinorityInterest,"1,045,130,000","940,779,000","954,255,000","967,471,000","937,012,000","888,849,000","888,119,000","738,801,000","841,430,000","655,675,000","491,904,000","388,512,000","298,638,000","214,238,000","177,555,000","140,996,000","70,524,000","65,227,000","66,532,000","64,095,000","56,800,000","52,000,000","57,100,000","55,000,000","53,500,000","56,900,000","46,300,000"
	StockholdersEquity,"1,045,130,000","940,779,000","954,255,000","967,471,000","937,012,000","888,849,000","888,119,000","738,801,000","835,936,000","652,987,000","491,358,000","384,252,000","298,638,000","214,238,000","177,555,000","140,996,000","70,524,000","65,227,000","66,532,000","64,095,000","56,800,000","52,000,000","57,100,000","55,000,000","53,500,000","56,900,000","46,300,000"
		CapitalStock,"291,000","304,000","320,000","320,000","333,000","346,000","346,000","344,000","387,000","386,000","129,000","131,000","130,000","126,000","124,000","122,000","97,000","5,595,000","93,000","91,000","100,000",,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,"5,500,000",,,,,,,,,
			CommonStock,"291,000","304,000","320,000","320,000","333,000","346,000","346,000","344,000","387,000","386,000","129,000","131,000","130,000","126,000","124,000","122,000","97,000","95,000","93,000","91,000","100,000",,,,,,
		AdditionalPaidInCapital,"178,227,000","167,587,000","160,797,000","161,259,000","158,777,000","146,731,000","143,916,000","139,046,000","144,684,000","137,989,000","125,431,000","115,214,000","103,659,000","81,761,000","76,788,000","71,959,000","27,115,000","26,210,000","25,689,000","25,003,000","24,700,000",,,,,,
		RetainedEarnings,"889,266,000","785,871,000","819,589,000","826,449,000","798,370,000","743,815,000","746,500,000","600,811,000","692,595,000","513,459,000","365,304,000","268,515,000","194,567,000","131,958,000","100,436,000","68,591,000","43,052,000","33,898,000","41,251,000","39,625,000","32,600,000","29,700,000","32,600,000","28,100,000","24,500,000","23,000,000","12,500,000"
		GainsLossesNotAffectingRetainedEarnings,"-22,654,000","-12,983,000","-26,451,000","-20,557,000","-20,468,000","-2,043,000","-2,643,000","-1,400,000","-1,730,000","1,153,000","494,000","392,000","282,000","393,000","207,000","324,000","260,000","-476,000","123,000","-624,000","-600,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,"-624,000",,,"22,300,000","24,500,000","26,900,000","29,000,000","33,900,000","33,800,000"
	MinorityInterest,,,,,,,,"0","5,494,000","2,688,000","546,000","4,260,000",,,,,,,,,,,,,,,
TotalCapitalization,"1,076,031,000","972,283,000","986,337,000","1,000,102,000","970,166,000","888,849,000","888,119,000","738,801,000","835,936,000","652,987,000","491,358,000","384,252,000","298,638,000","214,238,000","177,555,000","140,996,000","97,019,000","100,304,000","66,691,000","64,544,000","63,100,000","67,200,000","65,100,000","65,300,000","68,700,000","56,900,000","46,500,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,"5,500,000",,,,,,,,,
CommonStockEquity,"1,045,130,000","940,779,000","954,255,000","967,471,000","937,012,000","888,849,000","888,119,000","738,801,000","835,936,000","652,987,000","491,358,000","384,252,000","298,638,000","214,238,000","177,555,000","140,996,000","70,524,000","59,727,000","66,532,000","64,095,000","56,800,000","52,000,000","57,100,000","55,000,000","53,500,000","56,900,000","46,300,000"
NetTangibleAssets,"979,646,000","868,939,000","875,127,000","756,511,000","721,335,000","669,504,000","666,116,000","514,111,000","621,442,000","628,069,000","467,418,000","360,218,000","244,507,000","159,839,000","107,546,000","70,677,000","-48,000","-5,546,000","46,591,000","43,624,000","34,800,000","31,300,000","35,200,000","34,200,000","36,600,000","55,400,000","46,000,000"
WorkingCapital,"844,881,000","721,524,000","661,770,000","547,267,000","519,051,000","501,647,000","508,786,000","424,569,000","585,823,000","570,869,000","420,117,000","317,755,000","230,173,000","151,688,000","107,120,000","69,854,000","22,803,000","22,453,000","42,165,000","40,482,000","38,700,000","42,100,000","39,200,000","39,700,000","43,700,000","48,300,000","41,900,000"
InvestedCapital,"1,076,634,000","972,861,000","986,886,000","1,067,577,000","975,549,000","895,551,000","897,847,000","771,801,000","835,936,000","652,987,000","491,358,000","384,252,000","298,638,000","214,238,000","177,555,000","140,996,000","100,811,000","98,755,000","66,981,000","65,590,000","63,200,000","73,400,000","67,200,000","65,400,000","68,800,000","57,100,000","46,700,000"
TangibleBookValue,"979,646,000","868,939,000","875,127,000","756,511,000","721,335,000","669,504,000","666,116,000","514,111,000","621,442,000","628,069,000","467,418,000","360,218,000","244,507,000","159,839,000","107,546,000","70,677,000","-48,000","-11,046,000","46,591,000","43,624,000","34,800,000","31,300,000","35,200,000","34,200,000","36,600,000","55,400,000","46,000,000"
TotalDebt,"31,504,000","32,082,000","32,631,000","100,106,000","38,537,000","6,702,000","9,728,000","33,000,000",,,,,,,,,"30,287,000","39,028,000","449,000","1,495,000","6,400,000","21,400,000","10,100,000","10,400,000","15,300,000","200,000","400,000"
NetDebt,,,,,,,,,,,,,,,,,"23,625,000","35,087,000",,,"4,800,000","21,100,000","6,900,000","9,100,000","12,100,000",,
ShareIssued,"29,141,000","30,447,000","31,987,000","32,020,000","33,292,000","34,624,000","34,618,000","34,400,000","38,692,000","38,581,000","38,604,000","39,402,000","39,012,000","37,764,000","37,394,568","36,549,240","29,191,443","28,383,369","27,973,071","27,407,931","27,195,000","25,569,000","26,367,000","26,952,000","27,726,000","28,893,000","28,875,000"
OrdinarySharesNumber,"29,141,000","30,447,000","31,987,000","32,020,000","33,292,000","34,624,000","34,618,000","34,400,000","38,692,000","38,581,000","38,604,000","39,402,000","39,012,000","37,764,000","37,394,568","36,549,240","29,191,443","28,383,369","27,973,071","27,407,931","27,195,000","25,569,000","26,367,000","26,952,000","27,726,000","28,893,000","28,875,000"
