name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,12/31/2009
			OtherReceivables,"158,000,000","324,000,000","303,000,000","271,000,000","164,000,000","269,000,000","269,000,000","296,000,000","166,000,000","197,000,000","227,000,000","247,000,000","116,000,000","232,000,000","324,000,000","241,000,000","150,000,000","207,000,000","226,000,000","158,095,000","111,250,000","155,745,000","209,148,000","202,085,000","90,061,000","216,753,000","214,272,000","200,384,000","144,932,000","72,006,000"
		Inventory,"1,312,000,000","1,205,000,000","1,245,000,000","1,254,000,000","1,290,000,000","1,225,000,000","1,208,000,000","1,255,000,000","1,226,000,000","1,208,000,000","1,276,000,000","1,248,000,000","1,267,000,000","1,351,000,000","1,361,000,000","1,444,000,000","1,364,000,000","1,184,000,000","1,201,000,000","1,235,690,000","1,335,098,000","1,276,887,000","1,350,528,000","1,333,851,000","1,408,297,000","1,370,203,000","1,369,415,000","1,407,820,000","1,480,044,000","1,233,250,000"
		PrepaidAssets,"51,000,000",,,,"52,000,000",,,,"43,000,000",,,,"40,000,000",,,,"48,000,000",,,,"28,939,000",,,,"34,021,000",,,,"46,347,000","25,729,000"
		AssetsHeldForSaleCurrent,,,,,"0","0","7,000,000","0","169,000,000","122,000,000","122,000,000","122,000,000","0",,,,"39,000,000","48,000,000","50,000,000","21,943,000","224,595,000","250,959,000",,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,"9,000,000",,,,"14,595,000",,,,"62,235,000",,,,"40,068,000","20,803,000"
	TotalNonCurrentAssets,"6,489,000,000","6,418,000,000","6,404,000,000","6,338,000,000","5,988,000,000","5,962,000,000","5,938,000,000","6,129,000,000","5,989,000,000","6,078,000,000","6,012,000,000","5,929,000,000","5,981,000,000","6,054,000,000","6,416,000,000","6,372,000,000","6,092,000,000","5,510,000,000","5,491,000,000","5,180,038,000","5,207,549,000","5,095,256,000","5,249,172,000","5,112,782,000","4,931,845,000","4,721,788,000","4,524,598,000","4,378,453,000","4,436,718,000","3,136,094,000"
		NetPPE,"5,488,000,000","5,068,000,000","5,045,000,000","4,961,000,000","4,819,000,000","4,580,000,000","4,548,000,000","4,577,000,000","4,688,000,000","4,458,000,000","4,419,000,000","4,349,000,000","4,483,000,000","4,317,000,000","4,294,000,000","4,288,000,000","4,558,000,000","4,013,000,000","3,986,000,000","3,884,509,000","4,051,791,000","3,929,797,000","3,917,512,000","3,822,631,000","3,821,231,000","3,521,865,000","3,353,936,000","3,187,213,000","3,183,580,000","2,093,133,000"
			GrossPPE,"11,447,000,000",,,,"10,486,000,000",,,,"10,065,000,000",,,,"9,398,000,000",,,,"9,205,000,000",,,,"8,637,162,000",,,,"8,281,338,000",,,,"7,143,069,000","5,587,909,000"
				Properties,"253,000,000",,,,"249,000,000",,,,"255,000,000",,,,"240,000,000",,,,"405,000,000",,,,"179,492,000",,,,"185,374,000",,,,"179,519,000","0"
				LandAndImprovements,"804,000,000",,,,"861,000,000",,,,"844,000,000",,,,"763,000,000",,,,"760,000,000",,,,"715,133,000",,,,"741,102,000",,,,"678,740,000","554,444,000"
				MachineryFurnitureEquipment,"7,135,000,000",,,,"6,886,000,000",,,,"6,180,000,000",,,,"5,801,000,000",,,,"5,430,000,000",,,,"5,319,689,000",,,,"5,265,652,000",,,,"4,952,679,000","4,226,522,000"
				OtherProperties,"2,458,000,000",,,,"1,975,000,000",,,,"1,888,000,000",,,,"1,715,000,000",,,,"1,634,000,000",,,,"1,528,113,000",,,,"1,429,096,000",,,,"879,404,000","591,301,000"
				ConstructionInProgress,"797,000,000",,,,"515,000,000",,,,"898,000,000",,,,"879,000,000",,,,"976,000,000",,,,"894,735,000",,,,"660,114,000",,,,"452,727,000","215,642,000"
			AccumulatedDepreciation,"-5,959,000,000",,,,"-5,667,000,000",,,,"-5,377,000,000",,,,"-4,915,000,000",,,,"-4,647,000,000",,,,"-4,585,371,000",,,,"-4,460,107,000",,,,"-3,959,489,000","-3,494,776,000"
		GoodwillAndOtherIntangibleAssets,"495,000,000","641,000,000","662,000,000","664,000,000","617,000,000","672,000,000","688,000,000","732,000,000","555,000,000","839,000,000","844,000,000","829,000,000","650,000,000","862,000,000","1,265,000,000","1,219,000,000","839,000,000","1,031,000,000","1,028,000,000","806,051,000","678,002,000","733,293,000","824,717,000","820,334,000","656,183,000","781,896,000","768,690,000","767,540,000","607,773,000","566,683,000"
			Goodwill,"302,000,000",,,,"309,000,000",,,,"326,000,000",,,,"377,000,000",,,,"349,000,000",,,,"302,543,000",,,,"267,250,000",,,,"260,089,000","185,448,000"
			OtherIntangibleAssets,"193,000,000",,,,"308,000,000",,,,"229,000,000",,,,"273,000,000",,,,"490,000,000",,,,"375,459,000",,,,"388,933,000",,,,"347,684,000","381,235,000"
		InvestmentsAndAdvances,"140,000,000","173,000,000","202,000,000","231,000,000","175,000,000","177,000,000","179,000,000","249,000,000","241,000,000","283,000,000","239,000,000","271,000,000","406,000,000","397,000,000","409,000,000","416,000,000","159,000,000","164,000,000","161,000,000","167,934,000","184,549,000","194,200,000","199,246,000","191,770,000","174,511,000","175,564,000","165,668,000","162,321,000","18,392,000","28,762,000"
			LongTermEquityInvestment,"29,000,000","29,000,000","29,000,000","30,000,000","30,000,000","28,000,000","29,000,000","30,000,000","29,000,000","30,000,000","31,000,000","31,000,000","153,000,000","162,000,000","154,000,000","148,000,000","159,000,000","164,000,000","161,000,000","167,934,000","184,549,000","194,200,000","199,246,000","191,770,000","174,511,000","175,564,000","165,668,000","162,321,000","18,392,000","28,762,000"
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,"175,564,000","165,668,000","162,321,000","18,392,000","28,762,000"
			InvestmentinFinancialAssets,"111,000,000","144,000,000","173,000,000","201,000,000","145,000,000","149,000,000","150,000,000","219,000,000","212,000,000","253,000,000","208,000,000","240,000,000","253,000,000","235,000,000","255,000,000","268,000,000",,,,,,,,,,,,,,
				AvailableForSaleSecurities,"111,000,000","144,000,000","173,000,000","201,000,000","145,000,000","149,000,000","150,000,000","219,000,000","212,000,000","253,000,000","208,000,000","240,000,000","253,000,000","235,000,000","255,000,000","268,000,000",,,,,,,,,,,,,,
		FinancialAssets,"57,000,000",,,,"15,000,000",,,,,,,,,,,,,,"0","0","0","7,432,000","16,136,000","10,005,000","7,619,000","5,543,000","5,764,000","19,102,000","27,514,000","16,739,000"
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,"124,000,000",,,,"9,371,000",,,,"12,428,000",,,,"13,668,000","32,534,000"
		NonCurrentDeferredAssets,"109,000,000","97,000,000","94,000,000","83,000,000","122,000,000","112,000,000","114,000,000","123,000,000","132,000,000","139,000,000","148,000,000","144,000,000","150,000,000","173,000,000","150,000,000","131,000,000","199,000,000","162,000,000","181,000,000","176,358,000","158,443,000","94,477,000","130,461,000","108,591,000","111,157,000","93,965,000","110,230,000","117,796,000","112,455,000","100,271,000"
			NonCurrentDeferredTaxesAssets,"109,000,000","97,000,000","94,000,000","83,000,000","122,000,000","112,000,000","114,000,000","123,000,000","132,000,000","139,000,000","148,000,000","144,000,000","150,000,000","173,000,000","150,000,000","131,000,000","199,000,000","162,000,000","181,000,000","176,358,000","158,443,000","94,477,000","130,461,000","108,591,000","111,157,000","93,965,000","110,230,000","117,796,000","112,455,000","100,271,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,"125,000,000","2,000,000","11,000,000","14,000,000","14,529,000","2,295,000","13,221,000","14,540,000","15,201,000","3,340,000","15,788,000","15,962,000","21,755,000","349,150,000",
		DefinedPensionBenefit,"78,000,000",,,,"73,000,000",,,,,,,,"78,000,000",,,"76,000,000","89,000,000","71,000,000","80,000,000","73,363,000","66,063,000","66,573,000","83,588,000","82,875,000","83,124,000","79,164,000","74,260,000","73,647,000","69,193,000","66,057,000"
		OtherNonCurrentAssets,"122,000,000","439,000,000","401,000,000","399,000,000","167,000,000","421,000,000","409,000,000","448,000,000","373,000,000","359,000,000","362,000,000","336,000,000","214,000,000","305,000,000","298,000,000","117,000,000","122,000,000","58,000,000","41,000,000","57,294,000","57,035,000","56,263,000","62,972,000","61,375,000","62,252,000","48,003,000","30,088,000","29,079,000","54,993,000","231,915,000"
TotalLiabilitiesNetMinorityInterest,"5,112,000,000","5,079,000,000","5,166,000,000","5,081,000,000","4,861,000,000","4,734,000,000","4,956,000,000","5,695,000,000","5,784,000,000","5,989,000,000","5,978,000,000","5,952,000,000","5,893,000,000","6,228,000,000","6,118,000,000","6,089,000,000","5,889,000,000","5,163,000,000","5,188,000,000","5,225,859,000","5,347,362,000","5,303,590,000","5,280,317,000","5,137,178,000","4,294,811,000","4,220,704,000","4,095,629,000","4,142,635,000","4,346,778,000","3,112,740,000"
	CurrentLiabilities,"1,761,000,000","1,779,000,000","1,876,000,000","1,939,000,000","2,009,000,000","1,994,000,000","2,073,000,000","2,126,000,000","2,328,000,000","2,245,000,000","2,185,000,000","2,078,000,000","2,023,000,000","2,064,000,000","1,911,000,000","2,105,000,000","2,046,000,000","1,660,000,000","1,811,000,000","2,195,518,000","2,002,852,000","2,161,335,000","2,200,210,000","2,293,130,000","1,960,041,000","2,148,998,000","2,094,564,000","1,988,048,000","1,926,135,000","1,202,350,000"
		PayablesAndAccruedExpenses,"854,000,000","691,000,000","670,000,000","616,000,000","912,000,000","686,000,000","777,000,000","736,000,000","921,000,000","694,000,000","717,000,000","695,000,000","833,000,000","801,000,000","753,000,000","844,000,000","877,000,000","627,000,000","665,000,000","703,712,000","688,961,000","601,943,000","680,849,000","833,942,000","776,173,000","752,875,000","751,267,000","840,574,000","798,596,000","820,793,000"
			Payables,"790,000,000","691,000,000","670,000,000","616,000,000","827,000,000","686,000,000","777,000,000","736,000,000","838,000,000","694,000,000","717,000,000","695,000,000","761,000,000","801,000,000","753,000,000","844,000,000","778,000,000","627,000,000","665,000,000","703,712,000","621,370,000","601,943,000","680,849,000","833,942,000","702,819,000","752,875,000","751,267,000","840,574,000","686,154,000","752,548,000"
				AccountsPayable,"712,000,000","691,000,000","670,000,000","616,000,000","715,000,000","686,000,000","777,000,000","736,000,000","790,000,000","694,000,000","717,000,000","695,000,000","644,000,000","801,000,000","753,000,000","717,000,000","716,000,000","544,000,000","572,000,000","559,471,000","584,909,000","563,431,000","639,149,000","659,986,000","669,102,000","653,700,000","707,133,000","664,940,000","653,757,000","469,798,000"
				TotalTaxPayable,"78,000,000",,,,"112,000,000",,,,"48,000,000",,,,"57,000,000",,,"60,000,000","62,000,000","83,000,000","93,000,000","84,741,000","36,461,000","38,512,000","41,700,000","91,101,000","33,717,000","99,175,000","44,134,000","28,890,000","32,397,000","69,723,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"99,175,000","44,134,000","28,890,000","32,397,000","69,723,000"
				DividendsPayable,,,,,,,,,"0",,,,"60,000,000",,,"67,000,000",,,,"59,500,000",,,,"82,855,000",,,,"146,744,000",,"0"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,027,000"
			CurrentAccruedExpenses,"64,000,000",,,,"85,000,000",,,,"83,000,000",,,,"72,000,000",,,,"99,000,000",,,,"67,591,000",,,,"73,354,000",,,,"112,442,000","68,245,000"
		CurrentProvisions,"42,000,000","34,000,000","37,000,000","36,000,000","37,000,000","50,000,000","54,000,000","59,000,000","78,000,000","83,000,000","81,000,000","92,000,000","83,000,000","90,000,000","48,000,000","50,000,000","42,000,000","42,000,000","38,000,000","32,902,000","35,118,000","30,589,000","37,549,000","39,580,000","38,485,000","40,363,000","43,102,000","39,906,000","41,177,000","54,848,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"294,000,000",,,,"284,000,000",,,,"240,000,000",,,,"210,000,000",,,,"249,000,000",,,,"232,631,000",,,,"295,022,000",,,,"307,083,000","221,002,000"
		CurrentDebtAndCapitalLeaseObligation,"420,000,000","476,000,000","598,000,000","638,000,000","610,000,000","671,000,000","616,000,000","642,000,000","822,000,000","801,000,000","782,000,000","590,000,000","588,000,000","477,000,000","495,000,000","683,000,000","673,000,000","501,000,000","559,000,000","797,807,000","602,749,000","815,305,000","858,671,000","881,132,000","718,284,000","864,176,000","814,254,000","570,589,000","603,805,000","103,951,000"
			CurrentDebt,"371,000,000","476,000,000","598,000,000","638,000,000","610,000,000","671,000,000","616,000,000","642,000,000","822,000,000","801,000,000","782,000,000","590,000,000","588,000,000","477,000,000","495,000,000","683,000,000","673,000,000","501,000,000","559,000,000","797,807,000","602,749,000","815,305,000","858,671,000","881,132,000","718,284,000","864,176,000","814,254,000","570,589,000","603,805,000","103,951,000"
				OtherCurrentBorrowings,"371,000,000",,,,"610,000,000",,,,"822,000,000",,,,"588,000,000",,,,"673,000,000","501,000,000","559,000,000","797,807,000","602,749,000","815,305,000","858,671,000","881,132,000","718,284,000","864,176,000","814,254,000","570,589,000","603,805,000","103,951,000"
			CurrentCapitalLeaseObligation,"49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"151,000,000","578,000,000","571,000,000","649,000,000","166,000,000","587,000,000","626,000,000","689,000,000","267,000,000","667,000,000","605,000,000","701,000,000","309,000,000","696,000,000","615,000,000","528,000,000","205,000,000","490,000,000","549,000,000","661,097,000","443,393,000","713,498,000","623,141,000","538,476,000","132,077,000","491,584,000","485,941,000","536,979,000","175,474,000","1,756,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,351,000,000","3,300,000,000","3,290,000,000","3,142,000,000","2,852,000,000","2,740,000,000","2,883,000,000","3,569,000,000","3,456,000,000","3,744,000,000","3,793,000,000","3,874,000,000","3,870,000,000","4,164,000,000","4,207,000,000","3,984,000,000","3,843,000,000","3,503,000,000","3,377,000,000","3,030,341,000","3,344,510,000","3,142,255,000","3,080,107,000","2,844,048,000","2,334,770,000","2,071,706,000","2,001,065,000","2,154,587,000","2,420,643,000","1,910,390,000"
		LongTermProvisions,"202,000,000","221,000,000","227,000,000","227,000,000","229,000,000","199,000,000","200,000,000","206,000,000","193,000,000","180,000,000","179,000,000","174,000,000","185,000,000","123,000,000","128,000,000","129,000,000","127,000,000","99,000,000","102,000,000","100,111,000","102,431,000","100,110,000","100,524,000","94,582,000","94,570,000","71,038,000","69,112,000","69,824,000","78,418,000","74,186,000"
		LongTermDebtAndCapitalLeaseObligation,"2,181,000,000","2,101,000,000","2,145,000,000","2,072,000,000","1,815,000,000","1,721,000,000","1,886,000,000","2,503,000,000","2,388,000,000","2,658,000,000","2,663,000,000","2,791,000,000","2,796,000,000","3,153,000,000","3,187,000,000","2,960,000,000","2,805,000,000","2,460,000,000","2,339,000,000","1,954,689,000","2,303,716,000","2,087,451,000","2,057,082,000","1,824,030,000","1,310,638,000","1,114,693,000","1,044,901,000","1,176,210,000","1,424,141,000","1,189,871,000"
			LongTermDebt,"1,930,000,000","2,101,000,000","2,145,000,000","2,072,000,000","1,815,000,000","1,721,000,000","1,886,000,000","2,503,000,000","2,388,000,000","2,658,000,000","2,663,000,000","2,791,000,000","2,796,000,000","3,153,000,000","3,187,000,000","2,960,000,000","2,805,000,000","2,460,000,000","2,339,000,000","1,954,689,000","2,303,716,000","2,087,451,000","2,057,082,000","1,824,030,000","1,310,638,000","1,114,693,000","1,044,901,000","1,176,210,000","1,424,141,000","1,189,871,000"
			LongTermCapitalLeaseObligation,"251,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"341,000,000","357,000,000","345,000,000","303,000,000","297,000,000","274,000,000","246,000,000","255,000,000","228,000,000","275,000,000","302,000,000","305,000,000","303,000,000","198,000,000","265,000,000","296,000,000","351,000,000","339,000,000","315,000,000","273,032,000","259,877,000","252,080,000","189,622,000","226,535,000","220,877,000","218,837,000","219,034,000","220,176,000","222,553,000","101,785,000"
			NonCurrentDeferredTaxesLiabilities,"341,000,000","357,000,000","345,000,000","303,000,000","297,000,000","274,000,000","246,000,000","255,000,000","228,000,000","275,000,000","302,000,000","305,000,000","303,000,000","198,000,000","265,000,000","296,000,000","351,000,000","339,000,000","315,000,000","273,032,000","259,877,000","252,080,000","189,622,000","226,535,000","220,877,000","218,837,000","219,034,000","220,176,000","222,553,000","101,785,000"
		EmployeeBenefits,"575,000,000","576,000,000","544,000,000","524,000,000","501,000,000","542,000,000","547,000,000","588,000,000","640,000,000","621,000,000","639,000,000","595,000,000","576,000,000","667,000,000","582,000,000","576,000,000","547,000,000","584,000,000","614,000,000","681,861,000","659,165,000","697,686,000","726,080,000","694,117,000","702,103,000","659,716,000","658,724,000","670,730,000","671,719,000","530,320,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"530,320,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,"23,000,000","13,000,000","21,000,000","7,000,000","20,648,000","19,321,000","4,928,000","6,799,000","4,784,000","6,582,000","7,422,000","9,294,000","17,647,000","23,812,000","14,228,000"
		OtherNonCurrentLiabilities,"52,000,000","45,000,000","29,000,000","16,000,000","10,000,000","4,000,000","4,000,000","17,000,000","7,000,000","10,000,000","10,000,000","9,000,000","10,000,000","23,000,000","45,000,000",,"140,000,000",,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"4,061,000,000","4,034,000,000","4,076,000,000","4,036,000,000","3,915,000,000","3,909,000,000","3,775,000,000","3,875,000,000","2,930,000,000","2,867,000,000","2,734,000,000","2,681,000,000","2,659,000,000","2,733,000,000","3,205,000,000","3,214,000,000","3,188,000,000","3,031,000,000","3,004,000,000","2,914,260,000","3,000,226,000","3,118,374,000","3,155,832,000","3,207,148,000","3,678,674,000","3,578,174,000","3,659,936,000","3,522,853,000","3,400,004,000","2,794,849,000"
	StockholdersEquity,"3,925,000,000","3,901,000,000","3,939,000,000","3,897,000,000","3,781,000,000","3,775,000,000","3,710,000,000","3,804,000,000","2,859,000,000","2,789,000,000","2,656,000,000","2,603,000,000","2,574,000,000","2,614,000,000","3,077,000,000","3,061,000,000","3,028,000,000","3,005,000,000","2,977,000,000","2,887,565,000","2,973,714,000","3,090,835,000","3,129,589,000","3,181,730,000","3,653,920,000","3,553,695,000","3,635,627,000","3,499,022,000","3,375,456,000","2,773,760,000"
		CapitalStock,"546,000,000","546,000,000","546,000,000","546,000,000","546,000,000","546,000,000","545,000,000","545,000,000","545,000,000","545,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","543,129,000","543,107,000","543,107,000","542,853,000","542,853,000","542,853,000","542,853,000","542,853,000","542,853,000","542,769,000","541,028,000"
			CommonStock,"546,000,000","546,000,000","546,000,000","546,000,000","546,000,000","546,000,000","545,000,000","545,000,000","545,000,000","545,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","544,000,000","543,129,000","543,107,000","543,107,000","542,853,000","542,853,000","542,853,000","542,853,000","542,853,000","542,853,000","542,769,000","541,028,000"
		AdditionalPaidInCapital,"198,000,000","196,000,000","193,000,000","193,000,000","193,000,000","190,000,000","186,000,000","186,000,000","186,000,000","175,000,000","174,000,000","174,000,000","174,000,000","152,000,000","150,000,000","150,000,000","149,000,000","149,000,000","149,000,000","133,633,000","133,633,000","133,633,000","133,633,000","133,633,000","133,633,000","133,633,000","133,633,000","133,633,000","101,501,000","84,059,000"
		RetainedEarnings,"3,880,000,000","3,904,000,000","3,871,000,000","3,804,000,000","3,743,000,000","-260,000,000","-260,000,000","-260,000,000","2,691,000,000","2,602,000,000","2,547,000,000","2,526,000,000","2,518,000,000","2,503,000,000","2,949,000,000","2,888,000,000","2,902,000,000","2,865,000,000","2,805,000,000","2,816,209,000","2,692,364,000","2,736,862,000","2,632,915,000","2,680,945,000","3,152,832,000","3,082,165,000","3,221,738,000","3,105,052,000","2,945,661,000","2,374,883,000"
		TreasuryStock,"260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","-3,722,000,000","-3,647,000,000","-3,590,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000","260,113,000"
		GainsLossesNotAffectingRetainedEarnings,"-439,000,000","-3,000,000","-411,000,000","41,000,000","-441,000,000","-423,000,000","-408,000,000","-257,000,000","-303,000,000","-273,000,000","-349,000,000","-381,000,000","-402,000,000","-325,000,000","-306,000,000","-261,000,000","-307,000,000","-293,000,000","-261,000,000","-345,293,000","-135,277,000","-62,654,000","80,301,000","84,412,000","84,715,000","55,157,000","-2,484,000","-22,403,000","45,638,000","33,903,000"
			ForeignCurrencyTranslationAdjustments,"-442,000,000",,"-426,000,000",,"-424,000,000","-413,000,000","-392,000,000","-293,000,000","-333,000,000","-356,000,000","-393,000,000","-451,000,000","-481,000,000","-400,000,000","-396,000,000","-352,000,000",,,,,,,,,,,,,,
			OtherEquityAdjustments,"3,000,000",,"15,000,000",,"-17,000,000","-10,000,000","-16,000,000","36,000,000","30,000,000","83,000,000","44,000,000","70,000,000","79,000,000","75,000,000","90,000,000","91,000,000","-307,000,000","-293,000,000","-261,000,000","-345,293,000","-135,277,000","-62,654,000","80,301,000","84,412,000","84,715,000","55,157,000","-2,484,000","-22,403,000","45,638,000",
		OtherEquityInterest,,"-482,000,000",,"-427,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"136,000,000","133,000,000","137,000,000","139,000,000","134,000,000","134,000,000","65,000,000","71,000,000","71,000,000","78,000,000","78,000,000","78,000,000","85,000,000","119,000,000","128,000,000","153,000,000","160,000,000","26,000,000","27,000,000","26,695,000","26,512,000","27,539,000","26,243,000","25,418,000","24,754,000","24,479,000","24,309,000","23,831,000","24,548,000","21,089,000"
TotalCapitalization,"5,855,000,000","6,002,000,000","6,084,000,000","5,969,000,000","5,596,000,000","5,496,000,000","5,596,000,000","6,307,000,000","5,247,000,000","5,447,000,000","5,319,000,000","5,394,000,000","5,370,000,000","5,767,000,000","6,264,000,000","6,021,000,000","5,833,000,000","5,465,000,000","5,316,000,000","4,842,254,000","5,277,430,000","5,178,286,000","5,186,671,000","5,005,760,000","4,964,558,000","4,668,388,000","4,680,528,000","4,675,232,000","4,799,597,000","3,963,631,000"
CommonStockEquity,"3,925,000,000","3,901,000,000","3,939,000,000","3,897,000,000","3,781,000,000","3,775,000,000","3,710,000,000","3,804,000,000","2,859,000,000","2,789,000,000","2,656,000,000","2,603,000,000","2,574,000,000","2,614,000,000","3,077,000,000","3,061,000,000","3,028,000,000","3,005,000,000","2,977,000,000","2,887,565,000","2,973,714,000","3,090,835,000","3,129,589,000","3,181,730,000","3,653,920,000","3,553,695,000","3,635,627,000","3,499,022,000","3,375,456,000","2,773,760,000"
CapitalLeaseObligations,"300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
