name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"124,452,776,154","241,028,194,211","242,148,343,336","279,485,750,765","230,329,616,253","146,012,099,278","216,600,211,858","232,005,639,581","219,343,127,256","101,146,627,551","89,864,763,080","78,353,662,484","69,322,705,342","114,513,440,000","98,164,232,000","89,030,750,400","172,662,880,000","151,264,776,000","130,740,064,000"
EnterpriseValue,"197,706,776,154","314,535,194,211","301,414,343,336","347,142,750,765","308,174,616,253","169,753,099,278","240,555,211,858","254,805,639,581","238,547,127,256","121,250,627,551","120,752,763,080","103,667,662,484","77,403,705,342","122,956,440,000","100,984,232,000","87,541,750,400","178,053,880,000","169,439,776,000","148,875,064,000"
PeRatio,"12.679","11.946","11.616","26.265","54.689","88.538","13.693","11.158","8.36","7.556","10.163","14.248","6.036","8.317","9.264","8.4","9.346","7.039","21.754"
ForwardPeRatio,"18.692","11.848","8.921","16.75","15.244","10.823","17.606","14.286","11.481","8.258",,,,,,,,,
PegRatio,"2.517","26.931","0.602","0.438","0.293",,"6.454","16.424",,"2.379",,,,,,,,,
PsRatio,"0.385","0.676","0.675","0.99","0.952","0.49","0.501","0.514","0.476","0.506","0.541","0.625","0.346","0.733","0.729","0.701","0.514","0.75","0.278"
PbRatio,"0.671","1.258","1.247","1.461","1.268","0.918","1.225","1.336","1.19","0.614","0.607","0.574","0.545","0.924","0.966","0.964","2.006","1.983","2.042"
EnterprisesValueRevenueRatio,"0.616","0.912","0.776","1.138","1.319","0.641","0.571","0.565","0.511","0.258","0.319","0.366","0.169","0.346","0.317","0.285","0.668","0.84",
EnterprisesValueEBITDARatio,"3.927","5.421","4.988","7.358","9.451","5.705","4.49","4.577","3.637","1.726","2.325","2.878","1.351","2.28","2.008","1.775","3.934","5.099",
