name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,03/31/1995,03/31/1994,03/31/1993
MarketCap,"2,167,695,580","3,810,268,977","2,825,093,255","2,819,891,084","2,284,647,680","1,625,526,605","2,215,974,484","2,144,930,802","2,141,372,402","2,014,952,866","1,632,981,984","215,094,363","1,424,565,910","1,043,744,038","1,558,121,974","1,054,575,779","1,244,015,116","659,765,679","475,157,304","325,538,134","279,422,533","353,639,226","303,371,227","367,133,085","233,923,598","134,865,549","105,358,802","84,385,592"
EnterpriseValue,"2,619,938,580","4,381,557,977","3,087,447,255","3,066,329,084","2,461,331,680","2,052,775,605","2,762,810,484","1,976,787,802","2,011,838,402","1,866,025,866","1,560,959,984","141,409,363","1,532,006,910","1,224,327,038","1,618,922,974","1,222,864,779","1,354,805,116","739,240,679","548,326,304","403,158,134","362,766,533","426,300,226","355,003,227","443,523,085","289,204,598","177,965,549","158,358,802","117,385,592"
PeRatio,"78","19.625","9.667","20.974","16.749","11.973","28.57","16.705","12.569","18.922","14.16","13.396","16.848","13","20.268","18.821","24.038","27.436","38.127","60.068","185.937","31.665","32.689","46.329","15.423","53.277","12.243","14.271"
ForwardPeRatio,"11.521","13.387","11.274","12.903",,"10.132","12.18","12.579","11.71","13.624","12.674",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"0.812","1.048","1.065","1.105","1.058",,,,,,,,,,,,,,,,,
PsRatio,"0.542","0.999","0.806","0.873","0.725","0.52","0.891","0.998","0.978","1.082","0.892","0.864","0.904","0.708","1.175","0.999","1.336","0.871","1.63","1.35","1.284","1.855","1.901","2.162","0.865","0.595","0.585","0.558"
PbRatio,"1.498","2.04","1.602","1.773","1.569","1.21","1.845","1.729","1.885","2.151","1.667","1.695","1.871","1.55","2.659","2.514","3.316","2.061","1.694","1.48","1.381","1.925","1.796","3.153","2.179","1.587","1.762","1.617"
EnterprisesValueRevenueRatio,"0.649","1.11","0.806","0.906","0.767","0.646","1.014","0.885","0.905","0.922","0.832","0.081","0.962","0.819","1.22","1.087","1.431","0.964","0.856","0.737","0.721","0.975","0.957","1.457","1.055","0.784","0.86","0.753"
EnterprisesValueEBITDARatio,"1.458","2.003","1.477","1.712","1.511","1.342","2.383","2.257","2.13","2.357","2.1","0.202","2.476","2.103","3.054","2.818","3.691","2.649","2.411","2.244","1.986","2.695","2.773","4.219","2.912","2.273","2.773","2.898"
