name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		SellingAndMarketingExpense,"5,436,735,000,000","2,021,225,000,000","1,192,385,000,000","1,361,049,000,000","1,359,536,000,000","1,395,544,000,000","1,386,016,000,000","1,327,331,000,000","1,362,216,000,000","1,568,375,000,000","1,501,137,000,000","1,490,740,000,000","1,448,764,000,000","1,550,641,000,000","1,418,480,000,000","1,435,106,000,000","1,410,952,000,000","1,437,832,000,000","1,367,388,000,000","1,382,620,000,000","1,424,116,000,000","1,499,798,000,000","1,431,553,000,000","1,464,193,000,000","1,712,993,000,000","1,496,324,000,000","1,441,224,000,000","1,496,631,000,000","1,515,664,000,000","1,607,237,000,000","1,685,704,000,000","1,647,880,000,000","1,488,814,000,000","1,566,294,000,000","1,528,707,000,000","1,510,458,000,000","1,415,311,000,000","1,929,792,000,000","1,343,248,000,000","1,310,260,000,000","1,254,804,000,000","1,858,666,000,000","1,236,036,000,000","1,341,790,000,000","1,045,564,000,000","1,705,053,000,000","1,179,569,000,000","1,262,561,000,000",,,,,,,,,,,,,,,,"91,111,111,020",,,,"102,426,250,000",,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"391,327,000,000","152,830,000,000","77,212,000,000","96,232,000,000","99,756,000,000","105,867,000,000","94,110,000,000","98,273,000,000","89,425,000,000","102,619,000,000","103,192,000,000","94,848,000,000","94,617,000,000","91,207,000,000","85,469,000,000","84,012,000,000","84,099,000,000","89,409,000,000","78,959,000,000","77,952,000,000","69,470,000,000","78,256,000,000","107,727,000,000","104,054,000,000","100,906,000,000","112,705,000,000","77,469,000,000","80,614,000,000","81,597,000,000","83,410,000,000","83,982,000,000","70,620,000,000","66,544,000,000","85,518,000,000","67,776,000,000","58,723,000,000","59,365,000,000","90,308,000,000","64,097,000,000","54,627,000,000","61,346,000,000","65,687,000,000","56,188,000,000","55,023,000,000","59,372,000,000","71,508,000,000","51,885,000,000","50,507,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"3,771,486,000,000","1,803,736,000,000","680,737,000,000","930,351,000,000","891,150,000,000","804,888,000,000","767,529,000,000","767,722,000,000","785,979,000,000","791,920,000,000","777,663,000,000","766,167,000,000","761,716,000,000","772,244,000,000","733,040,000,000","721,250,000,000","715,352,000,000","729,722,000,000","719,126,000,000","703,859,000,000","692,588,000,000","718,118,000,000","672,349,000,000","668,435,000,000","655,828,000,000","685,654,000,000","667,476,000,000","674,104,000,000","640,839,000,000","661,662,000,000","614,745,000,000","575,620,000,000","588,919,000,000","547,070,000,000","617,812,000,000","591,922,000,000","575,146,000,000","1,285,773,000,000","509,424,000,000","470,602,000,000","457,780,000,000","1,311,465,000,000","454,504,000,000","426,941,000,000","400,716,000,000","1,344,153,000,000","471,915,000,000","403,084,000,000",,,,,,,,,,,,,,,,"353,333,332,980",,,,"382,155,000,000",,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"3,771,486,000,000","1,803,736,000,000","680,737,000,000","930,351,000,000","891,150,000,000","804,888,000,000","767,529,000,000","767,722,000,000","785,979,000,000","791,920,000,000","777,663,000,000","766,167,000,000","761,716,000,000","772,244,000,000","733,040,000,000","721,250,000,000","715,352,000,000","729,722,000,000","719,126,000,000","703,859,000,000","692,588,000,000","718,118,000,000","672,349,000,000","668,435,000,000","655,828,000,000","685,654,000,000","667,476,000,000","674,104,000,000","640,839,000,000","661,662,000,000","614,745,000,000","575,620,000,000","588,919,000,000","547,070,000,000","617,812,000,000","591,922,000,000","575,146,000,000","1,285,773,000,000","509,424,000,000","470,602,000,000","457,780,000,000","1,311,465,000,000","454,504,000,000","426,941,000,000","400,716,000,000","1,344,153,000,000","471,915,000,000","403,084,000,000",,,,,,,,,,,,,,,,"353,333,332,980",,,,"382,155,000,000",,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,"0",,,,"-607,000,000",,,,"-2,154,000,000",,,,"0",,,,"-50,000,000","-439,000,000","0","19,722,000,000","26,944,000,000",,,"18,818,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,"44,761,000,000","24,540,000,000","3,399,000,000","16,600,000,000","10,158,000,000","7,179,000,000","6,657,000,000","14,820,000,000","8,634,000,000","7,472,000,000","10,393,000,000","6,655,000,000","3,299,000,000","6,551,000,000","10,628,000,000","8,610,000,000","9,231,000,000","8,320,000,000","11,330,000,000","8,114,000,000","8,354,000,000","7,995,000,000","10,745,000,000","6,522,000,000","8,238,000,000","7,438,000,000","8,945,000,000","5,912,000,000","7,670,000,000","15,262,000,000","13,098,000,000","32,365,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"606,197,000,000","389,704,000,000","72,223,000,000","157,368,000,000","151,061,000,000","150,043,000,000","131,399,000,000","141,228,000,000","113,530,000,000","283,429,000,000","119,291,000,000","129,296,000,000","108,472,000,000","207,405,000,000","110,546,000,000","100,232,000,000","108,409,000,000","243,609,000,000","119,812,000,000","117,978,000,000","111,561,000,000","230,617,000,000","102,112,000,000","124,739,000,000","117,938,000,000","258,300,000,000","97,426,000,000","99,481,000,000","116,463,000,000","181,539,000,000","84,301,000,000",,,,,"7,459,000,000",,,"157,503,000,000","93,688,000,000","90,327,000,000",,,"137,940,000,000","124,057,000,000","107,778,000,000","188,225,000,000","174,912,000,000",,,,,,,,,,,,,,,,"1,111,111,110",,,,"1,250,000",,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,150,447,000,000","313,956,000,000","252,508,000,000","328,094,000,000","332,561,000,000","183,278,000,000","311,241,000,000","357,285,000,000","335,296,000,000","124,669,000,000","398,126,000,000","435,185,000,000","417,013,000,000","220,494,000,000","434,350,000,000","421,965,000,000","410,776,000,000","314,252,000,000","499,488,000,000","434,860,000,000","417,815,000,000","397,030,000,000","546,846,000,000","563,456,000,000","258,587,000,000","387,903,000,000","568,081,000,000","571,807,000,000","422,746,000,000","489,345,000,000","313,340,000,000","420,098,000,000","476,684,000,000","-319,121,000,000","763,672,000,000","668,444,000,000","827,074,000,000","1,013,507,000,000","519,323,000,000","582,062,000,000","480,470,000,000","-186,492,000,000","724,586,000,000","553,400,000,000","564,007,000,000","161,410,000,000","504,115,000,000","532,951,000,000",,"-6,888,841,933,185.89","2,924,902,984,349.52","2,899,282,993,402.62","2,877,972,390,467.58","-5,529,422,208,229.2","2,722,734,744,119.64","2,762,230,779,892.98","2,762,357,988,255.6","-5,668,476,283,375.72","2,770,267,233,687.44","2,653,916,000,000","2,653,916,000,000","-5,835,222,214,030","3,154,444,441,290","585,555,554,970","2,536,666,664,130","-2,870,416,660,540","3,792,222,218,430","835,022,500,000","2,626,771,250,000","-4,571,338,226,040","2,456,163,750,000","2,456,163,750,000","2,606,009,289,813.45","-3,931,454,802,155.79","2,085,653,135,688.28","2,066,717,248,381.54","2,116,120,852,578.75","-3,406,449,526,354.5","1,632,881,825,704","1,632,881,825,704","1,620,237,831,469.55","-3,261,345,109,761.14","1,189,211,676,715.32","1,131,402,780,312.12","1,102,065,392,963.04","-2,128,554,638,682","865,334,898,932","865,334,898,932","865,334,898,932"
NetNonOperatingInterestIncomeExpense,"-334,489,000,000","-173,768,000,000","-49,657,000,000","-85,472,000,000","-87,207,000,000","-57,690,000,000","-67,937,000,000","-53,561,000,000","-58,195,000,000","-81,379,000,000","-55,536,000,000","-72,901,000,000","-49,140,000,000","-63,327,000,000","-60,015,000,000","-57,671,000,000","-60,342,000,000","-82,755,000,000","-62,616,000,000","-65,477,000,000","-62,715,000,000","-90,320,000,000","-66,643,000,000","-68,319,000,000","-63,155,000,000","-114,443,000,000","-63,816,000,000","-69,540,000,000","-72,336,000,000","-280,152,000,000","-80,693,000,000","-77,547,000,000","-64,639,000,000","-38,560,000,000","-26,574,000,000","-1,762,000,000","-54,830,000,000","-95,296,000,000","-16,945,000,000","-23,871,000,000","-25,385,000,000","-144,284,000,000","-38,720,000,000","-41,378,000,000","-28,803,000,000","-109,708,000,000","-45,187,000,000","-45,514,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"63,401,000,000","37,244,000,000","11,338,000,000","14,048,000,000","15,047,000,000","20,685,000,000","14,031,000,000","18,300,000,000","16,920,000,000","17,605,000,000","18,472,000,000","14,688,000,000","25,280,000,000","15,316,000,000","14,642,000,000","12,346,000,000","12,050,000,000","9,387,000,000","11,316,000,000","12,380,000,000","12,801,000,000","14,723,000,000","15,528,000,000","14,274,000,000","15,481,000,000","17,856,000,000","14,853,000,000","16,456,000,000","17,571,000,000","20,508,000,000","22,206,000,000","24,857,000,000","32,396,000,000","53,816,000,000","73,783,000,000","83,558,000,000","48,647,000,000","92,879,000,000","51,024,000,000","46,408,000,000","45,244,000,000","72,421,000,000","37,101,000,000","35,053,000,000","42,520,000,000","74,166,000,000","21,356,000,000","14,321,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"397,890,000,000","211,012,000,000","60,995,000,000","99,520,000,000","102,254,000,000","89,312,000,000","71,031,000,000","71,861,000,000","75,115,000,000","77,599,000,000","72,015,000,000","75,066,000,000","74,420,000,000","73,388,000,000","74,657,000,000","70,017,000,000","72,392,000,000","73,572,000,000","73,866,000,000","74,706,000,000","75,516,000,000","80,510,000,000","82,171,000,000","82,593,000,000","78,636,000,000","80,241,000,000","78,669,000,000","83,017,000,000","89,907,000,000","110,040,000,000","102,899,000,000","102,404,000,000","97,035,000,000","92,376,000,000","100,357,000,000","85,320,000,000","80,944,000,000","188,175,000,000","67,969,000,000","70,279,000,000","70,629,000,000","216,705,000,000","75,821,000,000","76,431,000,000","71,323,000,000","183,874,000,000","66,543,000,000","59,835,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,"10,937,000,000",,,"21,385,000,000","1,993,000,000","12,523,000,000",,,,,,"18,570,000,000","66,000,000","3,151,000,000",,,,,,,,"2,979,000,000",,,,,,,,,"22,533,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"346,697,000,000","-159,709,000,000","115,000,000","110,597,000,000","222,454,000,000","478,414,000,000","1,058,628,000,000","859,318,000,000","629,889,000,000","883,262,000,000","661,461,000,000","386,142,000,000","356,347,000,000","406,925,000,000","56,838,000,000","456,000,000","385,690,000,000","173,421,000,000","117,970,000,000","146,209,000,000","204,913,000,000","340,776,000,000","185,556,000,000","112,869,000,000","137,145,000,000","111,049,000,000","-74,549,000,000","98,430,000,000","77,496,000,000","441,030,000,000","-37,307,000,000","-32,078,000,000","-30,061,000,000","620,009,000,000","-235,849,000,000","-18,616,000,000","-3,343,000,000","-626,483,000,000","-22,756,000,000","-64,805,000,000","-49,787,000,000","8,442,000,000","-14,184,000,000","-107,212,000,000","24,166,000,000","-174,767,000,000","-17,222,000,000","655,354,000,000",,,,,,,,,,,,,,,,"-1,111,111,110",,,,"19,242,500,000",,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"36,663,000,000","-478,947,000,000","513,000,000","1,557,000,000","11,578,000,000","4,517,000,000","70,495,000,000","-7,024,000,000","22,110,000,000","217,216,000,000","4,163,000,000","-41,238,000,000","8,191,000,000","139,745,000,000","586,000,000","350,000,000","334,275,000,000","-1,602,000,000","10,863,000,000","4,840,000,000","15,565,000,000","16,715,000,000","7,028,000,000","354,000,000","14,375,000,000","-21,818,000,000","-3,502,000,000","1,248,000,000","12,679,000,000","278,122,000,000","4,295,000,000","3,370,000,000","-28,026,000,000",,,,"29,662,000,000",,,,,"120,968,000,000","451,000,000","-1,479,000,000",,"39,773,000,000","-1,895,000,000","-14,340,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"449,543,000,000","449,543,000,000","0","136,076,000,000","223,345,000,000","736,224,000,000","992,448,000,000","915,597,000,000","626,643,000,000","678,002,000,000","689,480,000,000","498,289,000,000","379,961,000,000","315,688,000,000","112,005,000,000","41,899,000,000","74,909,000,000","159,862,000,000","173,955,000,000","208,066,000,000","244,257,000,000","339,492,000,000","272,144,000,000","149,647,000,000","145,055,000,000","121,751,000,000","235,155,000,000","189,351,000,000","161,325,000,000","16,377,000,000","4,941,000,000",,,"-25,057,000,000","-1,383,000,000","-9,898,000,000","-10,811,000,000","26,075,000,000","-18,010,000,000","-4,123,000,000","-33,338,000,000","69,165,000,000","-60,123,000,000","-36,223,000,000","-36,800,000,000","171,573,000,000","-62,114,000,000","55,796,000,000",,,,,,,,,,,,,,,,"-1,111,111,110",,,,"897,500,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-139,522,000,000","-150,545,000,000","2,619,000,000","-26,846,000,000","-12,494,000,000","-256,762,000,000","-3,440,000,000","-42,542,000,000","-30,028,000,000","-42,625,000,000","-37,459,000,000","-36,426,000,000","-29,698,000,000","-16,270,000,000","-54,701,000,000","-45,119,000,000","-48,833,000,000","-23,841,000,000","-53,988,000,000","-62,935,000,000","-30,224,000,000","-53,102,000,000","-42,399,000,000","-41,727,000,000","-20,863,000,000","14,464,000,000","-261,242,000,000","-40,432,000,000","-62,361,000,000","149,270,000,000","-32,705,000,000","-35,448,000,000","-2,035,000,000","645,066,000,000","-234,466,000,000","-8,718,000,000","-22,194,000,000","-671,366,000,000","-4,746,000,000","-60,682,000,000","-16,449,000,000","-181,691,000,000","45,488,000,000","-69,510,000,000","60,966,000,000","-386,113,000,000","46,787,000,000","613,898,000,000",,,,,,,,,,,,,,,,,,,,"18,345,000,000",,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"65,935,000,000",,,"1,274,000,000","63,000,000","254,762,000,000","0","174,000,000","903,000,000","52,495,000,000","0","257,000,000","2,194,000,000","21,277,000,000","2,432,000,000","609,000,000","188,000,000","33,869,000,000","0","953,000,000","1,023,000,000","44,323,000,000","0","237,000,000","2,928,000,000","2,937,000,000","216,000,000","628,000,000","10,617,000,000","28,904,000,000","5,850,000,000","1,021,000,000","3,430,000,000",,,"621,000,000",,,,,"108,000,000","12,960,000,000","0","16,021,000,000","3,186,000,000","215,534,000,000","4,373,000,000","17,065,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"36,313,000,000","33,543,000,000","253,000,000","7,348,000,000","11,090,000,000","13,084,000,000","8,511,000,000","13,502,000,000","13,534,000,000","22,893,000,000","6,035,000,000","15,888,000,000","9,217,000,000","46,889,000,000","17,356,000,000","23,540,000,000","14,380,000,000","32,927,000,000","28,075,000,000","37,606,000,000","22,284,000,000","40,490,000,000","14,151,000,000","22,516,000,000","9,289,000,000","-5,698,000,000","20,803,000,000","24,373,000,000","36,212,000,000","17,580,000,000","17,632,000,000",,,,,,,,,,,,,,,,"105,000,000","1,520,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"9,806,000,000","2,650,000,000","10,288,000,000","16,725,000,000","16,028,000,000","15,971,000,000","44,684,000,000","30,445,000,000","22,314,000,000","15,191,000,000","26,380,000,000","23,115,000,000","17,529,000,000","29,609,000,000","28,445,000,000","13,240,000,000","24,937,000,000","5,831,000,000","18,800,000,000","21,971,000,000","18,663,000,000","8,388,000,000","26,755,000,000","32,653,000,000","10,493,000,000","12,162,000,000","-43,117,000,000","4,207,000,000","31,465,000,000","-3,389,000,000",,,"8,097,000,000","22,194,000,000","637,294,000,000","-23,417,000,000","60,466,000,000","19,980,000,000","127,065,000,000","-51,983,000,000","53,642,000,000","-64,020,000,000","111,751,000,000","-51,533,000,000","-598,721,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-37,274,000,000","-51,067,000,000","2,366,000,000","-8,418,000,000","1,309,000,000","-37,640,000,000","21,796,000,000","-12,838,000,000","380,000,000","-35,187,000,000","-979,000,000","2,033,000,000","-3,096,000,000","-18,357,000,000","-11,798,000,000","-3,441,000,000","-4,656,000,000","-1,054,000,000","-12,673,000,000","561,000,000","-1,086,000,000","-17,312,000,000","-6,277,000,000","-311,000,000","-258,000,000","-43,599,000,000","-207,570,000,000","-4,938,000,000","-3,370,000,000","152,637,000,000","-5,016,000,000","-2,962,000,000","-1,994,000,000",,,,,"-34,072,000,000","-28,163,000,000","-216,000,000","3,639,000,000","-41,666,000,000","-6,495,000,000","153,000,000","132,000,000","-59,070,000,000","-268,000,000","-368,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"13,000,000","20,240,000,000","-3,017,000,000","-190,000,000","25,000,000","-5,565,000,000","-875,000,000","-6,713,000,000","11,164,000,000","30,669,000,000","5,277,000,000","-34,483,000,000","-2,107,000,000","-32,238,000,000","-1,052,000,000","3,326,000,000","25,339,000,000","39,002,000,000","-12,860,000,000","-3,762,000,000","-24,685,000,000","37,671,000,000","-51,217,000,000","4,595,000,000","-1,422,000,000","-3,348,000,000","-44,960,000,000","-51,737,000,000","-34,147,000,000","-2,739,000,000","-13,838,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,162,655,000,000","-19,521,000,000","202,966,000,000","353,219,000,000","467,808,000,000","604,002,000,000","1,301,932,000,000","1,163,042,000,000","906,990,000,000","926,552,000,000","1,004,051,000,000","748,426,000,000","724,220,000,000","564,092,000,000","431,173,000,000","364,750,000,000","736,124,000,000","404,918,000,000","554,842,000,000","515,592,000,000","560,013,000,000","647,486,000,000","665,759,000,000","608,006,000,000","332,577,000,000","384,509,000,000","429,716,000,000","600,697,000,000","427,906,000,000","650,223,000,000","195,340,000,000","310,473,000,000","381,984,000,000","262,328,000,000","501,249,000,000","648,066,000,000","768,901,000,000","291,728,000,000","479,622,000,000","493,386,000,000","408,953,000,000","6,511,000,000","565,881,000,000","404,810,000,000","423,296,000,000","-129,258,000,000","441,706,000,000","428,698,000,000",,,,,,,,,,,,,,,,"529,999,999,470",,,,"769,397,500,000",,,,,,,,,,,,,,,,,,,,,
TaxProvision,"300,713,000,000","85,632,000,000","41,878,000,000","94,163,000,000","94,177,000,000","129,510,000,000","252,109,000,000","248,741,000,000","213,618,000,000","265,916,000,000","211,084,000,000","127,915,000,000","140,739,000,000","89,392,000,000","109,060,000,000","73,760,000,000","163,826,000,000","111,465,000,000","173,045,000,000","117,704,000,000","117,266,000,000","144,116,000,000","134,757,000,000","110,367,000,000","65,268,000,000","90,307,000,000","99,356,000,000","132,987,000,000","81,972,000,000","125,398,000,000","19,806,000,000","66,106,000,000","81,603,000,000","64,022,000,000","120,248,000,000","182,630,000,000","231,633,000,000","71,955,000,000","115,739,000,000","129,415,000,000","87,198,000,000","5,787,000,000","150,168,000,000","93,167,000,000","106,548,000,000","-74,606,000,000","108,066,000,000","130,688,000,000",,,,,,,,,,,,,,,,"165,555,555,390",,,,"234,971,250,000",,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"875,141,000,000","-80,879,000,000","157,396,000,000","259,706,000,000","375,497,000,000","481,209,000,000","1,027,684,000,000","908,232,000,000","694,959,000,000","598,400,000,000","795,826,000,000","616,469,000,000","589,134,000,000","480,463,000,000","325,102,000,000","281,715,000,000","571,847,000,000","279,179,000,000","382,251,000,000","387,419,000,000","444,495,000,000","492,860,000,000","531,548,000,000","490,116,000,000","269,814,000,000","311,011,000,000","499,793,000,000","465,586,000,000","354,154,000,000","523,013,000,000","178,872,000,000","143,396,000,000","306,424,000,000","216,395,000,000","386,166,000,000","467,794,000,000","542,534,000,000","330,004,000,000","363,883,000,000","363,971,000,000","321,755,000,000","203,078,000,000","415,713,000,000","311,643,000,000","316,748,000,000","201,184,000,000","333,640,000,000","298,010,000,000",,"509,167,649,172.6","380,214,084,694.92","376,883,689,991.27","374,113,481,395.43","319,238,243,003.25","358,363,075,358.88","363,562,204,632.22","363,578,795,301.35","401,335,129,325.82","483,934,239,796.06","463,609,000,000","463,609,000,000","278,777,778,940","439,999,999,560","361,111,110,750","363,333,332,970","874,722,223,410","712,222,221,510","534,426,250,000","534,425,000,000","312,290,733,480","391,751,250,000","391,751,250,000","415,651,194,589.95","290,009,968,950.51","285,509,161,527.08","282,916,990,654.94","289,679,947,241.25","328,512,748,644.6","213,872,909,356.8","213,872,909,356.8","212,216,814,108.36","54,671,367,609","75,547,445,121","71,875,000,161","70,011,274,212","37,602,820,160","37,602,820,160","37,602,820,160","37,602,820,160"
	NetIncome,"889,907,000,000","-66,113,000,000","157,396,000,000","263,397,000,000","379,189,000,000","484,901,000,000","1,031,375,000,000","916,652,000,000","694,959,000,000","589,980,000,000","795,826,000,000","624,889,000,000","589,134,000,000","488,883,000,000","325,102,000,000","290,135,000,000","571,847,000,000","296,019,000,000","382,251,000,000","395,839,000,000","444,495,000,000","501,280,000,000","531,548,000,000","498,536,000,000","269,814,000,000","314,140,000,000","504,026,000,000","466,644,000,000","354,154,000,000","523,013,000,000","178,872,000,000","143,396,000,000","306,424,000,000","216,395,000,000","386,166,000,000","467,794,000,000","542,534,000,000","330,004,000,000","363,883,000,000","363,971,000,000","321,755,000,000","203,078,000,000","415,713,000,000","311,643,000,000","316,748,000,000","201,184,000,000","333,640,000,000","298,010,000,000",,"509,167,649,172.6","380,214,084,694.92","376,883,689,991.27","374,113,481,395.43","319,238,243,003.25","358,363,075,358.88","363,562,204,632.22","363,578,795,301.35","401,335,129,325.82","483,934,239,796.06","463,609,000,000","463,609,000,000","278,777,778,940","439,999,999,560","361,111,110,750","363,333,332,970","874,722,223,410","712,222,221,510","534,426,250,000","534,425,000,000","312,290,733,480","391,751,250,000","391,751,250,000","415,651,194,589.95","290,009,968,950.51","285,509,161,527.08","282,916,990,654.94","289,679,947,241.25","328,512,748,644.6","213,872,909,356.8","213,872,909,356.8","212,216,814,108.36","54,671,367,609","75,547,445,121","71,875,000,161","70,011,274,212","37,602,820,160","37,602,820,160","37,602,820,160","37,602,820,160"
		NetIncomeIncludingNoncontrollingInterests,"861,942,000,000","-105,153,000,000","161,088,000,000","259,056,000,000","373,631,000,000","474,492,000,000","1,049,823,000,000","914,301,000,000","693,372,000,000","660,636,000,000","792,967,000,000","620,511,000,000","583,481,000,000","474,700,000,000","322,113,000,000","290,990,000,000","572,298,000,000","293,453,000,000","381,797,000,000","397,888,000,000","442,747,000,000","503,370,000,000","531,002,000,000","497,639,000,000","267,309,000,000","293,669,000,000","502,234,000,000","467,710,000,000","345,934,000,000","519,090,000,000","175,636,000,000","120,557,000,000","300,381,000,000","195,482,000,000","383,887,000,000","465,436,000,000","537,268,000,000","247,567,000,000","363,883,000,000","363,971,000,000","321,755,000,000","11,502,000,000","415,713,000,000","311,643,000,000","316,748,000,000","-42,197,000,000","333,640,000,000","298,010,000,000",,"422,507,536,629.33","380,214,084,694.92","376,883,689,991.27","374,113,481,395.43","317,388,690,981.9","358,363,075,358.88","363,562,204,632.22","363,578,795,301.35","396,713,364,559.57","483,934,239,796.06","463,609,000,000","463,609,000,000","280,777,778,940","439,999,999,560","364,444,444,080","363,333,332,970","873,472,223,410","712,222,221,510","538,200,000,000","534,425,000,000","345,505,442,840","391,751,250,000","391,751,250,000","415,651,194,589.95","270,352,938,678.96","285,509,161,527.08","282,916,990,654.94","289,679,947,241.25","276,876,844,854.6","213,872,909,356.8","213,872,909,356.8","212,216,814,108.36","56,277,256,621.94","75,547,445,121","71,875,000,161","70,011,274,212","37,485,311,347","37,602,820,160","37,602,820,160","37,602,820,160"
			NetIncomeContinuousOperations,"861,942,000,000","-105,153,000,000","161,088,000,000","259,056,000,000","373,631,000,000","474,492,000,000","1,049,823,000,000","914,301,000,000","693,372,000,000","660,636,000,000","792,967,000,000","620,511,000,000","583,481,000,000","474,700,000,000","322,113,000,000","290,990,000,000","572,298,000,000","293,453,000,000","381,797,000,000","397,888,000,000","442,747,000,000","503,370,000,000","531,002,000,000","497,639,000,000","267,309,000,000","294,202,000,000","330,360,000,000","467,710,000,000","345,934,000,000","524,825,000,000","175,534,000,000","244,367,000,000","300,381,000,000","198,306,000,000","381,001,000,000","465,436,000,000","537,268,000,000","243,179,000,000","363,883,000,000","363,971,000,000","321,755,000,000","724,000,000","415,713,000,000","311,643,000,000","316,748,000,000","-428,108,000,000","441,706,000,000","298,010,000,000",,"509,167,649,172.6","380,214,084,694.92","376,883,689,991.27","374,113,481,395.43","319,238,243,003.25","358,363,075,358.88","363,562,204,632.22","363,578,795,301.35","401,335,129,325.82","483,934,239,796.06","463,609,000,000","463,609,000,000","278,777,778,940","439,999,999,560","361,111,110,750","363,333,332,970","874,722,223,410","712,222,221,510","534,426,250,000","534,425,000,000","312,290,733,480","391,751,250,000","391,751,250,000","415,651,194,589.95","290,009,968,950.51","285,509,161,527.08","282,916,990,654.94","289,679,947,241.25","328,512,748,644.6","213,872,909,356.8","213,872,909,356.8","212,216,814,108.36","54,671,367,609","75,547,445,121","71,875,000,161","70,011,274,212","37,602,820,160","37,602,820,160","37,602,820,160","37,602,820,160"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-533,000,000","171,874,000,000","0","0","-5,735,000,000","102,000,000","-123,810,000,000",,"-2,824,000,000","2,886,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"27,965,000,000","39,040,000,000","-3,692,000,000","4,341,000,000","5,558,000,000","10,409,000,000","-18,448,000,000","2,351,000,000","1,587,000,000","-70,656,000,000","2,859,000,000","4,378,000,000","5,653,000,000","14,183,000,000","2,989,000,000","-855,000,000","-451,000,000","2,566,000,000","454,000,000","-2,049,000,000","1,748,000,000","-2,090,000,000","546,000,000","897,000,000","2,505,000,000","20,471,000,000","1,792,000,000","-1,066,000,000","8,220,000,000","3,923,000,000","3,236,000,000","22,839,000,000","6,043,000,000","20,913,000,000","2,279,000,000","2,358,000,000","5,266,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,333,333,330",,,,"-3,773,750,000",,,,,,,,,,,,,,,,,,,,,
