name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	GainOnSaleOfSecurity,"-3,378,000,000","-733,000,000","-590,000,000","-535,000,000","-1,087,000,000","-880,000,000","-890,000,000","-872,000,000","-988,000,000","-962,000,000",,"-938,000,000","-985,000,000","456,000,000",,,"-874,000,000","-246,000,000",,,"-888,000,000","-308,000,000","-428,000,000","244,000,000","268,000,000","-766,000,000","-641,000,000","-1,536,000,000","810,000,000","326,132,008.306","-224,957,974.884","-3,654,000,000",,,"-3,782,000,000","872,000,000","575,000,000","403,000,000","1,092,000,000","-446,000,000","-335,000,000",,"624,000,000","-689,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"153,000,000","-210,000,000","112,000,000","120,000,000","132,000,000","32,000,000","247,000,000","86,000,000","158,000,000","149,000,000","138,000,000","191,000,000","195,000,000","-387,000,000","-43,000,000","113,000,000","99,000,000","-348,000,000","56,000,000","55,000,000","60,000,000","-212,000,000","87,000,000","122,000,000","221,000,000","25,000,000","216,000,000","188,000,000","78,000,000","91,452,486.898","94,927,321.27","-217,000,000","77,000,000","119,000,000","-232,000,000","174,000,000","215,000,000","193,000,000","248,000,000","-16,000,000","-12,000,000","-215,000,000","157,000,000","230,000,000","-15,000,000","-317,000,000","-38,000,000","253,000,000","81,000,000","63,000,000","97,000,000","46,000,000","29,000,000","-8,000,000","-21,000,000","47,000,000","10,000,000","26,000,000","39,000,000","51,000,000","23,000,000","31,000,000","39,000,000","48,000,000","54,000,000","38,000,000","1,000,000","91,000,000","11,000,000","-169,000,000","33,000,000","34,000,000","-76,000,000","-31,000,000","13,000,000","9,000,000","1,000,000",,,,
	SpecialIncomeCharges,"3,198,000,000","-112,000,000","-1,692,000,000","4,604,000,000","-173,000,000","-3,185,000,000","-351,000,000","-737,000,000","588,000,000","-1,192,000,000","-46,000,000",,"-466,000,000","-1,054,000,000","-4,710,000,000",,"-394,000,000","-12,878,000,000",,,"-151,000,000","-15,581,000,000","-3,976,000,000",,"-31,000,000","477,000,000","-126,000,000",,"-336,000,000","1,607,808,266.588","-1,168,792,643.133","-954,000,000","-1,268,000,000","-1,897,000,000","-1,048,000,000","-1,251,000,000","-664,000,000","2,692,000,000","-1,494,000,000","-1,006,000,000","-1,035,000,000","1,882,000,000","-1,436,000,000","-231,000,000","-841,000,000","-1,377,000,000","1,228,000,000","-981,000,000","-53,000,000","-791,000,000","-597,000,000","-204,000,000","-16,000,000","-286,000,000","-334,000,000","-199,000,000","-374,000,000","-1,458,000,000","-539,000,000","-168,000,000","-374,000,000","62,000,000","-116,000,000","-603,000,000","-412,000,000","-1,034,000,000","-423,000,000","-20,000,000","-231,000,000","-1,431,000,000","-1,180,000,000","-749,000,000","-166,000,000","-1,097,000,000","-790,000,000","-478,000,000","-833,000,000","-788,000,000","-299,000,000","-364,000,000","-110,000,000"
		ImpairmentOfCapitalAssets,"2,848,000,000","2,221,000,000",,,,,,,,"1,081,000,000","46,000,000",,,"1,071,000,000","4,710,000,000",,,,,,,,,,,,,,,,,,,,"0",,"0","308,000,000","0","0","94,000,000",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"6,046,000,000","621,000,000","770,000,000","43,000,000","11,000,000","-318,000,000","385,000,000","33,000,000","25,000,000","-64,000,000",,,"28,000,000",,,,"75,000,000","-275,000,000",,,"1,000,000","-128,000,000","2,450,000,000",,"117,000,000","734,000,000","160,000,000",,"74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"1,520,000,000","31,000,000","922,000,000","212,000,000","368,000,000","1,291,000,000","-97,000,000","454,000,000","392,000,000","38,000,000",,,"399,000,000","-128,000,000",,,"293,000,000","676,000,000",,,"291,000,000","120,000,000","-268,000,000",,"161,000,000","-274,000,000","116,000,000",,"262,000,000",,,,,,"1,048,000,000",,"664,000,000","-3,000,000,000","1,494,000,000","1,006,000,000","941,000,000","-2,201,000,000","1,436,000,000","231,000,000","841,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"6,046,000,000",,,"4,859,000,000","184,000,000","-207,000,000","-63,000,000","-316,000,000","1,005,000,000","-137,000,000",,,"-39,000,000","560,000,000",,,"-26,000,000","-322,000,000",,,"141,000,000","1,234,000,000","-1,794,000,000",,"247,000,000","937,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-716,000,000"
PretaxIncome,"12,003,000,000","1,834,000,000","864,000,000","7,818,000,000","1,690,000,000","1,631,000,000","3,078,000,000","3,974,000,000","3,415,000,000","-2,626,000,000","253,000,000","2,102,000,000","2,268,000,000","1,578,000,000","-5,637,000,000","434,000,000","-40,000,000","-12,082,000,000","-1,468,000,000","1,164,000,000","2,638,000,000","-13,199,000,000","-2,363,000,000","3,529,000,000","3,209,000,000","1,691,000,000","2,171,000,000","3,839,000,000","5,709,000,000","5,077,396,321.566","4,065,559,181.252","-791,000,000","6,999,000,000","4,784,000,000","4,183,000,000","9,437,000,000","8,694,000,000","7,168,000,000","7,014,000,000","5,723,000,000","5,926,000,000","5,803,000,000","6,012,000,000","6,199,000,000","4,047,000,000","2,638,000,000","8,786,000,000","8,939,000,000","6,629,000,000","4,537,000,000","5,485,000,000","5,523,000,000","3,754,000,000","4,048,000,000","4,779,000,000","5,220,000,000","5,114,000,000","3,974,000,000","4,004,000,000","3,377,000,000","3,237,000,000","2,747,000,000","2,284,000,000","2,003,000,000","1,901,000,000","1,791,000,000","2,267,000,000","2,120,000,000","2,595,000,000","-124,000,000","1,179,000,000","1,439,000,000","970,000,000","31,000,000","1,328,000,000","1,836,000,000","1,533,000,000","2,004,000,000","1,991,000,000","1,795,000,000","2,075,000,000"
TaxProvision,"4,200,000,000","-241,000,000","992,000,000","2,960,000,000","565,000,000","850,000,000","1,329,000,000","1,286,000,000","1,219,000,000","-972,000,000","49,000,000","2,014,000,000","737,000,000","748,000,000","-298,000,000","177,000,000","57,000,000","-3,014,000,000","-49,000,000","870,000,000","1,056,000,000","-3,335,000,000","51,000,000","1,200,000,000","763,000,000","-924,000,000","623,000,000","1,095,000,000","1,784,000,000","668,694,353.802","1,279,541,184.614","162,000,000","1,666,000,000","1,625,000,000","926,000,000","2,286,000,000","2,049,000,000","1,326,000,000","1,983,000,000","1,487,000,000","1,560,000,000","874,000,000","1,866,000,000","1,201,000,000","1,297,000,000","1,656,000,000","2,838,000,000","2,704,000,000","2,061,000,000","1,697,000,000","1,589,000,000","1,174,000,000","1,428,000,000","1,042,000,000","1,159,000,000","1,757,000,000","1,733,000,000","848,000,000","1,510,000,000","882,000,000","1,201,000,000","627,000,000","271,000,000","776,000,000","557,000,000","649,000,000","370,000,000","661,000,000","983,000,000","-197,000,000","427,000,000","566,000,000","357,000,000","-24,000,000","670,000,000","367,000,000","376,000,000","377,000,000","708,000,000","584,000,000","854,000,000"
NetIncomeCommonStockholders,"10,151,000,000","1,981,000,000","2,290,000,000","2,744,000,000","1,070,000,000","551,000,000","1,683,000,000","2,794,000,000","2,145,000,000","-1,687,000,000","83,000,000","96,000,000","1,417,000,000","754,000,000","-5,380,000,000","106,000,000","-318,000,000","-9,421,000,000","-1,062,000,000","171,000,000","1,862,000,000","-9,722,000,000","-2,150,000,000","2,225,000,000","2,280,000,000","2,760,000,000","1,484,000,000","2,996,000,000","3,854,000,000","4,391,559,576.782","2,752,397,903.688","-685,000,000","5,212,000,000","3,090,000,000","3,859,000,000","6,857,000,000","6,524,000,000","5,896,000,000","4,725,000,000","4,246,000,000","4,317,000,000","5,143,000,000","3,734,000,000","3,991,000,000","2,636,000,000","2,166,000,000","5,997,000,000","6,215,000,000","4,501,000,000","2,812,000,000","3,833,000,000","4,334,000,000","2,159,000,000","2,786,000,000","3,526,000,000","3,351,000,000","3,163,000,000","3,523,000,000","2,656,000,000","2,119,000,000","2,046,000,000","1,707,000,000","1,839,000,000","1,307,000,000","1,337,000,000","894,000,000","1,897,000,000","1,459,000,000","2,309,000,000","73,000,000","752,000,000","873,000,000","613,000,000","143,000,000","658,000,000","1,469,000,000","1,221,000,000","1,627,000,000","1,283,000,000","1,211,000,000","1,221,000,000"
	NetIncome,"10,151,000,000","1,981,000,000","2,290,000,000","4,811,000,000","1,070,000,000","551,000,000","1,683,000,000","2,794,000,000","2,145,000,000","-1,687,000,000","83,000,000","96,000,000","1,417,000,000","754,000,000","-5,380,000,000","106,000,000","-318,000,000","-9,421,000,000","-1,062,000,000","171,000,000","1,862,000,000","-9,722,000,000","-2,150,000,000","2,225,000,000","2,280,000,000","2,760,000,000","1,484,000,000","2,996,000,000","3,854,000,000","4,391,559,576.782","2,752,397,903.688","-685,000,000","5,212,000,000","3,090,000,000","3,859,000,000","6,857,000,000","6,524,000,000","5,896,000,000","4,725,000,000","4,246,000,000","4,317,000,000","5,143,000,000","3,734,000,000","3,991,000,000","2,636,000,000","2,166,000,000","5,997,000,000","6,215,000,000","4,501,000,000","2,812,000,000","3,833,000,000","4,334,000,000","2,159,000,000","2,786,000,000","3,526,000,000","3,351,000,000","3,163,000,000","3,523,000,000","2,656,000,000","2,119,000,000","2,046,000,000","1,707,000,000","1,839,000,000","1,307,000,000","1,337,000,000","894,000,000","1,897,000,000","1,459,000,000","2,309,000,000","73,000,000","752,000,000","873,000,000","613,000,000","143,000,000","658,000,000","1,469,000,000","1,221,000,000","1,627,000,000","1,283,000,000","1,211,000,000","1,221,000,000"
		NetIncomeIncludingNoncontrollingInterests,"10,363,000,000","2,075,000,000","2,228,000,000","4,935,000,000","1,125,000,000","781,000,000","1,749,000,000","2,688,000,000","2,196,000,000","-1,654,000,000","204,000,000","88,000,000","1,531,000,000","830,000,000","-5,339,000,000","257,000,000","-97,000,000","-9,068,000,000","-1,419,000,000","294,000,000","1,582,000,000","-9,864,000,000","-2,414,000,000","2,329,000,000","2,446,000,000","2,615,000,000","1,548,000,000","2,744,000,000","3,925,000,000","4,408,701,967.764","2,786,017,996.638","-953,000,000","5,333,000,000","3,159,000,000","3,257,000,000","7,151,000,000","6,645,000,000","5,842,000,000","5,031,000,000","4,236,000,000","4,366,000,000","4,929,000,000","4,146,000,000","4,998,000,000","2,750,000,000","982,000,000","5,948,000,000","6,287,000,000","4,568,000,000","2,840,000,000","3,896,000,000","4,349,000,000","2,326,000,000","3,006,000,000","3,620,000,000","3,463,000,000","3,381,000,000","3,284,000,000","2,494,000,000","2,495,000,000","2,036,000,000","2,120,000,000","2,013,000,000","1,227,000,000","1,344,000,000","904,000,000","1,943,000,000","1,592,000,000","2,368,000,000","215,000,000","472,000,000","728,000,000","664,000,000","265,000,000","555,000,000","1,426,000,000","1,157,000,000","1,587,000,000","1,261,000,000","1,203,000,000","1,229,000,000"
			NetIncomeContinuousOperations,"7,803,000,000","2,075,000,000","-128,000,000","4,858,000,000","1,125,000,000","781,000,000","1,749,000,000","2,688,000,000","2,196,000,000","-1,654,000,000","204,000,000","88,000,000","1,531,000,000","830,000,000","-5,339,000,000","257,000,000","-97,000,000","-9,068,000,000","-1,419,000,000","294,000,000","1,582,000,000","-9,864,000,000","-2,414,000,000","2,329,000,000","2,446,000,000","2,615,000,000","1,548,000,000","2,744,000,000","3,925,000,000","4,408,701,967.764","2,786,017,996.638","-953,000,000","5,333,000,000","3,159,000,000","3,257,000,000","7,151,000,000","6,645,000,000","5,842,000,000","5,031,000,000","4,236,000,000","4,366,000,000","4,929,000,000","4,146,000,000","4,998,000,000","2,750,000,000","1,020,000,000","5,997,000,000","6,215,000,000","4,501,000,000","2,812,000,000","3,833,000,000","4,334,000,000","2,159,000,000","2,786,000,000","3,526,000,000","3,351,000,000","3,163,000,000","3,365,000,000","2,656,000,000","2,119,000,000","2,046,000,000","1,707,000,000","1,839,000,000","1,307,000,000","1,337,000,000","894,000,000","1,897,000,000","1,459,000,000","1,612,000,000","73,000,000","752,000,000","873,000,000","613,000,000","143,000,000","658,000,000","1,469,000,000","1,221,000,000","1,627,000,000","1,283,000,000","1,211,000,000","1,221,000,000"
			NetIncomeDiscontinuousOperations,"2,560,000,000","0","2,356,000,000","77,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"697,000,000",,,,,,,,,,,,
		MinorityInterests,"-212,000,000","-94,000,000","62,000,000","-124,000,000","-55,000,000","-230,000,000","-66,000,000","106,000,000","-51,000,000","-33,000,000","-121,000,000","8,000,000","-114,000,000","-76,000,000","-41,000,000","-151,000,000","-221,000,000","-353,000,000","357,000,000","-123,000,000","280,000,000","142,000,000","264,000,000","-104,000,000","-166,000,000","145,000,000","-64,000,000","252,000,000","-71,000,000","-17,142,390.982","-33,620,092.95","268,000,000","-121,000,000","-69,000,000","602,000,000","-294,000,000","-121,000,000","54,000,000","-306,000,000","10,000,000","-49,000,000","214,000,000","-412,000,000","-1,007,000,000","-114,000,000","1,184,000,000","49,000,000","-72,000,000","-67,000,000","-28,000,000","-63,000,000","-15,000,000","-167,000,000","-220,000,000","-94,000,000","-112,000,000","-218,000,000","239,000,000","162,000,000","-376,000,000","10,000,000","-413,000,000","-174,000,000","80,000,000","-7,000,000","-10,000,000","-46,000,000","-133,000,000","-59,000,000","-142,000,000","280,000,000","145,000,000","-51,000,000","-122,000,000","103,000,000","43,000,000","64,000,000","40,000,000","22,000,000","8,000,000","-8,000,000"
	OtherunderPreferredStockDividend,,,,"2,067,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"10,151,000,000","1,981,000,000","2,290,000,000","2,744,000,000","1,070,000,000","551,000,000","1,683,000,000","2,794,000,000","2,145,000,000","-1,687,000,000","83,000,000","96,000,000","1,417,000,000","754,000,000","-5,380,000,000","106,000,000","-318,000,000","-9,421,000,000","-1,062,000,000","171,000,000","1,862,000,000","-9,722,000,000","-2,150,000,000","2,225,000,000","2,280,000,000","2,760,000,000","1,484,000,000","2,996,000,000","3,854,000,000","4,391,559,576.782","2,752,397,903.688","-685,000,000","5,212,000,000","3,090,000,000","3,859,000,000","6,857,000,000","6,524,000,000","5,896,000,000","4,725,000,000","4,246,000,000","4,317,000,000","5,143,000,000","3,734,000,000","3,991,000,000","2,636,000,000","2,166,000,000","5,997,000,000","6,215,000,000","4,501,000,000","2,812,000,000","3,833,000,000","4,334,000,000","2,159,000,000","2,786,000,000","3,526,000,000","3,351,000,000","3,163,000,000","3,523,000,000","2,656,000,000","2,119,000,000","2,046,000,000","1,707,000,000","1,839,000,000","1,307,000,000","1,337,000,000","894,000,000","1,897,000,000","1,459,000,000","2,309,000,000","73,000,000","752,000,000","873,000,000","613,000,000","143,000,000","658,000,000","1,469,000,000","1,221,000,000","1,627,000,000","1,283,000,000","1,211,000,000","1,221,000,000"
BasicEPS,,"0.304","0.36","0.74","0.16",,"0.26","0.44","0.32",,"0.02","0.02","0.22","0.12","-0.82","0.016","-0.04",,"-0.18","0.04","0.28",,,"0.341","0.34","0.42",,"0.459","0.6","0.58","0.425","-0.1","0.8",,"0.6","1.06","1",,"1.06","0.96","0.98",,"0.86","0.9","0.6",,"0.68","1.42","2.04",,"1.74","0.99","0.98",,"1.6","1.52","1.44",,"1.22","0.965","0.935",,"0.84","0.595","0.61",,"0.865","0.665","1.055",,"0.345","0.405","0.28",,"0.3","0.68","0.56",,"0.59","0.56","0.56"
DilutedEPS,,"0.304","0.36","0.74","0.16",,"0.26","0.44","0.32",,"0.02","0.02","0.22","0.12","-0.82","0.016","-0.04",,"-0.18","0.04","0.28",,,"0.341","0.34","0.42",,"0.459","0.6","0.58","0.425","-0.1","0.8",,"0.6","1.06","1",,"1.06","0.96","0.98",,"0.86","0.9","0.6",,"0.68","1.42","2.04",,"1.74","0.99","0.98",,"1.6","1.52","1.44",,"1.22","0.965","0.935",,"0.84","0.595","0.61",,"0.865","0.665","1.055",,"0.345","0.405","0.28",,"0.3","0.68","0.56",,"0.59","0.56","0.56"
BasicAverageShares,,"6,522,100,630","6,522,100,630","3,721,115,691","6,522,100,630",,"6,522,248,465","6,522,248,465","6,522,248,465",,"6,522,248,465","4,800,000,000","6,522,248,465","6,283,333,333","6,560,975,610","6,522,248,465","6,522,248,465",,"5,900,000,000","6,522,248,465","6,522,248,465",,,"6,522,248,465","6,522,248,465","6,571,428,571",,"6,522,248,465","6,423,333,333","6,487,931,034","6,473,255,814","6,850,000,000","6,522,248,465",,"6,522,248,465","6,468,867,925","6,522,248,465",,"4,387,038,370","4,387,038,370","4,387,038,370",,"4,387,038,370","4,387,038,370","4,387,038,370",,"4,387,038,370","4,387,038,370","2,193,519,185",,"2,193,519,185","2,193,519,185","2,193,519,186",,"2,193,475,816","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,191,941,830",,"2,172,208,174","2,172,208,174","2,172,208,174",,"1,268,336,836","1,268,336,836","2,314,468,442",,"1,268,336,836","1,268,336,836","1,268,336,838"
DilutedAverageShares,,"6,522,100,630","6,522,100,630","3,721,115,691","6,522,100,630",,"6,522,248,465","6,522,248,465","6,522,248,465",,"6,522,248,465","4,800,000,000","6,522,248,465","6,283,333,333","6,560,975,610","6,522,248,465","6,522,248,465",,"5,900,000,000","6,522,248,465","6,522,248,465",,,"6,522,248,465","6,522,248,465","6,571,428,571",,"6,522,248,465","6,423,333,333","6,487,931,034","6,473,255,814","6,850,000,000","6,522,248,465",,"6,522,248,465","6,468,867,925","6,522,248,465",,"4,387,038,370","4,387,038,370","4,387,038,370",,"4,387,038,370","4,387,038,370","4,387,038,370",,"4,387,038,370","4,387,038,370","2,193,519,185",,"2,193,519,185","2,193,519,185","2,193,519,186",,"2,193,475,816","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,193,075,850",,"2,193,075,850","2,193,075,850","2,191,941,830",,"2,172,208,174","2,172,208,174","2,172,208,174",,"1,268,336,836","1,268,336,836","2,314,468,442",,"1,268,336,836","1,268,336,836","1,268,336,838"
TotalOperatingIncomeAsReported,"20,614,000,000","3,646,000,000",,,,,,,,,,"4,658,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"58,087,000,000","15,372,000,000","14,296,000,000","13,614,000,000","17,065,000,000","18,351,000,000","20,169,000,000","17,701,000,000","17,837,000,000","22,810,000,000","20,196,000,000","16,165,000,000","16,696,000,000","16,787,000,000","20,384,000,000","18,272,000,000","15,511,000,000","19,346,000,000","21,477,000,000","22,943,000,000","21,275,000,000","30,102,000,000","36,691,000,000","33,081,000,000","31,402,000,000","33,078,000,000","31,428,000,000","30,203,000,000","31,074,000,000","39,192,911,697.815","31,063,482,646.099","31,016,000,000","29,483,000,000","29,363,000,000","30,592,000,000","29,537,000,000","24,702,000,000","28,879,000,000","23,827,000,000","22,478,000,000","20,308,000,000","22,183,000,000","19,178,000,000","14,822,000,000","13,520,000,000","20,144,000,000","28,396,000,000","23,948,000,000","20,073,000,000","19,291,000,000","17,509,000,000","14,896,000,000","14,553,000,000","15,008,000,000","14,683,000,000","11,863,000,000","10,505,000,000","11,357,000,000","10,965,000,000","9,582,000,000","7,105,000,000","8,175,000,000","7,465,000,000","5,908,000,000","5,315,000,000","5,352,000,000","5,402,000,000","4,928,000,000","4,144,000,000","4,363,000,000","4,058,000,000","4,157,000,000","3,541,000,000","4,140,000,000","4,242,000,000","4,327,000,000","0","5,279,000,000","4,600,000,000","4,296,000,000","3,620,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"10,151,000,000","1,981,000,000","2,290,000,000","4,811,000,000","1,070,000,000","551,000,000","1,683,000,000","2,794,000,000","2,145,000,000","-1,687,000,000","83,000,000","96,000,000","1,417,000,000","754,000,000","-5,380,000,000","106,000,000","-318,000,000","-9,421,000,000","-1,062,000,000","171,000,000","1,862,000,000","-9,722,000,000","-2,150,000,000","2,225,000,000","2,280,000,000","2,760,000,000","1,484,000,000","2,996,000,000","3,854,000,000","4,391,559,576.782","2,752,397,903.688","-685,000,000","5,212,000,000","3,090,000,000","3,859,000,000","6,857,000,000","6,524,000,000","5,896,000,000","4,725,000,000","4,246,000,000","4,317,000,000","5,143,000,000","3,734,000,000","3,991,000,000","2,636,000,000","2,166,000,000","5,997,000,000","6,215,000,000","4,501,000,000","2,812,000,000","3,833,000,000","4,334,000,000","2,159,000,000","2,786,000,000","3,526,000,000","3,351,000,000","3,163,000,000","3,365,000,000","2,656,000,000","2,119,000,000","2,046,000,000","1,707,000,000","1,839,000,000","1,307,000,000","1,337,000,000","894,000,000","1,897,000,000","1,459,000,000","1,612,000,000","73,000,000","752,000,000","873,000,000","613,000,000","143,000,000","658,000,000","1,469,000,000","1,221,000,000","1,627,000,000","1,283,000,000","1,211,000,000","1,221,000,000"
NormalizedIncome,"7,708,000,000","2,538,700,000","1,440,120,000","2,205,578,152.98","1,908,757,396.45","3,233,900,000","2,502,060,000","3,882,322,093.608","2,402,218,155.198","-330,291,698.401","120,090,909.091","715,080,000","2,396,425,000","1,148,680,000","-918,994,145.822","106,000,000","518,880,000","429,060,585.996","-1,062,000,000","171,000,000","2,547,740,000","2,152,315,933.025","-1,867,520,000","2,063,969,679.796","2,099,406,000","2,950,740,000","2,030,898,203.593","4,093,885,907.788","3,527,888,000","2,712,319,715.35","3,707,497,591.457","2,356,280,000","6,178,172,881.84","4,342,638,586.957","7,619,772,173.082","7,144,191,798.241","6,592,024,499.655","3,373,540,457.589","5,013,346,449.957","5,320,728,638.826","5,326,352,008.1","3,544,451,318.284","4,293,972,055.888","4,732,758,348.121","3,207,472,695.824","3,074,820,000","5,165,661,051.673","6,899,252,712.831","4,537,521,949.012","3,307,137,756.227","4,257,049,589.79","4,494,636,610.538","2,168,913,692.062","2,998,380,434.783","3,778,998,535.258","3,483,018,582.375","3,410,261,243.645","4,511,881,731.253","2,991,730,769.231","2,243,122,001.777","2,281,237,565.647","1,659,151,437.932","1,941,236,427.32","1,676,386,420.369","1,628,282,482.904","1,553,312,116.136","2,250,961,623.291","1,472,764,150.943","1,755,495,953.757","931,600,000","1,504,637,828.668","1,327,396,803.336","717,905,154.639","801,200,000","1,132,000,000","1,851,452,069.717","1,849,689,497.717","2,266,758,483.034","1,475,675,539.93","1,456,573,259.053","1,287,000,000"
InterestIncome,"558,000,000","154,000,000","162,000,000","114,000,000","131,000,000","-1,622,000,000","571,000,000","143,000,000","145,000,000","160,000,000",,"326,000,000","134,000,000","141,000,000",,,"121,000,000","170,000,000",,,"178,000,000","210,000,000","-23,000,000","340,000,000","441,000,000","170,000,000","482,000,000","439,000,000","487,000,000","748,813,902.897","485,019,282.112","835,000,000","677,000,000","693,000,000","1,103,000,000","1,127,000,000","1,045,000,000","1,151,000,000","555,000,000","511,000,000","413,000,000","578,000,000","499,000,000","485,000,000","337,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"6,684,000,000","1,856,000,000","2,004,000,000","1,541,000,000","988,000,000","-284,000,000","1,203,000,000","1,104,000,000","1,519,000,000","1,156,000,000","2,343,000,000","2,135,000,000","1,625,000,000","1,518,000,000","2,193,000,000","1,727,000,000","1,357,000,000","1,357,000,000","3,226,000,000","1,969,000,000","1,110,000,000","821,000,000","525,000,000","1,006,000,000","782,000,000","377,000,000","371,000,000","618,000,000","601,000,000","-55,177,988.727","541,382,379.116","444,000,000","489,000,000","767,000,000","239,000,000","182,000,000","388,000,000","380,000,000","441,000,000","466,000,000","356,000,000","284,000,000","529,000,000","356,000,000","126,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-5,756,000,000","-891,000,000","-2,086,000,000","-1,259,000,000","-1,346,000,000","-331,000,000","-632,000,000","-209,000,000","-1,464,000,000","-1,378,000,000","-2,343,000,000","-1,809,000,000","-1,517,000,000","-2,097,000,000","-2,193,000,000","-1,727,000,000","-1,349,000,000","-1,037,000,000","-3,226,000,000","-1,969,000,000","-1,075,000,000","-405,000,000","1,000,000","-666,000,000","-341,000,000","-560,000,000","195,000,000","-179,000,000","-114,000,000","966,991,891.625","-56,363,097.004","391,000,000","263,000,000","-2,517,000,000","864,000,000","945,000,000","657,000,000","771,000,000","114,000,000","45,000,000","57,000,000","294,000,000","-30,000,000","129,000,000","211,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"18,687,000,000","3,690,000,000","2,868,000,000","9,359,000,000","2,678,000,000","1,347,000,000","4,281,000,000","5,078,000,000","4,934,000,000","-1,470,000,000","2,504,000,000","4,237,000,000","3,893,000,000","3,096,000,000","1,309,000,000","2,048,000,000","1,317,000,000","-10,725,000,000","1,702,000,000","3,078,000,000","3,748,000,000","-12,378,000,000","-1,838,000,000","4,535,000,000","3,991,000,000","2,068,000,000","2,542,000,000","4,457,000,000","6,310,000,000","5,022,218,332.839","4,606,941,560.368","-347,000,000","7,488,000,000","5,551,000,000","4,422,000,000","9,619,000,000","9,082,000,000","7,548,000,000","7,455,000,000","6,189,000,000","6,282,000,000","6,087,000,000","6,541,000,000","6,555,000,000","4,173,000,000","4,220,000,000","7,687,000,000","9,547,000,000","6,269,000,000","6,033,000,000","5,938,000,000","5,668,000,000","3,847,000,000","4,012,000,000","5,123,000,000","5,444,000,000","5,709,000,000","4,906,000,000","4,668,000,000","4,112,000,000","3,629,000,000","2,526,000,000","2,756,000,000","2,687,000,000","2,620,000,000","2,797,000,000","2,816,000,000","2,459,000,000","2,899,000,000","1,567,000,000","1,881,000,000","1,857,000,000","1,188,000,000","1,484,000,000","1,699,000,000","2,103,000,000","6,554,000,000","2,560,000,000","2,294,000,000","2,151,000,000","2,155,000,000"
EBITDA,"33,523,000,000"
