name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
			OtherGandA,,,,,,,"2,519,000,000",,,,,,,,,"4,513,000,000",,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,"4,565,000,000",,,"5,047,000,000","2,956,000,000",,,,,,"7,984,000,000","8,505,000,000","9,890,000,000","9,835,000,000","9,042,000,000",,,,,,,,,
	ResearchAndDevelopment,"3,872,000,000","3,612,000,000","3,051,000,000","3,230,000,000","3,274,000,000","2,864,000,000","2,537,000,000","2,231,000,000","1,835,000,000","1,367,000,000","1,013,000,000","1,398,000,000","1,497,000,000","1,536,000,000","1,401,000,000","1,364,000,000",,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,"64,000,000","2,168,000,000","2,269,000,000","2,614,000,000","2,880,000,000","3,052,000,000","2,355,282,300","2,307,468,492","2,624,724,648","2,506,022,930","2,068,867,257","1,923,425,502","1,777,005,188",,"2,007,335,148"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,"64,000,000","2,168,000,000","2,269,000,000","2,614,000,000","2,880,000,000","3,052,000,000","2,355,282,300","2,307,468,492","2,624,724,648","2,506,022,930","2,068,867,257","1,923,425,502","1,777,005,188",,"2,007,335,148"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,"2,533,000,000",,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,"64,000,000",,,,,"519,000,000",,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,"64,000,000",,,,,"519,000,000",,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,"318,000,000","313,000,000","369,000,000","546,000,000",,,,,,,,,,
	OtherTaxes,,"0","0","-895,000,000",,,,,,,,,,"142,000,000",,"106,000,000","128,000,000","147,000,000","229,000,000","260,000,000","287,000,000",,,,,,,,,
	OtherOperatingExpenses,,,,,,"-152,000,000","-197,000,000","-68,000,000","103,000,000","49,000,000","81,000,000","582,000,000","248,000,000","82,000,000","-58,000,000","-677,000,000","1,281,000,000","1,258,000,000","1,524,000,000","1,091,000,000","1,060,000,000",,,,,,,,,
OperatingIncome,"3,163,000,000","4,956,000,000","5,032,000,000","7,239,000,000","4,881,000,000","2,535,000,000","3,520,000,000","3,394,000,000","3,814,000,000","2,392,000,000","1,112,000,000","565,000,000","3,137,000,000","2,921,000,000","1,904,000,000","1,615,000,000","-43,000,000","-728,000,000","-1,080,000,000","-21,000,000","1,413,000,000","-2,155,530,510","745,395,372","1,783,907,307","-797,042,240","1,462,097,277","1,027,234,962","-467,642,378","33,561,124,740","1,661,647,351"
NetNonOperatingInterestIncomeExpense,"-931,000,000","-982,000,000","-1,044,000,000","-1,441,000,000","-1,934,000,000","-2,366,000,000","-2,047,000,000","-1,964,000,000","-1,641,000,000","-1,273,000,000","-398,000,000","-753,000,000","-947,000,000","-336,000,000","-576,000,000","-97,000,000","-648,000,000","-985,000,000","-827,000,000","-944,000,000","-995,000,000",,,,,,,,,
	InterestIncomeNonOperating,"252,000,000","261,000,000","249,000,000","182,000,000","226,000,000","365,000,000","229,000,000","204,000,000","256,000,000","587,000,000","684,000,000",,,"1,301,000,000",,"1,344,000,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"835,000,000","937,000,000","957,000,000","1,250,000,000","1,569,000,000","2,731,000,000","2,276,000,000","2,168,000,000","1,897,000,000","1,588,000,000","1,094,000,000","753,000,000","947,000,000","1,580,000,000",,"1,695,000,000","1,944,000,000","2,489,000,000","3,046,000,000","3,132,000,000","2,650,000,000",,,,,,,,,
	TotalOtherFinanceCost,"348,000,000","306,000,000","336,000,000","373,000,000","591,000,000",,,,,"272,000,000","-12,000,000",,,"57,000,000",,"-254,000,000","-1,296,000,000","-1,504,000,000","-2,219,000,000","-2,188,000,000","-1,655,000,000",,,,,,,,,
OtherIncomeExpense,"200,000,000","47,000,000","120,000,000","363,000,000","159,000,000","90,000,000","-297,000,000","-422,000,000","-137,000,000","1,066,000,000","-8,000,000","-303,000,000","-3,000,000","188,000,000","313,000,000","210,000,000","-886,000,000","415,000,000","-2,910,000,000","468,000,000","632,000,000","5,441,994,040","1,758,525,984","1,300,180,518","4,461,668,910","1,536,890,646","1,561,198,170","1,937,874,883",,"412,778,275"
	GainOnSaleOfSecurity,"3,000,000","14,000,000","-11,000,000","72,000,000","10,000,000","13,000,000","26,000,000","18,000,000","-78,000,000","-3,000,000","124,000,000",,,"150,000,000","607,000,000","-162,000,000","157,000,000","287,000,000","560,000,000","740,000,000","276,000,000",,,,,,,,,
	EarningsFromEquityInterest,,"208,000,000","240,000,000","409,000,000","313,000,000","130,000,000","117,000,000","87,000,000","94,000,000","146,000,000",,,,,"125,000,000",,"-97,000,000","-172,000,000","-741,000,000","-373,000,000",,,,,,,,,,
	SpecialIncomeCharges,"-11,000,000","-175,000,000","-109,000,000","-118,000,000","-164,000,000","-53,000,000","-440,000,000","-527,000,000","-153,000,000","923,000,000","-132,000,000","-312,000,000","-165,000,000","7,000,000","-450,000,000","-526,000,000","-946,000,000","300,000,000","-2,729,000,000","101,000,000","356,000,000",,,,,,,,,
		RestructuringAndMergernAcquisition,"-30,000,000","154,000,000","103,000,000","95,000,000","88,000,000","53,000,000","50,000,000","28,000,000","15,000,000","102,000,000","118,000,000","312,000,000","165,000,000","105,000,000","450,000,000","502,000,000",,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,"14,000,000",,"29,000,000",,,,,,,,,,,,,,
		WriteOff,"41,000,000","21,000,000","6,000,000","23,000,000","76,000,000",,,,,,,,,"3,000,000",,"126,000,000","0","0","140,000,000","121,000,000","476,000,000",,,,,,,,,
		OtherSpecialCharges,,,,,,,"390,000,000","499,000,000","138,000,000","-1,025,000,000","14,000,000",,,,,,"863,000,000","-347,000,000","2,503,000,000","-359,000,000","-914,000,000",,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,"129,000,000",,"131,000,000","-83,000,000","-47,000,000","-86,000,000","-137,000,000","-82,000,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,"9,000,000","162,000,000","31,000,000","31,000,000","898,000,000",,,,,,,,,,,,,,
PretaxIncome,"2,432,000,000","4,021,000,000","4,108,000,000","6,161,000,000","3,106,000,000","259,000,000","1,176,000,000","1,008,000,000","2,036,000,000","2,185,000,000","706,000,000","-367,000,000","2,187,000,000","2,773,000,000","1,641,000,000","2,264,000,000","-1,577,000,000","-1,298,000,000","-4,817,000,000","-497,000,000","1,050,000,000","871,553,830","1,146,230,838","1,850,816,331","1,812,628,320","1,465,060,935","816,275,460","-752,906,021",,"994,851,676"
TaxProvision,"1,934,000,000","1,321,000,000","778,000,000","2,651,000,000","1,292,000,000","166,000,000","544,000,000","-943,000,000","625,000,000","534,000,000","484,000,000","481,000,000","466,000,000","719,000,000","490,000,000","844,000,000","-29,000,000","650,000,000","-554,000,000","294,000,000","472,000,000","517,764,590","525,664,890","607,181,211","558,411,650","408,438,867","308,406,972","178,704,274",,"269,557,288"
NetIncomeCommonStockholders,"4,311,000,000","6,622,000,000","3,608,000,000","3,491,000,000","1,803,000,000","334,000,000","568,000,000","904,000,000","348,000,000","1,334,000,000","520,000,000","-838,000,000","1,612,000,000","1,953,000,000","1,065,000,000","1,331,000,000","-1,586,000,000","-1,900,000,000","-3,948,000,000","-445,000,000","664,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
	NetIncome,"4,311,000,000","6,622,000,000","3,608,000,000","3,491,000,000","1,803,000,000","334,000,000","568,000,000","904,000,000","348,000,000","1,334,000,000","520,000,000","-838,000,000","1,612,000,000","1,953,000,000","1,065,000,000","1,331,000,000","-1,586,000,000","-1,900,000,000","-3,948,000,000","-445,000,000","664,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
		NetIncomeIncludingNoncontrollingInterests,"4,317,000,000","6,630,000,000","3,632,000,000","3,510,000,000","1,814,000,000","377,000,000","632,000,000","1,951,000,000","1,411,000,000","1,651,000,000","600,000,000","-848,000,000","1,721,000,000","2,054,000,000","1,151,000,000","1,420,000,000","-1,548,000,000","-1,948,000,000","-4,263,000,000","-791,000,000","578,000,000","506,832,900","914,648,382","1,544,634,819","1,455,084,170","1,266,729,822","628,393,476","-901,856,123","308,510,640","830,711,609"
			NetIncomeContinuousOperations,"498,000,000","2,700,000,000","3,330,000,000","3,510,000,000","1,814,000,000","93,000,000","632,000,000","1,951,000,000","1,411,000,000","1,651,000,000","222,000,000","-848,000,000","1,721,000,000","2,054,000,000","1,151,000,000","1,420,000,000","-1,548,000,000","-1,948,000,000","-4,263,000,000","-791,000,000","578,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
			NetIncomeDiscontinuousOperations,"3,819,000,000","3,930,000,000","302,000,000","0","0","284,000,000",,"0","0","0","378,000,000","0","0",,"0","0",,,,,,,,,,,,,,
		MinorityInterests,"-6,000,000","-8,000,000","-24,000,000","-19,000,000","-11,000,000","-43,000,000","-64,000,000","-1,047,000,000","-1,063,000,000","-317,000,000","-80,000,000","-10,000,000","109,000,000","-101,000,000","-86,000,000","-89,000,000","-38,000,000","48,000,000","315,000,000","346,000,000","86,000,000","-153,043,660","-294,082,434","-300,999,699","-200,867,500","-210,107,754","-120,524,988","-29,754,172",,"-105,417,221"
DilutedNIAvailtoComStockholders,"4,311,000,000","6,622,000,000","3,608,000,000","3,491,000,000","1,803,000,000","334,000,000","568,000,000","904,000,000","348,000,000","1,334,000,000","520,000,000","-838,000,000","1,612,000,000","1,953,000,000","1,065,000,000","1,331,000,000","-1,586,000,000","-1,900,000,000","-3,948,000,000","-445,000,000","664,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
BasicEPS,,,"2.33","2.27","1.192","0.221","0.465","0.744","0.286","1.071","0.41","-0.677","1.29","1.537","0.789","1.25","-1.62","-2.41","-6.66","-0.84","1.21","0.616","1.117","3.855","3.407","0.39","0.946","-2.169","1.258","2.54"
DilutedEPS,,,"2.3","2.24","1.181","0.221","0.46","0.736","0.284","1.063","0.409","-0.677","1.28","1.526","0.788","1.25","-1.62","-2.41","-6.66","-0.84","1.21","0.616","1.117","3.855","3.407","0.39","0.946","-2.169","1.258","2.54"
BasicAverageShares,,,"1,548,439,000","1,535,988,000","1,513,019,000","1,510,555,000","1,222,346,000","1,215,921,000","1,215,828,000","1,237,212,000","1,236,884,000","1,236,884,000","1,239,880,000","1,262,380,000","1,271,232,000","1,064,381,552","979,000,000","753,000,000","566,000,000","542,000,000","554,423,749","546,000,000","555,572,519","322,641,509","368,160,377","2,709,600,000","536,896,552","429,545,455","245,263,158","285,529,412"
DilutedAverageShares,,,"1,567,839,000","1,556,306,000","1,526,376,000","1,514,007,000","1,234,097,000","1,228,926,000","1,225,868,000","1,246,889,000","1,242,820,000","1,236,884,000","1,244,974,000","1,271,426,000","1,272,812,000","1,064,381,552","979,145,978","753,000,000","568,165,355","542,000,000","554,423,749","546,000,000","555,572,519","322,641,509","368,160,377","2,709,600,000","536,896,552","429,545,455","245,263,158","285,529,412"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,"364,000,000","367,000,000","468,000,000","487,000,000","409,000,000",,,,,,,,,
TotalExpenses,"101,110,000,000","103,231,000,000","105,380,000,000","103,695,000,000","106,137,000,000","108,060,000,000","92,570,000,000","83,422,000,000","80,143,000,000","57,167,000,000","34,768,000,000","49,537,000,000","56,243,000,000","55,608,000,000","49,928,000,000","44,929,000,000","46,531,000,000","49,074,000,000","56,507,000,000","57,596,000,000","56,190,000,000","50,593,848,900","47,460,078,792","46,833,862,257","41,768,387,950","38,611,472,316","34,075,137,744","30,333,751,007",,"35,117,980,261"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,311,000,000","6,622,000,000","3,608,000,000","3,491,000,000","1,803,000,000","334,000,000","568,000,000","904,000,000","348,000,000","1,334,000,000","520,000,000","-838,000,000","1,612,000,000","1,953,000,000","1,065,000,000","1,331,000,000","-1,586,000,000","-1,900,000,000","-3,948,000,000","-445,000,000","664,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
NormalizedIncome,"496,800,000","2,800,353,000","3,403,800,000","3,528,260,000","1,926,200,000","82,000,000","886,780,000","1,295,930,000","508,088,899.804","638,842,105.263","147,760,000","-613,360,000","1,741,842,249.657","1,836,707,897.584","954,879,951.249","1,762,519,434.629","-811,509,194.673","-2,252,200,000","-2,028,455,262.612","-949,600,000","284,800,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
InterestIncome,"252,000,000","261,000,000","249,000,000","182,000,000","226,000,000","365,000,000","229,000,000","204,000,000","256,000,000","587,000,000","684,000,000",,,"1,301,000,000",,"1,344,000,000",,,,,,,,,,,,,,
InterestExpense,"835,000,000","937,000,000","957,000,000","1,250,000,000","1,569,000,000","2,731,000,000","2,276,000,000","2,168,000,000","1,897,000,000","1,588,000,000","1,094,000,000","753,000,000","947,000,000","1,580,000,000",,"1,695,000,000","1,944,000,000","2,489,000,000","3,046,000,000","3,132,000,000","2,650,000,000",,,,,,,,,
NetInterestIncome,"-931,000,000","-982,000,000","-1,044,000,000","-1,441,000,000","-1,934,000,000","-2,366,000,000","-2,047,000,000","-1,964,000,000","-1,641,000,000","-1,273,000,000","-398,000,000","-753,000,000","-947,000,000","-336,000,000","-576,000,000","-97,000,000","-648,000,000","-985,000,000","-827,000,000","-944,000,000","-995,000,000",,,,,,,,,
EBIT,"3,267,000,000","4,958,000,000","5,065,000,000","7,411,000,000","4,675,000,000","2,990,000,000","3,452,000,000","3,176,000,000","3,933,000,000","3,773,000,000","1,800,000,000","386,000,000","3,134,000,000","4,353,000,000","1,904,000,000","3,959,000,000","367,000,000","1,191,000,000","-1,771,000,000","2,635,000,000","3,700,000,000","-2,155,530,510","745,395,372","1,783,907,307","-797,042,240","1,462,097,277","1,027,234,962","-467,642,378","33,561,124,740","1,661,647,351"
EBITDA,"8,664,000,000"
ReconciledCostOfRevenue,"90,861,000,000","93,164,000,000","95,011,000,000","93,975,000,000","95,295,000,000","97,620,000,000","83,146,000,000","74,570,000,000","71,474,000,000","50,704,000,000","30,718,000,000","43,261,000,000","49,423,000,000","48,924,000,000","43,888,000,000","37,098,000,000","27,899,000,000","28,160,000,000","29,814,000,000","29,638,000,000","29,976,000,000","34,903,892,380","32,781,281,094","25,690,701,582","30,655,594,380","28,635,175,560","16,930,825,158","13,136,466,938",,"33,110,645,113"
ReconciledDepreciation,"5,397,000,000","5,445,000,000","5,507,000,000","5,890,000,000","5,956,000,000","5,414,000,000","4,897,000,000","4,574,000,000","4,134,000,000","3,358,000,000","2,186,000,000","2,673,000,000","2,901,000,000","2,738,000,000","2,969,000,000","2,590,000,000","2,168,000,000","2,269,000,000","2,614,000,000","2,880,000,000","3,052,000,000","2,355,282,300","2,307,468,492","2,624,724,648","2,506,022,930","2,068,867,257","1,923,425,502","1,777,005,188",,"2,007,335,148"
NetIncomeFromContinuingOperationNetMinorityInterest,"492,000,000","2,692,000,000","3,306,000,000","3,491,000,000","1,803,000,000","50,000,000","568,000,000","904,000,000","348,000,000","1,334,000,000","142,000,000","-838,000,000","1,612,000,000","1,953,000,000","1,065,000,000","1,331,000,000","-1,586,000,000","-1,900,000,000","-3,948,000,000","-445,000,000","664,000,000","353,789,240","620,565,948","1,243,635,120","1,254,216,670","1,056,622,068","507,868,488","-931,610,295","308,510,640","725,294,388"
TotalUnusualItemsExcludingGoodwill,"-8,000,000","-161,000,000","-120,000,000","-46,000,000","-154,000,000","-40,000,000","-414,000,000","-509,000,000","-231,000,000","920,000,000","-8,000,000","-312,000,000","-165,000,000","157,000,000","157,000,000","-688,000,000","-789,000,000","587,000,000","-2,169,000,000","841,000,000","632,000,000",,,,,,,,,
TotalUnusualItems,"-8,000,000","-161,000,000","-120,000,000","-46,000,000","-154,000,000","-40,000,000","-414,000,000","-509,000,000","-231,000,000","920,000,000","-8,000,000","-312,000,000","-165,000,000","157,000,000","157,000,000","-688,000,000","-789,000,000","587,000,000","-2,169,000,000","841,000,000","632,000,000",,,,,,,,,
NormalizedEBITDA,"8,672,000,000","10,564,000,000","10,692,000,000","13,347,000,000","10,785,000,000","8,444,000,000","8,763,000,000","8,259,000,000","8,298,000,000","6,211,000,000","3,994,000,000","3,371,000,000","6,200,000,000","6,934,000,000","4,716,000,000","7,237,000,000","3,324,000,000","2,873,000,000","3,012,000,000","4,674,000,000","6,120,000,000","199,751,790","3,052,863,864","4,408,631,955","1,708,980,690","3,530,964,534","2,950,660,464","1,309,362,810","33,561,124,740","3,668,982,499"
TaxRateForCalcs,"0.4","0.327","0.185","0.19","0.2","0.2","0.23","0.23","0.307","0.244","0.28","0.28","0.213","0.259","0.299","0.373","0.018","0.4","0.115","0.4","0.4","0.4","0.4","0.328","0.308","0.279","0.378","0.4","0.4","0.271"
TaxEffectOfUnusualItems,"-3,200,000","-52,647,000","-22,200,000","-8,740,000","-30,800,000","-8,000,000","-95,220,000","-117,070,000","-70,911,100.196","224,842,105.263","-2,240,000","-87,360,000","-35,157,750.343","40,707,897.584","46,879,951.249","-256,480,565.371","-14,509,194.673","234,800,000","-249,455,262.612","336,400,000","252,800,000","0","0","0","0","0","0","0","0","0"
