name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
TotalRevenue,"5,760,300,000","6,027,100,000","5,880,000,000","4,488,300,000","4,491,800,000","4,191,600,000","4,806,226,000","5,075,390,000","4,763,180,000","4,158,507,000","3,607,636,000","3,230,468,000","3,180,757,000","2,612,456,000","2,111,501,000","1,710,423,000","1,321,106,000","953,226,000","719,403,000","616,079,000","548,918,000","500,944,000","513,915,000"
	OperatingRevenue,"5,760,300,000","6,027,100,000","5,880,000,000","4,488,300,000","4,491,800,000","4,191,600,000","4,806,226,000","5,075,390,000","4,763,180,000","4,158,507,000","3,607,636,000","3,230,468,000","3,180,757,000","2,612,456,000","2,111,501,000","1,710,423,000","1,321,106,000","953,226,000","719,403,000","616,079,000","548,918,000","500,944,000","513,915,000"
CostOfRevenue,"2,020,700,000","1,973,400,000","2,026,100,000","1,407,200,000","1,440,500,000","1,283,000,000","1,509,263,000","1,377,242,000","1,297,102,000","1,134,966,000","973,945,000","907,858,000","773,654,000","589,470,000","472,622,000","399,652,000","331,024,000","275,797,000","236,041,000","218,507,000","197,457,000","226,190,000","235,512,000"
GrossProfit,"3,739,600,000","4,053,700,000","3,853,900,000","3,081,100,000","3,051,300,000","2,908,600,000","3,296,963,000","3,698,148,000","3,466,078,000","3,023,541,000","2,633,691,000","2,322,610,000","2,407,103,000","2,022,986,000","1,638,879,000","1,310,771,000","990,082,000","677,429,000","483,362,000","397,572,000","351,461,000","274,754,000","278,403,000"
OperatingExpense,"3,367,200,000","3,239,600,000","3,183,100,000","2,293,700,000","2,397,800,000","2,290,600,000","2,176,889,000","2,173,607,000","1,954,089,000","1,718,617,000","1,483,520,000","1,350,697,000","1,259,974,000","1,029,589,000","874,275,000","688,961,000","545,617,000","433,667,000","346,354,000","295,884,000","295,444,000","248,171,000","253,390,000"
	SellingGeneralAndAdministration,"3,367,200,000","3,239,600,000","3,183,100,000","2,293,700,000","2,397,800,000","2,290,600,000","2,176,889,000","2,173,607,000","1,954,089,000","1,718,617,000","1,483,520,000","1,350,697,000","1,259,974,000","1,029,589,000","874,275,000","688,961,000","545,617,000","433,667,000","346,354,000","291,315,000","272,816,000","248,171,000","253,390,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"22,628,000",,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"22,628,000",,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,"4,569,000",,,
OperatingIncome,"372,400,000","814,100,000","670,800,000","787,400,000","653,500,000","618,000,000","1,120,074,000","1,524,541,000","1,511,989,000","1,304,924,000","1,150,171,000","971,913,000","1,147,129,000","993,397,000","764,604,000","621,810,000","444,465,000","243,762,000","137,008,000","101,688,000","56,017,000","26,583,000","25,013,000"
NetNonOperatingInterestIncomeExpense,"-50,800,000","-47,900,000","-74,000,000","-28,400,000","-26,900,000","-6,400,000","2,181,000","2,369,000","720,000","1,031,000","1,757,000","5,168,000",,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,"2,181,000","2,369,000","720,000","1,031,000","1,757,000",,,,,,,,,,,,
	TotalOtherFinanceCost,"50,800,000","47,900,000","74,000,000","28,400,000","26,900,000","6,400,000","-2,181,000","-2,369,000","-720,000","-1,031,000","-1,757,000","-5,168,000",,,,,,,,,,,
OtherIncomeExpense,,,,,,,,"-6,384,000","-7,046,000","-4,736,000",,,,,,,,,"-3,373,000","-4,569,000",,"-7,108,000",
	SpecialIncomeCharges,,,,,,,,,"-7,046,000","-4,736,000",,,,,,,,,"-3,373,000","-4,569,000",,"-7,108,000","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"3,373,000",,,"7,108,000","0"
		OtherSpecialCharges,,,,,,,,,"7,046,000","4,736,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,"-6,384,000",,,,,,,,,,,,,,,
PretaxIncome,"-164,500,000","766,200,000","596,800,000","759,000,000","626,600,000","611,600,000","1,122,255,000","1,520,526,000","1,505,663,000","1,301,219,000","1,151,928,000","977,081,000","1,194,949,000","1,034,670,000","797,227,000","637,570,000","447,657,000","244,821,000","133,336,000","99,430,000","55,630,000","19,061,000","24,777,000"
TaxProvision,"44,900,000","122,800,000","199,300,000","168,000,000","166,100,000","209,200,000","340,919,000","486,106,000","466,753,000","420,419,000","416,988,000","353,712,000","411,910,000","398,141,000","302,950,000","235,277,000","167,866,000","90,585,000","47,325,000","35,400,000","17,027,000",,
