name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
NetIncomeCommonStockholders,"495,000,000","421,000,000","991,000,000","1,297,000,000","397,075,000","643,185,000","677,021,000","607,863,000","383,395,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
	NetIncome,"494,000,000","421,000,000","996,000,000","1,304,000,000","398,859,000","646,010,000","678,523,000","610,425,000","385,555,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
		NetIncomeIncludingNoncontrollingInterests,"537,000,000","462,000,000","1,034,000,000","1,339,000,000","419,859,000","665,045,000","685,016,000","610,425,000","385,555,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
			NetIncomeContinuousOperations,"537,000,000","462,000,000","1,034,000,000","1,339,000,000","419,859,000","665,045,000","685,016,000","610,425,000","385,555,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
		MinorityInterests,"-43,000,000","-41,000,000","-38,000,000","-35,000,000","-21,000,000","-19,035,000","-6,493,000",,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,"5,000,000","7,000,000","1,784,000","2,825,000","1,502,000","2,562,000","2,160,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"495,000,000","421,000,000","991,000,000","1,297,000,000","397,075,000","643,185,000","677,021,000","607,863,000","383,395,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
BasicEPS,,,"7.66","10.05","3.07","4.88","5.09","4.565","2.89","1.945","1.675","0.4","-0.225","0.88","1.495","1.745","1.095","0.15","-0.07","-0.725","0.555","0.382"
DilutedEPS,,,"7.62","10","3.06","4.86","5.07","4.545","2.875","1.935","1.67","0.4","-0.225","0.88","1.49","1.74","1.09","0.15","-0.07","-0.725","0.555","0.382"
BasicAverageShares,,,"130,026,110","129,751,244","129,921,498","132,379,098","133,305,108","133,718,510","133,410,035","133,144,473","132,278,412","131,828,808","130,546,970","130,469,656","130,267,256","130,016,506","110,461,572","98,998,790","98,998,790","98,998,790","98,998,790","98,998,790"
DilutedAverageShares,,,"130,708,661","130,400,000","130,346,078","132,923,868","133,830,966","134,306,931","134,106,087","133,832,558","132,685,990","132,025,386","130,633,962","130,648,652","130,509,308","130,502,218","110,710,884","98,998,790","98,998,790","98,998,790","98,998,790","98,998,790"
TotalOperatingIncomeAsReported,"658,000,000","656,000,000","1,408,000,000","1,233,000,000","581,454,000","959,827,000","1,123,991,000","953,464,000","615,351,000","446,796,000","378,364,000","107,257,000","-29,540,000","174,721,000","313,251,000","367,033,000","243,166,000","65,815,000","14,072,000","-90,801,000","126,109,000","114,840,000"
TotalExpenses,"7,352,000,000","7,425,000,000","7,194,000,000","6,779,000,000","4,390,330,000","3,503,509,000","3,291,359,000","2,806,908,000","2,956,354,000","3,173,052,000","2,793,423,000","2,218,466,000","3,721,893,000","3,017,457,000","2,171,115,000","2,074,072,000","1,742,187,000","1,357,219,000","1,058,555,000","1,116,954,000","1,266,167,000","942,791,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"494,000,000","421,000,000","996,000,000","1,304,000,000","398,859,000","646,010,000","678,523,000","610,425,000","385,555,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
NormalizedIncome,"508,057,591.623","450,970,000","1,021,740,000","1,326,040,000","478,978,584","628,973,900","687,452,528","610,425,000","379,395,327","259,047,928.401","220,909,493.594","51,775,656.737","-29,734,100","115,696,881.811","212,478,047.164","225,495,485.95","128,912,090.684","16,542,817.683","-9,780,000","-71,986,000","53,879,400","30,947,400"
InterestIncome,,,,,"8,421,000","6,034,000","3,468,000","3,086,000","4,010,000","2,865,000","1,510,000","823,000","4,560,000",,,,,,,,,
InterestExpense,"125,000,000","124,000,000","126,000,000","159,000,000","79,473,000","34,656,000","37,352,000","18,082,000","43,049,000","50,992,000","39,875,000","34,957,000","33,957,000",,,,,,,,,
NetInterestIncome,"-125,000,000","-124,000,000","-126,000,000","-159,000,000","-71,052,000","-28,622,000","-33,884,000","-14,996,000","-39,039,000","-48,127,000","-38,365,000","-34,134,000","-29,397,000",,,,,,,,,
EBIT,"698,000,000","694,000,000","1,460,000,000","1,240,000,000","637,852,000","998,097,000","1,121,270,000","960,254,000","628,218,000","452,424,000","382,835,000","113,710,000","-24,065,000","174,721,000","313,251,000","367,033,000","243,166,000","65,815,000","14,072,000","-29,921,000","126,109,000","114,840,000"
EBITDA,"1,430,000,000"
ReconciledCostOfRevenue,"6,158,000,000","6,254,000,000","6,108,000,000","5,779,000,000","4,094,894,000","3,278,145,000","3,098,000,000","2,658,046,000","2,834,081,000","3,060,842,000","2,689,104,000","2,130,595,000","3,622,985,000","2,920,778,000","2,087,883,000","1,997,474,000","1,682,168,000","1,301,082,000","992,058,000","1,116,954,000","1,125,372,000","804,242,000"
ReconciledDepreciation,"732,000,000","713,000,000","641,000,000","601,000,000","377,666,000","245,757,000","208,486,000","157,808,000","144,541,000","131,397,000","128,732,000","123,199,000","111,926,000","104,274,000","87,112,000","82,697,000","83,172,000","88,180,000","88,018,000",,"78,757,000","86,462,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"494,000,000","421,000,000","996,000,000","1,304,000,000","398,859,000","646,010,000","678,523,000","610,425,000","385,555,000","258,966,000","221,393,000","52,995,000","-29,543,000","114,729,000","194,559,000","226,817,000","120,722,000","14,756,000","-7,062,000","-71,986,000","54,999,000","37,800,000"
TotalUnusualItemsExcludingGoodwill,"-15,000,000","-37,000,000","-33,000,000","-29,000,000","-106,542,000","24,690,000","-14,129,000","0","9,347,000","-127,000","749,000","1,812,000","294,000","-1,341,000","-26,023,000","2,012,000","-12,935,000","-2,846,000","4,530,000",,"1,866,000","11,421,000"
TotalUnusualItems,"-15,000,000","-37,000,000","-33,000,000","-29,000,000","-106,542,000","24,690,000","-14,129,000","0","9,347,000","-127,000","749,000","1,812,000","294,000","-1,341,000","-26,023,000","2,012,000","-12,935,000","-2,846,000","4,530,000",,"1,866,000","11,421,000"
NormalizedEBITDA,"1,445,000,000","1,444,000,000","2,134,000,000","1,870,000,000","1,122,060,000","1,219,164,000","1,343,885,000","1,118,062,000","763,412,000","583,948,000","510,818,000","235,097,000","87,567,000","280,336,000","426,386,000","447,718,000","339,273,000","156,841,000","97,560,000","-29,921,000","203,000,000","189,881,000"
TaxRateForCalcs,"0.063","0.19","0.22","0.24","0.248","0.31","0.368","0.352","0.341","0.355","0.354","0.327","0.35","0.278","0.311","0.343","0.367","0.372","0.4","0.387","0.4","0.4"
TaxEffectOfUnusualItems,"-942,408.377","-7,030,000","-7,260,000","-6,960,000","-26,422,416","7,653,900","-5,199,472","0","3,187,327","-45,071.599","265,493.594","592,656.737","102,900","-373,118.189","-8,103,952.836","690,485.95","-4,744,909.316","-1,059,182.317","1,812,000","0","746,400","4,568,400"
