name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"22,449,524,407","39,326,322,112","28,030,521,496","41,345,544,544","34,992,727,216","29,471,467,603","35,616,777,324","36,382,028,571","24,820,916,592","19,066,449,341","30,485,897,768","32,448,795,456","25,408,760,000","61,165,750,000","52,273,962,281","46,572,963,536","37,309,366,571","14,982,521,661","10,043,247,751","12,560,920,000","15,122,750,000","6,267,872,000"
EnterpriseValue,"14,328,589,815","38,237,723,840","29,167,062,842","42,611,550,648","33,843,092,207","23,849,190,646","29,486,839,175","33,430,217,382","22,776,339,998","26,236,607,378","38,327,643,088","38,198,962,584","30,505,719,737","53,278,241,165","56,757,040,492","48,682,511,529","35,359,510,482","11,581,751,283","7,688,560,896","10,314,026,831","15,515,035,343","6,671,005,026"
PeRatio,"7.151","10.862","15.842","14.404","15.911","16.498","10.26","14.389","15.363","6.057",,"23.419","64.767","14.516","16.6","17.816","15.342","12.686","11.867","17.431","22.069","10.464"
ForwardPeRatio,"6.278","8.489","6.667","10.235","11.173","10.111","11.891","12.937","10.299","7.8","11.351","45.662",,,,,,,,,,
PegRatio,,,,,,,"1.317","1.434","1.141","0.78","1.135","2.512",,,,,,,,,,
PsRatio,"0.437","0.7","0.854","1.407","0.724","1.052","0.939","2.225","0.885","0.432","0.806","0.781","0.95","1.746","1.917","1.74","1.44","1.175","0.99","1.242","1.564","0.644"
PbRatio,"0.63","1.128","0.94","1.322","1.202","1.09","1.391","1.627","1.07","0.846","1.208","1.232","1.156","2.556","2.545","2.324","1.942","2.18","1.807","2.411","2.923","1.259"
EnterprisesValueRevenueRatio,"0.193","0.491","0.783","0.752","0.655","0.727","0.554","1.91","0.79","0.515","1.018","0.952","0.924","1.499","1.66","1.519","1.302","0.695","0.465","0.635","1.095","0.473"
