name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"2,957,673,640","2,568,001,597","5,736,663,725","4,991,989,322","4,601,331,344","4,320,618,200","3,299,366,032","4,563,801,338","4,517,650,309","4,062,214,559","3,517,737,091","3,814,161,406","3,327,074,458","3,362,234,869","2,983,468,969","4,170,657,841","3,075,070,397","3,696,223,166","5,586,887,904","5,879,571,140","6,174,087,626","5,956,892,788","4,153,505,812","3,666,614,337","2,979,913,625","2,886,929,240","2,901,851,737"
PeRatio,"4.078","3.049","7.527","7.532","9.688","9.65","10.425","19.097","16.562","22.178","20.465","30.312","29.627","15.629",,,,,,"13.663","11.682","11.82","7.184","62.307","69.863",,
ForwardPeRatio,"10.267","2.865","6.094","5.429","5.834","5.525","4.496","6.105","6.798","6.109","5.501","6.473","6.523","6.54","5.675","5.382","5.118","4.564","7.93","9.033",,,,,,,
PsRatio,"0.766","0.683","1.56","1.406","1.332","1.283","1.006","1.434","1.472","1.368","1.222","1.343","1.174","1.167","1.088","1.786","1.588","2.375","4.286","2.76","2.634","2.761","1.824","2.169","1.807","1.813","2.331"
PbRatio,"0.969","0.593","1.401","1.206","1.165","1.137","0.906","1.308","1.337","1.239","1.089","1.209","1.072","1.097","0.98","1.381","1.05","1.344","1.873","1.962","3.047","2.941","1.976","2.185","1.864","2.262","2.273"
