name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"6,513,084,051","12,733,750,346","8,727,158,089","8,162,910,019","9,729,244,242","3,490,876,365","3,180,650,835","3,810,474,021","4,710,179,093","19,619,184,095","22,552,636,135","21,191,813,933","9,663,072,014","14,580,294,531"
EnterpriseValue,"12,408,506,996","21,760,509,198","16,676,297,886","17,743,784,648","21,878,505,112","13,549,710,986","14,559,477,251","13,018,035,697","24,736,104,024","34,067,400,089","32,799,378,515","21,345,714,367","19,453,679,929","18,295,406,826"
PeRatio,"4.413","3.958",,,"14.498",,,,,"7.669","16.967","217.624","2.693","16.776"
ForwardPeRatio,"7.215",,,,,,,"3.876","1.78","9.775",,,,
PegRatio,,,,,,,,"4.306","1.978",,,,,
PsRatio,"1.187","1.932","0.962","0.773","0.616","0.403","0.391","0.439","0.408","1.291","1.391","1.342","0.926","1.114"
PbRatio,"0.538","0.818","0.869","0.654","0.67","0.264","0.177","0.215","0.207","0.472","0.541","0.486","0.319","0.326"
EnterprisesValueRevenueRatio,"0.448","0.785","0.668","0.468","0.36","0.416","0.483","0.546","0.726","1.154","1.226","0.86","0.643","0.785"
EnterprisesValueEBITDARatio,"1.055","1.85","0.858","2.326","1.057","-4.926","13.885","-12.851","-8.85","3.612","4.289","6.516","1.236","3.455"
