name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
OperatingIncome,"2,758,093,000","969,665,000","496,988,000","710,021,000","581,419,000","803,623,000","599,038,000","672,662,000","452,211,000","601,515,000","527,162,000","567,243,000","347,333,000","273,629,000","294,529,000","391,774,000","193,437,000","334,520,000","285,637,000","378,037,000","201,613,000","301,054,000","201,586,000","253,310,000","148,285,000","149,499,000","167,540,000","145,880,000","91,985,000","80,275,000"
NetNonOperatingInterestIncomeExpense,"469,971,000","117,536,000","124,008,000","114,206,000","114,221,000","104,274,000","102,132,000","88,363,000","64,042,000","67,356,000","61,512,000","52,524,000","38,890,000","26,246,000","22,873,000","20,225,000","18,824,000","16,461,000","16,121,000","16,604,000","14,032,000","10,461,000","9,813,000","8,784,000","5,624,000",,"2,103,000","3,738,000","2,703,000",
	InterestIncomeNonOperating,"469,971,000","117,536,000","124,008,000","114,206,000","114,221,000","104,274,000","102,132,000","88,363,000","64,042,000","67,356,000","61,512,000","52,524,000","38,890,000","26,246,000","22,873,000","20,225,000","18,824,000","16,461,000","16,121,000","16,604,000","14,032,000","10,461,000","9,813,000","8,784,000","5,624,000",,"2,115,000","3,738,000","2,703,000",
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"12,000",,,
OtherIncomeExpense,"472,942,000","135,093,000","142,269,000","125,150,000","70,430,000","83,005,000","129,582,000","73,383,000","69,106,000","-9,599,000","2,369,000","-2,261,000","7,497,000","4,660,000","-259,000","3,607,000","-693,000","8,970,000","165,000","3,924,000","107,000","1,673,000","955,000","-31,000","-53,000","-8,136,000","63,000","2,416,000","-3,000","1,986,000"
	GainOnSaleOfSecurity,,,"-1,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"685,000","2,229,000","127,000","-89,000","-1,582,000","-1,513,000","30,419,000","-2,314,000","-1,890,000","-4,654,000","-481,000","-2,817,000","-2,619,000","-1,898,000","-1,317,000","-1,794,000","-1,629,000","617,000","-515,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"472,257,000","131,448,000","143,558,000","125,239,000","72,012,000","84,518,000","99,163,000","75,697,000","70,996,000","-4,945,000","2,850,000","556,000","10,116,000","6,558,000","1,058,000","5,401,000","936,000","8,353,000","680,000","3,924,000","107,000","1,673,000","955,000","-31,000","-53,000","-8,136,000","63,000","2,416,000","-3,000","1,986,000"
PretaxIncome,"3,701,006,000","1,222,294,000","763,265,000","949,377,000","766,070,000","990,902,000","830,752,000","834,408,000","585,359,000","659,272,000","591,043,000","617,506,000","393,720,000","304,535,000","317,143,000","415,606,000","211,568,000","359,951,000","301,923,000","398,565,000","215,752,000","313,188,000","212,354,000","262,063,000","153,856,000","152,031,000","169,706,000","152,034,000","94,685,000","82,261,000"
TaxProvision,"500,361,000","114,101,000","119,450,000","147,285,000","119,525,000","-21,771,000","150,702,000","145,054,000","103,905,000","-68,904,000","165,974,000","101,227,000","68,785,000","-71,035,000","65,858,000","70,889,000","-33,083,000","70,937,000","70,772,000","93,635,000","50,198,000","63,631,000","41,448,000","55,761,000","31,941,000","29,354,000","33,481,000","29,785,000","19,674,000","38,943,000"
NetIncomeCommonStockholders,"3,199,966,000","1,108,073,000","643,705,000","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
	NetIncome,"3,199,966,000","1,108,073,000","643,705,000","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
		NetIncomeIncludingNoncontrollingInterests,"3,200,645,000","1,108,193,000","643,815,000","802,092,000","646,545,000","1,012,673,000","680,050,000","689,354,000","481,454,000","728,176,000","425,069,000","516,279,000","324,935,000","375,570,000","251,285,000","344,717,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
			NetIncomeContinuousOperations,"3,200,645,000","1,108,193,000","643,815,000","802,092,000","646,545,000","1,012,673,000","680,050,000","689,354,000","481,454,000","728,176,000","425,069,000","516,279,000","324,935,000","375,570,000","251,285,000","344,717,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
		MinorityInterests,"-679,000","-120,000","-110,000","-213,000","-236,000","2,608,000","1,271,000","2,276,000","1,329,000","2,222,000","1,011,000","1,445,000","2,482,000","925,000","9,639,000","1,127,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"3,199,966,000","1,108,073,000","643,705,000","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
BasicEPS,,"9.32","5.42","6.77","5.47","8.6","5.78","5.89","4.11","6.24","3.65","4.46","2.83","3.27","2.27","3.04","2.16","2.56","2.05","2.72","1.49","2.29","1.59","1.96","1.16","1.23","1.31","1.176","0.722",
DilutedEPS,,"9.27","5.39","6.7","5.41","8.52","5.71","5.79","4.05","6.15","3.59","4.4","2.8","3.23","2.25","2.99","2.11","2.5","2","2.63","1.44","2.19","1.52","1.83","1.08","1.16","1.31","1.176","0.722",
BasicAverageShares,,"118,892,884","118,733,086","118,463,582","118,229,887","117,995,438","117,835,866","117,523,601","117,323,795","117,123,729","116,784,140","116,011,952","115,578,134","115,135,658","114,771,935","113,705,128","113,321,719","112,921,508","112,750,722","112,306,905","110,902,549","109,106,751","107,290,256","105,357,113","105,136,436","99,595,938","103,963,436","103,963,436","103,963,436",
DilutedAverageShares,,"119,543,779","119,520,349","119,632,344","119,385,615","119,156,359","119,245,283","119,396,482","119,164,166","118,724,735","118,668,278","117,667,127","117,132,322","116,546,201","116,035,366","115,858,526","115,689,256","115,634,721","115,565,499","115,901,133","115,328,561","113,815,561","112,740,044","112,441,662","112,445,199","105,824,049","103,963,436","103,963,436","103,963,436",
TotalOperatingIncomeAsReported,"3,235,792,000","1,102,529,000","640,546,000","835,260,000","657,457,000","899,158,000","698,201,000","748,359,000","523,207,000","590,843,000","527,162,000","567,243,000","347,333,000","273,629,000","294,529,000","391,774,000","193,437,000","334,520,000","285,637,000","378,037,000","201,613,000","301,054,000","201,586,000","253,310,000","148,285,000","149,499,000","167,540,000","145,880,000","91,985,000","80,275,000"
TotalExpenses,"5,662,658,000","1,359,997,000","1,673,211,000","1,598,941,000","1,030,509,000","1,384,159,000","1,289,394,000","1,196,221,000","835,843,000","1,149,925,000","1,021,250,000","994,725,000","1,001,028,000","1,741,236,000","1,180,386,000","986,606,000","900,024,000","746,950,000","612,949,000","482,978,000","421,291,000","438,060,000","343,480,000","253,472,000","193,702,000","236,497,000","163,695,000","149,081,000","112,371,000","141,480,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,199,966,000","1,108,073,000","643,705,000","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
NormalizedIncome,"3,199,966,000","1,108,073,000","644,899,397.804","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
InterestIncome,"469,971,000","117,536,000","124,008,000","114,206,000","114,221,000","104,274,000","102,132,000","88,363,000","64,042,000","67,356,000","61,512,000","52,524,000","38,890,000","26,246,000","22,873,000","20,225,000","18,824,000","16,461,000","16,121,000","16,604,000","14,032,000","10,461,000","9,813,000","8,784,000","5,624,000",,"2,115,000","3,738,000","2,703,000",
InterestExpense,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"12,000",,,
NetInterestIncome,"469,971,000","117,536,000","124,008,000","114,206,000","114,221,000","104,274,000","102,132,000","88,363,000","64,042,000","67,356,000","61,512,000","52,524,000","38,890,000","26,246,000","22,873,000","20,225,000","18,824,000","16,461,000","16,121,000","16,604,000","14,032,000","10,461,000","9,813,000","8,784,000","5,624,000",,"2,103,000","3,738,000","2,703,000",
EBIT,"2,758,093,000","969,665,000","496,988,000","710,021,000","581,419,000","803,623,000","599,038,000","672,662,000","452,211,000","601,515,000","527,162,000","567,243,000","347,333,000","273,629,000","294,529,000","391,774,000","193,437,000","410,904,000","285,637,000","378,037,000","201,613,000","327,512,000","212,354,000","253,310,000","148,285,000","163,465,000","169,718,000","145,880,000","91,985,000","80,275,000"
EBITDA,"2,876,696,000"
ReconciledCostOfRevenue,"960,292,000","265,110,000","247,098,000","263,630,000","184,454,000","250,099,000","215,357,000","208,691,000","146,141,000","322,674,000","304,028,000","287,390,000","444,593,000","960,933,000","585,092,000","463,750,000","383,390,000","268,948,000","159,717,000","137,320,000","103,136,000","122,935,000","96,663,000","93,484,000","68,416,000","87,818,000","65,037,000","57,824,000","41,557,000","49,180,000"
ReconciledDepreciation,"118,603,000",,,,,,,,,,,,,,,,,,,,,,,,,"9,481,000",,,,"6,723,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,199,966,000","1,108,073,000","643,705,000","801,879,000","646,309,000","1,015,281,000","681,321,000","691,630,000","482,783,000","730,398,000","426,080,000","517,724,000","327,417,000","376,495,000","260,924,000","345,844,000","244,651,000","289,014,000","231,151,000","304,930,000","165,554,000","249,557,000","170,906,000","206,302,000","121,915,000","122,677,000","136,225,000","122,249,000","75,011,000","43,318,000"
TotalUnusualItemsExcludingGoodwill,,,"-1,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,,,"-1,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"2,876,696,000","969,665,000","498,404,000","710,021,000","581,419,000","803,623,000","599,038,000","672,662,000","452,211,000","601,515,000","527,162,000","567,243,000","347,333,000","273,629,000","294,529,000","391,774,000","193,437,000","410,904,000","285,637,000","378,037,000","201,613,000","327,512,000","212,354,000","253,310,000","148,285,000","172,946,000","169,718,000","145,880,000","91,985,000","86,998,000"
TaxRateForCalcs,"0.135","0.093","0.156","0.155","0.156","0.25","0.181","0.174","0.178","0.25","0.281","0.164","0.175","0.25","0.208","0.171","0.25","0.197","0.234","0.235","0.233","0.203","0.195","0.213","0.208","0.193","0.197","0.196","0.208","0.25"
TaxEffectOfUnusualItems,"0","0","-221,602.196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
