name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
NetNonOperatingInterestIncomeExpense,"-53,105,000","-13,487,000","-14,153,000","-12,974,000","-12,491,000","-12,369,000","-13,539,000","-14,423,000","-14,612,000","-14,825,000","-15,641,000","-11,557,000","-10,004,000","-9,527,000","-12,388,000","-13,779,000","-13,380,000","-15,366,000","-15,683,000","-15,255,000","-15,416,000","-15,393,000","-18,329,000","-21,026,000","-20,818,000","-21,766,000","-23,703,000","-10,671,000","-11,679,000"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000",,
	InterestExpenseNonOperating,"53,105,000","13,487,000","14,153,000","12,974,000","12,491,000","12,369,000","13,539,000","14,423,000","14,612,000","14,825,000","15,641,000","11,557,000","10,004,000","9,527,000","12,388,000","13,779,000","13,380,000","15,366,000","15,683,000","15,255,000","15,416,000","15,393,000","18,329,000","21,026,000","20,818,000","21,766,000","23,813,000","10,671,000","11,679,000"
	TotalOtherFinanceCost,,,"14,153,000","12,974,000","12,491,000","12,369,000","13,539,000","14,423,000","14,612,000","14,825,000","15,641,000","11,557,000","10,004,000","9,527,000","12,388,000","13,779,000","13,380,000","15,366,000","15,683,000","15,255,000","15,416,000","15,393,000","18,329,000","21,026,000","20,818,000","21,766,000",,"10,671,000","11,679,000"
OtherIncomeExpense,"-5,164,000","7,857,000","-6,112,000","3,312,000","-10,218,000","5,952,000","-394,000","-2,316,000","492,000","-268,000","-17,698,000","-14,887,000","-15,206,000","-7,516,000","-1,699,000","983,000","10,724,000","-24,303,000","5,123,000","2,494,000","-4,257,000","8,602,000","-16,693,000","10,592,000","-5,503,000","-5,155,000","-10,148,000","-28,148,000","-2,115,000"
	GainOnSaleOfSecurity,"-543,000","7,842,000","-4,121,000","5,408,000","-9,671,000","6,128,000","373,000","-1,809,000","476,000","-83,000","-4,618,000","-12,794,000","-14,956,000","-7,254,000","14,765,000","1,182,000","10,872,000","-2,790,000","5,251,000","3,697,000","-3,966,000","9,066,000","8,979,000","10,658,000","-5,387,000","-3,712,000","-4,117,000","-7,900,000","-1,819,000"
	SpecialIncomeCharges,"-4,879,000","19,000","-2,231,000","-2,111,000","-555,000","-88,000","-597,000","-439,000","-50,000","14,000","-12,052,000","-3,097,000","-150,000","-82,000","-17,156,000","-219,000","-43,000","-21,513,000","-201,000","-256,000","-195,000","0","-23,648,000","-8,000","0","-1,384,000","-7,211,000","-20,037,000","0"
		OtherSpecialCharges,,,"2,073,000","1,855,000",,,"498,000","454,000",,,"11,934,000","3,089,000",,,"16,693,000",,,"21,485,000",,,,,"23,652,000",,,"1,384,000","7,211,000","20,037,000",
		GainOnSaleOfPPE,"-951,000","19,000","-158,000","-256,000","-555,000","-88,000","-99,000","15,000","-50,000","14,000","-118,000","-8,000","-150,000","-82,000","-463,000","-219,000","-43,000","-28,000","-201,000","-256,000","-195,000",,"4,000","-8,000","0",,"0","0","0"
	OtherNonOperatingIncomeExpenses,"258,000","-4,000","240,000","15,000","8,000","-88,000","-170,000","-68,000","66,000","-199,000","-1,028,000","1,004,000","-100,000","-180,000","692,000","20,000","-105,000",,"73,000","-947,000","-96,000","-464,000","-2,024,000","-58,000","-116,000","-59,000","1,180,000","-211,000","-296,000"
PretaxIncome,"291,064,000","57,531,000","81,292,000","86,382,000","65,859,000","72,394,000","82,922,000","22,058,000","59,726,000","56,841,000","-28,684,000","30,341,000","39,825,000","33,065,000","24,617,000","42,237,000","47,735,000","-20,695,000","33,502,000","36,674,000","18,843,000","26,146,000","-23,319,000","6,548,000","-8,885,000","-16,197,000","-56,508,000","-75,196,000","5,431,000"
TaxProvision,"51,541,000","16,871,000","6,491,000","3,375,000","24,804,000","28,138,000","11,840,000","20,248,000","17,490,000","17,654,000","-12,458,000","-18,241,000","10,193,000","7,883,000","10,625,000","10,821,000","12,312,000","-5,264,000","5,663,000","10,696,000","5,623,000","8,022,000","-1,535,000","4,899,000","-5,186,000","-6,333,000","-17,186,000","-22,732,000","416,000"
EarningsFromEquityInterestNetOfTax,,,"0","0","0","0","25,000","44,000","46,000","28,000","31,000","24,000","26,000","42,000","33,000","33,000","3,247,000","-538,000","665,000","-2,319,000","-805,000","-937,000","-1,036,000","-474,000","-357,000","-177,000","-621,000","-397,000","-208,000"
NetIncomeCommonStockholders,"239,596,000","40,660,000","74,801,000","83,007,000","41,128,000","44,084,000","71,452,000","1,495,000","41,977,000","38,981,000","-16,048,000","48,205,000","29,546,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
	NetIncome,"239,596,000","40,660,000","74,801,000","83,007,000","41,128,000","44,084,000","71,452,000","1,495,000","41,977,000","38,981,000","-16,048,000","48,205,000","29,546,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
		NetIncomeIncludingNoncontrollingInterests,"239,523,000","40,660,000","74,801,000","83,007,000","41,055,000","44,256,000","71,107,000","1,854,000","42,282,000","39,215,000","-16,195,000","48,606,000","29,658,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
			NetIncomeContinuousOperations,"239,523,000","40,660,000","74,801,000","83,007,000","41,055,000","44,256,000","71,107,000","1,854,000","42,282,000","39,215,000","-16,195,000","48,606,000","29,658,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
		MinorityInterests,"73,000","0","0","0","73,000","-172,000","345,000","-359,000","-305,000","-234,000","147,000","-401,000","-112,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"239,596,000","40,660,000","74,801,000","83,007,000","41,128,000","44,084,000","71,452,000","1,495,000","41,977,000","38,981,000","-16,048,000","48,205,000","29,546,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
BasicEPS,,"0.65","1.19","1.28","0.63","0.68","1.1","0.02","0.66","0.61","-0.25","0.77","0.47","0.41","0.23","0.52","0.64","-0.27","0.47","0.39","0.21","0.29","-0.45","0.021","-0.071","-0.175","-0.698","-0.923","0.084"
DilutedEPS,,"0.63","1.16","1.25","0.62","0.66","1.07","0.02","0.64","0.59","-0.25","0.73","0.45","0.39","0.22","0.49","0.6","-0.27","0.45","0.37","0.2","0.27","-0.45","0.021","-0.071","-0.175","-0.698","-0.923","0.084"
BasicAverageShares,,"62,933,000","62,754,000","64,771,000","65,328,000","65,192,000","64,814,000","64,261,000","63,874,000","63,530,000","63,187,000","62,730,000","62,232,000","61,578,000","61,294,000","60,937,000","60,597,000","60,199,000","60,108,000","60,050,000","59,871,000","59,815,000","50,684,000","57,262,377","57,262,377","57,262,377","57,262,377","57,262,377","57,262,377"
DilutedAverageShares,,"64,339,000","64,213,000","66,213,000","66,763,000","66,847,000","66,587,000","66,506,000","66,078,000","66,161,000","63,187,000","65,872,000","65,727,000","65,439,000","65,001,000","64,521,000","64,410,000","60,199,000","63,581,000","63,504,000","62,951,000","62,777,000","50,684,000","57,262,377","57,262,377","57,262,377","57,262,377","57,262,377","57,262,377"
TotalOperatingIncomeAsReported,"348,382,000","63,180,000","101,399,000","95,788,000","88,013,000","78,723,000","96,756,000","38,812,000","73,796,000","71,948,000","4,537,000","56,777,000","64,885,000","50,026,000","38,241,000","54,814,000","50,348,000","18,946,000","43,861,000","49,179,000","38,321,000","32,937,000","11,707,000","16,974,000","17,436,000","10,724,000","-22,657,000","-36,377,000","19,225,000"
TotalExpenses,"2,778,615,000","720,547,000","698,683,000","684,647,000","674,741,000","643,211,000","632,793,000","678,799,000","648,995,000","629,903,000","651,241,000","525,224,000","468,689,000","437,652,000","433,682,000","398,222,000","405,456,000","411,249,000","384,885,000","354,075,000","354,332,000","355,641,000","358,260,000","360,355,000","340,109,000","344,016,000","401,873,000","234,595,000","200,404,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"239,596,000","40,660,000","74,801,000","83,007,000","41,128,000","44,084,000","71,452,000","1,495,000","41,977,000","38,981,000","-16,048,000","48,205,000","29,546,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
NormalizedIncome,"244,057,883.661","35,102,273","80,645,805.787","79,838,583","47,498,798","40,393,560","71,644,016.208","3,136,040","41,675,818","39,028,541","-6,046,000","57,739,600","40,754,652","30,814,032","15,459,600","30,732,528","30,634,882","2,161,038","24,307,625.157","21,222,772","15,336,022","10,904,262","-9,116,603.799","-5,747,500","-554,450","-6,937,536","-32,047,384","-33,369,447.683","6,485,937"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000",,
InterestExpense,"53,105,000","13,487,000","14,153,000","12,974,000","12,491,000","12,369,000","13,539,000","14,423,000","14,612,000","14,825,000","15,641,000","11,557,000","10,004,000","9,527,000","12,388,000","13,779,000","13,380,000","15,366,000","15,683,000","15,255,000","15,416,000","15,393,000","18,329,000","21,026,000","20,818,000","21,766,000","23,813,000","10,671,000","11,679,000"
NetInterestIncome,"-53,105,000","-13,487,000","-14,153,000","-12,974,000","-12,491,000","-12,369,000","-13,539,000","-14,423,000","-14,612,000","-14,825,000","-15,641,000","-11,557,000","-10,004,000","-9,527,000","-12,388,000","-13,779,000","-13,380,000","-15,366,000","-15,683,000","-15,255,000","-15,416,000","-15,393,000","-18,329,000","-21,026,000","-20,818,000","-21,766,000","-23,703,000","-10,671,000","-11,679,000"
EBIT,"344,169,000","71,018,000","95,445,000","99,356,000","78,350,000","84,763,000","96,461,000","36,481,000","74,338,000","71,666,000","-13,043,000","41,898,000","49,829,000","42,592,000","37,005,000","56,016,000","61,115,000","-5,329,000","49,185,000","51,929,000","34,259,000","41,539,000","-4,990,000","27,574,000","11,933,000","5,569,000","-32,695,000","-64,525,000","17,110,000"
EBITDA,"463,737,000"
ReconciledCostOfRevenue,"2,251,816,000","580,703,000","564,498,000","559,270,000","547,346,000","518,508,000","505,230,000","514,139,000","528,822,000","522,440,000","455,974,000","414,324,000","376,393,000","348,192,000","333,128,000","313,324,000","316,534,000","301,390,000","301,564,000","271,222,000","276,207,000","275,571,000","261,147,000","273,019,000","259,501,000","258,539,000","277,630,000","133,498,000","146,238,000"
ReconciledDepreciation,"119,568,000","32,278,000","29,436,000","29,263,000","28,591,000","27,608,000","28,084,000","28,270,000","28,554,000","27,339,000","28,081,000","18,853,000","16,101,000","15,192,000","17,260,000","17,708,000","17,585,000","16,953,000","19,735,000","19,762,000","19,220,000","19,235,000","23,424,000","23,904,000","24,598,000","24,638,000","25,333,000","8,234,000","9,368,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"239,596,000","40,660,000","74,801,000","83,007,000","41,128,000","44,084,000","71,452,000","1,495,000","41,977,000","38,981,000","-16,048,000","48,205,000","29,546,000","25,224,000","14,025,000","31,449,000","38,670,000","-15,969,000","28,504,000","23,659,000","12,415,000","17,187,000","-22,820,000","1,175,000","-4,056,000","-10,041,000","-39,943,000","-52,861,000","4,807,000"
TotalUnusualItemsExcludingGoodwill,"-5,422,000","7,861,000","-6,352,000","3,297,000","-10,226,000","6,040,000","-224,000","-2,248,000","426,000","-69,000","-16,670,000","-15,891,000","-15,106,000","-7,336,000","-2,391,000","963,000","10,829,000","-24,303,000","5,050,000","3,441,000","-4,161,000","9,066,000","-14,669,000","10,650,000","-5,387,000","-5,096,000","-11,328,000","-27,937,000","-1,819,000"
TotalUnusualItems,"-5,422,000","7,861,000","-6,352,000","3,297,000","-10,226,000","6,040,000","-224,000","-2,248,000","426,000","-69,000","-16,670,000","-15,891,000","-15,106,000","-7,336,000","-2,391,000","963,000","10,829,000","-24,303,000","5,050,000","3,441,000","-4,161,000","9,066,000","-14,669,000","10,650,000","-5,387,000","-5,096,000","-11,328,000","-27,937,000","-1,819,000"
NormalizedEBITDA,"469,159,000","95,435,000","131,233,000","125,323,000","117,167,000","106,331,000","124,769,000","66,999,000","102,466,000","99,074,000","31,708,000","76,642,000","81,036,000","65,120,000","56,656,000","72,761,000","67,871,000","35,927,000","63,870,000","68,250,000","57,640,000","51,708,000","33,103,000","40,828,000","41,918,000","35,303,000","3,966,000","-28,354,000","28,297,000"
TaxRateForCalcs,"0.177","0.293","0.08","0.039","0.377","0.389","0.143","0.27","0.293","0.311","0.4","0.4","0.258","0.238","0.4","0.256","0.258","0.254","0.169","0.292","0.298","0.307","0.066","0.35","0.35","0.391","0.303","0.302","0.077"
TaxEffectOfUnusualItems,"-960,116.339","2,303,273","-507,194.213","128,583","-3,855,202","2,349,560","-31,983.792","-606,960","124,818","-21,459","-6,668,000","-6,356,400","-3,897,348","-1,745,968","-956,400","246,528","2,793,882","-6,172,962","853,625.157","1,004,772","-1,239,978","2,783,262","-965,603.799","3,727,500","-1,885,450","-1,992,536","-3,432,384","-8,445,447.683","-140,063"
