name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"6,371,025,581","4,134,775,086","14,764,957,106","14,488,304,642","17,944,330,178","16,689,655,928","15,228,148,536","13,332,632,473","12,974,302,950","12,420,125,404","12,393,620,236","9,613,088,402","8,714,825,566","10,177,315,338","9,109,945,970","7,536,505,831","6,540,296,598","5,533,632,345","4,468,722,042","4,306,005,571","4,799,837,254","4,534,205,686","3,400,739,711","4,238,557,246","4,511,717,988","3,412,623,663","2,491,070,914","2,004,976,932","1,232,391,246","992,718,518","707,182,491"
EnterpriseValue,"11,899,025,581","9,382,775,086","19,425,957,106","18,634,304,642","22,488,330,178","20,939,477,928","17,052,061,536","15,185,779,473","14,603,727,950","13,785,026,404","13,619,803,236","10,748,015,402","9,663,171,566","9,616,653,338","9,440,489,970","7,812,186,831","6,790,127,598","6,009,017,345","4,913,895,042","4,979,327,571","5,379,773,254","5,177,522,686","3,950,095,711","4,697,564,246","5,073,403,988","3,857,068,663","2,888,200,914","1,923,344,932","1,263,677,246","966,698,518","681,162,491"
PeRatio,"39.599","17.823","13.209","14.137","16.842","12.597","14.067","23.552","25.647","25.611","30.06","27.909",,,,,,,,,"23.123","21.11","26.335","41.777","54.815","52.178","80.893","108.332","78.257","83.922","59.784"
ForwardPeRatio,"17.483","8.741","10.173","9.381","14.347","12.531","11.588","12.107","17.921","18.018","23.641","18.657","24.155","28.818","32.787","39.683","384.615","42.194","80.645","70.922","45.662","58.14","24.814","19.802","26.11","21.231","30.121","37.037","25.84","14.577","18.939"
PegRatio,"3.003","1.711","1.384","0.395","1.325","0.816","0.992","0.582","0.631","0.925","0.641","0.482","0.617","0.689","0.663","0.748","33.407","2.57","3.896","2.702","1.967","15.819","0.733","0.373","0.492","0.401",,,,,
PsRatio,"1.637","1.083","4.098","4.065","5.169","4.895","4.733","7.852","8.986","10.256","11.804","10.287","10.615","14.772","15.879","15.569","13.946","10.888","8.748","7.66","8.418","8.261","6.898","10.015","14.476","13.674","15.752","15.381","14.081","13.243","9.434"
PbRatio,"0.497","0.312","1.051","1.035","1.3","1.22","2.567","2.369","2.395","2.374","2.53","1.996","1.873","2.753","3.622","3.846","3.103","2.95","2.173","2.142","2.549","2.589","2.059","3.802","4.166","4.036","3.027","3.195","3.002","2.148","1.53"
EnterprisesValueRevenueRatio,"2.976","10.437","17.596","19.112","22.026","24.236","26.991","28.225","27.749","28.707","34.118","35.678","35.865","40.882","51.026","54.965","60.366","68.689","42.983","44.48","45.184","51.06","30.02","33.765","39.947","39.356","38.049","33.281","27.838","33.439","25.602"
EnterprisesValueEBITDARatio,"4.42","67.991","24.072","26.098","25.968","55.395","33.539","41.428","33.076","38.924","61.457","59.852","38.788","44.899","24.147","143.659","-63.54","365.179","-36.489","-28.536","-20.635","64.733","18.194","37.934","55.907","51.656","47.843","45.569","33.588","48.87","50.822"
