name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,05/31/1997
			TaxesReceivable,"11,126,000","10,122,000",,"316,000","5,486,000","1,458,000","0","2,732,000",,,"0","3,181,000",,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,"1,698,000",,,,,,"889,000",,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000"
		PrepaidAssets,"21,016,000","18,412,000","16,479,000","22,210,000","14,144,000","12,280,000","13,746,000","10,694,000","8,202,000",,,,"9,952,000","7,444,000",,,,,,,,,,
		CurrentDeferredAssets,,,,,,"23,860,000","7,220,000","4,136,000","0","429,000","7,980,000","8,223,000","2,387,000","1,790,000","2,616,000","2,252,000","1,957,000",,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"23,860,000","7,220,000","4,136,000","0","429,000","7,980,000","8,223,000","2,387,000","1,790,000","2,616,000","2,252,000","1,957,000",,,,,,,
		AssetsHeldForSaleCurrent,"0","7,000,000","7,000,000",,,,"0","8,541,000","10,141,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"3,711,000","6,831,000","4,762,000","4,675,000","3,423,000","3,081,000","3,148,000","3,019,000","1,186,000","24,256,000","10,114,000","12,991,000","1,238,000","313,000","6,308,000","4,212,000","2,966,000","3,349,000",,,,"500,000","3,400,000","9,200,000"
	TotalNonCurrentAssets,"1,150,083,000","894,586,000","524,674,000","507,595,000","406,057,000","295,856,000","281,253,000","277,302,000","252,893,000","248,140,000","212,175,000","208,003,000","222,433,000","216,227,000","202,100,000","193,759,000","208,695,000","266,355,000","278,195,000","432,034,000","422,800,000","362,500,000","309,200,000","519,700,000"
		NetPPE,"405,290,000","157,178,000","102,658,000","113,084,000","98,364,000","81,320,000","76,189,000","51,651,000","51,992,000","55,662,000","43,627,000","45,291,000","43,887,000","42,802,000","46,281,000","47,492,000","54,253,000","64,650,000","70,458,000","72,946,000","58,300,000","32,800,000","37,000,000","370,200,000"
			GrossPPE,"591,998,000","325,907,000","256,013,000","243,543,000","211,354,000","173,998,000","158,480,000","151,297,000","165,055,000","169,277,000","162,580,000","155,256,000","142,346,000","165,264,000","159,607,000","149,904,000","143,129,000","136,300,000","125,336,000","110,954,000","82,200,000","44,700,000","50,400,000","443,800,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,
				LandAndImprovements,"59,348,000","31,840,000","22,391,000","32,130,000","13,313,000","7,118,000","12,587,000","2,490,000","2,490,000","2,581,000","2,581,000","2,544,000","2,544,000","2,644,000","2,642,000","4,168,000","4,173,000","4,117,000","4,090,000",,,,,
				BuildingsAndImprovements,"229,961,000","30,019,000","37,764,000","37,232,000","37,205,000","37,013,000","38,403,000","43,482,000","43,449,000","44,534,000","41,509,000","38,677,000","38,010,000","38,254,000","37,302,000","36,241,000","38,089,000","35,861,000","34,945,000",,,,,
				MachineryFurnitureEquipment,"258,463,000","209,301,000","177,788,000","149,529,000","134,920,000","114,632,000","97,587,000","98,913,000","114,027,000","116,832,000","115,749,000","111,988,000","101,139,000","123,524,000","115,830,000","106,633,000","98,554,000","94,691,000","86,301,000",,,,,
				OtherProperties,"24,088,000","4,827,000","4,827,000","4,827,000","4,827,000","4,827,000","3,468,000","3,468,000","3,468,000",,,,,,,,,,,,,,,
				ConstructionInProgress,"20,138,000","49,920,000","13,243,000","19,825,000","21,089,000","10,408,000","6,435,000","2,944,000","1,621,000","2,792,000","2,741,000","2,047,000","653,000","842,000","3,833,000","2,862,000","2,313,000","1,631,000",,,,,,
				Leases,,,,,,,,,,"2,538,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,"-186,708,000","-168,729,000","-153,355,000","-130,459,000","-112,990,000","-92,678,000","-82,291,000","-99,646,000","-113,063,000","-113,615,000","-118,953,000","-109,965,000","-98,459,000","-122,462,000","-113,326,000","-102,412,000","-88,876,000","-71,650,000","-54,878,000","-38,008,000","-23,900,000","-11,900,000","-13,400,000","-73,600,000"
		GoodwillAndOtherIntangibleAssets,"449,617,000","440,184,000","95,429,000","94,643,000","91,275,000","74,725,000","75,766,000","79,286,000","83,260,000","86,866,000","90,372,000","93,576,000","97,792,000","101,322,000","104,095,000","92,722,000","96,003,000","96,956,000","96,877,000","101,826,000","107,800,000","111,700,000","117,600,000","120,400,000"
			Goodwill,"159,196,000","168,996,000","80,757,000","78,905,000","79,327,000","65,813,000","65,813,000","65,813,000","66,005,000","66,041,000","65,813,000","65,813,000","65,813,000","65,813,000",,,,,,,,,,
			OtherIntangibleAssets,"290,421,000","271,188,000","14,672,000","15,738,000","11,948,000","8,912,000","9,953,000","13,473,000","17,255,000","20,825,000","24,559,000","27,763,000","31,979,000","35,509,000","104,095,000","92,722,000","96,003,000","96,956,000","96,877,000","101,826,000","107,800,000","111,700,000","117,600,000","120,400,000"
		InvestmentsAndAdvances,"103,633,000","128,414,000","155,064,000","111,814,000","84,711,000","68,144,000","48,207,000","40,208,000","16,016,000","23,365,000","20,931,000","25,360,000",,,,,,,,,,,,
			LongTermEquityInvestment,"78,655,000","109,016,000","134,226,000","94,839,000","67,037,000","50,605,000","32,257,000","27,453,000","4,338,000",,,,,,,,,,,,,,,
			OtherInvestments,"24,978,000","19,398,000","20,838,000","16,975,000","17,674,000","17,539,000","15,950,000","12,755,000","11,678,000",,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"55,662,000","51,929,000",,,,,,"42,179,000","54,014,000","42,507,000","33,872,000",,,,,,,,,,,,,
		NonCurrentNoteReceivables,"103,054,000","83,440,000","147,993,000","110,608,000","82,572,000","40,441,000","31,872,000","35,103,000","17,508,000","42,507,000","33,872,000","13,527,000",,,,,,,,,,,,
		NonCurrentDeferredAssets,"20,747,000","30,613,000","13,335,000","52,812,000","42,434,000","27,774,000","29,236,000","26,592,000","26,016,000","24,435,000","14,143,000","20,323,000","29,205,000","22,451,000","3,289,000",,,,,,,,,
			NonCurrentDeferredTaxesAssets,"20,747,000","30,613,000","13,335,000","52,812,000","42,434,000","20,546,000","20,282,000","15,418,000","22,665,000","24,435,000","14,143,000","20,323,000","29,205,000","22,451,000","3,289,000",,,,,,,,,
		NonCurrentPrepaidAssets,,,"0","18,069,000",,"0","19,127,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"12,080,000","2,828,000","10,195,000","6,565,000","6,701,000","3,452,000","856,000","2,283,000","4,087,000","15,305,000","9,230,000","9,926,000","51,549,000","49,652,000","48,435,000","53,545,000","58,439,000","104,749,000","110,860,000","257,262,000","256,700,000","218,000,000","154,600,000","29,100,000"
TotalLiabilitiesNetMinorityInterest,"1,410,183,000","1,322,142,000","1,139,709,000","1,163,817,000","1,112,909,000","1,076,071,000","1,004,144,000","1,059,676,000","473,250,000","469,793,000","454,249,000","465,889,000","485,445,000","365,689,000","432,276,000","465,441,000","385,459,000","428,181,000","385,717,000","394,027,000","399,100,000","341,700,000","327,000,000","448,600,000"
	CurrentLiabilities,"325,888,000","318,439,000","294,497,000","263,668,000","208,016,000","200,098,000","174,338,000","176,137,000","184,565,000","165,258,000","131,806,000","135,067,000","147,516,000","139,791,000","120,145,000","101,091,000","100,850,000","85,503,000","71,177,000","93,828,000","89,700,000","58,500,000","58,100,000","99,500,000"
		PayablesAndAccruedExpenses,"98,938,000","102,128,000","95,040,000","77,572,000","92,691,000","84,803,000","71,140,000","55,409,000","57,773,000","94,764,000","77,243,000","81,103,000","81,576,000","71,000,000","85,369,000","89,956,000","74,444,000","52,828,000","54,778,000","15,964,000","21,400,000","16,200,000","26,500,000","42,500,000"
			Payables,"85,984,000","85,488,000","78,501,000","60,979,000","76,138,000","68,385,000","54,730,000","38,714,000","50,216,000","46,946,000","40,169,000","42,854,000","55,288,000","41,816,000","34,413,000","30,718,000","29,740,000","23,142,000","24,724,000","15,964,000","21,400,000","16,200,000","26,500,000","42,500,000"
				AccountsPayable,"73,449,000","73,511,000","63,540,000","48,071,000","64,431,000","57,124,000","41,663,000","38,714,000","38,389,000","41,168,000","33,859,000","41,648,000","55,288,000","41,816,000","34,413,000","30,718,000","29,740,000","23,142,000","24,724,000","15,964,000","21,400,000","16,200,000","26,500,000","42,500,000"
				TotalTaxPayable,,"0","2,776,000","796,000","159,000","85,000","2,282,000","0","1,108,000","5,778,000","6,310,000","1,206,000",,,,,,,,,,,,
					IncomeTaxPayable,,"0","2,776,000","796,000","159,000","85,000","2,282,000","0","1,108,000","5,778,000","6,310,000","1,206,000",,,,,,,,,,,,
				DividendsPayable,"12,535,000","11,977,000","12,185,000","12,112,000","11,548,000","11,176,000","10,785,000","0","10,719,000",,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"12,954,000","16,640,000","16,539,000","16,593,000","16,553,000","16,418,000","16,410,000","16,695,000","7,557,000","47,818,000","37,074,000","38,249,000","26,288,000","29,184,000","50,956,000","59,238,000","44,704,000","29,686,000","30,054,000",,,,,
				InterestPayable,"12,954,000","16,640,000","16,539,000","16,593,000","16,553,000","16,418,000","16,410,000","16,695,000","4,908,000",,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"43,721,000","43,262,000","40,797,000","42,698,000","34,707,000","31,587,000","27,535,000","37,857,000","54,510,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"17,610,000","1,097,000","1,232,000","1,195,000","1,191,000","12,349,000","10,088,000","8,195,000","673,000","620,000",,,,"146,000","146,000","10,146,000","23,829,000","23,796,000","13,563,000","50,046,000","44,600,000","22,600,000","15,000,000","28,000,000"
			CurrentDebt,"7,511,000","1,097,000","1,232,000","1,195,000","1,191,000","12,349,000","10,088,000","8,195,000","673,000","620,000",,,,"146,000","146,000","10,146,000","23,829,000","23,796,000","13,563,000","50,046,000","44,600,000","22,600,000","15,000,000","28,000,000"
				OtherCurrentBorrowings,"7,511,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"10,099,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"71,594,000","70,386,000","143,731,000","135,689,000","73,837,000","66,382,000","61,188,000","71,154,000","71,609,000","69,874,000","54,563,000","53,964,000","48,660,000","47,167,000","32,131,000",,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,"0","2,784,000",,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"71,594,000","67,614,000","141,111,000","133,218,000","71,587,000","66,382,000","61,188,000","71,154,000","68,825,000","67,322,000","51,765,000","47,004,000","48,660,000","47,167,000","32,131,000",,,,,,,,,
		OtherCurrentLiabilities,"94,025,000","101,566,000","13,697,000","6,514,000","5,590,000","4,977,000","4,387,000","3,522,000","3,892,000",,"6,310,000","1,206,000","17,280,000","21,478,000","2,499,000","989,000","2,577,000","8,879,000","2,836,000","27,818,000","23,700,000","19,700,000","16,600,000","29,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,084,295,000","1,003,703,000","845,212,000","900,149,000","904,893,000","875,973,000","829,806,000","883,539,000","288,685,000","304,535,000","322,443,000","330,822,000","337,929,000","225,898,000","312,131,000","364,350,000","284,609,000","342,678,000","314,540,000","300,199,000","309,400,000","283,200,000","268,900,000","349,100,000"
		LongTermDebtAndCapitalLeaseObligation,"865,372,000","753,514,000","725,292,000","839,409,000","812,945,000","782,082,000","783,471,000","847,150,000","252,032,000","251,554,000","277,700,000","284,400,000","272,378,000","172,390,000","273,972,000","318,557,000","222,823,000","283,995,000","267,733,000","247,179,000","262,700,000","256,600,000","267,800,000","344,000,000"
			LongTermDebt,"844,102,000","753,514,000","725,292,000","839,409,000","812,945,000","782,082,000","783,471,000","847,150,000","252,032,000","251,554,000","277,700,000","284,400,000","272,378,000","172,390,000","273,972,000","318,557,000","222,823,000","283,995,000","267,733,000","247,179,000","262,700,000","256,600,000","267,800,000","344,000,000"
			LongTermCapitalLeaseObligation,"21,270,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"142,611,000","142,393,000","58,732,000","48,703,000","80,597,000","87,477,000","40,497,000","29,432,000",,"35,707,000","34,956,000","33,462,000",,,,"6,974,000","21,562,000","58,683,000","46,807,000","53,020,000","46,700,000","26,700,000","1,200,000","4,200,000"
			NonCurrentDeferredTaxesLiabilities,,"0","39,000","292,000","506,000",,,,,,,,,,,"6,974,000","21,562,000","58,683,000","46,807,000","53,020,000","46,700,000","26,700,000","1,200,000","4,200,000"
			NonCurrentDeferredRevenue,"112,662,000","110,278,000","23,230,000","15,196,000","43,747,000","48,592,000","1,633,000","1,411,000",,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"26,147,000","26,276,000","29,041,000",,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,"29,000","20,593,000",,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"20,593,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"50,165,000","81,520,000","32,147,000","12,037,000","11,351,000","6,414,000","5,838,000","6,928,000","16,060,000","17,274,000","9,787,000","12,960,000","65,551,000","53,508,000","38,159,000","38,819,000","40,224,000",,,,,"-100,000","-100,000","900,000"
TotalEquityGrossMinorityInterest,"-23,511,000","-183,772,000","-212,102,000","-311,349,000","-395,899,000","-428,801,000","-464,245,000","-548,904,000","-25,561,000","-58,071,000","-114,212,000","-137,670,000","-157,061,000","-62,380,000","-167,176,000","-203,053,000","-118,187,000","-113,799,000","-64,539,000","90,093,000","65,600,000","56,500,000","49,300,000","124,500,000"
	StockholdersEquity,"-23,511,000","-183,772,000","-212,102,000","-311,349,000","-395,899,000","-428,801,000","-464,245,000","-548,904,000","-25,561,000","-58,071,000","-114,212,000","-137,670,000","-157,061,000","-62,380,000","-167,176,000","-203,053,000","-118,187,000","-113,799,000","-64,539,000","90,093,000","65,600,000","56,500,000","49,300,000","124,500,000"
		CapitalStock,"951,000","951,000","951,000","951,000","951,000","573,000","586,000","582,000","583,000","596,000","595,000","607,000","621,000","664,000","652,000","323,000","347,000","371,000","420,000","526,000","600,000",,,
			CommonStock,"951,000","951,000","951,000","951,000","951,000","573,000","586,000","582,000","583,000","596,000","595,000","607,000","621,000","664,000","652,000","323,000","347,000","371,000","420,000","526,000","600,000",,,
		AdditionalPaidInCapital,"231,160,000","213,170,000","182,448,000","159,045,000","149,895,000","127,661,000","117,768,000","110,246,000","102,665,000","92,774,000","90,731,000","90,141,000","86,243,000","81,689,000","86,870,000","83,303,000","74,496,000","73,100,000","70,130,000","55,245,000","52,400,000",,,
		RetainedEarnings,"968,833,000","795,178,000","673,771,000","607,560,000","514,897,000","432,399,000","341,649,000","272,260,000","794,947,000","728,057,000","664,431,000","610,240,000","553,839,000","483,350,000","407,422,000","351,267,000","304,983,000","240,019,000","179,175,000","164,848,000","121,700,000","64,600,000","9,300,000","17,100,000"
		TreasuryStock,"1,219,905,000","1,187,625,000","1,064,573,000","1,070,383,000","1,052,864,000","982,463,000","918,031,000","927,776,000","916,955,000","872,306,000","870,302,000","835,186,000","798,110,000","627,311,000","650,551,000","631,312,000","496,510,000","423,839,000","311,053,000","129,172,000","108,400,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-4,550,000","-5,446,000","-4,699,000","-8,522,000","-8,778,000","-6,971,000","-6,217,000","-4,216,000","-6,801,000","-7,192,000","333,000","-3,472,000","346,000","-772,000","-11,569,000","-6,634,000","-1,503,000","-3,450,000","-3,211,000","-1,354,000","-700,000",,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,"1,699,000","1,017,000",,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,"-1,353,000","-1,789,000",,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"-8,100,000","40,000,000","107,400,000"
TotalCapitalization,"820,591,000","569,742,000","513,190,000","528,060,000","417,046,000","353,281,000","319,226,000","298,246,000","226,471,000","193,483,000","163,488,000","146,730,000","115,317,000","110,010,000","106,796,000","115,504,000","104,636,000","170,196,000","203,194,000","337,272,000","328,300,000","313,100,000","317,100,000","468,500,000"
CommonStockEquity,"-23,511,000","-183,772,000","-212,102,000","-311,349,000","-395,899,000","-428,801,000","-464,245,000","-548,904,000","-25,561,000","-58,071,000","-114,212,000","-137,670,000","-157,061,000","-62,380,000","-167,176,000","-203,053,000","-118,187,000","-113,799,000","-64,539,000","90,093,000","65,600,000","56,500,000","49,300,000","124,500,000"
CapitalLeaseObligations,"31,369,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-473,128,000","-623,956,000","-307,531,000","-405,992,000","-487,174,000","-503,526,000","-540,011,000","-628,190,000","-108,821,000","-144,937,000","-204,584,000","-231,246,000","-254,853,000","-163,702,000","-271,271,000","-295,775,000","-214,190,000","-210,755,000","-161,416,000","-11,733,000","-42,200,000","-55,200,000","-68,300,000","4,100,000"
WorkingCapital,"-89,299,000","-74,655,000","108,436,000","81,205,000","102,937,000","151,316,000","84,308,000","57,333,000","10,231,000","-1,676,000","-3,944,000","-14,851,000","-41,565,000","-52,709,000","-57,145,000","-32,462,000","-42,273,000","-37,476,000","-28,194,000","-41,742,000","-47,800,000","-22,800,000","9,000,000","-46,100,000"
InvestedCapital,"828,102,000","570,839,000","514,422,000","529,255,000","418,237,000","365,630,000","329,314,000","306,441,000","227,144,000","194,103,000","163,488,000","146,730,000","115,317,000","110,156,000","106,942,000","125,650,000","128,465,000","193,992,000","216,757,000","387,318,000","372,900,000","335,700,000","332,100,000","496,500,000"
TangibleBookValue,"-473,128,000","-623,956,000","-307,531,000","-405,992,000","-487,174,000","-503,526,000","-540,011,000","-628,190,000","-108,821,000","-144,937,000","-204,584,000","-231,246,000","-254,853,000","-163,702,000","-271,271,000","-295,775,000","-214,190,000","-210,755,000","-161,416,000","-11,733,000","-42,200,000","-55,200,000","-68,300,000","4,100,000"
TotalDebt,"882,982,000","754,611,000","726,524,000","840,604,000","814,136,000","794,431,000","793,559,000","855,345,000","252,705,000","252,174,000","277,700,000","284,400,000","272,378,000","172,536,000","274,118,000","328,703,000","246,652,000","307,791,000","281,296,000","297,225,000","307,300,000","279,200,000","282,800,000","372,000,000"
NetDebt,"817,847,000","727,969,000","491,188,000","638,141,000","620,695,000","579,552,000","625,764,000","721,168,000","145,648,000","160,915,000","209,830,000","231,720,000","226,001,000","136,695,000","257,197,000","301,149,000","226,621,000","295,564,000","264,425,000","277,524,000","295,400,000","277,500,000","272,500,000","361,200,000"
ShareIssued,"95,065,638","95,065,638","95,065,638","95,065,638","95,065,638","95,065,638","95,345,362","95,345,362","95,345,362","95,345,362","95,345,362","95,353,297","62,187,995","66,355,553","65,219,641","64,624,866","71,491,706","74,326,432","83,994,000","105,122,000","107,768,000","113,454,000","119,658,000","120,330,000"
OrdinarySharesNumber,"55,702,628","55,679,207","56,679,968","56,299,949","56,336,566","57,337,720","58,638,863","58,171,059","58,277,646","59,583,770","59,541,106","60,712,787","62,187,995","66,355,553","65,219,641","64,624,866","71,491,706","74,326,432","83,994,000","105,122,000","107,768,000","113,454,000","119,658,000","120,330,000"
TreasurySharesNumber,"39,363,010","39,386,431","38,385,670","38,765,689","38,729,072","37,727,918","36,706,499","37,174,303","37,067,716","35,761,592","35,804,256","34,640,510",,,,,,,,,,,,
