name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
		CapitalStock,"75,100,000,000","67,100,000,000","59,100,000,000","51,100,000,000","43,100,000,000","38,100,000,000","38,100,000,000","30,100,000,000","30,100,000,000","14,250,000,000","13,250,000,000","11,500,000,000",,,"12,991,884,360","7,001,321,440","6,970,570,720","5,199,995,580","5,199,629,700","9,254,177,940"
			PreferredStock,,,,,,,,,,"14,250,000,000","13,250,000,000","11,500,000,000",,,,,,,,"4,558,842,820"
			CommonStock,"75,100,000,000","67,100,000,000","59,100,000,000","51,100,000,000","43,100,000,000","38,100,000,000","38,100,000,000","30,100,000,000","30,100,000,000",,,,,,"12,991,884,360","7,001,321,440","6,970,570,720","5,199,995,580","5,199,629,700","4,695,335,120"
		RetainedEarnings,"475,606,000","2,035,198,000","7,338,990,000","4,907,381,000","2,096,710,000","1,153,439,000","927,314,000","542,422,000","632,096,000","19,231,000,000","15,633,000,000","11,785,000,000","12,126,849,280","11,027,157,500","6,750,456,090","1,495,350,520","5,839,584,080","5,493,800,640","4,386,824,700",
		AdditionalPaidInCapital,"70,496,000","70,496,000","70,496,000","70,496,000","70,496,000","70,496,000","70,496,000","70,496,000","30,206,469,000","14,407,000,000","13,487,000,000","11,712,000,000","19,204,257,280","14,266,425,000","84,059,640","58,432,880","54,818,230","7,079,640","6,966,900",
		TreasuryStock,"440,514,000","440,514,000","440,514,000","440,514,000","431,048,000","298,015,000","269,093,000","197,301,000","183,109,000","10,000,000","189,000,000","5,000,000","131,755,520","49,047,500","30,354,870",,"5,770,340","84,955,680","53,412,900",
		GainsLossesNotAffectingRetainedEarnings,"59,893,878,000","55,510,275,000","51,334,859,000","49,665,081,000","45,953,269,000","43,141,821,000","33,055,589,000","40,622,092,000","28,483,590,000","4,837,000,000","3,589,000,000","1,938,000,000","1,887,308,800","1,157,947,500","410,958,240","7,009,289,560","678,014,950","233,628,120","248,486,100",
			OtherEquityAdjustments,"59,893,878,000","55,510,275,000","51,334,859,000","49,665,081,000","45,953,269,000","43,141,821,000","33,055,589,000","40,622,092,000","28,519,563,000",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,"3,539,820",,"6,112,905,150"
	MinorityInterest,"444,108,000","400,665,000","289,873,000","176,763,000","125,335,000","124,064,000","218,620,000","208,681,000","243,048,000","117,000,000","340,000,000",,"281,315,840","93,830,000","88,729,620","71,713,080","72,129,250","201,769,740","85,925,100",
TotalCapitalization,"370,572,779,000","325,947,917,000","310,320,296,000","316,517,604,000","257,815,893,000","209,727,668,000","171,552,465,000","162,990,217,000","127,680,106,000","127,952,000,000","96,587,000,000","84,185,000,000","71,999,050,240","56,451,540,000","43,507,868,670","35,221,746,440","33,548,756,760","24,240,687,360","21,286,201,800","33,033,086,490"
