name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,
			CommonStock,"122,200,000","136,400,000","594,600,000","590,300,000","533,800,000","819,400,000","818,300,000","722,200,000","0","0","0","0","0","701,690,000","325,010,000","313,953,000","303,587,000","294,503,000","290,798,000","139,231,000","153,100,000",,,,,,
		RetainedEarnings,"5,189,500,000","4,637,900,000","4,144,100,000","3,663,200,000","3,480,000,000","3,328,500,000","3,063,000,000","2,837,700,000","2,495,600,000","2,188,725,000","2,020,343,000","1,900,360,000","1,439,598,000","1,046,339,000","704,530,000","508,147,000","344,962,000","317,189,000","294,091,000","264,116,000","247,200,000","193,900,000","158,400,000","131,500,000","103,600,000","86,400,000","73,600,000"
		AdditionalPaidInCapital,,,,,,"819,400,000","818,300,000","722,200,000","657,100,000","624,732,000","587,612,000","563,092,000","646,406,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-105,100,000","-102,700,000","-71,600,000","-104,700,000","-99,700,000","-48,900,000","-6,700,000","-1,500,000","-8,800,000","10,275,000","-1,523,000","-32,016,000","20,245,000","-1,631,000","325,000","452,000","-930,000","-1,838,000","-1,006,000","-308,000",,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,"27,402,000","2,721,000",,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,"-7,157,000","-4,352,000",,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"151,900,000","154,800,000","61,100,000","60,300,000","63,600,000","16,500,000"
	MinorityInterest,"7,500,000","7,900,000","32,800,000","30,300,000","28,600,000","28,900,000","9,800,000","9,000,000","8,100,000","6,382,000","1,690,000","3,632,000","1,699,000","1,246,000","17,128,000","15,536,000","9,382,000","10,717,000",,,,,,,,,
TotalCapitalization,"6,730,200,000","6,810,100,000","6,476,500,000","5,995,500,000","5,342,000,000","6,321,300,000","5,947,100,000","4,682,200,000","4,462,900,000","3,678,817,000","3,455,807,000","4,103,168,000","3,115,014,000","2,829,493,000","1,331,140,000","1,203,402,000","1,116,869,000","953,934,000","915,858,000","824,864,000","718,400,000","689,100,000","456,600,000","300,100,000","194,300,000","158,500,000","128,100,000"
CommonStockEquity,"5,206,600,000","4,671,600,000","4,667,100,000","4,148,800,000","3,914,100,000","4,099,000,000","3,874,600,000","3,558,400,000","3,143,900,000","2,823,732,000","2,606,432,000","2,431,436,000","2,106,249,000","1,746,398,000","1,029,865,000","822,552,000","647,619,000","609,854,000","583,883,000","403,039,000","400,300,000","345,800,000","313,200,000","192,600,000","163,900,000","150,000,000","90,100,000"
CapitalLeaseObligations,"202,000,000",,,,,,,,,,"3,845,000","4,471,000","4,495,000","4,956,000","5,515,000",,,,,,,,,,,,
NetTangibleAssets,"2,171,700,000","1,728,800,000","1,712,400,000","1,170,100,000","1,063,900,000","1,121,000,000","969,200,000","1,307,300,000","1,003,700,000","958,364,000","798,853,000","624,228,000","755,806,000","607,332,000","645,135,000","480,772,000","322,314,000","325,578,000","333,780,000","170,991,000","185,100,000","168,900,000","245,900,000","192,600,000","163,900,000","150,000,000","90,100,000"
WorkingCapital,"2,334,900,000","2,585,900,000","2,347,600,000","2,032,500,000","1,564,500,000","2,458,300,000","2,165,500,000","1,699,200,000","1,698,300,000","1,192,302,000","973,335,000","1,652,207,000","1,121,539,000","1,124,650,000","513,529,000","444,449,000","341,762,000","389,620,000","379,991,000","347,659,000","273,000,000","291,200,000","213,300,000","136,800,000","100,700,000","84,500,000","60,900,000"
InvestedCapital,"6,795,100,000","6,875,300,000","6,568,500,000","6,078,000,000","5,842,800,000","6,415,200,000","5,983,600,000","4,765,800,000","4,475,100,000","3,765,049,000","3,542,190,000","4,197,045,000","3,187,470,000","2,852,309,000","1,381,201,000","1,249,802,000","1,139,269,000","954,259,000","926,183,000","825,014,000","718,600,000","689,200,000","456,700,000","302,600,000","197,200,000","161,400,000","131,300,000"
TangibleBookValue,"2,171,700,000","1,728,800,000","1,712,400,000","1,170,100,000","1,063,900,000","1,121,000,000","969,200,000","1,307,300,000","1,003,700,000","958,364,000","798,853,000","624,228,000","755,806,000","607,332,000","645,135,000","480,772,000","322,314,000","325,578,000","333,780,000","170,991,000","185,100,000","168,900,000","245,900,000","192,600,000","163,900,000","150,000,000","90,100,000"
TotalDebt,"1,790,500,000","2,203,700,000","1,901,400,000","1,929,200,000","1,928,700,000","2,316,200,000","2,109,000,000","1,207,400,000","1,331,200,000","941,317,000","939,603,000","1,770,080,000","1,085,716,000","1,110,867,000","356,851,000","427,250,000","491,650,000","344,405,000","342,300,000","421,975,000","318,300,000","343,400,000","143,500,000","110,000,000","33,300,000","11,400,000","41,200,000"
NetDebt,"1,414,200,000","2,075,500,000","1,747,000,000","1,806,400,000","1,824,400,000","2,210,000,000","2,025,400,000","1,109,800,000","1,246,600,000","868,402,000","892,756,000","1,713,614,000","1,004,198,000","1,048,436,000","316,314,000","415,591,000","489,484,000","335,100,000","332,369,000","418,868,000","308,400,000","336,900,000","109,500,000","109,200,000","15,300,000","3,100,000","39,700,000"
ShareIssued,"66,854,000","66,882,000","72,609,540","72,682,793","71,739,072","77,337,251","77,492,017","76,042,546","75,007,694","74,639,223","73,750,771","73,230,947","74,906,824","75,702,046","66,217,998","65,339,934","64,451,744","63,504,174","63,145,202","50,263,834","55,596,000","55,322,001","56,463,999","46,420,000","46,176,000","48,842,000","36,012,000"
OrdinarySharesNumber,"66,854,000","66,882,000","72,609,540","72,682,793","71,739,072","77,337,251","77,492,017","76,042,546","75,007,694","74,639,223","73,750,771","73,230,947","74,906,824","75,702,046","66,217,998","65,339,934","64,451,744","63,504,174","63,145,202","50,263,834","55,596,000","55,322,001","56,463,999","46,420,000","46,176,000","48,842,000","36,012,000"
