name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"2,965,599,558","5,096,610,467","4,295,316,384","5,295,196,382","4,230,309,015","2,779,936,330","3,411,749,131","3,912,960,550","2,642,873,640","2,716,553,360","2,388,659,415","1,792,089,085","1,031,407,722","2,580,921,957","2,220,035,480","2,148,617,750","1,707,422,306","1,834,443,652","1,184,789,711","1,530,451,600","1,718,394,588","1,248,189,750","2,067,765,467","1,975,392,823","1,324,126,600","1,110,842,856","806,739,008","738,364,000","707,059,500","725,571,000","624,275,555","738,795,177","507,168,612"
EnterpriseValue,"3,907,799,558","5,650,110,467","5,015,516,384","5,468,896,382","4,573,209,015","3,291,636,330","3,974,093,131","3,833,448,550","2,619,141,640","3,004,991,360","3,135,104,415","2,549,023,085","1,214,668,722","2,696,400,957","2,487,367,480","2,329,276,750","1,953,658,306","2,088,061,652","1,402,071,711","1,813,474,600","1,976,738,588","1,545,489,750","2,462,165,467","2,260,292,823","1,605,526,600","1,431,842,856","1,220,839,008","943,364,000","778,259,500","794,871,000","730,475,555","926,695,177","680,668,612"
PeRatio,"27.063","15.677","20.275","40.009","16.89","12.826","18.814","18.274","13.815","14.506","15.857","13.43","7.696",,"13.879","14.392",,"17.566","71.179","17.442","15.799","13.25","15.094","17.777","14.428","15.575","16.363","15.068","30","16.667","10.336","13.964","10.929"
ForwardPeRatio,"13.423","13.089",,"17.483","16.502","11.025","11.186","13.333","10.753","12.27","14.286","13.038","9.191",,,,,,,,,,,,,,,,,,,,
PegRatio,"1.946","1.364",,"1.749","3.403",,"4.639","5.53","4.461","1.443","1.278","0.869","0.613",,,,,,,,,,,,,,,,,,,,
PsRatio,"0.95","1.598","1.366","1.951","1.552","1.01","1.216","1.547","1.046","1.114","1.103","0.82","0.399","0.983","1.039","1.036","0.904","1.122","0.785","0.975","1.179","0.863","0.923","0.984","0.721","0.634","0.52","0.562","0.558","0.576","0.451","0.522","0.399"
PbRatio,"2.11","3.002","2.814","3.844","3.241","2.529","2.705","3.559","2.85","2.489","2.397","2.005","1.397","2.917","2.484","2.953","2.573","2.333","1.825","2.35","2.967","2.197","3.215","3.71","2.862","3.01","2.531","2.539","2.605","2.415","1.971","2.694","1.983"
EnterprisesValueRevenueRatio,"1.203","1.721","1.499","1.963","1.664","1.201","1.359","1.477","1.016","1.18","1.414","1.161","0.466","1.029","1.102","1.13","1.033","1.276","0.925","1.143","1.326","0.995","1.085","1.11","0.869","0.803","0.738","0.72","0.595","0.61","0.508","0.637","0.518"
EnterprisesValueEBITDARatio,"12.618","17.07","8.613","11.482","17.064","7.462","10.032","9.412","7.104","27.405","10.534","9.431","4.553","-41.211","0.983","8.648","8.072","9.362","15.672","7.363","8.26","6.696","8.196","8.969","7.447","7.469","7.897","8.182","6.875","7.408","5.098","7.337","5.898"
