name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
TotalOperatingIncomeAsReported,"554,874,000","554,874,000","540,269,000","378,849,000","320,813,000","237,503,000","475,575,000","526,928,000","465,122,000","217,683,000","256,183,000","242,122,000","289,167,000","169,480,000","76,002,000","68,545,000","9,854,000","16,571,000","-155,532,000","193,265,000","250,728,000","123,300,000","31,100,000","5,600,000"
TotalExpenses,"11,529,983,000","11,529,983,000","10,593,027,000","9,034,743,000","7,322,542,000","7,276,482,000","7,375,675,000","5,995,914,000","5,455,147,000","4,406,146,000","3,675,035,000","3,076,004,000","3,491,046,000","2,486,556,000","2,055,036,000","1,790,081,000","1,616,656,000","1,626,282,000","1,906,245,000","1,821,612,000","1,542,573,000","802,400,000","278,100,000","70,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"402,044,000","402,044,000","293,346,000","314,978,000","198,383,000","310,907,000","296,714,000","401,921,000","306,629,000","132,515,000","153,176,000","162,162,000","166,741,000","135,977,000","17,483,000","29,557,000","-9,194,000","-34,989,000","-174,134,000","85,766,000","105,723,000","53,900,000","15,200,000","2,500,000"
NormalizedIncome,"421,451,456","421,451,456","318,014,169","362,575,400","203,909,564","155,356,600","297,341,000","401,921,000","289,694,000","132,887,436.696","157,239,034.757","161,867,436.893","166,520,000","133,601,402.23","50,356,400","29,416,000","-11,061,156.346","-5,801,281.558","-22,294,513.176","85,902,200","121,304,400","57,020,000","14,960,000","2,560,000"
InterestIncome,"927,000","927,000","1,555,000","832,000","2,423,000","1,493,000","3,741,000","3,380,000","1,471,000","1,066,000","1,417,000","2,456,000",,,,,,,,,,,,
InterestExpense,"66,890,000","66,890,000","36,945,000","20,946,000","14,887,000","8,024,000","4,765,000","2,668,000","3,746,000","1,821,000","4,913,000","11,269,000",,,,,,,,,,,,
NetInterestIncome,"-65,963,000","-65,963,000","-35,390,000","-20,114,000","-12,464,000","-6,531,000","-1,024,000","712,000","-2,275,000","-755,000","-3,496,000","-8,813,000",,,,,,,,,,,,
EBIT,"639,177,000","639,177,000","494,611,000","374,703,000","322,573,000","236,699,000","477,882,000","641,917,000","468,326,000","218,191,000","251,168,000","244,999,000","289,167,000","169,480,000","76,002,000","68,545,000","9,854,000","16,571,000","-155,532,000","193,265,000","250,728,000","123,300,000","31,100,000","5,600,000"
EBITDA,"919,375,000"
ReconciledCostOfRevenue,"10,293,794,000","10,293,794,000","9,488,940,000","8,040,810,000","6,467,279,000","6,485,926,000","6,459,620,000","5,333,279,000","4,862,259,000","3,887,162,000","3,189,288,000","2,637,776,000","3,067,693,000","2,168,736,000","1,815,222,000","1,601,878,000","1,445,119,000","1,442,958,000","1,513,940,000","1,547,663,000","1,341,715,000","687,100,000","241,100,000","55,700,000"
ReconciledDepreciation,"280,198,000","280,198,000","246,513,000","216,013,000","201,925,000","197,693,000","194,017,000","161,625,000","157,994,000","146,021,000","146,075,000","125,814,000","113,954,000","77,312,000","56,240,000","60,379,000","64,988,000","62,871,000","60,576,000","79,374,000","57,294,000","35,200,000","10,600,000","3,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"402,044,000","402,044,000","293,346,000","314,978,000","198,725,000","120,286,000","297,341,000","401,921,000","289,694,000","132,515,000","153,176,000","162,162,000","166,741,000","133,140,000","17,483,000","29,557,000","-9,194,000","-34,989,000","-174,134,000","85,766,000","105,723,000","53,900,000","15,200,000","2,500,000"
TotalUnusualItemsExcludingGoodwill,"-27,296,000","-27,296,000","-38,127,000","-52,886,000","-7,964,000","-58,451,000",,,"0","-558,000","-6,432,000","421,000","340,000","-580,000","-54,789,000","235,000","2,568,000","-44,270,000","-169,026,000","-227,000","-25,969,000","-5,200,000","400,000","-100,000"
TotalUnusualItems,"-27,296,000","-27,296,000","-38,127,000","-52,886,000","-7,964,000","-58,451,000",,,"0","-558,000","-6,432,000","421,000","340,000","-580,000","-54,789,000","235,000","2,568,000","-44,270,000","-169,026,000","-227,000","-25,969,000","-5,200,000","400,000","-100,000"
NormalizedEBITDA,"946,671,000","946,671,000","779,251,000","643,602,000","532,462,000","492,843,000","671,899,000","803,542,000","626,320,000","364,770,000","403,675,000","370,392,000","402,781,000","247,372,000","187,031,000","128,689,000","72,274,000","123,712,000","74,070,000","272,866,000","333,991,000","163,700,000","41,300,000","9,000,000"
TaxRateForCalcs,"0.289","0.289","0.353","0.1","0.349","0.4","0.333","0.341","0.342","0.333","0.368","0.3","0.35","0.204","0.4","0.4","0.273","0.341","0.102","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-7,888,544","-7,888,544","-13,458,831","-5,288,600","-2,779,436","-23,380,400","0","0","0","-185,563.304","-2,368,965.243","126,436.893","119,000","-118,597.77","-21,915,600","94,000","700,843.654","-15,082,281.558","-17,186,513.176","-90,800","-10,387,600","-2,080,000","160,000","-40,000"
